년도,지역,구분,상병코드,연인원,59이하,60-64,65-69,70-79,80-89,90이상,진료과,진료비(천원),cost_bin_5,59이하_ratio,60-64_ratio,65-69_ratio,70-79_ratio,80-89_ratio,90이상_ratio,age_diversity,main_age_group,is_inpatient,year_encoded,disease_category,disease_encoded,category_encoded,dept_encoded
2021,부산,입원(연인원),M43,2384.0,0.0,146.0,331.0,1880,27.0,0.0,정형외과,618731.0,1,0.0,0.061241610738255035,0.13884228187919462,0.7885906040268457,0.011325503355704697,0.0,737.3958683547575,70-79,1,0,Musculoskeletal,62,9,12
2021,부산,입원(연인원),C16,2299.0,75.0,21.0,146.0,1948,76.0,33.0,내과,641863.0,1,0.032622879512831666,0.009134406263592866,0.06350587211831231,0.8473249238799478,0.03305785123966942,0.014354066985645933,767.8607729703782,70-79,1,0,Neoplasm,2,10,1
2021,부산,입원(연인원),C34,2173.0,52.0,145.0,107.0,1318,543.0,8.0,내과,859974.0,1,0.02393005062126093,0.06672802577082375,0.04924068108605614,0.6065347445927289,0.24988495167970548,0.0036815462494247586,506.0092555148242,70-79,1,0,Neoplasm,6,10,1
2021,부산,입원(연인원),C22,2112.0,62.0,7.0,0.0,1677,366.0,0.0,내과,673988.0,1,0.029356060606060608,0.0033143939393939395,0.0,0.7940340909090909,0.17329545454545456,0.0,664.3423816075564,70-79,1,0,Neoplasm,4,10,1
2021,부산,입원(연인원),S32,2040.0,102.0,13.0,35.0,963,727.0,200.0,신경외과,432912.0,1,0.05,0.006372549019607843,0.01715686274509804,0.47205882352941175,0.35637254901960785,0.09803921568627451,403.50861205183713,70-79,1,0,Injury,81,7,5
2021,부산,입원(연인원),G81,2028.0,60.0,0.0,182.0,1636,150.0,0.0,재활의학과,431461.0,1,0.029585798816568046,0.0,0.08974358974358974,0.8067061143984221,0.07396449704142012,0.0,640.3524029782351,70-79,1,0,Nervous,18,11,10
2021,부산,외래,N40,38146.0,418.0,574.0,1723.0,30461,3974.0,996.0,비뇨의학과,2862117.0,1,0.010957898600115347,0.015047449273842604,0.045168562889949145,0.7985371991820899,0.10417868190635977,0.026110208147643265,11879.483063949654,70-79,0,0,Genitourinary,72,4,2
2021,부산,외래,E11,25010.0,1058.0,1016.0,2026.0,18205,2381.0,324.0,내과,2335613.0,1,0.042303078768492604,0.04062375049980008,0.08100759696121551,0.7279088364654138,0.09520191923230707,0.012954818072770892,6916.681882714187,70-79,0,0,Endocrine,9,2,1
2021,부산,외래,U07,22080.0,15801.0,1290.0,1489.0,3128,332.0,40.0,내과,1626120.0,1,0.715625,0.058423913043478264,0.06743659420289855,0.14166666666666666,0.015036231884057972,0.0018115942028985507,6036.4663504404625,59이하,0,0,Other,85,12,1
2021,부산,외래,I10,19397.0,794.0,739.0,1479.0,13795,2158.0,432.0,내과,1222231.0,1,0.04093416507707377,0.03809867505284322,0.07624890446976336,0.7111924524410992,0.11125431767799145,0.022271485281229055,5211.570642969993,70-79,0,0,Circulatory,26,0,1
2021,부산,외래,M48,17974.0,360.0,616.0,934.0,14226,1641.0,197.0,정형외과,3357376.0,1,0.02002893067764549,0.03427172582619339,0.051963947924780235,0.7914765772782909,0.09129854233893402,0.010960275954156003,5525.360899223387,70-79,0,0,Musculoskeletal,63,9,12
2021,부산,외래,M17,17668.0,627.0,757.0,1967.0,12373,1753.0,191.0,정형외과,2027268.0,1,0.03548788770658818,0.04284582295675798,0.11133122028526149,0.7003056373103916,0.09921892687344351,0.010810504867557165,4669.250803572953,70-79,0,0,Musculoskeletal,60,9,12
2021,부산,외래,I20,15411.0,224.0,392.0,907.0,12155,1479.0,254.0,내과,1605526.0,1,0.014535072350918176,0.025436376614106807,0.058854065278048144,0.788722341184868,0.09597041074557135,0.016481733826487575,4721.002382969108,70-79,0,0,Circulatory,27,0,1
2021,부산,외래,N18,14458.0,709.0,558.0,880.0,10203,1667.0,441.0,내과,3125036.0,1,0.04903859454973025,0.03859454973025315,0.06086595656384009,0.7056992668418869,0.11529948817263799,0.030502144141651682,3842.500834959788,70-79,0,0,Genitourinary,69,4,1
2021,부산,외래,K05,12109.0,643.0,427.0,954.0,9146,838.0,101.0,치과,1750215.0,1,0.05310099925675118,0.035263027500206455,0.07878437525807251,0.7553059707655463,0.06920472375918738,0.008340903460236188,3505.129807391827,70-79,0,0,Digestive,45,1,13
2021,부산,외래,Z26,11370.0,6328.0,849.0,850.0,2987,294.0,62.0,내과,778061.0,1,0.5565523306948109,0.07467018469656993,0.07475813544415127,0.2627088830255057,0.025857519788918207,0.005452946350043976,2406.374201989375,59이하,0,0,Health_Status,89,5,1
2021,부산,외래,L29,10275.0,387.0,273.0,460.0,8055,933.0,167.0,피부과,337624.0,0,0.037664233576642336,0.026569343065693432,0.04476885644768856,0.7839416058394161,0.0908029197080292,0.016253041362530415,3118.3766129189717,70-79,0,0,Skin,57,14,14
2021,부산,외래,K02,9685.0,661.0,297.0,727.0,7370,569.0,61.0,치과,1586334.0,1,0.06824987093443469,0.03066597831698503,0.07506453278265358,0.7609705730511099,0.058750645327826534,0.006298399586990191,2830.7185248036703,70-79,0,0,Digestive,43,1,13
2021,부산,외래,M54,9634.0,373.0,219.0,666.0,7716,646.0,14.0,재활의학과,571500.0,1,0.03871704380319701,0.022731990865684035,0.06913016400249118,0.8009134315964294,0.06705418310151547,0.0014531866306829978,3003.8582301211663,70-79,0,0,Musculoskeletal,66,9,10
2021,부산,외래,L30,9239.0,518.0,268.0,630.0,6786,903.0,134.0,피부과,316325.0,0,0.05606667388245481,0.029007468340729516,0.06818919796514775,0.7344950752245915,0.09773785041671176,0.014503734170364758,2584.325398758188,70-79,0,0,Skin,58,14,14
2021,부산,외래,K08,8358.0,299.0,262.0,706.0,6401,571.0,119.0,치과,1737556.0,1,0.035774108638430245,0.03134721225173486,0.08446996889207944,0.765853074898301,0.06831777937305575,0.01423785594639866,2462.794753933019,70-79,0,0,Digestive,46,1,13
2021,부산,외래,Z00,8154.0,5735.0,409.0,516.0,1348,128.0,18.0,내과,428460.0,1,0.7033357861172431,0.050159430954132944,0.06328182487122884,0.165317635516311,0.015697817022320332,0.002207505518763797,2194.369522209056,59이하,0,0,Health_Status,86,5,1
2021,부산,외래,I63,7725.0,308.0,128.0,257.0,5977,847.0,208.0,신경과,869314.0,1,0.0398705501618123,0.01656957928802589,0.03326860841423948,0.7737216828478964,0.10964401294498381,0.026925566343042072,2311.5605767532893,70-79,0,0,Circulatory,31,0,4
2021,부산,외래,H25,7365.0,29.0,87.0,347.0,6052,736.0,114.0,안과,597724.0,1,0.003937542430414121,0.011812627291242363,0.04711473183978276,0.821724372029871,0.09993211133740665,0.015478615071283095,2377.800559340501,70-79,0,0,Eye_Ear,22,3,6
2021,부산,외래,H04,6739.0,310.0,248.0,529.0,4962,540.0,150.0,안과,473048.0,1,0.04600089033981303,0.03680071227185042,0.07849829351535836,0.7363110253746846,0.08013058317257753,0.02225849532571598,1887.0065624333865,70-79,0,0,Eye_Ear,21,3,6
2021,부산,외래,H35,6518.0,111.0,80.0,292.0,5362,543.0,130.0,안과,925464.0,1,0.01702976373120589,0.0122737035900583,0.0447990181037128,0.8226449831236575,0.08330776311752071,0.019944768333844738,2101.7163145074232,70-79,0,0,Eye_Ear,23,3,6
2022,부산,입원(연인원),M48,12912.0,138.0,206.0,411.0,11414,646.0,97.0,정형외과,3794079.0,1,0.010687732342007435,0.015954151177199505,0.03183085501858736,0.8839838909541512,0.050030978934324656,0.007512391573729863,4542.023733975859,70-79,1,1,Musculoskeletal,63,9,12
2022,부산,입원(연인원),M51,5938.0,486.0,,567.0,4509,376.0,,재활의학과,1812237.0,1,0.08184573930616369,,0.09548669585719097,0.7593465813405187,0.06332098349612664,,2017.8520758469883,70-79,1,1,Musculoskeletal,65,9,10
2022,부산,입원(연인원),M17,5203.0,,223.0,541.0,4150,219.0,70.0,정형외과,1782880.0,1,,0.04285988852585047,0.10397847395733231,0.7976167595617912,0.042091101287718626,0.013453776667307323,1746.6775031470463,70-79,1,1,Musculoskeletal,60,9,12
2022,부산,입원(연인원),I63,4759.0,348.0,32.0,12.0,3409,870.0,88.0,신경과,1325422.0,1,0.0731246060096659,0.006724101702038243,0.002521538138264341,0.7163269594452616,0.18281151502416473,0.01849127968060517,1321.6290578928215,70-79,1,1,Circulatory,31,0,4
2022,부산,입원(연인원),U07,4730.0,724.0,306.0,356.0,2098,951.0,295.0,내과,1732179.0,1,0.15306553911205073,0.06469344608879493,0.07526427061310782,0.4435517970401691,0.20105708245243128,0.06236786469344609,694.0837605553573,70-79,1,1,Other,85,12,1
2022,부산,입원(연인원),J18,4618.0,104.0,85.0,129.0,2746,889.0,665.0,내과,1683207.0,1,0.02252057167605024,0.018406236466002597,0.02793417063663924,0.5946297098310958,0.19250757903854482,0.14400173235166738,1025.0291052778289,70-79,1,1,Respiratory,35,13,1
2022,부산,입원(연인원),M96,4452.0,174.0,17.0,81.0,3784,396.0,,신경외과,1255811.0,1,0.03908355795148248,0.0038185085354896678,0.018194070080862535,0.8499550763701708,0.0889487870619946,,1623.9255832703664,70-79,1,1,Musculoskeletal,68,9,5
2022,부산,입원(연인원),S46,3441.0,166.0,75.0,142.0,3029,29.0,,정형외과,1248558.0,1,0.04824179017727405,0.021795989537925022,0.04126707352513804,0.8802673641383318,0.00842778262133101,,1309.6689276301856,70-79,1,1,Injury,82,7,12
2022,부산,입원(연인원),I20,3032.0,29.0,24.0,122.0,2585,232.0,40.0,내과,2610095.0,1,0.009564643799472295,0.0079155672823219,0.040237467018469655,0.8525725593667546,0.07651715039577836,0.013192612137203167,1021.9373105365449,70-79,1,1,Circulatory,27,0,1
2022,부산,입원(연인원),G81,2902.0,67.0,48.0,89.0,2466,168.0,64.0,재활의학과,823921.0,1,0.02308752584424535,0.016540317022742935,0.030668504479669192,0.8497587870434183,0.057891109579600274,0.022053756030323914,972.0688590149705,70-79,1,1,Nervous,18,11,10
2022,부산,입원(연인원),E11,2497.0,,17.0,13.0,2365,102.0,,내과,545543.0,1,,0.006808169803764518,0.005206247496996396,0.947136563876652,0.0408490188225871,,1161.225609718743,70-79,1,1,Endocrine,9,2,1
2022,부산,입원(연인원),C34,2329.0,56.0,40.0,139.0,1524,487.0,83.0,내과,1011117.0,1,0.024044654358093602,0.017174753112924,0.05968226706741091,0.6543580936024045,0.20910261914984973,0.035637612709317305,580.8013142776681,70-79,1,1,Neoplasm,6,10,1
2022,부산,입원(연인원),M75,2324.0,38.0,54.0,60.0,2172,,,정형외과,691320.0,1,0.016351118760757316,0.02323580034423408,0.025817555938037865,0.9345955249569707,,,1060.7073111843813,70-79,1,1,Musculoskeletal,67,9,12
2022,부산,입원(연인원),I50,2270.0,8.0,,18.0,1320,615.0,309.0,내과,793286.0,1,0.003524229074889868,,0.007929515418502203,0.5814977973568282,0.2709251101321586,0.13612334801762113,544.498393018749,70-79,1,1,Circulatory,29,0,1
2022,부산,입원(연인원),C16,2235.0,51.0,83.0,75.0,1644,266.0,116.0,내과,703462.0,1,0.022818791946308724,0.03713646532438479,0.03355704697986577,0.7355704697986577,0.11901565995525727,0.05190156599552573,627.6185943708169,70-79,1,1,Neoplasm,2,10,1
2022,부산,입원(연인원),I69,2017.0,,4.0,90.0,1660,263.0,,신경과,582828.0,1,,0.0019831432821021317,0.04462072384729797,0.8230044620723848,0.13039167079821518,,777.9915916426518,70-79,1,1,Circulatory,32,0,4
2022,부산,입원(연인원),S32,1950.0,47.0,14.0,83.0,1385,302.0,119.0,신경외과,495413.0,1,0.024102564102564103,0.0071794871794871795,0.04256410256410256,0.7102564102564103,0.15487179487179487,0.06102564102564102,528.9865782796384,70-79,1,1,Injury,81,7,5
2022,부산,입원(연인원),N18,1879.0,53.0,,3.0,1538,145.0,140.0,내과,588709.0,1,0.028206492815327302,,0.0015965939329430547,0.8185204896221394,0.07716870675891431,0.0745077168706759,652.4490018384579,70-79,1,1,Genitourinary,69,4,1
2022,부산,입원(연인원),S06,1777.0,353.0,104.0,,925,293.0,102.0,신경외과,505687.0,1,0.19864940911648846,0.05852560495216657,,0.5205402363534046,0.16488463702870004,0.057400112549240295,337.54895941181627,70-79,1,1,Injury,79,7,5
2022,부산,입원(연인원),M50,1519.0,121.0,,193.0,1093,112.0,,재활의학과,476027.0,1,0.07965766951942067,,0.12705727452271232,0.7195523370638578,0.07373271889400922,,476.87970181168333,70-79,1,1,Musculoskeletal,64,9,10
2022,부산,외래,N40,28597.0,316.0,465.0,1040.0,22644,3109.0,1023.0,비뇨의학과,2331293.0,1,0.011050110151414484,0.016260446900024476,0.036367451131237544,0.7918313109766759,0.10871769766059376,0.035772983180053855,8815.47229402184,70-79,0,1,Genitourinary,72,4,2
2022,부산,외래,E11,22845.0,861.0,817.0,1480.0,17080,2258.0,349.0,내과,2155582.0,1,0.03768877216021011,0.035762748960385206,0.06478441672138323,0.7476471875683957,0.0988400087546509,0.015276865834974831,6535.497494452889,70-79,0,1,Endocrine,9,2,1
2022,부산,외래,U07,22771.0,13578.0,2412.0,1666.0,3772,1150.0,193.0,내과,1711673.0,1,0.5962847481445699,0.10592420183566817,0.07316323393790347,0.16564929076456897,0.05050283255017347,0.008475692767116069,4942.132673923948,59이하,0,1,Other,85,12,1
2022,부산,외래,L30,18226.0,763.0,472.0,895.0,13841,1864.0,391.0,피부과,707040.0,1,0.0418632722484363,0.025897070119609348,0.04910567321408976,0.7594096345879513,0.10227148030286404,0.02145286952704927,5318.68636663854,70-79,0,1,Skin,58,14,14
2022,부산,외래,M17,16286.0,490.0,598.0,1883.0,11565,1516.0,234.0,정형외과,2476727.0,1,0.03008719145278153,0.03671865405870072,0.11562077858283187,0.7101191207171804,0.09308608620901387,0.014368168979491587,4382.6931750542,70-79,0,1,Musculoskeletal,60,9,12
2022,부산,외래,I20,14956.0,214.0,318.0,772.0,11939,1419.0,294.0,내과,1750251.0,1,0.014308638673442097,0.0212623696175448,0.051618079700454664,0.7982749398234822,0.0948783097084782,0.01965766247659802,4649.780625649631,70-79,0,1,Circulatory,27,0,1
2022,부산,외래,M48,14638.0,329.0,384.0,554.0,11520,1614.0,237.0,정형외과,3073947.0,1,0.022475748053012706,0.02623309195245252,0.03784670036890286,0.7869927585735756,0.110260964612652,0.01619073643940429,4477.10480854164,70-79,0,1,Musculoskeletal,63,9,12
2022,부산,외래,I10,14087.0,615.0,536.0,957.0,10024,1581.0,374.0,내과,825945.0,1,0.043657272662738694,0.03804926528004543,0.06793497550933485,0.7115780506850288,0.11223113508908923,0.026549300773763045,3784.903032663672,70-79,0,1,Circulatory,26,0,1
2022,부산,외래,N18,12812.0,716.0,466.0,589.0,8872,1635.0,534.0,내과,3035632.0,1,0.05588510771152045,0.036372151108335936,0.045972525757102714,0.692475803933812,0.12761473618482672,0.04167967530440212,3328.351163364026,70-79,0,1,Genitourinary,69,4,1
2022,부산,외래,K05,11608.0,607.0,383.0,833.0,8761,914.0,110.0,치과,1783414.0,1,0.05229152308752585,0.032994486560992416,0.07176085458304618,0.7547381116471399,0.07873880082701586,0.009476223294279808,3357.202208188638,70-79,0,1,Digestive,45,1,13
2022,부산,외래,Z11,11209.0,5888.0,582.0,899.0,3380,386.0,74.0,내과,637376.0,1,0.5252921759300562,0.05192256222678205,0.08020340797573379,0.3015434026228923,0.034436613435632084,0.00660183780890356,2300.176551194857,59이하,0,1,Health_Status,88,5,1
2022,부산,외래,M54,8089.0,541.0,209.0,316.0,6116,875.0,32.0,재활의학과,625796.0,1,0.06688094943750773,0.025837557176412413,0.039065397453331686,0.7560885152676474,0.1081715910495735,0.003955989615527259,2353.8480338940035,70-79,0,1,Musculoskeletal,66,9,10
2022,부산,외래,K08,7767.0,214.0,159.0,510.0,6187,572.0,125.0,치과,1784340.0,1,0.027552465559418052,0.020471224410969487,0.06566241792197759,0.7965752542809321,0.07364490794386507,0.016093729882837648,2404.103720724212,70-79,0,1,Digestive,46,1,13
2022,부산,외래,K02,7266.0,532.0,189.0,537.0,5346,577.0,85.0,치과,1252744.0,1,0.07321772639691715,0.02601156069364162,0.07390586292320396,0.7357555739058629,0.07941095513349848,0.01169832094687586,2036.0676806039626,70-79,0,1,Digestive,43,1,13
2022,부산,외래,I63,7054.0,175.0,212.0,170.0,5507,789.0,201.0,신경과,1044321.0,1,0.02480861922313581,0.03005387014459881,0.024099801531046215,0.7806918060674795,0.11185143181173803,0.028494471222001702,2135.475934462074,70-79,0,1,Circulatory,31,0,4
2022,부산,외래,K21,6533.0,323.0,208.0,445.0,4932,536.0,89.0,내과,866313.0,1,0.04944129802540946,0.031838359099954076,0.0681157201898056,0.7549364763508343,0.08204500229603551,0.01362314403796112,1889.556076613411,70-79,0,1,Digestive,47,1,1
2022,부산,외래,N31,6417.0,285.0,147.0,284.0,4756,790.0,155.0,비뇨의학과,672652.0,1,0.04441327723235157,0.022907900888265546,0.04425744117188717,0.7411563035686458,0.12311048776686925,0.024154589371980676,1821.4373170658384,70-79,0,1,Genitourinary,71,4,2
2022,부산,외래,M75,5689.0,380.0,219.0,538.0,4231,277.0,44.0,정형외과,1046953.0,1,0.06679557039901564,0.03849534188785375,0.094568465459659,0.7437159430479874,0.048690455264545615,0.0077342239409386535,1616.6453435019898,70-79,0,1,Musculoskeletal,67,9,12
2022,부산,외래,R53,5331.0,282.0,131.0,349.0,3879,583.0,107.0,가정의학과,181796.0,0,0.05289814293753517,0.024573250797223785,0.06546614143687864,0.7276308384918402,0.10936034515100357,0.020071281185518663,1475.118402027444,70-79,0,1,Symptoms,77,15,0
2022,부산,외래,H25,5228.0,12.0,56.0,184.0,4252,610.0,114.0,안과,420786.0,1,0.0022953328232593728,0.010711553175210406,0.03519510328997705,0.8133129303749044,0.11667941851568478,0.02180566182096404,1670.1140879193454,70-79,0,1,Eye_Ear,22,3,6
2023,부산,입원(연인원),M48,15276.0,280.0,350.0,511.0,12557,1449.0,129.0,정형외과,4704472.0,2,0.018329405603561142,0.022911757004451427,0.03345116522649908,0.8220083791568473,0.09485467399842891,0.008444619010212097,4926.739611548392,70-79,1,2,Musculoskeletal,63,9,12
2023,부산,입원(연인원),M51,8169.0,279.0,38.0,124.0,6732,996.0,,재활의학과,2593604.0,1,0.034153507161219246,0.0046517321581588935,0.01517933651609744,0.8240910760190966,0.12192434814542784,,2874.8908153180355,70-79,1,2,Musculoskeletal,65,9,10
2023,부산,입원(연인원),J18,6182.0,108.0,21.0,343.0,3966,1210.0,534.0,내과,2261993.0,1,0.017470074409576188,0.003396958912973148,0.055483662245228084,0.6415399547072145,0.19572953736654805,0.08637981235846004,1499.2428311206518,70-79,1,2,Respiratory,35,13,1
2023,부산,입원(연인원),M96,5683.0,279.0,198.0,330.0,3996,880.0,,신경외과,1623770.0,1,0.04909378849199367,0.034840753123350346,0.05806792187225057,0.7031497448530706,0.15484779165933485,,1620.8842648381778,70-79,1,2,Musculoskeletal,68,9,5
2023,부산,입원(연인원),I63,5281.0,430.0,,,2939,1801.0,111.0,신경과,1460683.0,1,0.08142397273243704,,,0.556523385722401,0.3410338950956258,0.021018746449536073,1304.645897041288,70-79,1,2,Circulatory,31,0,4
2023,부산,입원(연인원),M17,5073.0,140.0,204.0,318.0,3656,509.0,246.0,정형외과,1811293.0,1,0.027597082594125764,0.04021289178001183,0.06268480189237138,0.7206780997437414,0.10033510743150009,0.04849201655824956,1382.6822845469599,70-79,1,2,Musculoskeletal,60,9,12
2023,부산,입원(연인원),G81,4895.0,,,410.0,4167,318.0,,재활의학과,1372684.0,1,,,0.08375893769152196,0.8512768130745659,0.06496424923391216,,2196.1448798595534,70-79,1,2,Nervous,18,11,10
2023,부산,입원(연인원),S46,4659.0,238.0,151.0,336.0,3433,501.0,,정형외과,1803782.0,1,0.05108392358875295,0.03241038849538527,0.0721184803605924,0.7368534020176003,0.10753380553766903,,1404.2413254138335,70-79,1,2,Injury,82,7,12
2023,부산,입원(연인원),I20,4355.0,43.0,25.0,136.0,3736,393.0,22.0,내과,3343042.0,1,0.009873708381171067,0.0057405281285878304,0.031228473019517797,0.8578645235361654,0.09024110218140069,0.005051664753157291,1481.3908892208926,70-79,1,2,Circulatory,27,0,1
2023,부산,입원(연인원),M75,3312.0,308.0,90.0,147.0,2435,332.0,,정형외과,1124944.0,1,0.0929951690821256,0.02717391304347826,0.044384057971014496,0.7352053140096618,0.10024154589371981,,996.2621642921104,70-79,1,2,Musculoskeletal,67,9,12
2023,부산,입원(연인원),N18,3059.0,29.0,,,2299,578.0,153.0,내과,1019435.0,1,0.009480222294867604,,,0.7515527950310559,0.18895063746322327,0.05001634521085322,1049.5022232785725,70-79,1,2,Genitourinary,69,4,1
2023,부산,입원(연인원),I69,3046.0,49.0,119.0,135.0,2476,267.0,,신경과,921669.0,1,0.01608667104399212,0.03906762967826658,0.044320420223243596,0.8128693368351937,0.087655942219304,,1046.5453645208124,70-79,1,2,Circulatory,32,0,4
2023,부산,입원(연인원),S32,2931.0,,,107.0,1959,737.0,128.0,신경외과,681850.0,1,,,0.03650631183896281,0.6683725690890481,0.2514500170590242,0.04367110201296486,868.1383818263076,70-79,1,2,Injury,81,7,5
2023,부산,입원(연인원),I50,2691.0,8.0,8.0,32.0,1141,983.0,519.0,내과,949228.0,1,0.0029728725380899295,0.0029728725380899295,0.011891490152359718,0.42400594574507616,0.36529171311780007,0.19286510590858416,516.0948556224912,70-79,1,2,Circulatory,29,0,1
2023,부산,입원(연인원),N40,2228.0,29.0,29.0,94.0,1645,427.0,4.0,비뇨의학과,826226.0,1,0.013016157989228007,0.013016157989228007,0.0421903052064632,0.7383303411131059,0.19165170556552963,0.0017953321364452424,643.6703089833076,70-79,1,2,Genitourinary,72,4,2
2023,부산,입원(연인원),M43,2089.0,,,162.0,1687,240.0,,정형외과,714753.0,1,,,0.07754906653901389,0.8075634274772618,0.11488750598372427,,858.8284656049387,70-79,1,2,Musculoskeletal,62,9,12
2023,부산,입원(연인원),C34,2066.0,85.0,128.0,229.0,1010,442.0,172.0,내과,887463.0,1,0.04114230396902226,0.061955469506292354,0.11084220716360116,0.4888673765730881,0.21393998063891578,0.08325266214908035,349.20061091966414,70-79,1,2,Neoplasm,6,10,1
2023,부산,입원(연인원),G82,1960.0,478.0,,173.0,1309,,,재활의학과,553110.0,1,0.24387755102040817,,0.08826530612244898,0.6678571428571428,,,587.945859185464,70-79,1,2,Nervous,19,11,10
2023,부산,입원(연인원),M54,1956.0,,,,1716,240.0,,재활의학과,493166.0,1,,,,0.8773006134969326,0.12269938650306748,,1043.6896090313442,70-79,1,2,Musculoskeletal,66,9,10
2023,부산,입원(연인원),C16,1900.0,16.0,,74.0,1122,244.0,444.0,내과,724665.0,1,0.008421052631578947,,0.03894736842105263,0.5905263157894737,0.12842105263157894,0.2336842105263158,447.0145411505089,70-79,1,2,Neoplasm,2,10,1
2023,부산,외래,N40,29435.0,323.0,448.0,1020.0,22297,4195.0,1152.0,비뇨의학과,2509272.0,1,0.010973331068455919,0.015219976218787158,0.0346526244267029,0.757499575335485,0.14251741124511635,0.03913708170545269,8637.40200330323,70-79,0,2,Genitourinary,72,4,2
2023,부산,외래,E11,22656.0,817.0,751.0,1207.0,16832,2671.0,378.0,내과,1980131.0,1,0.03606108757062147,0.03314795197740113,0.053275070621468926,0.7429378531073446,0.11789371468926553,0.016684322033898306,6445.659500780351,70-79,0,2,Endocrine,9,2,1
2023,부산,외래,L30,21747.0,920.0,550.0,878.0,16215,2765.0,419.0,피부과,897897.0,1,0.042304685703775234,0.025290844714213456,0.04037338483468984,0.7456200855290385,0.1271439738814549,0.01926702533682807,6226.472412209019,70-79,0,2,Skin,58,14,14
