"진료과","순위","상명코드","상병명","건수"
"소화기내과","2","E11","인슐린-비의존 당뇨병","2677"
"소화기내과","3","K21","위-식도역류병","1426"
"소화기내과","4","K59","기타 기능적 창자 장애","1088"
"소화기내과","5","K29","위염 및 십이지장염","817"
"소화기내과","6","K30","소화불량","510"
"소화기내과","7","K63","창자의 기타 질환","459"
"소화기내과","8","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","426"
"소화기내과","9","K75","기타 염증성 간질환","341"
"소화기내과","10","K58","자극성 장증후군","316"
"소화기내과","11","E78","지질단백질대사장애 및 기타 지질증","307"
"소화기내과","12","J44","기타 만성 폐쇄성 폐질환","293"
"소화기내과","13","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","245"
"소화기내과","14","B18","만성 바이러스간염","234"
"소화기내과","15","K80","담석증","183"
"소화기내과","16","R10","복부 및 골반통증","175"
"소화기내과","17","J45","천식","156"
"소화기내과","18","K74","간의 섬유증 및 경화증","149"
"소화기내과","19","I20","협심증","142"
"소화기내과","20","D13","기타 및 부위불명의 소화계통의 양성 신생물","134"
"순환기내과","1","I10","본태성(일차성)고혈압","1007"
"순환기내과","2","I20","협심증","473"
"순환기내과","3","R07","인후 및 흉곽의 동통","215"
"순환기내과","4","I48","심방세동 및 조동","212"
"순환기내과","5","I25","만성 허혈심장병","125"
"순환기내과","6","E78","지질단백질대사장애 및 기타 지질증","118"
"순환기내과","7","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","82"
"순환기내과","8","R06","호흡의 이상","80"
"순환기내과","9","R60","달리 분류되지 않은 부종","64"
"순환기내과","10","R00","심장박동의 이상","47"
"순환기내과","11","I73","기타 말초혈관질환","47"
"순환기내과","12","I50","심장기능상실(심부전)","44"
"순환기내과","13","I49","기타 심장성 부정맥","41"
"순환기내과","14","E11","인슐린-비의존 당뇨병","27"
"순환기내과","15","I35","비류마티스성 대동맥판장애","23"
"순환기내과","16","I21","급성 심근경색증","22"
"순환기내과","17","R55","실신 및 허탈","17"
"순환기내과","18","Z95","심장 및 혈관 삽입물 및 이식편의 존재","12"
"순환기내과","19","I07","류마티스성 삼첨판질환","11"
"순환기내과","20","R42","현기 및 어지러움","9"
"신경과","1","I63","뇌경색증","1670"
"신경과","2","F00","알츠하이머병에서의 치매(G30.-+)","1339"
"신경과","3","R42","현기 및 어지러움","1056"
"신경과","4","R51","두통","751"
"신경과","5","I67","기타 대뇌혈관 질환","434"
"신경과","6","R25","이상적 불수의적 운동","413"
"신경과","7","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","363"
"신경과","8","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","359"
"신경과","9","G47","수면장애","319"
"신경과","10","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","241"
"신경과","11","G20","파킨슨병","192"
"신경과","12","R55","실신 및 허탈","165"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","89"
"신경과","14","E14","상세불명의 당뇨병","85"
"신경과","15","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","85"
"신경과","16","G51","얼굴신경 장애","74"
"신경과","17","R26","보행과 이동의 이상","58"
"신경과","18","I61","뇌내출혈","54"
"신경과","19","G40","뇌전증","54"
"신경과","20","G63","달리 분류된 질환에서의 다발신경병증","48"
"신경외과","1","M48","기타 척추병증","2470"
"신경외과","2","M54","배통","1404"
"신경외과","3","M51","기타 추간판장애","1269"
"신경외과","4","I63","뇌경색증","693"
"신경외과","5","M47","척추증","604"
"신경외과","6","M50","목뼈원판 장애","464"
"신경외과","7","M43","기타 변형성 배병증","356"
"신경외과","8","R51","두통","202"
"신경외과","9","S06","머리내 손상","129"
"신경외과","10","G95","척수의 기타질환","120"
"신경외과","11","E23","뇌하수체의 기능저하증 및 기타 장애","111"
"신경외과","12","I61","뇌내출혈","110"
"신경외과","13","G81","편마비","107"
"신경외과","14","I67","기타 대뇌혈관 질환","103"
"신경외과","15","M96","달리 분류되지 않은 처치후 근육골격 장애","79"
"신경외과","16","G51","얼굴신경 장애","77"
"신경외과","17","G71","근육의 일차성 장애","72"
"신경외과","18","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","64"
"신경외과","19","G20","파킨슨병","62"
"신경외과","20","R42","현기 및 어지러움","57"
"안과","1","H04","눈물기관의 장애","2837"
"안과","2","H25","노인성 백내장","1660"
"안과","3","H26","기타 백내장","1216"
"안과","4","H40","녹내장","756"
"안과","5","H35","기타 망막장애","478"
"안과","6","H10","결막염","251"
"안과","7","H02","안검의 기타 장애","196"
"안과","8","H11","결막의 기타 장애","134"
"안과","9","H16","각막염","131"
"안과","10","H36","달리 분류된 질환에서의 망막장애","78"
"안과","11","B30","바이러스결막염","64"
"안과","12","H00","맥립종 및 콩다래끼","60"
"안과","13","H43","초자체의 장애","57"
"안과","14","H17","각막 흉터 및 혼탁","32"
"안과","15","H18","각막의 기타 장애","25"
"안과","16","T15","외안의 이물","25"
"안과","17","S05","눈 및 안와의 손상","24"
"안과","18","H20","홍채섬모체염","21"
"안과","19","H19","달리 분류된 질환에서의 공막 및 각막의 장애","21"
"안과","20","H01","안검의 기타 염증","14"
"외과","1","I86","기타 부위의 정맥류","298"
"외과","2","K64","치핵 및 항문주위정맥혈전증","296"
"외과","3","K58","자극성 장증후군","177"
"외과","4","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","145"
"외과","5","L72","피부 및 피하조직의 모낭성 낭","98"
"외과","6","K40","서혜헤르니아","89"
"외과","7","D17","양성 지방종성 신생물","59"
"외과","8","K59","기타 기능적 창자 장애","58"
"외과","9","K80","담석증","55"
"외과","10","K60","항문 및 직장부의 열창 및 누공","46"
"외과","11","K63","창자의 기타 질환","44"
"외과","12","I87","정맥의 기타 장애","35"
"외과","13","R15","분변의 실금","29"
"외과","14","D13","기타 및 부위불명의 소화계통의 양성 신생물","25"
"외과","15","Z93","인공적 개구상태","24"
"외과","16","I89","림프관 및 림프절의 기타 비감염성 장애","23"
"외과","17","C18","결장의 악성 신생물","21"
"외과","18","L29","소양증","19"
"외과","19","L02","피부의 농양, 종기 및 큰종기","16"
"외과","20","L89","욕창성 및 압박부위 궤양","14"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","1218"
"이비인후과","2","J30","혈관운동성 및 앨러지성 비염","687"
"이비인후과","3","J37","만성후두염 및 후두기관염","615"
"이비인후과","4","J31","만성비염. 비인두염 및 인두염","566"
"이비인후과","5","J00","급성 코인두염[감기]","448"
"이비인후과","6","H66","화농성 및 상세불명의 중이염","444"
"이비인후과","7","H93","달리 분류되지 않은 귀의 기타 장애","373"
"이비인후과","8","K21","위-식도역류병","335"
"이비인후과","9","J32","만성 부비동염","321"
"이비인후과","10","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","308"
"이비인후과","11","H60","외이염","288"
"이비인후과","12","H81","전정기능의 장애","209"
"이비인후과","13","R42","현기 및 어지러움","190"
"이비인후과","14","K12","입안염 및 관련 병터","184"
"이비인후과","15","J04","급성 후두염 및 기관염","174"
"이비인후과","16","J34","코 및 코옆굴의 기타 장애","139"
"이비인후과","17","H61","외이의 기타장애","92"
"이비인후과","18","H65","비화농성 중이염","79"
"이비인후과","19","J33","코폴립","61"
"이비인후과","20","R04","호흡기도 출혈","59"
"재활의학과","1","M54","배통","1163"
"재활의학과","2","M48","기타 척추병증","885"
"재활의학과","3","I63","뇌경색증","581"
"재활의학과","4","M79","달리 분류되지 않은 기타 연조직장애","309"
"재활의학과","5","M75","어깨병변","252"
"재활의학과","6","M13","추 락","207"
"재활의학과","7","G20","파킨슨병","183"
"재활의학과","8","M17","윤충증","177"
"재활의학과","9","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","75"
"재활의학과","10","M77","기타 골부착부병증","60"
"재활의학과","11","S06","머리내 손상","58"
"재활의학과","12","D35","기타 및 상세불명의 내분비선의 양성 신생물","51"
"재활의학과","13","G51","얼굴신경 장애","47"
"재활의학과","14","S52","아래팔의 골절","45"
"재활의학과","15","G82","하반신마비 및 사지마비","45"
"재활의학과","16","S30","복부. 하배부 및 골반의 표재성 손상","43"
"재활의학과","17","E14","상세불명의 당뇨병","42"
"재활의학과","18","I61","뇌내출혈","40"
"재활의학과","19","G62","기타 다발신경병증","40"
"재활의학과","20","M65","활막염 및 건초염","34"
"정형외과","1","M48","기타 척추병증","4663"
"정형외과","2","M17","윤충증","2917"
"정형외과","3","M19","연기, 불 및 화염에 노출","2172"
"정형외과","4","M75","어깨병변","1965"
"정형외과","5","M51","기타 추간판장애","460"
"정형외과","6","M77","기타 골부착부병증","342"
"정형외과","7","M65","활막염 및 건초염","325"
"정형외과","8","M10","활막 및 건 장애","311"
"정형외과","9","M81","병적골절이 없는 골다공증","243"
"정형외과","10","M16","원충성 질환","168"
"정형외과","11","R52","달리 분류되지 않은 통증","154"
"정형외과","12","M50","목뼈원판 장애","137"
"정형외과","13","M96","달리 분류되지 않은 처치후 근육골격 장애","130"
"정형외과","14","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","125"
"정형외과","15","G56","팔의 단일신경병증","120"
"정형외과","16","M47","척추증","81"
"정형외과","17","M71","기타 점액낭병증","72"
"정형외과","18","S52","아래팔의 골절","67"
"정형외과","19","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","67"
"정형외과","20","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","65"
"진단검사의학과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","452"
"치과","1","K05","치은염(잇몸염)및 치주 질환","9875"
"치과","2","K04","치수 및 치근단주위조직의 질환","1314"
"치과","3","K02","치아우식증","993"
"치과","4","K08","치아 및 지지구조의 기타 장애","944"
"치과","5","K03","치아경조직의 기타 질환","174"
"치과","6","A04","기타 세균성 창자 감염","11"
"치과","7","S02","머리뼈 및 얼굴뼈의 골절","10"
"치과","8","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","8"
"치과","9","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","7"
"치과","10","K01","매몰치 및 매복치","5"
"치과","11","S03","머리의 관절 및 인대의 탈구. 염좌 및 긴장","3"
"치과","12","K12","입안염 및 관련 병터","3"
"치과","13","M60","근육염","1"
"피부과","1","B35","피부사상균증","1697"
"피부과","2","L24","자극성 접촉피부염","1156"
"피부과","3","L23","앨러지성 접촉피부염","631"
"피부과","4","L21","지루피부염","588"
"피부과","5","L50","두드러기","529"
"피부과","6","L08","피부 피하조직의 기타 국소 감염","467"
"피부과","7","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","431"
"피부과","8","L29","소양증","417"
"피부과","9","L85","기타 표피의 비후","347"
"피부과","10","B02","대상포진","142"
"피부과","11","L30","기타 피부염","133"
"피부과","12","D21","결합조직 및 기타 연조직의 기타 양성 신생물","95"
"피부과","13","L40","건선","81"
"피부과","14","L82","지루각화증","71"
"피부과","15","B07","바이러스성 사마귀","70"
"피부과","16","B86","옴","63"
"피부과","17","B00","헤르페스바이러스[단순헤르페스] 감염","54"
"피부과","18","L63","원형 탈모증","52"
"피부과","19","L28","만성 단순태선 및 양진","45"
"피부과","20","L84","티눈 및 굳은살","34"
