"진료과","순위","상명코드","상병명","건수"
"외과","12","K91","달리 분류되지 않은 소화기계통의 처치후 장애","1"
"외과","13","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1"
"외과","14","T81","달리 분류되지 않은 처치의 합병증","1"
"외과","15","Z93","인공적 개구상태","1"
"외과","16","N62","유방의 비대","1"
"외과","17","C17","작은창자의 악성 신생물","1"
"외과","18","N39","비뇨기계통의 기타 장애","1"
"외과","19","J90","달리 분류되지 않은 흉막삼출액","1"
"외과","20","K81","담낭염","1"
"욕창성형클리닉","1","L89","욕창성 및 압박부위 궤양","6"
"욕창성형클리닉","2","J86","농흉","1"
"응급실","1","R52","달리 분류되지 않은 통증","22"
"응급실","2","R05","기침","9"
"응급실","3","J40","급성인지 만성인지 명시되지 않은 기관지염","7"
"응급실","4","N31","달리 분류되지 않은 방광의 신경근육기능장애","6"
"응급실","5","I67","기타 대뇌혈관 질환","6"
"응급실","6","M54","배통","6"
"응급실","7","R07","인후 및 흉곽의 동통","6"
"응급실","8","Z03","의심되는 질병 및 병태를 의학적 관찰 및 평가","5"
"응급실","9","R53","병감 및 피로","4"
"응급실","10","R04","호흡기도 출혈","4"
"응급실","11","R10","복부 및 골반통증","4"
"응급실","12","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","3"
"응급실","13","M75","어깨병변","3"
"응급실","14","R06","호흡의 이상","3"
"응급실","15","J44","기타 만성 폐쇄성 폐질환","3"
"응급실","16","R35","다뇨증","2"
"응급실","17","R31","상세불명의 혈뇨","2"
"응급실","18","J00","급성 코인두염 [감기]","2"
"응급실","19","R11","구역 및 구토","2"
"응급실","20","R50","원인 미상의 열","2"
"응급의학과","1","J18","상세불명 병원체의 폐렴","1"
"응급의학과","2","N39","비뇨기계통의 기타 장애","1"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","33"
"이비인후과","2","J30","혈관운동성 및 앨러지성 비염","31"
"이비인후과","3","J32","만성 부비동염","22"
"이비인후과","4","H66","화농성 및 상세불명의 중이염","18"
"이비인후과","5","R42","현기 및 어지러움","14"
"이비인후과","6","H93","달리 분류되지 않은 귀의 기타 장애","11"
"이비인후과","7","J37","만성후두염 및 후두기관염","9"
"이비인후과","8","J34","코 및 코옆굴의 기타 장애","8"
"이비인후과","9","H91","기타 청력소실","6"
"이비인후과","10","G47","수면장애","5"
"이비인후과","11","R04","호흡기도 출혈","4"
"이비인후과","12","J00","급성 코인두염 [감기]","3"
"이비인후과","13","E04","기타 비중독성 갑상선종","3"
"이비인후과","14","J02","급성 인두염","3"
"이비인후과","15","J33","코폴립","3"
"이비인후과","16","H60","외이염","2"
"이비인후과","17","H81","전정기능의 장애","2"
"이비인후과","18","Z90","달리 분류되지 않은 기관의 후천적 부재","1"
"이비인후과","19","C73","갑상선의 악성 신생물","1"
"이비인후과","20","K21","위-식도역류병","1"
"재활의학과","1","G81","편마비","97"
"재활의학과","2","M51","기타 추간판장애","84"
"재활의학과","3","G82","하반신마비 및 사지마비","62"
"재활의학과","4","M50","목뼈원판 장애","50"
"재활의학과","5","I63","뇌경색증","46"
"재활의학과","6","M48","기타 척추병증","17"
"재활의학과","7","M79","달리 분류되지 않은 기타 연조직장애","16"
"재활의학과","8","M72","섬유모세포장애","15"
"재활의학과","9","M25","달리 분류되지 않은 기타 관절장애","15"
"재활의학과","10","M75","어깨병변","12"
"재활의학과","11","G62","기타 다발신경병증","10"
"재활의학과","12","G20","파킨슨병","9"
"재활의학과","13","M15","진균증","8"
"재활의학과","14","R13","연하곤란","8"
"재활의학과","15","G12","척수성 근육위축 및 관련 증후군","7"
"재활의학과","16","F01","혈관성 치매","6"
"재활의학과","17","R47","달리 분류되지 않은 언어장애","5"
"재활의학과","18","R26","보행과 이동의 이상","4"
"재활의학과","19","I62","기타 비외상성 머리내 출혈","4"
"재활의학과","20","S06","머리내 손상","4"
"정신건강의학과","1","F32","우울증 에피소드","48"
"정신건강의학과","2","F00","알츠하이머병에서의 치매(G30.-+)","20"
"정신건강의학과","3","F41","기타 불안장애","19"
"정신건강의학과","4","F20","조현병","17"
"정신건강의학과","5","F51","비기질적 수면 장애","15"
"정신건강의학과","6","G47","수면장애","10"
"정신건강의학과","7","F31","양극성 정동장애","4"
"정신건강의학과","8","F10","알콜사용에 의한 정신및 행동장애","4"
"정신건강의학과","9","F03","상세불명의 치매","4"
"정신건강의학과","10","G40","뇌전증","3"
"정신건강의학과","11","F43","심한 스트레스에 대한 반응 및 적응장애","2"
"정신건강의학과","12","F33","재발성 우울장애","2"
"정신건강의학과","13","R41","인지기능 및 자각에 관한 기타 증상 및 징후","2"
"정신건강의학과","14","F07","뇌질환. 뇌손상 및 기능이상에 의한 인격 및 행동 장애","1"
"정신건강의학과","15","F40","공포성 불안장애","1"
"정신건강의학과","16","F23","급성 및 일과성 정신병적 장애","1"
"정신건강의학과","17","F45","신체형장애","1"
"정신건강의학과","18","G26","달리 분류된 질환에서의 추체외로 및 운동 장애","1"
"정신건강의학과","19","R06","호흡의 이상","1"
"정신건강의학과","20","F01","혈관성 치매","1"
"정형외과","1","M17","윤충증","64"
"정형외과","2","M48","기타 척추병증","52"
"정형외과","3","R52","달리 분류되지 않은 통증","40"
"정형외과","4","M75","어깨병변","22"
"정형외과","5","M19","연기, 불 및 화염에 노출","10"
"정형외과","6","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","8"
"정형외과","7","S82","발목을 포함한 아래다리의 골절","7"
"정형외과","8","S72","대퇴골의 골절","6"
"정형외과","9","S92","발목을 제외한 발의 골절","5"
"정형외과","10","M20","외인의 기타 및 상세불명의 영향","5"
"정형외과","11","M72","섬유모세포장애","5"
"정형외과","12","M51","기타 추간판장애","5"
"정형외과","13","M54","배통","4"
"정형외과","14","E11","인슐린-비의존 당뇨병","4"
"정형외과","15","S42","어깨 및 팔죽지의 골절","4"
"정형외과","16","M96","달리 분류되지 않은 처치후 근육골격 장애","4"
"정형외과","17","S32","허리뼈 및 골반의 골절","3"
"정형외과","18","M23","유독성 물질에 의한 불의의 중독 및 노출","3"
"정형외과","19","M21","유독성 동물 및 식물과 접촉","3"
"정형외과","20","M16","원충성 질환","3"
"치과","1","K08","치아 및 지지구조의 기타 장애","265"
"치과","2","K05","치은염(잇몸염)및 치주 질환","185"
"치과","3","K02","치아우식증","72"
"치과","4","K04","치수 및 치근단주위조직의 질환","47"
"치과","5","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","14"
"치과","6","K03","치아경조직의 기타 질환","7"
"치과","7","S02","머리뼈 및 얼굴뼈의 골절","6"
"치과","8","K07","치아얼굴이상[부정교합포함]","6"
"치과","9","K11","타액선의 질환","4"
"치과","10","M19","연기, 불 및 화염에 노출","3"
"치과","11","K01","매몰치 및 매복치","2"
"치과","12","I73","기타 말초혈관질환","2"
"치과","13","L43","편평태선","1"
"치과","14","K12","입안염 및 관련 병터","1"
"치과","15","B37","칸디다증","1"
"치과","16","K06","치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애","1"
"치과","17","K10","턱의 기타 질환","1"
"통증클리닉","1","M48","기타 척추병증","16"
"통증클리닉","2","R52","달리 분류되지 않은 통증","8"
"통증클리닉","3","M96","달리 분류되지 않은 처치후 근육골격 장애","5"
"통증클리닉","4","M51","기타 추간판장애","3"
"통증클리닉","5","M89","뼈의 기타 장애","3"
"통증클리닉","6","G63","달리 분류된 질환에서의 다발신경병증","2"
"통증클리닉","7","M79","달리 분류되지 않은 기타 연조직장애","2"
"통증클리닉","8","M50","목뼈원판 장애","2"
"통증클리닉","9","E11","인슐린-비의존 당뇨병","1"
"통증클리닉","10","M17","윤충증","1"
"통증클리닉","11","G62","기타 다발신경병증","1"
"통증클리닉","12","G53","달리 분류된 질환에서의 뇌신경장애","1"
"통증클리닉","13","G50","삼차신경의 장애","1"
"피부과","1","L29","소양증","71"
"피부과","2","B35","피부사상균증","39"
"피부과","3","L23","앨러지성 접촉피부염","21"
"피부과","4","L21","지루피부염","13"
"피부과","5","L40","건선","9"
"피부과","6","C44","피부의 기타 악성 신생물","7"
"피부과","7","L28","만성 단순태선 및 양진","5"
"피부과","8","L84","티눈 및 굳은살","5"
"피부과","9","D04","피부의 제자리암종","4"
"피부과","10","L50","두드러기","4"
"피부과","11","L30","기타 피부염","4"
"피부과","12","L20","질병이환 및 사망의 외인","3"
"피부과","13","D21","결합조직 및 기타 연조직의 기타 양성 신생물","3"
"피부과","14","L72","피부 및 피하조직의 모낭성 낭","3"
"피부과","15","B02","대상포진","3"
"피부과","16","B00","헤르페스바이러스[단순헤르페스] 감염","2"
"피부과","17","L85","기타 표피의 비후","2"
"피부과","18","L82","지루각화증","2"
"피부과","19","B07","바이러스성 사마귀","2"
"피부과","20","L63","원형 탈모증","2"
"한의과","1","M48","기타 척추병증","6"
"한의과","2","M54","배통","5"
"한의과","3","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","4"
"한의과","4","M17","윤충증","2"
"한의과","5","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","2"
"한의과","6","S43","팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장","2"
"한의과","7","G62","기타 다발신경병증","1"
"한의과","8","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","1"
"한의과","9","G44","기타 두통증후군","1"
"한의과","10","K30","소화불량","1"
"한의과","11","M62","기타 근장애","1"
"한의과","12","U60","기병증(氣病證)","1"
"한의과","13","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","1"
"한의과","14","M25","달리 분류되지 않은 기타 관절장애","1"
"한의과","15","M47","척추증","1"
"한의과","16","S70","엉덩이 및 대퇴의 표재성 손상","1"
"한의과","17","S53","팔꿈치의 관절 및 인대의 탈구. 염좌 및 긴장","1"
"혈액종양내과","1","C34","기관지 및 폐의 악성 신생물","40"
"혈액종양내과","2","C16","위의 악성 신생물","9"
"혈액종양내과","3","C18","결장의 악성 신생물","9"
"혈액종양내과","4","C20","직장의 악성 신생물","5"
"혈액종양내과","5","C22","간 및 간내담관의 악성 신생물","4"
"혈액종양내과","6","C61","전립선의 악성 신생물","4"
"혈액종양내과","7","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","3"
"혈액종양내과","8","C15","식도의 악성신생물","3"
"혈액종양내과","9","C25","췌장의 악성신생물","3"
"혈액종양내과","10","J98","기타 호흡장애","2"
"혈액종양내과","11","C83","비소포성 림프종(94쪽 세분류 참조)","2"
"혈액종양내과","12","C19","직장구불결장접합부의 악성 신생물","2"
"혈액종양내과","13","D50","철결핍성 빈혈","2"
"혈액종양내과","14","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","1"
"혈액종양내과","15","C13","하인두의 악성 신생물","1"
"혈액종양내과","16","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","1"
"혈액종양내과","17","C79","기타 부위의 속발성 악성 신생물","1"
"혈액종양내과","18","C32","후두의 악성 신생물","1"
"혈액종양내과","19","C65","콩팥깔때기의 악성 신생물","1"
"혈액종양내과","20","C06","입의 기타 및 상세불명 부분의 악성 신생물","1"
"호흡기내과","1","J45","천식","20"
"호흡기내과","2","J44","기타 만성 폐쇄성 폐질환","20"
"호흡기내과","3","J43","폐기종","11"
"호흡기내과","4","J30","혈관운동성 및 앨러지성 비염","8"
"호흡기내과","5","R06","호흡의 이상","7"
"호흡기내과","6","J18","상세불명 병원체의 폐렴","6"
"호흡기내과","7","R05","기침","5"
"호흡기내과","8","C34","기관지 및 폐의 악성 신생물","4"
"호흡기내과","9","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","4"
"호흡기내과","10","A31","기타 형태의 미코박테리아에 의한 감염","3"
"호흡기내과","11","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","3"
"호흡기내과","12","J15","달리 분류되지 않은 세균폐렴","2"
"호흡기내과","13","R93","기타 신체구조의 진단적 영상상 이상소견","2"
"호흡기내과","14","D14","중이 및 호흡기계의 양성 신생물","2"
"호흡기내과","15","J98","기타 호흡장애","2"
"호흡기내과","16","R91","폐의 진단적 영상상 이상소견","1"
"호흡기내과","17","J32","만성 부비동염","1"
"호흡기내과","18","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","1"
"호흡기내과","19","J69","고체 및 액체에 의한 폐염","1"
"호흡기내과","20","I27","기타 폐성 심장질환","1"
"흉부외과","1","I25","만성 허혈심장병","9"
"흉부외과","2","I70","죽상경화증","7"
"흉부외과","3","I06","류마티스성 대동맥판질환","3"
"흉부외과","4","I20","협심증","3"
"흉부외과","5","R06","호흡의 이상","2"
"흉부외과","6","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","2"
"흉부외과","7","S20","흉부의 표재성 손상","1"
"흉부외과","8","R60","달리 분류되지 않은 부종","1"
"흉부외과","9","I35","비류마티스성 대동맥판장애","1"
"흉부외과","10","I26","폐색전증","1"
"흉부외과","11","I77","동맥 및 소동맥의 기타장애","1"
"흉부외과","12","I71","대동맥류 및 박리","1"
"흉부외과","13","Q21","심장중격의 선천기형","1"
"흉부외과","14","T81","달리 분류되지 않은 처치의 합병증","1"
"흉부외과","15","I73","기타 말초혈관질환","1"
"흉부외과","16","S22","늑골. 흉골 및 흉추골의 골절","1"
"흉부외과","17","C34","기관지 및 폐의 악성 신생물","1"
"흉부외과","18","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","1"
"흉부외과","19","J90","달리 분류되지 않은 흉막삼출액","1"
