"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"대구","신경계기능검사","신경인지기능검사-기억력검사-캘리포니아 언어학습검사","FZ033","신경인지기능검사-기억력검사-CNT-언어기억검사(Verbal Learning)","25000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-기억력검사-자서전적 기억평가면접","FZ036","-","30000","","","","","-"
"대구","신경계기능검사","신경인지기능검사-언어능력검사-성인 진단적 언어능력검사","FZ038","신경인지기능검사-언어능력검사-Reading, Spelling, Writing 검사","","10000","20000","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-언어능력검사-단어 유창성검사","FZ040","신경인지기능검사-언어능력검사-어휘력 검사","15000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-언어능력검사-보스톤 사물이름대기검사","FZ041","신경인지기능검사-언어능력검사-Peabody 어휘선별검사","30000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-언어능력검사-웨스턴 실어증검사","FZ042","-","43563","","","","","-"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-레이 복합도형검사","FZ044","-","30000","","","","","-"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-좌-우 구분검사","FZ045","신경인지기능검사-지각 및 시공간능력검사-손가락이름대기검사(Finger Naming Test)","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-좌-우 구분검사","FZ045","신경인지기능검사-지각 및 시공간능력검사-신체부위가리키기검사","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-구성능력검사","FZ046","신경인지기능검사-지각 및 시공간능력검사-인지기능평가","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-구성능력검사","FZ046","신경인지기능검사-지각 및 시공간능력검사-시계그리기","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-구성능력검사","FZ046","신경인지기능검사-지각 및 시공간능력검사-그림완성","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-지각 및 시공간능력검사-구성능력검사","FZ046","신경인지기능검사-지각 및 시공간능력검사-토막짜기","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-논리적 사고력검사","FZ056","신경인지기능검사-전두엽 및 고위인지기능검사-추상적 사고력검사","25000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-논리적 사고력검사","FZ056","신경인지기능검사-전두엽 및 고위인지기능검사-오류발견검사","25000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-논리적 사고력검사","FZ056","신경인지기능검사-전두엽 및 고위인지기능검사-비엔나 system-가설형성검사(HYPO)","25000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-논리적 사고력검사","FZ056","신경인지기능검사-전두엽 및 고위인지기능검사-CNT-개념형성검사(Hypothesis Formation)","25000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-스트룹검사","FZ060","신경인지기능검사-전두엽 및 고위인지기능검사-CNT-단어색채검사(Word-Color Test)","20000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-성인 진단적 계산력검사","FZ061","신경인지기능검사-전두엽 및 고위인지기능검사-비엔나 system-작업수행력검사(ALS)","22000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-보속성검사","FZ063","신경인지기능검사-전두엽 및 고위인지기능검사-비엔나 system-보속성검사(PERSEV)","18000","","","","","(별표)신경인지 기능검사 반영"
"대구","신경계기능검사","신경인지기능검사-전두엽 및 고위인지기능검사-실행증검사","FZ064","-","18000","","","","","-"
"대구","신경계기능검사","발음 및 발성검사","FZ688","-","70000","","","","","-"
"대구","신경계기능검사","언어전반진단검사","FZ689","-","25000","","","","","-"
"대구","신경계기능검사","증상 및 행동 평가 척도(기타)-이화방어기제 검사","FY737","-","20000","","","","","-"
"대구","시기능검사","안구광학단층촬영","EZ796","-","100000","","","","","-"
"대구","기타검사","발기부전사전검사(평가 ,심전도,활력증상)국비1급1항및2항만지원","SZ03010","-","15000","","","","","-"
"대구","기타검사","언어장애치료 [기본30분까지]","SZ03401","-","25000","","","","","-"
"대구","기타검사","언어장애치료 [기본 30분 초과10분당]1일1시간초과안됨","SZ03402","-","10000","","","","","-"
"대구","기타검사","인공수정체도수검사 IOL Master [편측]","SZ04000A","-","50000","","","","","-"
"대구","기타검사","임신반응검사(정성)","SZ04600","-","8000","","","","","-"
"대구","바이러스성 간염 혈청검사","C형간염항체(정밀)","C4872","-","18138","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-경동맥혈관","E9411","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-뇌","E9412","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-안구[편측]","E9413","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-안와[편측]","E9414","-","70000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-안계측[편측]","E9415","-","16000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-경부","E9416","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-후두","E9417","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-두경부-비·부비동","E9418","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-흉부-흉막·폐","E9421","-","100000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-흉부-유방·액와부","E9422","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-경식도심초음파-일반","E9431","-","170000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-경식도심초음파-정밀","E9432","-","170000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-경흉부심초음파-일반","E9433","-","150000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-경흉부심초음파-정밀","E9434","-","150000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-부하심초음파-약물부하","E9435","-","200000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-심장-심장내초음파","E9437","-","150000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-간·담낭·담도·비장·췌장","E9441","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-신장·부신·방광","E9442","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-충수돌기","E9443","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-소장·대장","E9444","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-직장","E9445","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-복부-골반장기","E9446","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-남성생식기-전립선·정낭","E9447","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-남성생식기-음경","E9448","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-복부,골반-남성생식기-음낭","E9449","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-근골격,연부-사지관절[편측]-견관절,고관절,슬관절,주관절,완관절,족관절","E9451","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-근골격,연부-사지관절[편측]-수부관절,족부관절","E9452","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-근골격,연부-말초신경[편측]","E9453","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-근골격,연부-연부조직","E9454","-","80000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-상지혈관[편측]-동맥","E9461","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-상지혈관[편측]-정맥","E9462","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-하지혈관[편측]-동맥","E9463","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-하지혈관[편측]-정맥","E9464","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","NE/경두개도플러초음파(뇌혈류검사)(TCD)","SZ06501","-","150000","","","","","-"
"대구","초음파 검사료","NE/경두개도플러초음파 F/U(뇌혈류검사)(TCD)","SZ06502","-","90000","","","","","-"
"대구","초음파 검사료","초음파 도플러 혈관","SZ07000","-","7000","","","","","-"
"대구","초음파 검사료","동맥경화협착폐색검사 [1부위]","SZ07201","-","30000","","","","","-"
"대구","초음파 검사료","동맥경화협착폐색검사 [2부위]","SZ07202","-","50000","","","","","-"
"대구","초음파 검사료","초음파 심장이외 [이동]","SZ08701","-","30000","","","","","-"
"대구","초음파 검사료","중심대동맥압 및 AI(증강지표)측정_단독검사","SZ11001","-","20000","","","","","-"
"대구","초음파 검사료","중심대동맥압 및 AI(증강지표)측정_동맥경화폐색검사와 동시검사","SZ11002","-","10000","","","","","-"
"대구","초음파 검사료","초음파 잔뇨량측정 [Bladder scan]","SZ08800","-","20000","","","","","-"
"대구","초음파 검사료","초음파검사-혈관-복부혈관(대동맥·복부장기 혈관)","E9465","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-동정맥루-혈류 및 협착 측정","E9466","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-혈관-동정맥루-혈관지도검사","E9467","-","120000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-임산부-산모-임신 제1삼분기","E9471","-","60000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-임산부-산모-임신 제2,제3삼분기","E9472","-","40000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-임산부-태아정밀-임신 제1삼분기","E9473","-","50000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파 검사료","초음파검사-임산부-태아정밀-임신 제2,제3삼분기","E9474","-","50000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","초음파영상료","초음파 생검 [Specify area in Comment]","RUZ00604","전립선샘 생검 유도","150000","","","","","-"
"대구","초음파영상료","초음파 천자 [Specify area in Comment]","RUZ00703","갑상선 천자 유도","130000","","","","","-"
"대구","뇌[뇌, 해마]","뇌-일반","HE101","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","뇌[뇌, 해마]","해마-일반","HE102","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","안면-일반","HE103","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","부비동-일반","HE104","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","안와-일반","HE105","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","측두골-일반","HE106","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","측두하악관절-일반","HE107","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","경부-일반","HE108","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","경추-일반","HE109","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","흉추-일반","HE110","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","요천추-일반","HE111","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","척추강-일반","HE112","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","요천추-흉추와 동시 촬영-일반","HE113","-","235000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","척추강-경추, 흉추, 요천추와 동시 촬영-일반","HE114","-","705000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","견관절-일반","HE115","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","주관절-일반","HE116","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","수관절-일반","HE117","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","고관절-일반","HE118","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","천장골관절-일반","HE119","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","슬관절-일반","HE120","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","발목관절-일반","HE121","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","관절외 상지-일반","HE122","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","관절외 하지-일반","HE123","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","심장-일반","HE124","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","흉부-일반","HE125","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","유방-일반","HE126","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","복부-일반","HE127","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","골반-일반","HE128","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","췌장-일반","HE129","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","신장 및 부신-일반","HE130","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","음낭 및 음경-일반","HE131","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","간-일반","HE132","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","담췌관-일반","HE133","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","전립선-일반","HE134","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","뇌혈관-일반","HE135","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","경부혈관-일반","HE136","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","흉부혈관-일반","HE137","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","복부혈관-일반","HE138","-","400000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","사지혈관-일반","HE139","-","400000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","심혈관-일반","HE140","-","400000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","뇌[뇌, 해마]","뇌-조영제 주입 전후 촬영판독","HE201","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","뇌[뇌, 해마]","해마-조영제 주입 전후 촬영판독","HE202","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","안면-조영제 주입 전후 촬영판독","HE203","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","부비동-조영제 주입 전후 촬영판독","HE204","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","안와-조영제 주입 전후 촬영판독","HE205","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","측두골-조영제 주입 전후 촬영판독","HE206","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","측두하악관절-조영제 주입 전후 촬영판독","HE207","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","두경부","경부-조영제 주입 전후 촬영판독","HE208","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","경추-조영제 주입 전후 촬영판독","HE209","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","흉추-조영제 주입 전후 촬영판독","HE210","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","요천추-조영제 주입 전후 촬영판독","HE211","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","척추강-조영제 주입 전후 촬영판독","HE212","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","요천추-흉추와 동시 촬영-조영제 주입 전후 촬영판독","HE213","-","235000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","척추","척추강-경추, 흉추, 요천추와 동시 촬영-조영제 주입 전후 촬영판독","HE214","-","235000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","견관절-조영제 주입 전후 촬영판독","HE215","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","주관절-조영제 주입 전후 촬영판독","HE216","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","수관절-조영제 주입 전후 촬영판독","HE217","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","고관절-조영제 주입 전후 촬영판독","HE218","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","천장골관절-조영제 주입 전후 촬영판독","HE219","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","슬관절-조영제 주입 전후 촬영판독","HE220","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","발목관절-조영제 주입 전후 촬영판독","HE221","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","관절외 상지-조영제 주입 전후 촬영판독","HE222","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","근골격계","관절외 하지-조영제 주입 전후 촬영판독","HE223","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","심장-조영제 주입 전후 촬영판독","HE224","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","흉부-조영제 주입 전후 촬영판독","HE225","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","흉부","유방-조영제 주입 전후 촬영판독","HE226","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","복부-조영제 주입 전후 촬영판독","HE227","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","골반-조영제 주입 전후 촬영판독","HE228","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","췌장-조영제 주입 전후 촬영판독","HE229","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","신장 및 부신-조영제 주입 전후 촬영판독","HE230","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","음낭 및 음경-조영제 주입 전후 촬영판독","HE231","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","간-조영제 주입 전후 촬영판독","HE232","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","담췌관-조영제 주입 전후 촬영판독","HE233","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","복부","전립선-조영제 주입 전후 촬영판독","HE234","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","뇌혈관-조영제 주입 전후 촬영판독","HE235","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","경부혈관-조영제 주입 전후 촬영판독","HE236","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","흉부혈관-조영제 주입 전후 촬영판독","HE237","-","470000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","복부혈관-조영제 주입 전후 촬영판독","HE238","-","400000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","사지혈관-조영제 주입 전후 촬영판독","HE239","-","400000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","혈관","심혈관-조영제 주입 전후 촬영판독","HE240","-","400000","","","","N","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","확산","HF101","-","200000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","관류 [3차원자기공명영상 포함]","HF102","-","300000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","분광영상","HF103","-","200000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","영화 [3차원자기공명영상 포함]","HF104","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","Dynamic","HF105","-","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","기능적 [3차원자기공명영상 포함]","HF107","-","500000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","확산-기본검사 동시","HF201","-","100000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","관류 [3차원자기공명영상 포함]-기본검사 동시","HF202","-","150000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","특수검사","분광영상-기본검사 동시","HF203","-","100000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","물리치료료","증식치료 [척추부위]","MY143","-","12513","","","","","-"
"대구","물리치료료","증식치료 [사지관절부위]","MY142","-","6263","","","","","-"
"대구","물리치료료","도수치료 [1일당]","MX122","-","20000","","","","","-"
"대구","물리치료료","FIMS(Functional intramuscular Stimulation)","MZ001","한분절~ 다발부위","","30000","100000","","","-"
"대구","물리치료료","언어치료","MZ006","-","10000","","","","","-"
"대구","물리치료료","기립경사훈련","MZ002","-","6000","","","","","-"
"대구","물리치료료","연하재활 기능적전기자극치료","MZ008","-","50000","","","","","-"
"대구","감각기","코골음성형술 [복잡]","HZEN00502","-","500000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","감각기","코골이수술-고주파온열이용(Somnoplasty)","HZEN00900","-","100000","","","","","-"
"대구","감각기","코골음성형술 [단순]","HZEN00501","-","400000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","감각기-시기(눈)","안구표면의 양막 이식술(재료대 별도산정)","HZOP01700","-","250000","","","","","-"
"대구","근골","체외충격파치료  [근골격계질환]","SZ084","-","50000","","","","","-"
"대구","기타","난관결찰술(양측)","-","-","300000","","","","","급여 인정기준 외 실시한 경우 비급여"
"대구","기타","비만치료 [복잡]","HZFM00301","-","5000","","","","","-"
"대구","기타","비만치료 [주사]","HZFM00200","-","8000","","","","","-"
"대구","기타","자궁내장치(IUD)삽입술","-","-","30000","","","","","-"
"대구","기타","치료 수면 내시경 환자관리료 (비급여)","HZGT00220","-","100000","","","","","-"
"대구","기타","비변형 교정술 [대]","HZEN00201","-","500000","","","","","급여 인정기준 외 실시한 경우 비급여"
