"진료과","순위","상명코드","상병명","건수"
"마취통증의학과","14","S99","발목 및 발의 기타 및 상세불명의 손상","19"
"마취통증의학과","15","S46","어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상","12"
"마취통증의학과","16","G58","기타 단일신경병증","11"
"마취통증의학과","17","M47","척추증","10"
"마취통증의학과","18","M10","활막 및 건 장애","9"
"마취통증의학과","19","M77","기타 골부착부병증","7"
"마취통증의학과","20","S94","발목 및 발부위에서의 신경 손상","7"
"비뇨의학과","1","N40","전립선증식증","18363"
"비뇨의학과","2","N31","달리 분류되지 않은 방광의 신경근육기능장애","1820"
"비뇨의학과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","1607"
"비뇨의학과","4","U07","U07의 응급사용","1315"
"비뇨의학과","5","C61","전립선의 악성 신생물","1017"
"비뇨의학과","6","C67","방광의 악성 신생물","653"
"비뇨의학과","7","N30","방광염","297"
"비뇨의학과","8","N20","콩팥(신장)및 요관의 결석","139"
"비뇨의학과","9","N45","고환염 및 부고환염","106"
"비뇨의학과","10","R31","상세불명의 혈뇨","88"
"비뇨의학과","11","N34","요도염 및 요도증후군","72"
"비뇨의학과","12","L29","소양증","47"
"비뇨의학과","13","N21","하부요로의 결석","39"
"비뇨의학과","14","N41","전립선의 염증성 질환","28"
"비뇨의학과","15","L50","두드러기","23"
"비뇨의학과","16","I10","본태성(일차성)고혈압","21"
"비뇨의학과","17","B35","피부사상균증","19"
"비뇨의학과","18","N43","음낭수종 및 정액류","18"
"비뇨의학과","19","E78","지질단백질대사장애 및 기타 지질증","18"
"비뇨의학과","20","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","16"
"소화기내과","1","I10","본태성(일차성)고혈압","1601"
"소화기내과","2","E11","인슐린-비의존 당뇨병","1336"
"소화기내과","3","K29","위염 및 십이지장염","773"
"소화기내과","4","K59","기타 기능적 창자 장애","607"
"소화기내과","5","K21","위-식도역류병","557"
"소화기내과","6","K30","소화불량","287"
"소화기내과","7","U07","U07의 응급사용","254"
"소화기내과","8","K75","기타 염증성 간질환","243"
"소화기내과","9","E78","지질단백질대사장애 및 기타 지질증","228"
"소화기내과","10","B18","만성 바이러스간염.   주: 다음의 5단위 세분류는 면역관용기 여부를 표기하기 위해 B18.0-B18.1에 사용한다.","121"
"소화기내과","11","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","115"
"소화기내과","12","J44","기타 만성 폐쇄성 폐질환","113"
"소화기내과","13","I11","고혈압성 심장병","104"
"소화기내과","14","J45","천식","94"
"소화기내과","15","I20","협심증","87"
"소화기내과","16","R63","음식 및 수액섭취에 관계된 증상 및 징후","85"
"소화기내과","17","K58","자극성 장증후군","75"
"소화기내과","18","R10","복부 및 골반통증","73"
"소화기내과","19","K80","담석증","66"
"소화기내과","20","K74","간의 섬유증 및 경화증","56"
"순환기내과","1","I20","협심증","197"
"순환기내과","2","I10","본태성(일차성)고혈압","67"
"순환기내과","3","I48","심방세동 및 조동","57"
"순환기내과","4","E78","지질단백질대사장애 및 기타 지질증","18"
"순환기내과","5","I25","만성 허혈심장병","10"
"순환기내과","6","I50","심장기능상실(심부전)","9"
"순환기내과","7","R06","호흡의 이상","8"
"순환기내과","8","R07","인후 및 흉곽의 동통","6"
"순환기내과","9","R00","심장박동의 이상","6"
"순환기내과","10","I35","비류마티스성 대동맥판장애","5"
"순환기내과","11","E10","인슐린-의존 당뇨병","4"
"순환기내과","12","I49","기타 심장성 부정맥","4"
"순환기내과","13","R55","실신 및 허탈","3"
"순환기내과","14","E11","인슐린-비의존 당뇨병","3"
"순환기내과","15","I34","비류마티스성 승모판장애","3"
"순환기내과","16","I71","대동맥류 및 박리","3"
"순환기내과","17","I70","죽상경화증","3"
"순환기내과","18","I86","기타 부위의 정맥류,제외 : 망막정맥류(H35.0)","2"
"순환기내과","19","I05","류마티스승모판질환","2"
"순환기내과","20","I77","동맥 및 소동맥의 기타장애","2"
"신경과","1","I63","뇌경색증","1391"
"신경과","2","I67","기타 대뇌혈관 질환","654"
"신경과","3","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","652"
"신경과","4","F00","알츠하이머병에서의 치매(G30.-+)","388"
"신경과","5","G44","기타 두통증후군","244"
"신경과","6","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","223"
"신경과","7","G62","기타 다발신경병증","186"
"신경과","8","R42","현기 및 어지러움","170"
"신경과","9","G45","일과성 대뇌허혈발작 및 관련 증후군","165"
"신경과","10","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","152"
"신경과","11","G47","수면장애","125"
"신경과","12","F03","상세불명의 치매. 치매에 겹친 섬망 또는 급성착란상태 분류를 원한다면 부가분류코드를 사용할 것.","121"
"신경과","13","R25","이상적 불수의적 운동","105"
"신경과","14","G20","파킨슨병","59"
"신경과","15","G40","뇌전증","55"
"신경과","16","G54","신경뿌리 및 신경총 장애","52"
"신경과","17","I61","뇌내출혈","37"
"신경과","18","R55","실신 및 허탈","35"
"신경과","19","F51","비기질적 수면 장애","32"
"신경과","20","H81","전정기능의 장애","31"
"신경외과","1","M48","기타 척추병증","2408"
"신경외과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","356"
"신경외과","3","M96","달리 분류되지 않은 처치후 근육골격 장애","352"
"신경외과","4","M51","기타 추간판장애","320"
"신경외과","5","M54","배통","295"
"신경외과","6","I67","기타 대뇌혈관 질환","254"
"신경외과","7","M50","목뼈원판 장애","167"
"신경외과","8","I63","뇌경색증","145"
"신경외과","9","G95","척수의 기타질환","128"
"신경외과","10","M47","척추증","115"
"신경외과","11","R51","두통, 뇌풍, 수풍, 두풍(頭風) (Head wind disorder)","99"
"신경외과","12","R42","현기 및 어지러움","99"
"신경외과","13","G54","신경뿌리 및 신경총 장애","97"
"신경외과","14","M43","기타 변형성 배병증","96"
"신경외과","15","G55","달리 분류된 질환에서의 신경뿌리 및 신경총 압박","87"
"신경외과","16","S32","허리뼈 및 골반의 골절","77"
"신경외과","17","S22","늑골. 흉골 및 흉추골의 골절","50"
"신경외과","18","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","49"
"신경외과","19","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","43"
"신경외과","20","M79","달리 분류되지 않은 기타 연조직장애","34"
"안과","1","H04","눈물기관의 장애","2695"
"안과","2","H25","노인성 백내장","1414"
"안과","3","H40","녹내장","422"
"안과","4","H26","기타 백내장","354"
"안과","5","Z96","기타 기능적 삽입물의 존재","264"
"안과","6","H35","기타 망막장애","85"
"안과","7","H10","결막염","80"
"안과","8","H36","달리 분류된 질환에서의 망막장애","74"
"안과","9","H02","안검의 기타 장애","60"
"안과","10","H43","초자체의 장애","48"
"안과","11","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","44"
"안과","12","H52","굴절 및 조절의 장애","41"
"안과","13","H16","각막염","38"
"안과","14","H11","결막의 기타 장애","29"
"안과","15","E10","인슐린-의존 당뇨병","17"
"안과","16","H34","망막혈관폐쇄","14"
"안과","17","E14","상세불명의 당뇨병","13"
"안과","18","H01","안검의 기타 염증","12"
"안과","19","H00","맥립종 및 콩다래끼","12"
"안과","20","H18","각막의 기타 장애","11"
"외과","1","K64","치핵 및 항문주위정맥혈전증","1290"
"외과","2","L89","욕창성 및 압박부위 궤양","549"
"외과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","496"
"외과","4","L72","피부 및 피하조직의 모낭성 낭","456"
"외과","5","I83","하지의 정맥류","333"
"외과","6","I87","정맥의 기타 장애","331"
"외과","7","L60","손발톱장애","262"
"외과","8","R22","피부 및 피하조직의 국한적 종창. 종괴 및 소괴","233"
"외과","9","R53","병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)","208"
"외과","10","D17","양성 지방종성 신생물","204"
"외과","11","K40","서혜헤르니아","189"
"외과","12","L02","피부의 농양, 종기 및 큰종기","150"
"외과","13","I86","기타 부위의 정맥류,제외 : 망막정맥류(H35.0)","123"
"외과","14","T22","손목 및 손을 제외한 어깨팔의 화상 및 부식","98"
"외과","15","U07","U07의 응급사용","92"
"외과","16","K59","기타 기능적 창자 장애","77"
"외과","17","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","75"
"외과","18","B35","피부사상균증","71"
"외과","19","S50","아래팔의 표재성 손상","70"
"외과","20","T25","발목 및 발의 화상 및 부식","67"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","2015"
"이비인후과","2","J37","만성후두염 및 후두기관염","813"
"이비인후과","3","J31","만성비염. 비인두염 및 인두염","608"
"이비인후과","4","J30","혈관운동성 및 앨러지성 비염","604"
"이비인후과","5","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","593"
"이비인후과","6","H60","외이염","332"
"이비인후과","7","J32","만성 부비동염","313"
"이비인후과","8","R42","현기 및 어지러움","304"
"이비인후과","9","H66","화농성 및 상세불명의 중이염","254"
"이비인후과","10","J00","급성 코인두염[감기]","225"
"이비인후과","11","H93","달리 분류되지 않은 귀의 기타 장애","202"
"이비인후과","12","H81","전정기능의 장애","153"
"이비인후과","13","K21","위-식도역류병","146"
"이비인후과","14","K12","입안염 및 관련 병터","136"
"이비인후과","15","J34","코 및 코옆굴의 기타 장애","115"
"이비인후과","16","U07","U07의 응급사용","91"
"이비인후과","17","H61","외이의 기타장애","59"
"이비인후과","18","J04","급성 후두염 및 기관염","57"
"이비인후과","19","R68","기타 전신 증상 및 징후","56"
"이비인후과","20","K11","타액선의 질환","35"
"재활의학과","1","M54","배통","8377"
"재활의학과","2","M51","기타 추간판장애","2871"
"재활의학과","3","M17","윤충증","2468"
"재활의학과","4","M75","어깨병변","2430"
"재활의학과","5","G81","편마비","2192"
"재활의학과","6","M50","목뼈원판 장애","1650"
"재활의학과","7","I63","뇌경색증","1041"
"재활의학과","8","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","627"
"재활의학과","9","R52","달리 분류되지 않은 통증","536"
"재활의학과","10","G82","하반신마비 및 사지마비","505"
"재활의학과","11","S63","손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장","504"
"재활의학과","12","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","422"
"재활의학과","13","G20","파킨슨병","303"
"재활의학과","14","M48","기타 척추병증","292"
"재활의학과","15","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","276"
"재활의학과","16","M19","연기, 불 및 화염에 노출","231"
"재활의학과","17","G71","근육의 일차성 장애","222"
"재활의학과","18","S53","팔꿈치의 관절 및 인대의 탈구. 염좌 및 긴장","204"
"재활의학과","19","M77","기타 골부착부병증","198"
"재활의학과","20","S22","늑골. 흉골 및 흉추골의 골절","182"
"정형외과","1","M19","연기, 불 및 화염에 노출","2289"
"정형외과","2","M48","기타 척추병증","2221"
"정형외과","3","M17","윤충증","1679"
"정형외과","4","M75","어깨병변","1131"
"정형외과","5","R52","달리 분류되지 않은 통증","713"
"정형외과","6","M54","배통","279"
"정형외과","7","M65","활막염 및 건초염","211"
"정형외과","8","M81","병적골절이 없는 골다공증","180"
"정형외과","9","M10","활막 및 건 장애","167"
"정형외과","10","M96","달리 분류되지 않은 처치후 근육골격 장애","151"
"정형외과","11","M77","기타 골부착부병증","127"
"정형외과","12","M71","기타 점액낭병증","118"
"정형외과","13","M16","원충성 질환","114"
"정형외과","14","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","108"
"정형외과","15","M79","달리 분류되지 않은 기타 연조직장애","77"
"정형외과","16","M15","진균증","75"
"정형외과","17","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","62"
"정형외과","18","M47","척추증","62"
"정형외과","19","S22","늑골. 흉골 및 흉추골의 골절","61"
"정형외과","20","S82","발목을 포함한 아래다리의 골절","59"
"진단검사의학과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","359"
"치과","1","K05","치은염(잇몸염)및 치주 질환","7589"
"치과","2","K04","치수 및 치근단주위조직의 질환","2605"
"치과","3","K02","치아우식증","1763"
"치과","4","K08","치아 및 지지구조의 기타 장애","1425"
"치과","5","K03","치아경조직의 기타 질환","128"
"치과","6","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","72"
"치과","7","S02","머리뼈 및 얼굴뼈의 골절","32"
"치과","8","K01","매몰치 및 매복치","2"
"치과","9","K09","달리 분류되지 않은 구강영역의 낭, 제외 : 치아뿌리낭(K04.8-)","1"
"치과","10","J30","혈관운동성 및 앨러지성 비염","1"
"피부과","1","B35","피부사상균증","2360"
"피부과","2","L24","자극성 접촉피부염","2102"
"피부과","3","L23","알레르기성 접촉피부염. 제외: 외이의 습진(H60.5) (Eczema of external ear)","707"
"피부과","4","L29","소양증","505"
"피부과","5","L08","피부 피하조직의 기타 국소 감염","449"
"피부과","6","L21","지루피부염","301"
"피부과","7","L50","두드러기","272"
"피부과","8","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","180"
"피부과","9","L85","기타 표피의 비후","149"
"피부과","10","B02","대상포진","142"
"피부과","11","D21","결합조직 및 기타 연조직의 기타 양성 신생물","109"
"피부과","12","L40","건선","79"
"피부과","13","B00","헤르페스바이러스[단순헤르페스] 감염","54"
"피부과","14","L82","지루각화증","53"
"피부과","15","L20","질병이환 및 사망의 외인","41"
"피부과","16","L80","백반증","34"
"피부과","17","G53","달리 분류된 질환에서의 뇌신경장애","34"
"피부과","18","L30","기타 피부염","22"
"피부과","19","B86","옴","21"
"피부과","20","C44","피부의 기타 악성 신생물","20"
