"진료과","순위","상명코드","상병명","건수"
"내분비내과","8","I10","본태성(원발성) 고혈압","143"
"내분비내과","9","E10","인슐린-의존 당뇨병","134"
"내분비내과","10","M81","병적골절이 없는 골다공증","73"
"내분비내과","11","G63","달리 분류된 질환에서의 다발신경병증","52"
"내분비내과","12","E27","부신의 기타 장애","47"
"내분비내과","13","E23","뇌하수체의 기능저하증 및 기타 장애","37"
"내분비내과","14","D35","기타 및 상세불명의 내분비선의 양성 신생물","35"
"내분비내과","15","R73","혈당치상승","33"
"내분비내과","16","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","31"
"내분비내과","17","E13","기타 명시된 당뇨병","28"
"내분비내과","18","K29","위염 및 십이지장염","18"
"내분비내과","19","R05","기침","13"
"내분비내과","20","E02","준임상적인 요오드결핍 갑상샘 기능저하증","12"
"비뇨의학과","1","N40","전립선증식증","24668"
"비뇨의학과","2","C61","전립선의 악성 신생물","5003"
"비뇨의학과","3","C67","방광의 악성 신생물","1167"
"비뇨의학과","4","N31","달리 분류되지 않은 방광의 신경근육기능장애","983"
"비뇨의학과","5","N30","방광염","863"
"비뇨의학과","6","N20","콩팥(신장)및 요관의 결석","817"
"비뇨의학과","7","N41","전립선의 염증성 질환","377"
"비뇨의학과","8","N39","비뇨기계통의 기타 장애","375"
"비뇨의학과","9","N32","방광의 기타 장애","281"
"비뇨의학과","10","N35","요도협착","225"
"비뇨의학과","11","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","202"
"비뇨의학과","12","N45","고환염 및 부고환염","170"
"비뇨의학과","13","R31","상세불명의 혈뇨","165"
"비뇨의학과","14","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","100"
"비뇨의학과","15","N43","음낭수종 및 정액류","97"
"비뇨의학과","16","N21","하부요로의 결석","93"
"비뇨의학과","17","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","89"
"비뇨의학과","18","C65","콩팥깔때기의 악성 신생물","59"
"비뇨의학과","19","D09","기타 및 상세불명 부위의 제자리암종","53"
"비뇨의학과","20","N10","급성 세뇨관-사이질성 신염","49"
"산부인과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","3121"
"산부인과","2","E30","달리 분류되지 않은 사춘기의 장애","536"
"산부인과","3","N95","폐경기 및 기타 폐경기전후 장애","204"
"산부인과","4","N76","질 및 외음부의 기타 염증","106"
"산부인과","5","N30","방광염","51"
"산부인과","6","D25","자궁의 평활근종","43"
"산부인과","7","B37","칸디다증","36"
"산부인과","8","R87","여성생식기관 검사물의 이상소견","25"
"산부인과","9","Z01","호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사","23"
"산부인과","10","N91","무월경. 소량 및 희발 월경","20"
"산부인과","11","N93","기타 이상 자궁 및 질 출혈","18"
"산부인과","12","N94","여성생식기관 및 월경주기와 관련된 통증 및 기타 병태","12"
"산부인과","13","N31","달리 분류되지 않은 방광의 신경근육기능장애","11"
"산부인과","14","N80","자궁내막증","11"
"산부인과","15","E34","기타 내분비장애","11"
"산부인과","16","M81","병적골절이 없는 골다공증","10"
"산부인과","17","L73","기타 모낭장애","8"
"산부인과","18","A60","항문성기의 헤르페스바이러스[단순 헤르페스]감염","8"
"산부인과","19","D26","자궁의 기타 양성 신생물","8"
"산부인과","20","R10","복부 및 골반통증","8"
"소아청소년과","1","E30","달리 분류되지 않은 사춘기의 장애","15958"
"소아청소년과","2","E34","기타 내분비장애","2122"
"소아청소년과","3","J00","급성 코인두염 [감기]","1394"
"소아청소년과","4","E23","뇌하수체의 기능저하증 및 기타 장애","877"
"소아청소년과","5","J98","기타 호흡장애","627"
"소아청소년과","6","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","455"
"소아청소년과","7","J30","혈관운동성 및 앨러지성 비염","228"
"소아청소년과","8","J20","급성 기관지염","214"
"소아청소년과","9","P05","태아성장지연 및 태아영양실조","195"
"소아청소년과","10","L20","질병이환 및 사망의 외인","183"
"소아청소년과","11","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","125"
"소아청소년과","12","J02","급성 인두염","104"
"소아청소년과","13","K52","기타 비감염성 위장염 및 대장염(큰창자염)","99"
"소아청소년과","14","L50","두드러기","89"
"소아청소년과","15","R51","두통","87"
"소아청소년과","16","J21","급성 세기관지염","81"
"소아청소년과","17","R10","복부 및 골반통증","57"
"소아청소년과","18","E03","기타 갑상선기능저하증","41"
"소아청소년과","19","J03","급성 편도염","40"
"소아청소년과","20","J45","천식","38"
"소화기내과","1","K21","위-식도역류병","5603"
"소화기내과","2","K29","위염 및 십이지장염","2574"
"소화기내과","3","K59","기타 기능적 창자 장애","1710"
"소화기내과","4","B18","만성 바이러스간염","1342"
"소화기내과","5","K30","소화불량","858"
"소화기내과","6","K76","간의 기타 질환","848"
"소화기내과","7","D13","기타 및 부위불명의 소화계통의 양성 신생물","787"
"소화기내과","8","K25","위궤양","602"
"소화기내과","9","K80","담석증","534"
"소화기내과","10","D12","결장. 직장. 항문 및 항문관의 양성 신생물","525"
"소화기내과","11","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","508"
"소화기내과","12","C22","간 및 간내담관의 악성 신생물","444"
"소화기내과","13","K74","간의 섬유증 및 경화증","416"
"소화기내과","14","E78","지질단백질대사장애 및 기타 지질증","406"
"소화기내과","15","K58","자극성 장증후군","393"
"소화기내과","16","K70","알콜성 간질환","352"
"소화기내과","17","K26","십이지장궤양","323"
"소화기내과","18","K63","창자의 기타 질환","307"
"소화기내과","19","C16","위의 악성 신생물","299"
"소화기내과","20","K86","췌장의 기타 질환","287"
"순환기내과","1","I10","본태성(원발성) 고혈압","14662"
"순환기내과","2","I20","협심증","13864"
"순환기내과","3","I48","심방세동 및 조동","3379"
"순환기내과","4","E11","인슐린-비의존 당뇨병","1733"
"순환기내과","5","E78","지질단백질대사장애 및 기타 지질증","1265"
"순환기내과","6","I25","만성 허혈심장병","1255"
"순환기내과","7","I50","심장기능상실(심부전)","635"
"순환기내과","8","I70","죽상경화증","630"
"순환기내과","9","I21","급성 심근경색증","516"
"순환기내과","10","R07","인후 및 흉곽의 동통","509"
"순환기내과","11","I49","기타 심장성 부정맥","477"
"순환기내과","12","I11","고혈압성 심장병","418"
"순환기내과","13","I42","심장근육병증","324"
"순환기내과","14","I71","대동맥류 및 박리","288"
"순환기내과","15","I44","심방실 차단 및 좌각 차단","250"
"순환기내과","16","I35","비류마티스성 대동맥판장애","221"
"순환기내과","17","R00","심장박동의 이상","184"
"순환기내과","18","E14","상세불명의 당뇨병","172"
"순환기내과","19","I26","폐색전증","165"
"순환기내과","20","R06","호흡의 이상","152"
"신경과","1","F00","알츠하이머병에서의 치매(G30.-+)","5665"
"신경과","2","I63","뇌경색증","5127"
"신경과","3","R41","인지기능 및 자각에 관한 기타 증상 및 징후","4949"
"신경과","4","R51","두통","2920"
"신경과","5","R42","현기 및 어지러움","2596"
"신경과","6","G20","파킨슨병","1603"
"신경과","7","I67","기타 대뇌혈관 질환","1528"
"신경과","8","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","1272"
"신경과","9","R53","병감 및 피로","949"
"신경과","10","G25","기타 추체외로 및 운동 장애","923"
"신경과","11","R25","이상적 불수의적 운동","887"
"신경과","12","F03","상세불명의 치매","768"
"신경과","13","G43","편두통","699"
"신경과","14","I10","본태성(원발성) 고혈압","595"
"신경과","15","F01","혈관성 치매","508"
"신경과","16","G44","기타 두통증후군","471"
"신경과","17","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","438"
"신경과","18","H81","전정기능의 장애","421"
"신경과","19","G45","일과성 대뇌허혈발작 및 관련 증후군","407"
"신경과","20","G40","뇌전증","335"
"신경외과","1","M48","기타 척추병증","6306"
"신경외과","2","M47","척추증","1038"
"신경외과","3","M54","배통","1031"
"신경외과","4","M51","기타 추간판장애","604"
"신경외과","5","M96","달리 분류되지 않은 처치후 근육골격 장애","362"
"신경외과","6","S32","허리뼈 및 골반의 골절","356"
"신경외과","7","M50","목뼈원판 장애","311"
"신경외과","8","S22","늑골. 흉골 및 흉추골의 골절","210"
"신경외과","9","S06","머리내 손상","183"
"신경외과","10","I67","기타 대뇌혈관 질환","164"
"신경외과","11","M43","기타 변형성 배병증","131"
"신경외과","12","G44","기타 두통증후군","122"
"신경외과","13","G95","척수의 기타질환","93"
"신경외과","14","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","81"
"신경외과","15","I63","뇌경색증","60"
"신경외과","16","I61","뇌내출혈","57"
"신경외과","17","M99","달리 분류되지 않은 생체역학적 병변","50"
"신경외과","18","G06","두개내 및 척추내 농양 및 육아종","48"
"신경외과","19","G40","뇌전증","43"
"신경외과","20","R51","두통","40"
"신장내과","1","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","5229"
"신장내과","2","N18","만성 콩팥(신장)기능상실","4251"
"신장내과","3","E11","인슐린-비의존 당뇨병","1814"
"신장내과","4","I10","본태성(원발성) 고혈압","1010"
"신장내과","5","N17","급성 콩팥(신장)기능상실","499"
"신장내과","6","K29","위염 및 십이지장염","355"
"신장내과","7","R60","달리 분류되지 않은 부종","324"
"신장내과","8","E87","수분. 전해질 및 산-염기균형의 기타장애","194"
"신장내과","9","I12","고혈압성 콩팥(신장)병","158"
"신장내과","10","R80","고립성 단백뇨증","139"
"신장내과","11","N05","상세불명의 신염증후군","134"
"신장내과","12","E78","지질단백질대사장애 및 기타 지질증","127"
"신장내과","13","I50","심장기능상실(심부전)","111"
"신장내과","14","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","109"
"신장내과","15","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","73"
"신장내과","16","R31","상세불명의 혈뇨","69"
"신장내과","17","N39","비뇨기계통의 기타 장애","54"
"신장내과","18","J18","상세불명 병원체의 폐렴","52"
"신장내과","19","Q61","낭성 콩팥(신장)병","48"
"신장내과","20","U07","U07의 응급사용","47"
"안과","1","H25","노인성 백내장","6126"
"안과","2","H04","눈물기관의 장애","2124"
"안과","3","H10","결막염","757"
"안과","4","H40","녹내장","513"
"안과","5","H52","굴절 및 조절의 장애","434"
"안과","6","H35","기타 망막장애","394"
"안과","7","H26","기타 백내장","357"
"안과","8","H36","달리 분류된 질환에서의 망막장애","321"
"안과","9","Z96","기타 기능적 삽입물의 존재","318"
"안과","10","H11","결막의 기타 장애","152"
"안과","11","H43","초자체의 장애","120"
"안과","12","H02","안검의 기타 장애","85"
"안과","13","H00","맥립종 및 콩다래끼","80"
"안과","14","H34","망막혈관폐쇄","56"
"안과","15","H16","각막염","55"
"안과","16","E14","상세불명의 당뇨병","51"
"안과","17","H47","시[제2]신경 및 시각로의 기타 장애","42"
"안과","18","B00","헤르페스바이러스[단순헤르페스] 감염","37"
"안과","19","H27","수정체의 기타 장애","27"
"안과","20","T15","외안의 이물","21"
"외과","1","C73","갑상선의 악성 신생물","698"
"외과","2","C16","위의 악성 신생물","553"
"외과","3","K64","치핵 및 항문주위정맥혈전증","411"
"외과","4","C18","결장의 악성 신생물","338"
"외과","5","I83","하지의 정맥류","311"
"외과","6","K80","담석증","306"
"외과","7","L72","피부 및 피하조직의 모낭성 낭","297"
"외과","8","K40","서혜헤르니아","284"
"외과","9","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","272"
"외과","10","D34","갑상선의 양성 신생물","258"
"외과","11","C20","직장의 악성 신생물","227"
"외과","12","L89","욕창성 및 압박부위 궤양","223"
"외과","13","K81","담낭염","221"
"외과","14","T14","상세불명의 신체부위의 손상","211"
"외과","15","E04","기타 비중독성 갑상선종","176"
"외과","16","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","144"
"외과","17","D13","기타 및 부위불명의 소화계통의 양성 신생물","143"
"외과","18","K62","항문 및 직장의 기타 질환","141"
"외과","19","S22","늑골. 흉골 및 흉추골의 골절","139"
"외과","20","D17","양성 지방종성 신생물","137"
"응급실","1","R52","달리 분류되지 않은 통증","7350"
"응급실","2","M79","달리 분류되지 않은 기타 연조직장애","3967"
"응급실","3","K50","크론병[국한성 장염]","1970"
"응급실","4","G90","자율신경계통의 장애","1278"
"응급실","5","M45","강직척추염","1260"
"응급실","6","R10","복부 및 골반통증","823"
"응급실","7","T14","상세불명의 신체부위의 손상","676"
"응급실","8","M54","배통","532"
"응급실","9","R42","현기 및 어지러움","438"
"응급실","10","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","393"
"응급실","11","R07","인후 및 흉곽의 동통","378"
"응급실","12","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","341"
"응급실","13","L50","두드러기","334"
"응급실","14","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","331"
"응급실","15","R51","두통","308"
"응급실","16","R50","원인 미상의 열","292"
"응급실","17","R11","구역 및 구토","258"
"응급실","18","U07","U07의 응급사용","231"
"응급실","19","D64","기타 빈혈","228"
"응급실","20","R06","호흡의 이상","226"
"응급의학과","1","F00","알츠하이머병에서의 치매(G30.-+)","19"
"응급의학과","2","U07","U07의 응급사용","2"
"응급의학과","3","R53","병감 및 피로","2"
"응급의학과","4","S22","늑골. 흉골 및 흉추골의 골절","1"
"응급의학과","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"응급의학과","6","R40","최면. 혼미 및 혼수","1"
"응급의학과","7","C20","직장의 악성 신생물","1"
"이비인후과","1","H93","달리 분류되지 않은 귀의 기타 장애","1197"
"이비인후과","2","J30","혈관운동성 및 앨러지성 비염","1181"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","993"
"이비인후과","4","J37","만성후두염 및 후두기관염","827"
"이비인후과","5","K21","위-식도역류병","767"
"이비인후과","6","H60","외이염","745"
"이비인후과","7","J32","만성 부비동염","731"
"이비인후과","8","J34","코 및 코옆굴의 기타 장애","530"
"이비인후과","9","H81","전정기능의 장애","446"
"이비인후과","10","H61","외이의 기타장애","429"
"이비인후과","11","H66","화농성 및 상세불명의 중이염","300"
"이비인후과","12","J04","급성 후두염 및 기관염","272"
"이비인후과","13","K12","입안염 및 관련 병터","247"
"이비인후과","14","J39","상기도의 기타 질환","209"
"이비인후과","15","H91","기타 청력소실","204"
"이비인후과","16","J01","급성 부비동염","171"
"이비인후과","17","J06","다발성 및 상세불명 부위의 급성 상기도감염","169"
"이비인후과","18","J38","달리 분류되지 않은 성대및 후두의 질환","141"
"이비인후과","19","H65","비화농성 중이염","134"
"이비인후과","20","J03","급성 편도염","134"
"일반검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","694"
"일반검진","2","K29","위염 및 십이지장염","89"
"일반검진","3","K21","위-식도역류병","7"
"일반검진","4","K25","위궤양","6"
"일반검진","5","K26","십이지장궤양","5"
"일반검진","6","K30","소화불량","2"
"일반검진","7","D13","기타 및 부위불명의 소화계통의 양성 신생물","1"
"일반내과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","3422"
"일반내과","2","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","779"
"일반내과","3","B34","상세불명 부위의 바이러스감염","723"
"일반내과","4","U07","U07의 응급사용","625"
"일반내과","5","K21","위-식도역류병","545"
"일반내과","6","U11","코로나-19에 대한 예방접종의 필요","456"
"일반내과","7","E11","인슐린-비의존 당뇨병","203"
"일반내과","8","Z20","전염성 질환에 접촉 및 노출","176"
"일반내과","9","J44","기타 만성 폐쇄성 폐질환","157"
"일반내과","10","K59","기타 기능적 창자 장애","154"
"일반내과","11","K29","위염 및 십이지장염","119"
"일반내과","12","K63","창자의 기타 질환","113"
"일반내과","13","J40","급성인지 만성인지 명시되지 않은 기관지염","76"
"일반내과","14","E78","지질단백질대사장애 및 기타 지질증","54"
"일반내과","15","K25","위궤양","52"
"일반내과","16","J45","천식","51"
"일반내과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","50"
"일반내과","18","I10","본태성(원발성) 고혈압","49"
"일반내과","19","K76","간의 기타 질환","36"
"일반내과","20","B18","만성 바이러스간염","30"
"재활의학과","1","M51","기타 추간판장애","4931"
"재활의학과","2","M48","기타 척추병증","4225"
"재활의학과","3","M75","어깨병변","3091"
"재활의학과","4","I63","뇌경색증","2698"
"재활의학과","5","G54","신경뿌리 및 신경총 장애","1580"
"재활의학과","6","M17","윤충증","1442"
"재활의학과","7","G81","편마비","1208"
"재활의학과","8","M19","연기, 불 및 화염에 노출","1053"
"재활의학과","9","G82","하반신마비 및 사지마비","1039"
"재활의학과","10","M54","배통","957"
"재활의학과","11","M50","목뼈원판 장애","849"
"재활의학과","12","M79","달리 분류되지 않은 기타 연조직장애","847"
"재활의학과","13","I61","뇌내출혈","821"
"재활의학과","14","G20","파킨슨병","701"
"재활의학과","15","M77","기타 골부착부병증","696"
"재활의학과","16","M13","추 락","664"
"재활의학과","17","G62","기타 다발신경병증","551"
"재활의학과","18","M23","유독성 물질에 의한 불의의 중독 및 노출","463"
"재활의학과","19","I62","기타 비외상성 머리내 출혈","446"
"재활의학과","20","M15","진균증","411"
"정신건강의학과","1","F32","우울증 에피소드","3837"
"정신건강의학과","2","F51","비기질적 수면 장애","3080"
"정신건강의학과","3","F41","기타 불안장애","1878"
"정신건강의학과","4","F43","심한 스트레스에 대한 반응 및 적응장애","772"
"정신건강의학과","5","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","430"
"정신건강의학과","6","F03","상세불명의 치매","392"
"정신건강의학과","7","F20","조현병","363"
"정신건강의학과","8","F00","알츠하이머병에서의 치매(G30.-+)","309"
"정신건강의학과","9","F10","알콜사용에 의한 정신및 행동장애","263"
"정신건강의학과","10","F31","양극성 정동장애","227"
"정신건강의학과","11","G47","수면장애","213"
"정신건강의학과","12","F45","신체형장애","198"
"정신건강의학과","13","F29","상세불명의 비기질적 정신병","165"
"정신건강의학과","14","R41","인지기능 및 자각에 관한 기타 증상 및 징후","91"
"정신건강의학과","15","F99","정신장애 NOS","83"
"정신건강의학과","16","F42","강박장애","71"
"정신건강의학과","17","F22","지속성 망상장애","68"
"정신건강의학과","18","F70","경도 정신지체","43"
"정신건강의학과","19","F63","습관 및 충동 장애","43"
"정신건강의학과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","42"
"정형외과","1","M17","윤충증","11678"
"정형외과","2","M48","기타 척추병증","6283"
"정형외과","3","M75","어깨병변","2663"
"정형외과","4","R52","달리 분류되지 않은 통증","1800"
"정형외과","5","M81","병적골절이 없는 골다공증","654"
"정형외과","6","S72","대퇴골의 골절","478"
"정형외과","7","M10","활막 및 건 장애","466"
"정형외과","8","M19","연기, 불 및 화염에 노출","413"
"정형외과","9","S52","아래팔의 골절","393"
"정형외과","10","S82","발목을 포함한 아래다리의 골절","286"
"정형외과","11","M51","기타 추간판장애","272"
"정형외과","12","M15","진균증","263"
"정형외과","13","M13","추 락","248"
"정형외과","14","M77","기타 골부착부병증","237"
"정형외과","15","M65","활막염 및 건초염","234"
"정형외과","16","M47","척추증","190"
"정형외과","17","S92","발목을 제외한 발의 골절","187"
"정형외과","18","S62","손목 및 손부위의 골절","186"
"정형외과","19","M86","골수염","181"
"정형외과","20","S42","어깨 및 팔죽지의 골절","178"
"종합검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","16"
"치과","1","K05","치은염(잇몸염)및 치주 질환","11301"
"치과","2","K04","치수 및 치근단주위조직의 질환","4330"
"치과","3","K02","치아우식증","4172"
"치과","4","K08","치아 및 지지구조의 기타 장애","1970"
"치과","5","S02","머리뼈 및 얼굴뼈의 골절","248"
"치과","6","K07","치아얼굴이상[부정교합포함]","136"
"치과","7","K03","치아경조직의 기타 질환","72"
"치과","8","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","28"
"치과","9","K13","입술 및 구강점막의 기타 질환","28"
"치과","10","K11","타액선의 질환","19"
"치과","11","K10","턱의 기타 질환","11"
"치과","12","K12","입안염 및 관련 병터","10"
"치과","13","K00","치아의 발육 및 맹출(이돋이) 장애","8"
"치과","14","K06","치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애","6"
"치과","15","C05","입천장의 악성 신생물","2"
"치과","16","K01","매몰치 및 매복치","2"
"치과","17","K14","혀의 질환","1"
"치과","18","B37","칸디다증","1"
"통증클리닉","1","G90","자율신경계통의 장애","401"
"통증클리닉","2","K50","크론병[국한성 장염]","118"
"통증클리닉","3","M79","달리 분류되지 않은 기타 연조직장애","74"
"통증클리닉","4","G53","달리 분류된 질환에서의 뇌신경장애","44"
"통증클리닉","5","M48","기타 척추병증","38"
"통증클리닉","6","M54","배통","16"
"통증클리닉","7","G58","기타 단일신경병증","8"
"통증클리닉","8","M77","기타 골부착부병증","8"
"통증클리닉","9","G62","기타 다발신경병증","8"
"통증클리닉","10","M89","뼈의 기타 장애","6"
"통증클리닉","11","M43","기타 변형성 배병증","4"
"통증클리닉","12","E78","지질단백질대사장애 및 기타 지질증","3"
"통증클리닉","13","M17","윤충증","3"
"통증클리닉","14","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","3"
"통증클리닉","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","3"
"통증클리닉","16","S14","목부위의 신경 및 척수의 손상","2"
"통증클리닉","17","S43","팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장","2"
"통증클리닉","18","S22","늑골. 흉골 및 흉추골의 골절","2"
"통증클리닉","19","G83","기타 마비증후군","2"
"통증클리닉","20","M75","어깨병변","1"
"피부과","1","B35","피부사상균증","3406"
"피부과","2","L23","앨러지성 접촉피부염","2493"
"피부과","3","L21","지루피부염","1883"
"피부과","4","L85","기타 표피의 비후","985"
"피부과","5","L29","소양증","685"
"피부과","6","L28","만성 단순태선 및 양진","669"
"피부과","7","L50","두드러기","540"
"피부과","8","L30","기타 피부염","539"
"피부과","9","B07","바이러스성 사마귀","349"
"피부과","10","L24","자극성 접촉피부염","340"
"피부과","11","B00","헤르페스바이러스[단순헤르페스] 감염","314"
"피부과","12","T14","상세불명의 신체부위의 손상","282"
"피부과","13","L84","티눈 및 굳은살","250"
"피부과","14","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","194"
"피부과","15","H22","달리 분류된 질환에서의 홍채 및 섬모체의 장애","162"
"피부과","16","L40","건선","157"
"피부과","17","G53","달리 분류된 질환에서의 뇌신경장애","148"
"피부과","18","B02","대상포진","143"
"피부과","19","L27","내부로 섭취된 물질에 의한 피부염","139"
"피부과","20","L73","기타 모낭장애","137"
"한의과","1","U23","","2081"
"한의과","2","U24","","730"
"한의과","3","M79","달리 분류되지 않은 기타 연조직장애","654"
"한의과","4","M25","달리 분류되지 않은 기타 관절장애","415"
"한의과","5","U66","심허증(心虛證)","340"
"한의과","6","M54","배통","257"
"한의과","7","G19","","124"
"한의과","8","K30","소화불량","90"
"한의과","9","R51","두통","85"
"한의과","10","M17","윤충증","67"
"한의과","11","J30","혈관운동성 및 앨러지성 비염","58"
"한의과","12","U68","비병증(脾病證)","55"
"한의과","13","M48","기타 척추병증","42"
"한의과","14","U30","근골격계 및 결합조직의 질환","41"
"한의과","15","K59","기타 기능적 창자 장애","38"
"한의과","16","U78","","36"
"한의과","17","G51","얼굴신경 장애","36"
"한의과","18","R53","병감 및 피로","36"
"한의과","19","R05","기침","29"
"한의과","20","R61","다한증","29"
"핵의학과","1","C50","유방의 악성 신생물","191"
"핵의학과","2","E05","갑상선독증[갑상선기능항진증]","1"
"핵의학과","3","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"혈액종양내과","1","D75","혈액 및 조혈기관의 기타 질환","4237"
"혈액종양내과","2","D47","림프. 조혈 및 관련조직의 행동양식 불명 또는 미상의 기타 신생","346"
"혈액종양내과","3","C18","결장의 악성 신생물","290"
"혈액종양내과","4","C16","위의 악성 신생물","171"
"혈액종양내과","5","D46","골수형성이상증후군","164"
"혈액종양내과","6","R74","이상혈청효소수치","158"
"혈액종양내과","7","C22","간 및 간내담관의 악성 신생물","114"
"혈액종양내과","8","R63","음식 및 수액섭취에 관계된 증상 및 징후","95"
"혈액종양내과","9","D64","기타 빈혈","90"
"혈액종양내과","10","C67","방광의 악성 신생물","79"
"혈액종양내과","11","C25","췌장의 악성신생물","67"
"혈액종양내과","12","C61","전립선의 악성 신생물","64"
"혈액종양내과","13","C20","직장의 악성 신생물","60"
"혈액종양내과","14","C34","기관지 및 폐의 악성 신생물","60"
"혈액종양내과","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","60"
"혈액종양내과","16","C24","담도의 기타 및 상세불명 부분의 악성 신생물","45"
