"진료과","순위","상명코드","상병명","건수"
"비뇨의학과","10","N21","하부요로의 결석","313"
"비뇨의학과","11","N30","방광염","276"
"비뇨의학과","12","N45","고환염 및 부고환염","228"
"비뇨의학과","13","N39","비뇨기계통의 기타 장애","197"
"비뇨의학과","14","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","166"
"비뇨의학과","15","D30","비뇨기관의 양성 신생물","161"
"비뇨의학과","16","N35","요도협착","146"
"비뇨의학과","17","Q61","낭성 콩팥(신장)병","140"
"비뇨의학과","18","R35","다뇨증","124"
"비뇨의학과","19","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","118"
"비뇨의학과","20","N13","폐쇄성 및 역류성 요로병증","93"
"산부인과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","2995"
"산부인과","2","N95","폐경기 및 기타 폐경기전후 장애","468"
"산부인과","3","M81","병적골절이 없는 골다공증","352"
"산부인과","4","Z01","호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사","275"
"산부인과","5","D25","자궁의 평활근종","116"
"산부인과","6","N76","질 및 외음부의 기타 염증","62"
"산부인과","7","N30","방광염","53"
"산부인과","8","R10","복부 및 골반통증","47"
"산부인과","9","B37","칸디다증","45"
"산부인과","10","N64","유방의 기타 장애","44"
"산부인과","11","N92","과다. 빈발 및 불규칙 월경","25"
"산부인과","12","N93","기타 이상 자궁 및 질 출혈","24"
"산부인과","13","N83","난소. 난관 및 광 인대의 비염증성 장애","23"
"산부인과","14","M85","뼈 밀도 및 구조의 기타 장애","17"
"산부인과","15","Z34","정상임신의 관리","14"
"산부인과","16","N91","무월경. 소량 및 희발 월경","11"
"산부인과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","9"
"산부인과","18","N94","여성생식기관 및 월경주기와 관련된 통증 및 기타 병태","9"
"산부인과","19","B97","다른 장에서 분류된 질환의 원인으로서의 바이러스감염체","8"
"산부인과","20","R31","상세불명의 혈뇨","6"
"소아청소년과","1","U07","U07의 응급사용","16410"
"소아청소년과","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","7013"
"소아청소년과","3","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","1849"
"소아청소년과","4","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","1230"
"소아청소년과","5","J00","급성 코인두염 [감기]","538"
"소아청소년과","6","J18","상세불명 병원체의 폐렴","294"
"소아청소년과","7","J02","급성 인두염","246"
"소아청소년과","8","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","128"
"소아청소년과","9","E34","기타 내분비장애","120"
"소아청소년과","10","L30","기타 피부염","83"
"소아청소년과","11","K30","소화불량","77"
"소아청소년과","12","J31","만성비염. 비인두염 및 인두염","26"
"소아청소년과","13","T14","상세불명의 신체부위의 손상","26"
"소아청소년과","14","Z25","기타 단일 바이러스질환에 대한 예방접종의 필요","20"
"소아청소년과","15","Z27","감염성 질환의 복합에 대한 예방접종의 필요","19"
"소아청소년과","16","G44","기타 두통증후군","16"
"소아청소년과","17","L50","두드러기","15"
"소아청소년과","18","R31","상세불명의 혈뇨","14"
"소아청소년과","19","K59","기타 기능적 창자 장애","11"
"소아청소년과","20","J20","급성 기관지염","10"
"소화기내과","1","K29","위염 및 십이지장염","5042"
"소화기내과","2","K21","위-식도역류병","4578"
"소화기내과","3","K59","기타 기능적 창자 장애","3367"
"소화기내과","4","K30","소화불량","2652"
"소화기내과","5","K63","창자의 기타 질환","2480"
"소화기내과","6","K62","항문 및 직장의 기타 질환","1854"
"소화기내과","7","I10","본태성(원발성) 고혈압","1675"
"소화기내과","8","K58","자극성 장증후군","1669"
"소화기내과","9","B18","만성 바이러스간염","1342"
"소화기내과","10","K76","간의 기타 질환","1326"
"소화기내과","11","R69","미상 및 상세불명의 병인","1012"
"소화기내과","12","E11","인슐린-비의존 당뇨병","964"
"소화기내과","13","C16","위의 악성 신생물","865"
"소화기내과","14","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","756"
"소화기내과","15","D12","결장. 직장. 항문 및 항문관의 양성 신생물","727"
"소화기내과","16","K80","담석증","719"
"소화기내과","17","C22","간 및 간내담관의 악성 신생물","672"
"소화기내과","18","D13","기타 및 부위불명의 소화계통의 양성 신생물","662"
"소화기내과","19","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","597"
"소화기내과","20","E78","지질단백질대사장애 및 기타 지질증","505"
"순환기내과","1","I20","협심증","14307"
"순환기내과","2","I10","본태성(원발성) 고혈압","5667"
"순환기내과","3","I48","심방세동 및 조동","1446"
"순환기내과","4","I50","심장기능상실(심부전)","1378"
"순환기내과","5","I73","기타 말초혈관질환","1118"
"순환기내과","6","R06","호흡의 이상","809"
"순환기내과","7","R07","인후 및 흉곽의 동통","803"
"순환기내과","8","Z95","심장 및 혈관 삽입물 및 이식편의 존재","711"
"순환기내과","9","E78","지질단백질대사장애 및 기타 지질증","606"
"순환기내과","10","I11","고혈압성 심장병","459"
"순환기내과","11","R00","심장박동의 이상","350"
"순환기내과","12","I21","급성 심근경색증","276"
"순환기내과","13","I49","기타 심장성 부정맥","260"
"순환기내과","14","I71","대동맥류 및 박리","226"
"순환기내과","15","I44","심방실 차단 및 좌각 차단","183"
"순환기내과","16","I47","발작성 빠른맥","157"
"순환기내과","17","I35","비류마티스성 대동맥판장애","149"
"순환기내과","18","R60","달리 분류되지 않은 부종","139"
"순환기내과","19","E11","인슐린-비의존 당뇨병","124"
"순환기내과","20","I80","정맥염 및 혈전정맥염","118"
"신경과","1","I63","뇌경색증","5327"
"신경과","2","R42","현기 및 어지러움","2476"
"신경과","3","F03","상세불명의 치매","2190"
"신경과","4","R51","두통","1980"
"신경과","5","I67","기타 대뇌혈관 질환","1565"
"신경과","6","R41","인지기능 및 자각에 관한 기타 증상 및 징후","1408"
"신경과","7","G20","파킨슨병","693"
"신경과","8","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","657"
"신경과","9","R25","이상적 불수의적 운동","612"
"신경과","10","F00","알츠하이머병에서의 치매(G30.-+)","562"
"신경과","11","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","428"
"신경과","12","G25","기타 추체외로 및 운동 장애","335"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","233"
"신경과","14","G44","기타 두통증후군","230"
"신경과","15","G40","뇌전증","163"
"신경과","16","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","100"
"신경과","17","R26","보행과 이동의 이상","93"
"신경과","18","R55","실신 및 허탈","91"
"신경과","19","E14","상세불명의 당뇨병","74"
"신경과","20","H53","시각장애","73"
"신경외과","1","M48","기타 척추병증","6842"
"신경외과","2","M51","기타 추간판장애","4399"
"신경외과","3","M47","척추증","3006"
"신경외과","4","M50","목뼈원판 장애","1729"
"신경외과","5","M96","달리 분류되지 않은 처치후 근육골격 장애","1233"
"신경외과","6","M54","배통","1073"
"신경외과","7","I63","뇌경색증","893"
"신경외과","8","M43","기타 변형성 배병증","883"
"신경외과","9","S32","허리뼈 및 골반의 골절","728"
"신경외과","10","S06","머리내 손상","580"
"신경외과","11","S22","늑골. 흉골 및 흉추골의 골절","374"
"신경외과","12","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","365"
"신경외과","13","I67","기타 대뇌혈관 질환","344"
"신경외과","14","G54","신경뿌리 및 신경총 장애","285"
"신경외과","15","I61","뇌내출혈","282"
"신경외과","16","I69","대뇌혈관 질환의 후유증","195"
"신경외과","17","R51","두통","190"
"신경외과","18","M79","달리 분류되지 않은 기타 연조직장애","164"
"신경외과","19","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","101"
"신경외과","20","I60","지주막하출혈","80"
"신장내과","1","N18","만성 콩팥(신장)기능상실","14415"
"신장내과","2","I10","본태성(원발성) 고혈압","3057"
"신장내과","3","E11","인슐린-비의존 당뇨병","1816"
"신장내과","4","N17","급성 콩팥(신장)기능상실","600"
"신장내과","5","R60","달리 분류되지 않은 부종","570"
"신장내과","6","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","299"
"신장내과","7","E78","지질단백질대사장애 및 기타 지질증","225"
"신장내과","8","E87","수분. 전해질 및 산-염기균형의 기타장애","217"
"신장내과","9","N39","비뇨기계통의 기타 장애","184"
"신장내과","10","T82","심혈관 보형장치. 삽입물 및 이식편의 합병증","156"
"신장내과","11","M62","기타 근장애","123"
"신장내과","12","E14","상세불명의 당뇨병","98"
"신장내과","13","I11","고혈압성 심장병","68"
"신장내과","14","R69","미상 및 상세불명의 병인","66"
"신장내과","15","Z94","이식한 장기 및 조직의 상태","49"
"신장내과","16","K30","소화불량","48"
"신장내과","17","N10","급성 세뇨관-사이질성 신염","43"
"신장내과","18","R82","요의 기타 이상소견","41"
"신장내과","19","R80","고립성 단백뇨증","39"
"신장내과","20","N30","방광염","39"
"안과","1","H25","노인성 백내장","7341"
"안과","2","H04","눈물기관의 장애","6740"
"안과","3","H35","기타 망막장애","6547"
"안과","4","H36","달리 분류된 질환에서의 망막장애","4881"
"안과","5","H40","녹내장","2044"
"안과","6","H16","각막염","1054"
"안과","7","H01","안검의 기타 염증","971"
"안과","8","H34","망막혈관폐쇄","858"
"안과","9","H02","안검의 기타 장애","550"
"안과","10","H10","결막염","487"
"안과","11","H26","기타 백내장","417"
"안과","12","Z96","기타 기능적 삽입물의 존재","406"
"안과","13","H43","초자체의 장애","344"
"안과","14","H18","각막의 기타 장애","208"
"안과","15","H11","결막의 기타 장애","168"
"안과","16","H52","굴절 및 조절의 장애","154"
"안과","17","H42","달리 분류된 질환에서의 녹내장","147"
"안과","18","B00","헤르페스바이러스[단순헤르페스] 감염","102"
"안과","19","H33","망막박리 및 망막이단(離斷)","89"
"안과","20","E14","상세불명의 당뇨병","88"
"외과","1","K64","치핵 및 항문주위정맥혈전증","957"
"외과","2","C16","위의 악성 신생물","864"
"외과","3","I83","하지의 정맥류","718"
"외과","4","L72","피부 및 피하조직의 모낭성 낭","552"
"외과","5","L02","피부의 농양, 종기 및 큰종기","544"
"외과","6","C20","직장의 악성 신생물","506"
"외과","7","C18","결장의 악성 신생물","442"
"외과","8","K40","서혜헤르니아","346"
"외과","9","L89","욕창성 및 압박부위 궤양","295"
"외과","10","K80","담석증","226"
"외과","11","T30","상세불명의 신체부위의 화상 및 부식","177"
"외과","12","S22","늑골. 흉골 및 흉추골의 골절","158"
"외과","13","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","139"
"외과","14","D17","양성 지방종성 신생물","118"
"외과","15","S20","흉부의 표재성 손상","79"
"외과","16","I70","죽상경화증","73"
"외과","17","K60","항문 및 직장부의 열창 및 누공","67"
"외과","18","R15","분변의 실금","57"
"외과","19","N62","유방의 비대","55"
"외과","20","T24","발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식","52"
"응급실","1","M54","배통","1077"
"응급실","2","R10","복부 및 골반통증","513"
"응급실","3","R07","인후 및 흉곽의 동통","367"
"응급실","4","R42","현기 및 어지러움","327"
"응급실","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","268"
"응급실","6","M79","달리 분류되지 않은 기타 연조직장애","247"
"응급실","7","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","240"
"응급실","8","R50","원인 미상의 열","176"
"응급실","9","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","165"
"응급실","10","R53","병감 및 피로","154"
"응급실","11","T14","상세불명의 신체부위의 손상","125"
"응급실","12","R06","호흡의 이상","118"
"응급실","13","L50","두드러기","111"
"응급실","14","L29","소양증","108"
"응급실","15","M25","달리 분류되지 않은 기타 관절장애","106"
"응급실","16","R39","비뇨기계를 침습한 기타 증상 및 징후","104"
"응급실","17","I50","심장기능상실(심부전)","100"
"응급실","18","I10","본태성(원발성) 고혈압","98"
"응급실","19","J18","상세불명 병원체의 폐렴","91"
"응급실","20","G44","기타 두통증후군","74"
"이비인후과","1","J37","만성후두염 및 후두기관염","2845"
"이비인후과","2","H93","달리 분류되지 않은 귀의 기타 장애","2474"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","1771"
"이비인후과","4","R42","현기 및 어지러움","795"
"이비인후과","5","J30","혈관운동성 및 앨러지성 비염","683"
"이비인후과","6","J34","코 및 코옆굴의 기타 장애","657"
"이비인후과","7","J31","만성비염. 비인두염 및 인두염","475"
"이비인후과","8","J32","만성 부비동염","391"
"이비인후과","9","J33","코폴립","257"
"이비인후과","10","H91","기타 청력소실","240"
"이비인후과","11","J38","달리 분류되지 않은 성대및 후두의 질환","213"
"이비인후과","12","H66","화농성 및 상세불명의 중이염","189"
"이비인후과","13","H65","비화농성 중이염","153"
"이비인후과","14","H81","전정기능의 장애","141"
"이비인후과","15","K14","혀의 질환","137"
"이비인후과","16","H61","외이의 기타장애","131"
"이비인후과","17","H60","외이염","124"
"이비인후과","18","C32","후두의 악성 신생물","112"
"이비인후과","19","R04","호흡기도 출혈","111"
"이비인후과","20","H62","달리 분류된 질환에서의 외이의 장애","96"
"일반검진","1","K30","소화불량","1298"
"일반검진","2","K29","위염 및 십이지장염","533"
"일반검진","3","K21","위-식도역류병","118"
"일반검진","4","K25","위궤양","24"
"일반검진","5","K59","기타 기능적 창자 장애","24"
"일반검진","6","R69","미상 및 상세불명의 병인","22"
"일반검진","7","K26","십이지장궤양","16"
"일반검진","8","D13","기타 및 부위불명의 소화계통의 양성 신생물","6"
"일반검진","9","K27","상세불명 부위의 소화성 궤양","5"
"일반검진","10","K31","위 및 십이지장의 기타 질환","4"
"일반검진","11","K73","달리 분류되지 않은 만성 간염","2"
"일반검진","12","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","2"
"일반검진","13","K20","식도염","2"
"일반검진","14","K76","간의 기타 질환","1"
"일반검진","15","K74","간의 섬유증 및 경화증","1"
"일반검진","16","B18","만성 바이러스간염","1"
"일반검진","17","J18","상세불명 병원체의 폐렴","1"
"일반내과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","6173"
"일반내과","2","U07","U07의 응급사용","3769"
"일반내과","3","E11","인슐린-비의존 당뇨병","1812"
"일반내과","4","I10","본태성(원발성) 고혈압","1664"
"일반내과","5","J00","급성 코인두염 [감기]","1019"
"일반내과","6","I20","협심증","995"
"일반내과","7","R53","병감 및 피로","837"
"일반내과","8","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","445"
"일반내과","9","R69","미상 및 상세불명의 병인","414"
"일반내과","10","K29","위염 및 십이지장염","409"
"일반내과","11","U11","코로나-19에 대한 예방접종의 필요","345"
"일반내과","12","K59","기타 기능적 창자 장애","316"
"일반내과","13","J44","기타 만성 폐쇄성 폐질환","264"
"일반내과","14","E78","지질단백질대사장애 및 기타 지질증","259"
"일반내과","15","J40","급성인지 만성인지 명시되지 않은 기관지염","214"
"일반내과","16","K21","위-식도역류병","192"
"일반내과","17","J06","다발성 및 상세불명 부위의 급성 상기도감염","164"
"일반내과","18","R73","혈당치상승","149"
"일반내과","19","R05","기침","121"
"일반내과","20","I48","심방세동 및 조동","109"
"재활의학과","1","M54","배통","6903"
"재활의학과","2","M48","기타 척추병증","4823"
"재활의학과","3","M17","윤충증","3551"
"재활의학과","4","M50","목뼈원판 장애","1517"
"재활의학과","5","I63","뇌경색증","1510"
"재활의학과","6","M75","어깨병변","1121"
"재활의학과","7","G81","편마비","1071"
"재활의학과","8","I69","대뇌혈관 질환의 후유증","1056"
"재활의학과","9","M13","추 락","996"
"재활의학과","10","G82","하반신마비 및 사지마비","686"
"재활의학과","11","Z96","기타 기능적 삽입물의 존재","503"
"재활의학과","12","I61","뇌내출혈","499"
"재활의학과","13","M51","기타 추간판장애","498"
"재활의학과","14","M15","진균증","493"
"재활의학과","15","G20","파킨슨병","450"
"재활의학과","16","G62","기타 다발신경병증","445"
"재활의학과","17","M79","달리 분류되지 않은 기타 연조직장애","407"
"재활의학과","18","G63","달리 분류된 질환에서의 다발신경병증","245"
"재활의학과","19","G95","척수의 기타질환","243"
"재활의학과","20","M96","달리 분류되지 않은 처치후 근육골격 장애","230"
"정신건강의학과","1","F41","기타 불안장애","5565"
"정신건강의학과","2","F32","우울증 에피소드","4545"
"정신건강의학과","3","F51","비기질적 수면 장애","2018"
"정신건강의학과","4","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1486"
"정신건강의학과","5","F00","알츠하이머병에서의 치매(G30.-+)","888"
"정신건강의학과","6","F20","조현병","422"
"정신건강의학과","7","F31","양극성 정동장애","154"
"정신건강의학과","8","F10","알콜사용에 의한 정신및 행동장애","146"
"정신건강의학과","9","F43","심한 스트레스에 대한 반응 및 적응장애","132"
"정신건강의학과","10","F09","상세불명의 기질성 또는 증상성 정신장애","110"
"정신건강의학과","11","F33","재발성 우울장애","107"
"정신건강의학과","12","F40","공포성 불안장애","100"
"정신건강의학과","13","F48","기타 신경성 장애","72"
"정신건강의학과","14","F42","강박장애","59"
"정신건강의학과","15","F05","알콜 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","43"
"정신건강의학과","16","F45","신체형장애","39"
"정신건강의학과","17","G40","뇌전증","38"
"정신건강의학과","18","R41","인지기능 및 자각에 관한 기타 증상 및 징후","28"
"정신건강의학과","19","F34","지속성 기분[정동]장애","27"
"정신건강의학과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","19"
"정형외과","1","M17","윤충증","13937"
"정형외과","2","M48","기타 척추병증","6274"
"정형외과","3","M75","어깨병변","4992"
"정형외과","4","M15","진균증","2845"
"정형외과","5","S46","어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상","2045"
"정형외과","6","R52","달리 분류되지 않은 통증","1507"
"정형외과","7","M54","배통","450"
"정형외과","8","M77","기타 골부착부병증","435"
"정형외과","9","S82","발목을 포함한 아래다리의 골절","431"
"정형외과","10","M19","연기, 불 및 화염에 노출","408"
"정형외과","11","E14","상세불명의 당뇨병","404"
"정형외과","12","M10","활막 및 건 장애","359"
"정형외과","13","M81","병적골절이 없는 골다공증","297"
"정형외과","14","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","268"
"정형외과","15","M20","외인의 기타 및 상세불명의 영향","260"
"정형외과","16","S92","발목을 제외한 발의 골절","248"
"정형외과","17","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","238"
"정형외과","18","G56","팔의 단일신경병증","231"
"정형외과","19","L60","손발톱장애","224"
"정형외과","20","M65","활막염 및 건초염","223"
"종합검진","1","R69","미상 및 상세불명의 병인","5"
"종합검진","2","K30","소화불량","3"
"진료부장실","1","M79","달리 분류되지 않은 기타 연조직장애","201"
"진료부장실","2","G90","자율신경계통의 장애","44"
"치과","1","K05","치은염(잇몸염)및 치주 질환","12095"
"치과","2","K02","치아우식증","9671"
"치과","3","K08","치아 및 지지구조의 기타 장애","8365"
"치과","4","K04","치수 및 치근단주위조직의 질환","2976"
"치과","5","K03","치아경조직의 기타 질환","519"
"치과","6","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","327"
"치과","7","S02","머리뼈 및 얼굴뼈의 골절","302"
"치과","8","K07","치아얼굴이상[부정교합포함]","177"
"치과","9","K13","입술 및 구강점막의 기타 질환","83"
"치과","10","K10","턱의 기타 질환","51"
"치과","11","J32","만성 부비동염","20"
"치과","12","K12","입안염 및 관련 병터","19"
"치과","13","K01","매몰치 및 매복치","16"
"치과","14","G50","삼차신경의 장애","14"
"치과","15","E03","기타 갑상선기능저하증","12"
"치과","16","K14","혀의 질환","8"
"치과","17","K09","달리 분류되지 않은 구강영역의 낭","8"
"치과","18","C05","입천장의 악성 신생물","6"
"치과","19","K11","타액선의 질환","6"
"치과","20","K00","치아의 발육 및 맹출(이돋이) 장애","4"
"피부과","1","L29","소양증","10410"
"피부과","2","L30","기타 피부염","9602"
"피부과","3","B35","피부사상균증","5417"
"피부과","4","L08","피부 피하조직의 기타 국소 감염","4268"
"피부과","5","L21","지루피부염","2188"
"피부과","6","L85","기타 표피의 비후","1740"
"피부과","7","L40","건선","528"
"피부과","8","G53","달리 분류된 질환에서의 뇌신경장애","374"
"피부과","9","L80","백반증","336"
"피부과","10","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","322"
"피부과","11","B02","대상포진","314"
"피부과","12","B00","헤르페스바이러스[단순헤르페스] 감염","216"
"피부과","13","D23","피부의 기타 양성 신생물","114"
"피부과","14","B86","옴","78"
"피부과","15","L50","두드러기","78"
"피부과","16","L63","원형 탈모증","76"
"피부과","17","L84","티눈 및 굳은살","60"
"피부과","18","C44","피부의 기타 악성 신생물","55"
"피부과","19","L91","피부의 비대성 장애","30"
"피부과","20","L73","기타 모낭장애","28"
"한방진료과","1","M79","달리 분류되지 않은 기타 연조직장애","2105"
"한방진료과","2","M99","달리 분류되지 않은 생체역학적 병변","1572"
"한방진료과","3","M54","배통","1112"
"한방진료과","4","U23","","520"
"한방진료과","5","M17","윤충증","282"
"한방진료과","6","K30","소화불량","272"
"한방진료과","7","M48","기타 척추병증","245"
"한방진료과","8","M51","기타 추간판장애","185"
"한방진료과","9","R53","병감 및 피로","162"
"한방진료과","10","R25","이상적 불수의적 운동","148"
"한방진료과","11","R42","현기 및 어지러움","131"
"한방진료과","12","M42","척추성 골연골증","90"
"한방진료과","13","I63","뇌경색증","85"
"한방진료과","14","D87","","76"
"한방진료과","15","G71","근육의 일차성 장애","69"
"한방진료과","16","J06","다발성 및 상세불명 부위의 급성 상기도감염","64"
"한방진료과","17","J11","바이러스가 확인되지 않은 인플루엔자","51"
"한방진료과","18","M47","척추증","32"
"한방진료과","19","B41","파라콕시디오이데스진균증","29"
"한방진료과","20","G51","얼굴신경 장애","28"
"혈액종양내과","1","D64","기타 빈혈","271"
"혈액종양내과","2","D69","자색반증 및 기타 출혈성 병태","162"
"혈액종양내과","3","C34","기관지 및 폐의 악성 신생물","138"
"혈액종양내과","4","C18","결장의 악성 신생물","93"
"혈액종양내과","5","D72","백혈구의 기타 장애","93"
"혈액종양내과","6","C92","골수성 백혈병","83"
"혈액종양내과","7","C16","위의 악성 신생물","82"
"혈액종양내과","8","D50","철결핍성 빈혈","80"
"혈액종양내과","9","D47","림프. 조혈 및 관련조직의 행동양식 불명 또는 미상의 기타 신생","73"
"혈액종양내과","10","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","70"
"혈액종양내과","11","R89","기타 기관. 계 및 조직으로부터의 검사재료의 이상 소견","58"
"혈액종양내과","12","C90","다발성 골수종 및 악성 형질세포신생물","54"
"혈액종양내과","13","C19","직장구불결장접합부의 악성 신생물","38"
"혈액종양내과","14","D46","골수형성이상증후군","34"
"혈액종양내과","15","C20","직장의 악성 신생물","32"
"혈액종양내과","16","D53","기타 영양성 빈혈","31"
"혈액종양내과","17","C83","비소포성 림프종(94쪽 세분류 참조)","27"
"혈액종양내과","18","C61","전립선의 악성 신생물","21"
"혈액종양내과","19","C22","간 및 간내담관의 악성 신생물","20"
"혈액종양내과","20","C91","림프성 백혈병","18"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","3718"
"호흡기내과","2","J45","천식","1776"
"호흡기내과","3","R06","호흡의 이상","1161"
"호흡기내과","4","R91","폐의 진단적 영상상 이상소견","984"
"호흡기내과","5","R05","기침","965"
"호흡기내과","6","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","870"
