"진료과","순위","상명코드","상병명","건수"
"비뇨의학과","17","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","49"
"비뇨의학과","18","Q61","낭성 콩팥(신장)병","35"
"비뇨의학과","19","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","34"
"비뇨의학과","20","R74","이상혈청효소수치","33"
"산부인과","1","U07","U07의 응급사용","5770"
"산부인과","2","Z29","기타 예방적 조치의 필요","3578"
"산부인과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","692"
"산부인과","4","N95","폐경기 및 기타 폐경기전후 장애","544"
"산부인과","5","N76","질 및 외음부의 기타 염증","94"
"산부인과","6","N31","달리 분류되지 않은 방광의 신경근육기능장애","38"
"산부인과","7","B37","칸디다증","30"
"산부인과","8","D25","자궁의 평활근종","30"
"산부인과","9","R10","복부 및 골반통증","29"
"산부인과","10","M81","병적골절이 없는 골다공증","24"
"산부인과","11","N30","방광염","19"
"산부인과","12","N71","자궁목을 제외한 자궁의 염증성 질환","16"
"산부인과","13","A60","항문성기의 헤르페스바이러스[단순 헤르페스]감염","14"
"산부인과","14","R87","여성생식기관 검사물의 이상소견","13"
"산부인과","15","T14","상세불명의 신체부위의 손상","11"
"산부인과","16","D27","난소의 양성 신생물","9"
"산부인과","17","N73","기타 여성골반염증질환","7"
"산부인과","18","L29","소양증","7"
"산부인과","19","N83","난소. 난관 및 광 인대의 비염증성 장애","6"
"산부인과","20","R60","달리 분류되지 않은 부종","6"
"소아청소년과","1","U07","U07의 응급사용","95"
"소아청소년과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","81"
"소아청소년과","3","Z29","기타 예방적 조치의 필요","24"
"소아청소년과","4","T14","상세불명의 신체부위의 손상","16"
"소아청소년과","5","J30","혈관운동성 및 앨러지성 비염","15"
"소아청소년과","6","K29","위염 및 십이지장염","11"
"소아청소년과","7","J20","급성 기관지염","10"
"소아청소년과","8","R31","상세불명의 혈뇨","10"
"소아청소년과","9","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","8"
"소아청소년과","10","J02","급성 인두염","7"
"소아청소년과","11","E66","비만","6"
"소아청소년과","12","K59","기타 기능적 창자 장애","6"
"소아청소년과","13","J01","급성 부비동염","6"
"소아청소년과","14","Z22","감염성 질환의 보균자","5"
"소아청소년과","15","R80","고립성 단백뇨증","5"
"소아청소년과","16","E30","달리 분류되지 않은 사춘기의 장애","4"
"소아청소년과","17","R51","두통","3"
"소아청소년과","18","R13","연하곤란","3"
"소아청소년과","19","H65","비화농성 중이염","3"
"소아청소년과","20","E34","기타 내분비장애","3"
"소화기내과","1","K63","창자의 기타 질환","10063"
"소화기내과","2","K29","위염 및 십이지장염","4688"
"소화기내과","3","K21","위-식도역류병","2613"
"소화기내과","4","E11","인슐린-비의존 당뇨병","2085"
"소화기내과","5","K59","기타 기능적 창자 장애","1865"
"소화기내과","6","K58","자극성 장증후군","1329"
"소화기내과","7","K76","간의 기타 질환","980"
"소화기내과","8","B18","만성 바이러스간염","914"
"소화기내과","9","D12","결장. 직장. 항문 및 항문관의 양성 신생물","843"
"소화기내과","10","K25","위궤양","791"
"소화기내과","11","I12","고혈압성 콩팥(신장)병","750"
"소화기내과","12","K73","달리 분류되지 않은 만성 간염","662"
"소화기내과","13","C16","위의 악성 신생물","578"
"소화기내과","14","D13","기타 및 부위불명의 소화계통의 양성 신생물","546"
"소화기내과","15","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","533"
"소화기내과","16","I10","본태성(일차성)고혈압","426"
"소화기내과","17","E78","지질단백질대사장애 및 기타 지질증","393"
"소화기내과","18","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","331"
"소화기내과","19","C22","간 및 간내담관의 악성 신생물","319"
"소화기내과","20","K30","소화불량","310"
"신경과","1","I69","대뇌혈관 질환의 후유증","7384"
"신경과","2","F03","상세불명의 치매","5184"
"신경과","3","R42","현기 및 어지러움","4404"
"신경과","4","R51","두통","3460"
"신경과","5","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","2195"
"신경과","6","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","2025"
"신경과","7","I67","기타 대뇌혈관 질환","1530"
"신경과","8","I63","뇌경색증","811"
"신경과","9","G25","기타 추체외로 및 운동 장애","733"
"신경과","10","R25","이상적 불수의적 운동","646"
"신경과","11","R41","인지기능 및 자각에 관한 기타 증상 및 징후","613"
"신경과","12","G20","파킨슨병","474"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","409"
"신경과","14","G22","달리 분류된 질환에서의 파킨슨증","361"
"신경과","15","G40","뇌전증","315"
"신경과","16","G30","알츠하이머병","228"
"신경과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","149"
"신경과","18","G51","얼굴신경 장애","98"
"신경과","19","R26","보행과 이동의 이상","93"
"신경과","20","R55","실신 및 허탈","93"
"신경외과","1","M48","기타 척추병증","986"
"신경외과","2","M54","배통","787"
"신경외과","3","I67","기타 대뇌혈관 질환","608"
"신경외과","4","S06","머리내 손상","588"
"신경외과","5","I69","대뇌혈관 질환의 후유증","469"
"신경외과","6","I61","뇌내출혈","236"
"신경외과","7","M51","기타 추간판장애","213"
"신경외과","8","T90","머리의 손상의 후유증","178"
"신경외과","9","I63","뇌경색증","164"
"신경외과","10","M47","척추증","110"
"신경외과","11","M50","목뼈원판 장애","97"
"신경외과","12","M96","달리 분류되지 않은 처치후 근육골격 장애","87"
"신경외과","13","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","81"
"신경외과","14","R51","두통","77"
"신경외과","15","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","76"
"신경외과","16","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","58"
"신경외과","17","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","58"
"신경외과","18","S00","머리의 표재성 손상","49"
"신경외과","19","U07","U07의 응급사용","49"
"신경외과","20","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","46"
"신장내과","1","N18","만성 콩팥(신장)기능상실","6797"
"신장내과","2","E11","인슐린-비의존 당뇨병","2092"
"신장내과","3","I10","본태성(일차성)고혈압","1225"
"신장내과","4","R60","달리 분류되지 않은 부종","599"
"신장내과","5","C67","방광의 악성 신생물","152"
"신장내과","6","N17","급성 콩팥(신장)기능상실","147"
"신장내과","7","U07","U07의 응급사용","127"
"신장내과","8","E87","수분. 전해질 및 산-염기균형의 기타장애","122"
"신장내과","9","N39","비뇨기계통의 기타 장애","121"
"신장내과","10","E78","지질단백질대사장애 및 기타 지질증","120"
"신장내과","11","Z29","기타 예방적 조치의 필요","79"
"신장내과","12","N10","급성 세뇨관-사이질성 신염","49"
"신장내과","13","R31","상세불명의 혈뇨","42"
"신장내과","14","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","36"
"신장내과","15","J18","상세불명 병원체의 폐렴","34"
"신장내과","16","E10","인슐린-의존 당뇨병","31"
"신장내과","17","Q61","낭성 콩팥(신장)병","26"
"신장내과","18","R52","달리 분류되지 않은 통증","23"
"신장내과","19","R39","비뇨기계를 침습한 기타 증상 및 징후","19"
"신장내과","20","Z94","이식한 장기 및 조직의 상태","17"
"심장내과","1","I10","본태성(일차성)고혈압","4963"
"심장내과","2","I20","협심증","4520"
"심장내과","3","Z95","심장 및 혈관 삽입물 및 이식편의 존재","3661"
"심장내과","4","I48","심방세동 및 조동","2104"
"심장내과","5","R07","인후 및 흉곽의 동통","916"
"심장내과","6","R06","호흡의 이상","576"
"심장내과","7","I25","만성 허혈심장병","498"
"심장내과","8","E78","지질단백질대사장애 및 기타 지질증","475"
"심장내과","9","I50","심장기능상실(심부전)","456"
"심장내과","10","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","396"
"심장내과","11","R00","심장박동의 이상","369"
"심장내과","12","I70","죽상경화증","190"
"심장내과","13","I71","대동맥류 및 박리","181"
"심장내과","14","I47","발작성 빠른맥","152"
"심장내과","15","I35","비류마티스성 대동맥판장애","151"
"심장내과","16","E11","인슐린-비의존 당뇨병","121"
"심장내과","17","I73","기타 말초혈관질환","120"
"심장내과","18","I49","기타 심장성 부정맥","115"
"심장내과","19","R55","실신 및 허탈","104"
"심장내과","20","R60","달리 분류되지 않은 부종","61"
"안과","1","H40","녹내장","2409"
"안과","2","H01","안검의 기타 염증","2011"
"안과","3","H25","노인성 백내장","1859"
"안과","4","H04","눈물기관의 장애","1706"
"안과","5","H26","기타 백내장","922"
"안과","6","H36","달리 분류된 질환에서의 망막장애","624"
"안과","7","H35","기타 망막장애","602"
"안과","8","H02","안검의 기타 장애","391"
"안과","9","H16","각막염","279"
"안과","10","H34","망막혈관폐쇄","216"
"안과","11","H11","결막의 기타 장애","215"
"안과","12","H10","결막염","191"
"안과","13","H43","초자체의 장애","178"
"안과","14","H52","굴절 및 조절의 장애","163"
"안과","15","H53","시각장애","59"
"안과","16","Z96","기타 기능적 삽입물의 존재","51"
"안과","17","H33","망막박리 및 망막이단(離斷)","46"
"안과","18","H18","각막의 기타 장애","44"
"안과","19","H49","마비성 사시","42"
"안과","20","H00","맥립종 및 콩다래끼","42"
"영상의학과","1","Z29","기타 예방적 조치의 필요","6"
"영상의학과","2","U07","U07의 응급사용","3"
"외과","1","E04","기타 비중독성 갑상선종","948"
"외과","2","K64","치핵 및 항문주위정맥혈전증","597"
"외과","3","I83","하지의 정맥류","436"
"외과","4","C73","갑상선의 악성 신생물","403"
"외과","5","K80","담석증","334"
"외과","6","C18","결장의 악성 신생물","308"
"외과","7","R22","피부 및 피하조직의 국한적 종창. 종괴 및 소괴","307"
"외과","8","N18","만성 콩팥(신장)기능상실","304"
"외과","9","K40","서혜헤르니아","215"
"외과","10","I87","정맥의 기타 장애","181"
"외과","11","K59","기타 기능적 창자 장애","178"
"외과","12","I70","죽상경화증","173"
"외과","13","C16","위의 악성 신생물","154"
"외과","14","K60","항문 및 직장부의 열창 및 누공","151"
"외과","15","L72","피부 및 피하조직의 모낭성 낭","146"
"외과","16","R15","분변의 실금","140"
"외과","17","N64","유방의 기타 장애","132"
"외과","18","N63","유방의 상세불명의 소괴","131"
"외과","19","E03","기타 갑상선기능저하증","125"
"외과","20","L89","욕창성 및 압박부위 궤양","125"
"응급실","1","R52","달리 분류되지 않은 통증","1017"
"응급실","2","M87","골괴사증","331"
"응급실","3","M54","배통","297"
"응급실","4","S80","아래다리의 표재성 손상","250"
"응급실","5","R10","복부 및 골반통증","229"
"응급실","6","R42","현기 및 어지러움","198"
"응급실","7","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","169"
"응급실","8","K29","위염 및 십이지장염","142"
"응급실","9","L50","두드러기","133"
"응급실","10","U07","U07의 응급사용","117"
"응급실","11","R50","원인 미상의 열","116"
"응급실","12","Z29","기타 예방적 조치의 필요","109"
"응급실","13","I63","뇌경색증","88"
"응급실","14","S61","손목 및 손의 열린상처","81"
"응급실","15","J18","상세불명 병원체의 폐렴","81"
"응급실","16","M48","기타 척추병증","78"
"응급실","17","R51","두통","78"
"응급실","18","K59","기타 기능적 창자 장애","75"
"응급실","19","N40","전립선증식증","71"
"응급실","20","S06","머리내 손상","61"
"이비인후과","1","J30","혈관운동성 및 앨러지성 비염","2742"
"이비인후과","2","H90","전음성 및 감각신경성 청력소실","2228"
"이비인후과","3","J37","만성후두염 및 후두기관염","1318"
"이비인후과","4","H93","달리 분류되지 않은 귀의 기타 장애","881"
"이비인후과","5","H60","외이염","640"
"이비인후과","6","K14","혀의 질환","446"
"이비인후과","7","J34","코 및 코옆굴의 기타 장애","353"
"이비인후과","8","J00","급성 코인두염[감기]","333"
"이비인후과","9","J32","만성 부비동염","316"
"이비인후과","10","J02","급성 인두염","294"
"이비인후과","11","R42","현기 및 어지러움","290"
"이비인후과","12","H61","외이의 기타장애","158"
"이비인후과","13","R04","호흡기도 출혈","124"
"이비인후과","14","H65","비화농성 중이염","117"
"이비인후과","15","H66","화농성 및 상세불명의 중이염","97"
"이비인후과","16","J31","만성비염. 비인두염 및 인두염","82"
"이비인후과","17","D10","입 및 인두의 양성 신생물","76"
"이비인후과","18","H81","전정기능의 장애","76"
"이비인후과","19","J38","달리 분류되지 않은 성대및 후두의 질환","56"
"이비인후과","20","K12","입안염 및 관련 병터","52"
"일반검진","1","K29","위염 및 십이지장염","2887"
"일반검진","2","K21","위-식도역류병","96"
"일반검진","3","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","64"
"일반검진","4","K25","위궤양","53"
"일반검진","5","K63","창자의 기타 질환","29"
"일반검진","6","D13","기타 및 부위불명의 소화계통의 양성 신생물","18"
"일반검진","7","K26","십이지장궤양","7"
"일반검진","8","K58","자극성 장증후군","7"
"일반검진","9","K31","위 및 십이지장의 기타 질환","6"
"일반검진","10","D12","결장. 직장. 항문 및 항문관의 양성 신생물","5"
"일반검진","11","U07","U07의 응급사용","3"
"일반검진","12","K27","상세불명 부위의 소화성 궤양","3"
"일반검진","13","C16","위의 악성 신생물","1"
"재활의학과","1","M54","배통","8937"
"재활의학과","2","G81","편마비","1575"
"재활의학과","3","G63","달리 분류된 질환에서의 다발신경병증","1388"
"재활의학과","4","M51","기타 추간판장애","1091"
"재활의학과","5","M17","윤충증","825"
"재활의학과","6","I69","대뇌혈관 질환의 후유증","633"
"재활의학과","7","M48","기타 척추병증","594"
"재활의학과","8","M75","어깨병변","584"
"재활의학과","9","M24","기타 특정 관절장애","571"
"재활의학과","10","G82","하반신마비 및 사지마비","541"
"재활의학과","11","M50","목뼈원판 장애","427"
"재활의학과","12","G62","기타 다발신경병증","334"
"재활의학과","13","S34","복부. 하배부 및 골반 부위에서의 신경 및 요수의 손상","196"
"재활의학과","14","G95","척수의 기타질환","192"
"재활의학과","15","M13","추 락","167"
"재활의학과","16","F03","상세불명의 치매","128"
"재활의학과","17","G20","파킨슨병","117"
"재활의학과","18","M79","달리 분류되지 않은 기타 연조직장애","109"
"재활의학과","19","G80","유아성 뇌성마비","101"
"재활의학과","20","R13","연하곤란","96"
"정신건강의학과","1","F51","비기질적 수면 장애","1683"
"정신건강의학과","2","F32","우울증 에피소드","1093"
"정신건강의학과","3","F43","심한 스트레스에 대한 반응 및 적응장애","1049"
"정신건강의학과","4","F03","상세불명의 치매","593"
"정신건강의학과","5","F41","기타 불안장애","401"
"정신건강의학과","6","F33","재발성 우울장애","334"
"정신건강의학과","7","F20","조현병","287"
"정신건강의학과","8","F00","알츠하이머병에서의 치매(G30.-+)","140"
"정신건강의학과","9","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","137"
"정신건강의학과","10","F31","양극성 정동장애","115"
"정신건강의학과","11","F10","알콜사용에 의한 정신및 행동장애","92"
"정신건강의학과","12","F45","신체형장애","59"
"정신건강의학과","13","F25","조현정동장애","41"
"정신건강의학과","14","F39","상세불명의 기분[정동]장애","37"
"정신건강의학과","15","Z71","달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람","30"
"정신건강의학과","16","F40","공포성 불안장애","25"
"정신건강의학과","17","F79","상세불명의 정신지체","19"
"정신건강의학과","18","F29","상세불명의 비기질적 정신병","18"
"정신건강의학과","19","F48","기타 신경성 장애","15"
"정신건강의학과","20","F42","강박장애","15"
"정형외과","1","M48","기타 척추병증","11168"
"정형외과","2","M17","윤충증","7821"
"정형외과","3","M75","어깨병변","4429"
"정형외과","4","M15","진균증","2306"
"정형외과","5","M51","기타 추간판장애","1794"
"정형외과","6","M43","기타 변형성 배병증","1739"
"정형외과","7","M96","달리 분류되지 않은 처치후 근육골격 장애","1681"
"정형외과","8","M81","병적골절이 없는 골다공증","1548"
"정형외과","9","S32","허리뼈 및 골반의 골절","835"
"정형외과","10","S22","늑골. 흉골 및 흉추골의 골절","517"
"정형외과","11","M23","유독성 물질에 의한 불의의 중독 및 노출","406"
"정형외과","12","S72","대퇴골의 골절","388"
"정형외과","13","M54","배통","359"
"정형외과","14","S52","아래팔의 골절","306"
"정형외과","15","I73","기타 말초혈관질환","248"
"정형외과","16","M79","달리 분류되지 않은 기타 연조직장애","247"
"정형외과","17","S82","발목을 포함한 아래다리의 골절","242"
"정형외과","18","M25","달리 분류되지 않은 기타 관절장애","217"
"정형외과","19","M65","활막염 및 건초염","200"
"정형외과","20","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","196"
"종합검진","1","K29","위염 및 십이지장염","1"
"치과","1","K05","치은염(잇몸염)및 치주 질환","13903"
"치과","2","K08","치아 및 지지구조의 기타 장애","3736"
"치과","3","K02","치아우식증","3648"
"치과","4","K04","치수 및 치근단주위조직의 질환","2481"
"치과","5","K03","치아경조직의 기타 질환","1967"
"치과","6","S02","머리뼈 및 얼굴뼈의 골절","327"
"치과","7","K07","치아얼굴이상[부정교합포함]","269"
"치과","8","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","113"
"치과","9","K10","턱의 기타 질환","35"
"치과","10","K01","매몰치 및 매복치","33"
"치과","11","K12","입안염 및 관련 병터","23"
"치과","12","K06","치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애","11"
"치과","13","K13","입술 및 구강점막의 기타 질환","11"
"치과","14","S03","머리의 관절 및 인대의 탈구. 염좌 및 긴장","7"
"치과","15","T81","달리 분류되지 않은 처치의 합병증","7"
"치과","16","D10","입 및 인두의 양성 신생물","5"
"치과","17","K14","혀의 질환","3"
"치과","18","J98","기타 호흡장애","3"
"치과","19","K09","달리 분류되지 않은 구강영역의 낭","2"
"치과","20","R42","현기 및 어지러움","2"
"통증클리닉","1","M48","기타 척추병증","1739"
"통증클리닉","2","M96","달리 분류되지 않은 처치후 근육골격 장애","349"
"통증클리닉","3","M75","어깨병변","258"
"통증클리닉","4","M51","기타 추간판장애","218"
"통증클리닉","5","M50","목뼈원판 장애","171"
"통증클리닉","6","M47","척추증","157"
"통증클리닉","7","M17","윤충증","129"
"통증클리닉","8","G53","달리 분류된 질환에서의 뇌신경장애","104"
"통증클리닉","9","M43","기타 변형성 배병증","55"
"통증클리닉","10","M54","배통","53"
"통증클리닉","11","M13","추 락","47"
"통증클리닉","12","R51","두통","24"
"통증클리닉","13","M77","기타 골부착부병증","24"
"통증클리닉","14","M79","달리 분류되지 않은 기타 연조직장애","23"
"통증클리닉","15","G50","삼차신경의 장애","15"
"통증클리닉","16","S44","어깨 및 팔죽지 부위에서의 신경 손상","14"
"통증클리닉","17","S98","발목 및 발의 외상성 절단","13"
"통증클리닉","18","M45","강직척추염","13"
"통증클리닉","19","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","12"
"통증클리닉","20","M25","달리 분류되지 않은 기타 관절장애","11"
"피부과","1","L29","소양증","4597"
"피부과","2","B35","피부사상균증","2987"
"피부과","3","L23","앨러지성 접촉피부염","1155"
"피부과","4","L21","지루피부염","1034"
"피부과","5","L28","만성 단순태선 및 양진","423"
"피부과","6","B02","대상포진","316"
"피부과","7","L30","기타 피부염","277"
"피부과","8","L84","티눈 및 굳은살","273"
"피부과","9","B00","헤르페스바이러스[단순헤르페스] 감염","246"
"피부과","10","L82","지루각화증","242"
"피부과","11","L73","기타 모낭장애","216"
"피부과","12","L50","두드러기","201"
"피부과","13","L40","건선","135"
"피부과","14","G53","달리 분류된 질환에서의 뇌신경장애","121"
"피부과","15","L20","질병이환 및 사망의 외인","97"
"피부과","16","K29","위염 및 십이지장염","51"
"피부과","17","L64","안드로젠탈모증","45"
"피부과","18","B86","옴","45"
"피부과","19","B07","바이러스성 사마귀","38"
"피부과","20","L70","여드름","34"
"한방진료과","1","M54","배통","1599"
"한방진료과","2","H93","달리 분류되지 않은 귀의 기타 장애","655"
"한방진료과","3","M25","달리 분류되지 않은 기타 관절장애","652"
"한방진료과","4","M48","기타 척추병증","569"
"한방진료과","5","K30","소화불량","299"
"한방진료과","6","M75","어깨병변","290"
"한방진료과","7","U23","","271"
"한방진료과","8","M79","달리 분류되지 않은 기타 연조직장애","157"
"한방진료과","9","G51","얼굴신경 장애","150"
"한방진료과","10","M17","윤충증","143"
"한방진료과","11","G64","말초신경계통의 기타 장애","128"
"한방진료과","12","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","114"
"한방진료과","13","M62","기타 근장애","112"
"한방진료과","14","J06","다발성 및 상세불명 부위의 급성 상기도감염","110"
"한방진료과","15","I69","대뇌혈관 질환의 후유증","75"
"한방진료과","16","R25","이상적 불수의적 운동","74"
"한방진료과","17","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","54"
"한방진료과","18","U28","소화계통의 질환","49"
"한방진료과","19","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","37"
"한방진료과","20","R51","두통","36"
"혈액종양내과","1","E11","인슐린-비의존 당뇨병","5115"
"혈액종양내과","2","I10","본태성(일차성)고혈압","1917"
"혈액종양내과","3","E78","지질단백질대사장애 및 기타 지질증","195"
"혈액종양내과","4","J69","고체 및 액체에 의한 폐염","183"
"혈액종양내과","5","C16","위의 악성 신생물","136"
"혈액종양내과","6","C25","췌장의 악성신생물","121"
"혈액종양내과","7","D70","무과립세포증","102"
"혈액종양내과","8","C20","직장의 악성 신생물","97"
"혈액종양내과","9","N39","비뇨기계통의 기타 장애","84"
"혈액종양내과","10","D50","철결핍성 빈혈","83"
"혈액종양내과","11","U07","U07의 응급사용","80"
"혈액종양내과","12","C34","기관지 및 폐의 악성 신생물","77"
"혈액종양내과","13","C18","결장의 악성 신생물","73"
"혈액종양내과","14","D64","기타 빈혈","71"
"혈액종양내과","15","D69","자색반증 및 기타 출혈성 병태","71"
"혈액종양내과","16","C61","전립선의 악성 신생물","61"
"혈액종양내과","17","C67","방광의 악성 신생물","55"
"혈액종양내과","18","C22","간 및 간내담관의 악성 신생물","54"
"혈액종양내과","19","Z29","기타 예방적 조치의 필요","50"
