"진료과","순위","상명코드","상병명","건수"
"마취통증의학과","2","U07","U07의 응급사용","35"
"방사선종양학과","1","C61","전립선의 악성 신생물","3120"
"방사선종양학과","2","C34","기관지 및 폐의 악성 신생물","1355"
"방사선종양학과","3","C22","간 및 간내담관의 악성 신생물","423"
"방사선종양학과","4","C50","유방의 악성 신생물","249"
"방사선종양학과","5","C32","후두의 악성 신생물","231"
"방사선종양학과","6","C67","방광의 악성 신생물","177"
"방사선종양학과","7","U07","U07의 응급사용","150"
"방사선종양학과","8","C20","직장의 악성 신생물","138"
"방사선종양학과","9","C79","기타 부위의 속발성 악성 신생물","133"
"방사선종양학과","10","C09","편도의 악성 신생물","116"
"방사선종양학과","11","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","102"
"방사선종양학과","12","C24","담도의 기타 및 상세불명 부분의 악성 신생물","98"
"방사선종양학과","13","C37","흉선의 악성 신생물","89"
"방사선종양학과","14","C44","피부의 기타 악성 신생물","73"
"방사선종양학과","15","C78","호흡기 및 소화기관의 속발성 악성 신생물","66"
"방사선종양학과","16","C83","비소포성 림프종(94쪽 세분류 참조)","61"
"방사선종양학과","17","C66","요관의 악성 신생물","55"
"방사선종양학과","18","C08","기타 및 상세불명의 주타액선의 악성 신생물","45"
"방사선종양학과","19","C49","기타 결합조직 및 연조직의 악성 신생물","41"
"방사선종양학과","20","C11","코인두의 악성 신생물","41"
"비뇨의학과","1","N40","전립선증식증","57386"
"비뇨의학과","2","C61","전립선의 악성 신생물","12022"
"비뇨의학과","3","N31","달리 분류되지 않은 방광의 신경근육기능장애","4248"
"비뇨의학과","4","C67","방광의 악성 신생물","2343"
"비뇨의학과","5","N20","콩팥(신장)및 요관의 결석","1304"
"비뇨의학과","6","N39","비뇨기계통의 기타 장애","1100"
"비뇨의학과","7","R31","상세불명의 혈뇨","787"
"비뇨의학과","8","U07","U07의 응급사용","622"
"비뇨의학과","9","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","617"
"비뇨의학과","10","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","616"
"비뇨의학과","11","N41","전립선의 염증성 질환","581"
"비뇨의학과","12","N30","방광염","577"
"비뇨의학과","13","N32","방광의 기타 장애","401"
"비뇨의학과","14","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","358"
"비뇨의학과","15","N48","음경의 기타 장애","332"
"비뇨의학과","16","N35","요도협착","310"
"비뇨의학과","17","N21","하부요로의 결석","283"
"비뇨의학과","18","D09","기타 및 상세불명 부위의 제자리암종","219"
"비뇨의학과","19","E29","고환의 기능이상","173"
"비뇨의학과","20","F52","기질적 장애나 질병에 의하지 않은 성기능 이상","171"
"산부인과","1","D25","자궁의 평활근종","2588"
"산부인과","2","N60","양성 유방형성이상","2271"
"산부인과","3","M81","병적골절이 없는 골다공증","1804"
"산부인과","4","N39","비뇨기계통의 기타 장애","1727"
"산부인과","5","N95","폐경기 및 기타 폐경기전후 장애","1249"
"산부인과","6","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","664"
"산부인과","7","N84","여성생식관의 폴립","632"
"산부인과","8","N31","달리 분류되지 않은 방광의 신경근육기능장애","626"
"산부인과","9","R68","기타 전신 증상 및 징후","591"
"산부인과","10","N83","난소. 난관 및 광 인대의 비염증성 장애","526"
"산부인과","11","N81","여성생식기탈출","458"
"산부인과","12","N30","방광염","351"
"산부인과","13","R35","다뇨증","333"
"산부인과","14","N72","자궁목의 염증성 질환","296"
"산부인과","15","R87","여성생식기관 검사물의 이상소견","295"
"산부인과","16","N87","자궁목의 형성이상","233"
"산부인과","17","N93","기타 이상 자궁 및 질 출혈","215"
"산부인과","18","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","195"
"산부인과","19","N80","자궁내막증","188"
"산부인과","20","R32","상세불명의 요실금","186"
"성형외과","1","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","3532"
"성형외과","2","L89","욕창성 및 압박부위 궤양","1005"
"성형외과","3","R22","피부 및 피하조직의 국한적 종창. 종괴 및 소괴","796"
"성형외과","4","U07","U07의 응급사용","498"
"성형외과","5","C44","피부의 기타 악성 신생물","167"
"성형외과","6","Z41","건강상태개선 이외의 목적으로 이루어진 처치를 위하여 보건서비스와 접하고 있는 사람","81"
"성형외과","7","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","67"
"성형외과","8","C49","기타 결합조직 및 연조직의 악성 신생물","64"
"성형외과","9","T24","발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식","52"
"성형외과","10","D04","피부의 제자리암종","40"
"성형외과","11","L90","피부의 위축장애","39"
"성형외과","12","T30","상세불명의 신체부위의 화상 및 부식","33"
"성형외과","13","D22","색소 세포성 모반","33"
"성형외과","14","S01","머리의 열린상처","29"
"성형외과","15","L97","달리 분류되지 않은 하지의 궤양","27"
"성형외과","16","E14","상세불명의 당뇨병","25"
"성형외과","17","H02","안검의 기타 장애","23"
"성형외과","18","T81","달리 분류되지 않은 처치의 합병증","21"
"성형외과","19","L02","피부의 농양, 종기 및 큰종기","20"
"성형외과","20","L91","피부의 비대성 장애","20"
"소아청소년과","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","718"
"소아청소년과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","274"
"소아청소년과","3","E30","달리 분류되지 않은 사춘기의 장애","155"
"소아청소년과","4","E22","뇌하수체의 기능항진증","144"
"소아청소년과","5","R68","기타 전신 증상 및 징후","99"
"소아청소년과","6","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","83"
"소아청소년과","7","E34","기타 내분비장애","65"
"소아청소년과","8","E66","비만","51"
"소아청소년과","9","J30","혈관운동성 및 앨러지성 비염","49"
"소아청소년과","10","U07","U07의 응급사용","40"
"소아청소년과","11","J02","급성 인두염","20"
"소아청소년과","12","J20","급성 기관지염","17"
"소아청소년과","13","R73","혈당치상승","17"
"소아청소년과","14","K59","기타 기능적 창자 장애","16"
"소아청소년과","15","J18","상세불명 병원체의 폐렴","16"
"소아청소년과","16","J01","급성 부비동염","13"
"소아청소년과","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","13"
"소아청소년과","18","J40","급성인지 만성인지 명시되지 않은 기관지염","12"
"소아청소년과","19","J00","급성 코인두염 [감기]","12"
"소아청소년과","20","J31","만성비염. 비인두염 및 인두염","11"
"소화기내과","1","K21","위-식도역류병","6902"
"소화기내과","2","K59","기타 기능적 창자 장애","4886"
"소화기내과","3","K29","위염 및 십이지장염","4605"
"소화기내과","4","K74","간의 섬유증 및 경화증","2630"
"소화기내과","5","D13","기타 및 부위불명의 소화계통의 양성 신생물","2506"
"소화기내과","6","K73","달리 분류되지 않은 만성 간염","2145"
"소화기내과","7","B18","만성 바이러스간염","2125"
"소화기내과","8","C16","위의 악성 신생물","2064"
"소화기내과","9","K80","담석증","1939"
"소화기내과","10","K30","소화불량","1868"
"소화기내과","11","K63","창자의 기타 질환","1868"
"소화기내과","12","C22","간 및 간내담관의 악성 신생물","1782"
"소화기내과","13","K76","간의 기타 질환","1644"
"소화기내과","14","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1340"
"소화기내과","15","R94","기능검사의 이상결과","1076"
"소화기내과","16","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","731"
"소화기내과","17","K25","위궤양","615"
"소화기내과","18","K70","알콜성 간질환","502"
"소화기내과","19","E11","인슐린-비의존 당뇨병","458"
"소화기내과","20","C18","결장의 악성 신생물","438"
"수면다원검사과","1","G47","수면장애","258"
"수면다원검사과","2","F51","비기질적 수면 장애","29"
"수면다원검사과","3","R06","호흡의 이상","23"
"수면다원검사과","4","F32","우울증 에피소드","2"
"수면다원검사과","5","F66","정적 발달과 지남력에 관계된 심리적 장애와 행동장애","2"
"수면다원검사과","6","F41","기타 불안장애","1"
"수면다원검사과","7","I46","심장정지","1"
"수면다원검사과","8","G25","기타 추체외로 및 운동 장애","1"
"순환기내과","1","I10","본태성(원발성) 고혈압","34188"
"순환기내과","2","I20","협심증","24533"
"순환기내과","3","I48","심방세동 및 조동","6150"
"순환기내과","4","R07","인후 및 흉곽의 동통","4027"
"순환기내과","5","I25","만성 허혈심장병","3582"
"순환기내과","6","E78","지질단백질대사장애 및 기타 지질증","3532"
"순환기내과","7","I51","심장병의 불명확한 기록 및 합병증","3069"
"순환기내과","8","I11","고혈압성 심장병","2659"
"순환기내과","9","Z95","심장 및 혈관 삽입물 및 이식편의 존재","2267"
"순환기내과","10","I50","심장기능상실(심부전)","1797"
"순환기내과","11","I49","기타 심장성 부정맥","1232"
"순환기내과","12","I70","죽상경화증","1164"
"순환기내과","13","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1147"
"순환기내과","14","I21","급성 심근경색증","1015"
"순환기내과","15","E11","인슐린-비의존 당뇨병","895"
"순환기내과","16","I35","비류마티스성 대동맥판장애","606"
"순환기내과","17","R00","심장박동의 이상","569"
"순환기내과","18","R06","호흡의 이상","536"
"순환기내과","19","I47","발작성 빠른맥","475"
"순환기내과","20","I44","심방실 차단 및 좌각 차단","408"
"신경과","1","I63","뇌경색증","18808"
"신경과","2","R42","현기 및 어지러움","11218"
"신경과","3","R41","인지기능 및 자각에 관한 기타 증상 및 징후","7077"
"신경과","4","R51","두통","5569"
"신경과","5","F03","상세불명의 치매","4241"
"신경과","6","G98","달리 분류되지 않은 신경계통의 기타 장애","3451"
"신경과","7","G20","파킨슨병","3176"
"신경과","8","F00","알츠하이머병에서의 치매(G30.-+)","2763"
"신경과","9","G96","중추신경계통의 기타 장애","2591"
"신경과","10","M54","배통","2434"
"신경과","11","R29","신경계통 및 근육골격계통을 침습한 기타 증상 및 징후","2123"
"신경과","12","G45","일과성 대뇌허혈발작 및 관련 증후군","1676"
"신경과","13","G44","기타 두통증후군","1442"
"신경과","14","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1230"
"신경과","15","G25","기타 추체외로 및 운동 장애","1161"
"신경과","16","R25","이상적 불수의적 운동","1000"
"신경과","17","I67","기타 대뇌혈관 질환","791"
"신경과","18","I69","대뇌혈관 질환의 후유증","676"
"신경과","19","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","643"
"신경과","20","G40","뇌전증","570"
"신경외과","1","M48","기타 척추병증","6331"
"신경외과","2","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","3508"
"신경외과","3","I67","기타 대뇌혈관 질환","2404"
"신경외과","4","M51","기타 추간판장애","2264"
"신경외과","5","M47","척추증","1567"
"신경외과","6","M54","배통","1160"
"신경외과","7","I63","뇌경색증","1068"
"신경외과","8","M96","달리 분류되지 않은 처치후 근육골격 장애","1040"
"신경외과","9","S06","머리내 손상","909"
"신경외과","10","M50","목뼈원판 장애","769"
"신경외과","11","M43","기타 변형성 배병증","604"
"신경외과","12","R52","달리 분류되지 않은 통증","513"
"신경외과","13","R51","두통","498"
"신경외과","14","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","477"
"신경외과","15","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","422"
"신경외과","16","I72","기타 동맥류 및 박리","386"
"신경외과","17","U07","U07의 응급사용","328"
"신경외과","18","S32","허리뼈 및 골반의 골절","305"
"신경외과","19","I61","뇌내출혈","286"
"신경외과","20","D32","수막의 양성 신생물","259"
"신장내과","1","N18","만성 콩팥(신장)기능상실","19470"
"신장내과","2","E11","인슐린-비의존 당뇨병","2193"
"신장내과","3","R60","달리 분류되지 않은 부종","1547"
"신장내과","4","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","1513"
"신장내과","5","I10","본태성(원발성) 고혈압","1067"
"신장내과","6","R69","미상 및 상세불명의 병인","724"
"신장내과","7","N39","비뇨기계통의 기타 장애","602"
"신장내과","8","R79","혈액화학의 기타 이상소견","587"
"신장내과","9","N19","상세불명의 콩팥(신장)기능상실","529"
"신장내과","10","Q61","낭성 콩팥(신장)병","501"
"신장내과","11","R80","고립성 단백뇨증","366"
"신장내과","12","N17","급성 콩팥(신장)기능상실","335"
"신장내과","13","R31","상세불명의 혈뇨","287"
"신장내과","14","E10","인슐린-의존 당뇨병","206"
"신장내과","15","Z94","이식한 장기 및 조직의 상태","199"
"신장내과","16","N02","재발성 및 지속성 혈뇨","176"
"신장내과","17","E87","수분. 전해질 및 산-염기균형의 기타장애","171"
"신장내과","18","N10","급성 세뇨관-사이질성 신염","151"
"신장내과","19","N05","상세불명의 신염증후군","135"
"신장내과","20","N03","만성 신염증후군","133"
"안과","1","H35","기타 망막장애","17631"
"안과","2","H42","달리 분류된 질환에서의 녹내장","14460"
"안과","3","H25","노인성 백내장","10165"
"안과","4","H04","눈물기관의 장애","5533"
"안과","5","E14","상세불명의 당뇨병","4395"
"안과","6","H40","녹내장","4047"
"안과","7","H26","기타 백내장","3103"
"안과","8","E11","인슐린-비의존 당뇨병","2396"
"안과","9","H34","망막혈관폐쇄","2386"
"안과","10","H36","달리 분류된 질환에서의 망막장애","2190"
"안과","11","H02","안검의 기타 장애","1424"
"안과","12","H43","초자체의 장애","1183"
"안과","13","H16","각막염","712"
"안과","14","H01","안검의 기타 염증","635"
"안과","15","U07","U07의 응급사용","407"
"안과","16","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","312"
"안과","17","H33","망막박리 및 망막이단(離斷)","310"
"안과","18","H27","수정체의 기타 장애","231"
"안과","19","H50","기타 사시","211"
"안과","20","H10","결막염","174"
"암센터","1","C34","기관지 및 폐의 악성 신생물","33"
"암센터","2","C18","결장의 악성 신생물","5"
"암센터","3","J98","기타 호흡장애","3"
"암센터","4","C78","호흡기 및 소화기관의 속발성 악성 신생물","2"
"암센터","5","C20","직장의 악성 신생물","2"
"암센터","6","C22","간 및 간내담관의 악성 신생물","1"
"암센터","7","C16","위의 악성 신생물","1"
"암센터","8","C15","식도의 악성신생물","1"
"암센터","9","C61","전립선의 악성 신생물","1"
"암센터","10","C19","직장구불결장접합부의 악성 신생물","1"
"외과","1","I87","정맥의 기타 장애","2005"
"외과","2","K64","치핵 및 항문주위정맥혈전증","1488"
"외과","3","C50","유방의 악성 신생물","1054"
"외과","4","C16","위의 악성 신생물","1019"
"외과","5","C18","결장의 악성 신생물","978"
"외과","6","K59","기타 기능적 창자 장애","891"
"외과","7","R15","분변의 실금","878"
"외과","8","K40","서혜헤르니아","830"
"외과","9","C22","간 및 간내담관의 악성 신생물","752"
"외과","10","K80","담석증","746"
"외과","11","C20","직장의 악성 신생물","651"
"외과","12","N18","만성 콩팥(신장)기능상실","650"
"외과","13","U07","U07의 응급사용","508"
"외과","14","D24","유방의 양성 신생물","431"
"외과","15","N62","유방의 비대","281"
"외과","16","I83","하지의 정맥류","236"
"외과","17","D05","유방의 제자리암종","228"
"외과","18","D17","양성 지방종성 신생물","214"
"외과","19","K56","헤르니아가 없는 마비성 장폐색증 및 창자폐쇄","209"
"외과","20","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","205"
"응급실","1","R52","달리 분류되지 않은 통증","5336"
"응급실","2","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","3309"
"응급실","3","Z51","기타의료","2631"
"응급실","4","R10","복부 및 골반통증","1152"
"응급실","5","R42","현기 및 어지러움","932"
"응급실","6","U07","U07의 응급사용","853"
"응급실","7","R07","인후 및 흉곽의 동통","822"
"응급실","8","R06","호흡의 이상","761"
"응급실","9","M54","배통","728"
"응급실","10","R53","병감 및 피로","630"
"응급실","11","T14","상세불명의 신체부위의 손상","623"
"응급실","12","R51","두통","588"
"응급실","13","R50","원인 미상의 열","408"
"응급실","14","R31","상세불명의 혈뇨","392"
"응급실","15","M25","달리 분류되지 않은 기타 관절장애","386"
"응급실","16","J18","상세불명 병원체의 폐렴","352"
"응급실","17","K92","소화기계통의 기타 질환","256"
"응급실","18","L29","소양증","253"
"응급실","19","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","243"
"응급실","20","M79","달리 분류되지 않은 기타 연조직장애","233"
"응급의학과","1","K92","소화기계통의 기타 질환","5"
"응급의학과","2","J18","상세불명 병원체의 폐렴","3"
"응급의학과","3","N39","비뇨기계통의 기타 장애","3"
"응급의학과","4","E11","인슐린-비의존 당뇨병","2"
"응급의학과","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","2"
"응급의학과","6","J40","급성인지 만성인지 명시되지 않은 기관지염","2"
"응급의학과","7","K29","위염 및 십이지장염","2"
"응급의학과","8","K62","항문 및 직장의 기타 질환","2"
"응급의학과","9","K52","기타 비감염성 위장염 및 대장염(큰창자염)","1"
"응급의학과","10","M79","달리 분류되지 않은 기타 연조직장애","1"
"응급의학과","11","J44","기타 만성 폐쇄성 폐질환","1"
"응급의학과","12","K57","창자의 곁주머니(게실)병","1"
"응급의학과","13","I50","심장기능상실(심부전)","1"
"응급의학과","14","N18","만성 콩팥(신장)기능상실","1"
"응급의학과","15","R31","상세불명의 혈뇨","1"
"응급의학과","16","R40","최면. 혼미 및 혼수","1"
"응급의학과","17","R04","호흡기도 출혈","1"
"응급의학과","18","R06","호흡의 이상","1"
"응급의학과","19","D64","기타 빈혈","1"
"응급의학과","20","K59","기타 기능적 창자 장애","1"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","9849"
"이비인후과","2","J37","만성후두염 및 후두기관염","6309"
"이비인후과","3","J30","혈관운동성 및 앨러지성 비염","2287"
"이비인후과","4","H93","달리 분류되지 않은 귀의 기타 장애","1736"
"이비인후과","5","J32","만성 부비동염","1709"
"이비인후과","6","R42","현기 및 어지러움","1581"
"이비인후과","7","J38","달리 분류되지 않은 성대및 후두의 질환","1109"
"이비인후과","8","H66","화농성 및 상세불명의 중이염","1053"
"이비인후과","9","Z90","달리 분류되지 않은 기관의 후천적 부재","678"
"이비인후과","10","H91","기타 청력소실","663"
"이비인후과","11","J34","코 및 코옆굴의 기타 장애","663"
"이비인후과","12","H65","비화농성 중이염","604"
"이비인후과","13","E04","기타 비중독성 갑상선종","586"
"이비인후과","14","K11","타액선의 질환","550"
"이비인후과","15","D14","중이 및 호흡기계의 양성 신생물","364"
"이비인후과","16","D10","입 및 인두의 양성 신생물","359"
"이비인후과","17","U07","U07의 응급사용","340"
"이비인후과","18","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","307"
"이비인후과","19","K14","혀의 질환","274"
"이비인후과","20","D11","주타액선의 양성 신생물","253"
"일반검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"입원전담의학과","1","J18","상세불명 병원체의 폐렴","32"
"입원전담의학과","2","E87","수분. 전해질 및 산-염기균형의 기타장애","11"
"입원전담의학과","3","J69","고체 및 액체에 의한 폐염","10"
"입원전담의학과","4","N39","비뇨기계통의 기타 장애","8"
"입원전담의학과","5","J90","달리 분류되지 않은 흉막삼출액","8"
"입원전담의학과","6","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","7"
"입원전담의학과","7","N10","급성 세뇨관-사이질성 신염","6"
"입원전담의학과","8","J44","기타 만성 폐쇄성 폐질환","5"
"입원전담의학과","9","C34","기관지 및 폐의 악성 신생물","4"
"입원전담의학과","10","R53","병감 및 피로","4"
"입원전담의학과","11","R73","혈당치상승","3"
"입원전담의학과","12","F03","상세불명의 치매","3"
"입원전담의학과","13","I50","심장기능상실(심부전)","3"
"입원전담의학과","14","K56","헤르니아가 없는 마비성 장폐색증 및 창자폐쇄","2"
"입원전담의학과","15","R04","호흡기도 출혈","2"
"입원전담의학과","16","R10","복부 및 골반통증","2"
"입원전담의학과","17","C16","위의 악성 신생물","2"
"입원전담의학과","18","R42","현기 및 어지러움","2"
"입원전담의학과","19","K21","위-식도역류병","2"
"입원전담의학과","20","N30","방광염","2"
"재활의학과","1","G81","편마비","17227"
"재활의학과","2","M51","기타 추간판장애","15697"
"재활의학과","3","G82","하반신마비 및 사지마비","8134"
"재활의학과","4","M50","목뼈원판 장애","5483"
"재활의학과","5","M72","섬유모세포장애","3939"
"재활의학과","6","M25","달리 분류되지 않은 기타 관절장애","2513"
"재활의학과","7","I63","뇌경색증","1964"
"재활의학과","8","G62","기타 다발신경병증","1845"
"재활의학과","9","M75","어깨병변","1802"
"재활의학과","10","G20","파킨슨병","1736"
"재활의학과","11","U07","U07의 응급사용","1718"
"재활의학과","12","M54","배통","1610"
"재활의학과","13","M48","기타 척추병증","1535"
"재활의학과","14","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","1171"
"재활의학과","15","R26","보행과 이동의 이상","1170"
"재활의학과","16","M79","달리 분류되지 않은 기타 연조직장애","1159"
"재활의학과","17","M15","진균증","1114"
"재활의학과","18","G12","척수성 근육위축 및 관련 증후군","984"
"재활의학과","19","R13","연하곤란","915"
"재활의학과","20","I62","기타 비외상성 머리내 출혈","783"
"정신건강의학과","1","F32","우울증 에피소드","7794"
"정신건강의학과","2","G47","수면장애","4289"
"정신건강의학과","3","F41","기타 불안장애","2410"
"정신건강의학과","4","F00","알츠하이머병에서의 치매(G30.-+)","2406"
"정신건강의학과","5","F20","조현병","2253"
"정신건강의학과","6","F51","비기질적 수면 장애","1932"
"정신건강의학과","7","F43","심한 스트레스에 대한 반응 및 적응장애","1469"
"정신건강의학과","8","F03","상세불명의 치매","1399"
"정신건강의학과","9","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1236"
"정신건강의학과","10","R41","인지기능 및 자각에 관한 기타 증상 및 징후","1210"
"정신건강의학과","11","F10","알콜사용에 의한 정신및 행동장애","946"
"정신건강의학과","12","F31","양극성 정동장애","876"
"정신건강의학과","13","F34","지속성 기분[정동]장애","534"
"정신건강의학과","14","F40","공포성 불안장애","387"
"정신건강의학과","15","U07","U07의 응급사용","316"
"정신건강의학과","16","F01","혈관성 치매","285"
"정신건강의학과","17","F45","신체형장애","267"
"정신건강의학과","18","Z03","의심되는 질병 및 병태를 의학적 관찰 및 평가","222"
"정신건강의학과","19","F33","재발성 우울장애","204"
"정신건강의학과","20","F25","조현정동장애","164"
