"상병코드","상병명"," 국비 "," 사비 "
"C321","성문상의 악성 신생물","4","0"
"C3401","주기관지의 악성 신생물, 왼쪽","1","0"
"C3410","상엽, 기관지 또는 폐의 악성 신생물, 오른쪽","4","1"
"C3411","상엽, 기관지 또는 폐의 악성 신생물, 왼쪽","2","2"
"C3419","상엽, 기관지 또는 폐의 악성 신생물, 상세불명 쪽","4","0"
"C342","중엽, 기관지 또는 폐의 악성 신생물","2","0"
"C3430","하엽, 기관지 또는 폐의 악성 신생물, 오른쪽","2","0"
"C3431","하엽, 기관지 또는 폐의 악성 신생물, 왼쪽","1","2"
"C3439","하엽, 기관지 또는 폐의 악성 신생물, 상세불명 쪽","2","0"
"C3490","상세불명의 기관지 또는 폐의 악성 신생물, 오른쪽","9","0"
"C3491","상세불명의 기관지 또는 폐의 악성 신생물, 왼쪽","0","4"
"C3499","상세불명의 기관지 또는 폐의 악성 신생물, 상세불명 쪽","35","25"
"C37","흉선의 악성 신생물","2","0"
"C383","상세불명 부분의 종격의 악성 신생물","1","0"
"C409","상세불명 사지의 골 및 관절연골의 악성 신생물","2","0"
"C435","몸통의 악성 흑색종","1","0"
"C439","상세불명의 피부의 악성 흑색종","0","1"
"C444","두피 및 목의 피부의 악성 신생물","1","1"
"C449","상세불명의 피부의 악성 신생물","3","0"
"C492","엉덩이를 포함한 다리의 결합조직 및 연조직의 악성 신생물","1","0"
"C494","복부의 결합조직 및 연조직의 악성 신생물","1","0"
"C499","상세불명의 결합조직 및 연조직의 악성 신생물","1","1"
"C5041","유방의 상외사분의 악성 신생물, 왼쪽","0","1"
"C5090","상세불명의 유방의 악성 신생물, 오른쪽","0","1"
"C5099","상세불명의 유방의 악성 신생물, 상세불명 쪽","0","1"
"C569","난소의 악성 신생물, 상세불명 쪽","0","1"
"C61","전립선의 악성 신생물","86","55"
"C640","신우를 제외한 신장의 악성 신생물, 오른쪽","0","1"
"C641","신우를 제외한 신장의 악성 신생물, 왼쪽","1","0"
"C649","신우를 제외한 신장의 악성 신생물, 상세불명 쪽","8","2"
"C651","신우의 악성 신생물, 왼쪽","1","1"
"C659","신우의 악성 신생물, 상세불명 쪽","1","0"
"C661","요관의 악성 신생물, 왼쪽","1","0"
"C669","요관의 악성 신생물, 상세불명 쪽","1","0"
"C679","상세불명의 방광의 악성 신생물","30","10"
"C712","측두엽의 악성 신생물","1","0"
"C716","소뇌의 악성 신생물","0","1"
"C717","뇌간의 악성 신생물","2","0"
"C719","상세불명의 뇌의 악성 신생물","1","0"
"C73","갑상선의 악성 신생물","0","1"
"C760","머리, 얼굴 및 목의 악성 신생물","1","0"
"C775","골반내 림프절의 이차성 및 상세불명의 악성신생물","0","1"
"C779","상세불명의 림프절의 이차성 및 상세불명의 악성신생물","0","1"
"C7809","폐의 이차성 악성 신생물, 상세불명 쪽","4","6"
"C786","후복막 및 복막의 이차성 악성 신생물","2","4"
"C787","간 및 간내 담관의 이차성 악성 신생물","1","13"
"C7910","방광의 이차성 악성 신생물","1","0"
"C7918","기타 및 상세불명 비뇨기관의 이차성 악성 신생물","0","1"
"C7930","뇌의 이차성 악성 신생물","6","3"
"C7950","골의 이차성 악성 신생물","11","9"
"C7951","골수의 이차성 악성 신생물","3","0"
"C797","부신의 이차성 악성 신생물","0","1"
"C809","원발부위 상세불명인 악성 신생물","1","0"
"C835","림프모구성(미만성) 림프종","0","1"
"C859","상세불명의 비호지킨림프종","5","0"
"C900","다발골수종","0","1"
"C921","만성 골수성 백혈병, BCR/ABL0양성","1","0"
"C951","상세불명 세포형의 만성 백혈병","1","0"
"D010","결장의 제자리암종","1","0"
"D090","방광의 제자리암종","28","4"
"D121","충수의 양성 신생물","1","0"
"D122","상행결장의 양성 신생물","4","4"
"D123","횡행결장의 양성 신생물","4","3"
"D124","하행결장의 양성 신생물","4","2"
"D125","구불결장의 양성 신생물","3","2"
"D126","상세불명의 결장의 양성 신생물","8","7"
"D127","직장구불결장접합부의 양성 신생물","1","1"
"D128","직장의 양성 신생물","0","3"
"D129","항문 및 항문관의 양성 신생물","0","1"
"D130","식도의 양성 신생물","1","0"
"D131","위의 양성 신생물","20","11"
"D135","간외담관의 양성 신생물","3","2"
"D150","흉선의 양성 신생물","0","1"
"D170","머리, 얼굴 및 목의 피부 및 피하조직의 양성 지방종성 신생물","1","0"
"D1720","팔의 피부 및 피하조직의 양성 지방종성 신생물","1","2"
"D173","기타 및 상세불명 부위의 피부 및 피하조직의 양성 지방종성 신생물","2","1"
"D179","상세불명의 양성 지방종성 신생물","3","3"
"D1800","피부 및 피하조직의 혈관종","1","0"
"D1808","기타 부위의 혈관종","1","0"
"D1809","상세불명 부위의 혈관종","1","1"
"D212","엉덩이를 포함한 다리의 결합조직 및 기타 연조직의 양성 신생물","0","1"
"D219","상세불명의 결합조직 및 기타 연조직의 기타 양성 신생물","0","1"
"D231","안각을 포함한 눈꺼풀의 피부의 양성 신생물","4","0"
"D301","신우의 양성 신생물","1","0"
"D310","결막의 양성 신생물","1","0"
"D332","상세불명의 뇌의 양성 신생물","0","1"
"D350","부신의 양성 신생물","3","0"
"D352","뇌하수체의 양성 신생물","5","0"
"D361","말초신경 및 자율신경계통의 양성 신생물","0","2"
"D376","간, 담낭 및 담관의 행동양식 불명 또는 미상의 신생물","1","1"
"D377","기타 소화기관의 행동양식 불명 또는 미상의 신생물","1","0"
"D381","기관, 기관지 및 폐의 행동양식 불명 또는 미상의 신생물","1","2"
"D384","흉선의 행동양식 불명 또는 미상의 신생물","0","1"
"D400","전립선의 행동양식 불명 또는 미상의 신생물","1","0"
"D4101","신장의 행동양식 불명 또는 미상의 신생물, 왼쪽","2","0"
"D414","방광의 행동양식 불명 또는 미상의 신생물","1","2"
"D430","천막상 뇌의 행동양식 불명 또는 미상의 신생물","0","1"
"D432","상세불명의 뇌의 행동양식 불명 또는 미상의 신생물","0","4"
"D481","결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물","1","1"
"D508","기타 철결핍빈혈","30","18"
"D509","상세불명의 철결핍빈혈","14","1"
"D510","내인인자 결핍에 의한 비타민B12결핍빈혈","1","0"
"D519","상세불명의 비타민B12결핍빈혈","3","0"
"D531","달리 분류되지 않은 기타 거대적모구빈혈","0","1"
"D599","상세불명의 후천성 용혈성 빈혈","1","0"
"D62","급성 출혈후 빈혈","0","1"
"D638","달리 분류된 기타 만성 질환에서의 빈혈","6","0"
"D648","기타 명시된 빈혈","1","1"
"D649","상세불명의 빈혈","13","14"
"D65","파종성 혈관내응고[탈피브린증후군]","0","1"
"D6938","기타 특발성 혈소판감소성 자반","0","1"
"D696","상세불명의 혈소판감소증","4","2"
"E038","기타 명시된 갑상선기능저하증","1","0"
"E039","상세불명의 갑상선기능저하증","18","7"
"E041","비독성 단순갑상선 결절","1","2"
"E042","비독성 다결절성 고이터","1","0"
"E059","상세불명의 갑상선독증","0","1"
"E061","아급성 갑상선염","0","1"
"E078","기타 명시된 갑상선의 장애","1","0"
"E079","상세불명의 갑상선의 장애","4","1"
"E1028","기타 및 상세불명의 신장합병증을 동반한 1형 당뇨병(N083*)","2","3"
"E1031","당뇨병성 비증식성 망막병증을 동반한 1형 당뇨병(H360*)","1","0"
"E1032","당뇨병성 증식성 망막병증을 동반한 1형 당뇨병(H360*)","1","0"
"E1040","당뇨병성 단일신경병증을 동반한 1형 당뇨병","3","0"
"E1041","당뇨병성 다발신경병증을 동반한 1형 당뇨병(G632*)","2","3"
"E1048","기타 및 상세불명의 신경학적 합병증을 동반한 1형 당뇨병","0","1"
"E1050","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 1형 당뇨병(I792*)","3","0"
"E1058","기타 및 상세불명의 순환계 합병증을 동반한 1형 당뇨병","1","0"
"E1063","저혈당을 동반한 1형 당뇨병","0","2"
"E1071","당뇨병성 족부궤양 및 괴저를 동반한 1형 당뇨병","1","0"
"E1078","기타 다발성 합병증을 동반한 1형 당뇨병","5","6"
"E108","상세불명의 합병증을 동반한 1형 당뇨병","4","0"
"E109","합병증을 동반하지 않은 1형 당뇨병","1","0"
"E1100","고삼투압과 혼수를 동반한 2형 당뇨병","5","0"
"E1101","혼수와 케토산증을 동반한 2형 당뇨병","1","0"
"E1110","케토산증을 동반한 2형 당뇨병","1","0"
"E1121","확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N083*)","1","0"
"E1122","말기신장병을 동반한 2형 당뇨병(N083*)","3","0"
"E1128","기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N083*)","42","24"
"E1131","당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H360*)","0","1"
"E114","신경학적 합병증을 동반한 2형 당뇨병","1","0"
"E1140","당뇨병성 단일신경병증을 동반한 2형 당뇨병","3","0"
"E1141","당뇨병성 다발신경병증을 동반한 2형 당뇨병(G632*)","26","9"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","13","1"
"E1150","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I792*)","4","0"
"E1151","당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 2형 당뇨병(I792*)","1","0"
"E1158","기타 및 상세불명의 순환계 합병증을 동반한 2형 당뇨병","5","0"
"E1163","저혈당을 동반한 2형 당뇨병","2","1"
"E1168","달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병","8","1"
"E1170","당뇨병성 족부궤양을 동반한 2형 당뇨병","1","0"
"E1172","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병","0","2"
"E1178","기타 다발성 합병증을 동반한 2형 당뇨병","6","10"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","35","8"
"E119","합병증을 동반하지 않은 2형 당뇨병","263","103"
"E129","합병증을 동반하지 않은 영양실조0관련 당뇨병","0","1"
"E139","합병증을 동반하지 않은 기타 명시된 당뇨병","1","0"
"E1408","기타 및 상세불명의 혼수를 동반한 상세불명의 당뇨병","2","0"
"E1420","초기 당뇨병성 신장병증을 동반한 상세불명의 당뇨병(N083*)","1","0"
"E1428","기타 및 상세불명의 신장합병증을 동반한 상세불명의 당뇨병(N083*)","0","1"
"E1433","기타 및 상세불명의 망막병증을 동반한 상세불명의 당뇨병(H360*)","1","0"
"E1441","당뇨병성 다발신경병증을 동반한 상세불명의 당뇨병(G632*)","6","0"
"E1448","기타 및 상세불명의 신경학적 합병증을 동반한 상세불명의 당뇨병","1","0"
"E1478","기타 다발성 합병증을 동반한 상세불명의 당뇨병","7","1"
"E149","합병증을 동반하지 않은 상세불명의 당뇨병","4","3"
"E1618","기타 저혈당","0","1"
"E162","상세불명의 저혈당","3","2"
"E209","상세불명의 부갑상선기능저하증","0","3"
"E274","기타 및 상세불명의 부신피질부전","3","0"
"E350","달리 분류된 질환에서의 갑상선 장애","1","0"
"E358","달리 분류된 질환에서의 기타 내분비선의 장애","0","1"
"E46","상세불명의 단백질0에너지영양실조","0","2"
"E559","상세불명의 비타민D결핍","0","3"
"E611","철결핍","2","0"
"E721","유황함유아미노산대사장애","1","0"
"E780","순수 고콜레스테롤혈증","39","15"
"E781","순수 고글리세라이드혈증","2","1"
"E782","혼합성 고지질혈증","54","25"
"E785","상세불명의 고지질혈증","24","15"
"E786","지질단백결핍","0","1"
"E860","탈수","0","2"
"E870","고오스몰랄농도 및 고나트륨혈증","4","0"
"E871","저오스몰랄농도 및 저나트륨혈증","12","4"
"E872","산증","0","1"
"E875","고칼륨혈증","14","4"
"E876","저칼륨혈증","3","7"
"E880","달리 분류되지 않은 혈장0단백질대사의 장애","1","1"
"F000","조기발병 알츠하이머병에서의 치매(G300†)","3","4"
"F001","만기발병 알츠하이머병에서의 치매(G301†)","3","1"
"F002","비정형 또는 혼합형 알츠하이머병에서의 치매(G308†)","1","0"
"F009","상세불명의 알츠하이머병에서의 치매(G309†)","13","5"
"F03","상세불명의 치매","5","8"
"F051","치매에 병발된 섬망","0","1"
"F058","기타 섬망","0","1"
"F059","상세불명의 섬망","2","11"
"F064","기질성 불안장애","2","0"
"F09","상세불명의 기질성 또는 증상성 정신장애","0","1"
"F101","알콜의 유해한 사용","1","0"
"F102","알콜의 의존증후군","2","1"
"F105","알콜사용에 의한 정신병적 장애","0","1"
"F190","여러 약물 사용 및 기타 정신활성물질 사용에 의한 급성 중독","1","0"
"F220","망상장애","1","0"
"F238","기타 급성 및 일과성 정신병장애","4","0"
"F319","상세불명의 양극성 정동장애","4","0"
"F320","경도 우울에피소드","19","3"
"F329","상세불명의 우울에피소드","11","9"
"F411","범불안장애","3","0"
"F419","상세불명의 불안장애","4","4"
"F432","적응장애","2","1"
"F451","미분화신체형장애","0","1"
"F510","비기질성 불면증","15","4"
"G061","척추내 농양 및 육아종","1","0"
"G1228","기타 및 상세불명의 운동신경세포병","0","1"
"G20","파킨슨병","7","3"
"G214","혈관성 파킨슨증","2","1"
"G22","달리 분류된 질환에서의 파킨슨증","1","0"
"G250","본태성 떨림","3","2"
"G300","조기발병을 수반한 알츠하이머병","0","4"
"G301","만기발병을 수반한 알츠하이머병","1","0"
"G308","기타 알츠하이머병","1","0"
"G309","상세불명의 알츠하이머병","0","2"
"G311","달리 분류되지 않은 뇌의 노년변성","0","1"
"G4040","난치성 뇌전증을 동반하지 않은 기타 전신뇌전증 및 뇌전증증후군","0","1"
"G4041","난치성 뇌전증을 동반한 기타 전신뇌전증 및 뇌전증증후군","0","1"
"G4091","난치성 뇌전증을 동반한 상세불명의 뇌전증","2","0"
"G439","상세불명의 편두통","0","1"
"G442","긴장형두통","1","0"
"G470","수면 개시 및 유지 장애[불면증]","10","9"
"G479","상세불명의 수면장애","1","0"
"G510","벨마비","2","0"
"G530","대상포진후신경통(B022†)","1","1"
"G551","추간판 장애에서의 신경근 및 신경총 압박(M500M51†)","27","7"
"G560","손목터널증후군","9","2"
"G562","척골신경의 병변","1","0"
"G564","복합부위통증증후군 Ⅱ형","1","0"
"G568","팔의 기타 단일신경병증","3","1"
"G573","외측오금신경의 병변","3","0"
"G589","상세불명의 단일신경병증","3","1"
"G590","당뇨병성 단일신경병증(4단위 및 5단위 숫자 40에 해당되는 E100E14†)","3","0"
"G609","상세불명의 유전성 및 특발성 신경병증","1","0"
"G621","알콜성 다발신경병증","1","0"
"G622","기타 독성물질에 의한 다발신경병증","1","0"
"G629","상세불명의 다발신경병증","2","1"
"G632","당뇨병성 다발신경병증(4단위 및 5단위 숫자 41에 해당되는 E100E14†)","34","15"
"G638","달리 분류된 기타 질환에서의 다발신경병증","1","0"
"G811","강직성 편마비","5","1"
"G819","상세불명의 편마비","14","2"
"G822","상세불명의 하반신마비","0","7"
"G824","강직성 사지마비","2","0"
"G825","상세불명의 사지마비","3","1"
"G913","상세불명의 외상후 수두증","1","0"
"G919","상세불명의 수두증","1","0"
"G931","달리 분류되지 않은 무산소성 뇌손상","1","2"
"G990","내분비 및 대사성 질환에서의 자율신경병증","0","1"
"H001","콩다래끼","1","0"
"H0200","반흔성 안검내반","1","0"
"H0202","노년성 안검내반","2","1"
"H0209","상세불명의 안검내반","0","1"
"H0249","상세불명의 안검하수","2","0"
"H0409","상세불명의 누선염","0","1"
"H0411","건성안증후군","0","1"
"H0421","배액부족에 기인한 눈물흘림","1","0"
"H0454","비루관의 후천적 협착","1","0"
"H050","안와의 급성 염증","1","0"
"H058","안와의 기타 장애","2","0"
"H101","급성 아토피결막염","0","1"
"H1101","눈의 중심성 군날개","4","2"
"H1105","눈의 재발성 군날개","1","0"
"H1108","눈의 기타 및 상세불명의 군날개","2","0"
"H191","헤르페스바이러스 각막염 및 각막결막염(B0051+)","0","2"
"H2500","노년성 초기백내장, 오른쪽","1","0"
"H2502","노년성 초기백내장, 양쪽","4","1"
"H2510","노년성 핵백내장, 오른쪽","63","40"
"H2511","노년성 핵백내장, 왼쪽","65","40"
"H2512","노년성 핵백내장, 양쪽","51","23"
"H2590","상세불명의 노년백내장, 오른쪽","73","57"
"H2591","상세불명의 노년백내장, 왼쪽","94","43"
"H2592","상세불명의 노년백내장, 양쪽","83","32"
"H271","수정체의 탈구","1","0"
"H341","중심망막동맥폐쇄","0","1"
"H3533","황반의 낭, 구멍 또는 거짓구멍","1","0"
"H3536","황반의 주름","2","0"
"H3580","망막부종","0","1"
"H359","상세불명의 망막장애","1","0"
"H360","당뇨병성 망막병증(4단위 및 5단위 숫자 30, 31, 32, 33에 해당되는 E100E14+)","5","5"
"H400","녹내장 의심","1","0"
"H4013","개방우각녹내장의 잔류기","1","0"
"H4019","상세불명의 원발성 개방우각녹내장","13","0"
"H4020","급성 폐쇄우각녹내장","2","0"
"H4029","상세불명의 원발성 폐쇄우각녹내장","1","1"
"H405","기타 눈장애에 따른 이차성 녹내장","0","1"
"H4080","공막위정맥압의 증가를 동반한 녹내장","0","1"
"H409","상세불명의 녹내장","1","0"
"H431","유리체출혈","3","0"
"H5032","간헐성 외사시","1","0"
"H5222","상세불명의 난시","1","0"
"H55","안진 및 기타 불규칙적 눈운동","0","1"
"H6038","기타 감염성 외이도염","0","1"
"H810","메니에르병","1","0"
"H811","양성 발작성 현기증","1","0"
"H812","전정신경세포염","0","5"
"H8130","기타 이성 현기증","2","0"
"H8138","기타 말초성 현기증","0","1"
"H814","중추기원의 현기증","1","1"
"H905","상세불명의 감각신경성 청력소실","1","0"
"H9120","돌발성 특발성 청력소실, 한쪽","3","2"
"H931","이명","2","0"
"H939","귀의 상세불명 장애","0","1"
"I050","승모판협착","0","1"
"I051","류마티스성 승모판폐쇄부전","0","1"
"I059","상세불명의 승모판질환","1","0"
"I10","본태성(원발성) 고혈압","0","1"
"I101","악성 고혈압","1","0"
"I109","기타 및 상세불명의 원발성 고혈압","250","94"
"I110","(울혈성) 심부전을 동반한 고혈압성 심장병","14","1"
"I119","(울혈성) 심부전이 없는 고혈압성 심장병","2","0"
"I120","신부전을 동반한 고혈압성 신장병","0","2"
"I132","(울혈성) 심부전 및 신부전을 동반한 고혈압성 심장 및 신장병","1","0"
"I150","신장혈관성 고혈압","2","0"
"I159","상세불명의 이차성 고혈압","0","2"
"I200","불안정협심증","41","19"
"I201","연축의 기재가 있는 협심증","25","17"
"I2080","비정형협심증","6","3"
"I2088","기타 형태의 협심증","359","128"
"I209","상세불명의 협심증","92","18"
"I214","급성 심내막하심근경색증","5","16"
"I219","상세불명의 급성 심근경색증","12","13"
"I251","죽상경화성 심장병","2","18"
"I252","오래된 심근경색증","29","12"
"I255","허혈심근병증","4","3"
"I256","무증상성 심근허혈","1","0"
"I259","상세불명의 만성 허혈심장병","0","2"
"I269","급성 폐심장증에 대한 언급이 없는 폐색전증","5","5"
"I272","기타 이차성 폐동맥고혈압","0","1"
"I279","상세불명의 폐성 심장병","1","0"
"I311","만성 협착성 심장막염","1","0"
"I313","심낭삼출액(비염증성)","2","1"
"I319","심장막의 상세불명의 질환","2","0"
"I320","달리 분류된 세균성 질환에서의 심장막염","0","1"
"I330","급성 및 아급성 감염성 심내막염","0","1"
"I341","승모판탈출","0","2"
"I350","대동맥판협착","5","4"
"I359","상세불명의 대동맥판장애","6","5"
"I420","확장성 심근병증","3","8"
"I421","폐색성 비대성 심근병증","1","0"
"I422","기타 비대성 심근병증","1","4"
"I429","상세불명의 심근병증","6","2"
"I440","방실차단, 1도","1","0"
"I441","방실차단, 2도","1","0"
"I442","완전방실차단","5","7"
"I443","기타 및 상세불명의 심방실차단","2","1"
"I447","상세불명의 좌각차단","0","1"
"I460","인공소생에 성공한 심장정지","0","1"
"I461","급성 심장사로 기술된 것","1","0"
"I471","상심실성 빈맥","10","6"
"I472","심실성 빈맥","1","0"
"I480","발작성 심방세동","64","27"
"I481","지속성 심방세동","60","28"
"I482","만성 심방세동","1","1"
"I483","전형적 심방조동","9","2"
"I484","비전형심방조동","1","0"
"I489","상세불명의 심방세동 및 심방조동","22","8"
"I490","심실세동 및 조동","1","0"
"I493","심실조기탈분극","5","0"
"I495","동기능부전증후군","18","15"
"I499","상세불명의 심장부정맥","8","1"
"I5003","우심부전","1","0"
"I5004","수축기능부전을 동반한 울혈성 심부전","2","1"
"I5008","기타 및 상세불명의 울혈성 심부전","3","4"
"I501","좌심실부전","8","9"
"I509","상세불명의 심부전","40","31"
"I606","기타 두개내동맥의 지주막하출혈","1","0"
"I609","상세불명의 지주막하출혈","1","1"
"I611","대뇌반구 피질의 뇌내출혈","1","0"
"I613","뇌간의 뇌내출혈","0","1"
"I619","상세불명의 뇌내출혈","2","1"
"I620","경막하출혈(급성)(비외상성)","7","3"
"I6309","상세불명의 뇌전동맥의 혈전증에 의한 뇌경색증","1","0"
"I6350","중대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","2","2"
"I6352","후대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","2","2"
"I6359","상세불명의 대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","3","1"
"I638","기타 뇌경색증","27","17"
"I639","상세불명의 뇌경색증","6","6"
"I650","척추동맥의 폐쇄 및 협착","0","1"
"I651","뇌기저동맥의 폐쇄 및 협착","0","1"
"I652","경동맥의 폐쇄 및 협착","12","0"
"I660","중대뇌동맥의 폐쇄 및 협착","1","0"
"I661","전대뇌동맥의 폐쇄 및 협착","1","0"
"I662","후대뇌동맥의 폐쇄 및 협착","1","0"
"I671","파열되지 않은 대뇌동맥류","5","2"
"I675","모야모야병","0","1"
"I678","기타 명시된 뇌혈관질환","1","0"
"I679","상세불명의 뇌혈관질환","1","7"
"I691","뇌내출혈의 후유증","3","1"
"I693","뇌경색증의 후유증","37","8"
"I694","출혈 또는 경색증으로 명시되지 않은 뇌졸중의 후유증","2","0"
"I7000","괴저를 동반하지 않은 대동맥의 죽상경화증","1","0"
"I7010","괴저를 동반하지 않은 신장동맥의 죽상경화증","0","1"
"I7022","간헐성 파행을 동반한 사지동맥의 죽상경화증","6","3"
"I7025","괴저를 동반한 사지동맥의 죽상경화증","0","1"
"I7029","사지동맥의 상세불명 죽상경화증","94","24"
"I70830","괴저를 동반하지 않은 쇄골하동맥의 죽상경화증","0","1"
"I70881","괴저를 동반한 기타 동맥의 죽상경화증","0","2"
"I714","파열에 대한 언급이 없는 복부대동맥동맥류","9","1"
"I716","파열에 대한 언급이 없는 흉복부대동맥동맥류","2","0"
"I719","파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류","7","1"
