"상병코드","상병명","국비","사비"
"I639","상세불명의 뇌경색증","1","4"
"I652","경동맥의 폐쇄 및 협착","0","1"
"I678","기타 명시된 뇌혈관질환","7","1"
"I679","상세불명의 뇌혈관질환","0","1"
"I698","기타 및 상세불명의 뇌혈관질환의 후유증","1","0"
"I7029","사지동맥의 상세불명 죽상경화증","1","0"
"I70920","괴저를 동반하지 않은 전신죽상경화증","0","1"
"I868","기타 명시된 부위의 정맥류","2","1"
"J00","급성 비인두염[감기]","1","2"
"J0100","재발성으로 명시되어 있지 않은 급성 상악동염","1","0"
"J029","상세불명의 급성 인두염","0","2"
"J040","급성 후두염","0","1"
"J0511","폐색을 동반한 급성 후두개염","0","1"
"J069","상세불명의 급성 상기도감염","1","0"
"J108","계절성 인플루엔자바이러스가 확인된, 기타 증상을 동반한 인플루엔자","2","1"
"J118","바이러스가 확인되지 않은, 기타 증상을 동반한 인플루엔자","0","1"
"J129","상세불명의 바이러스폐렴","2","0"
"J155","대장균에 의한 폐렴","1","0"
"J159","상세불명의 세균성 폐렴","1","4"
"J180","상세불명의 기관지폐렴","0","4"
"J189","상세불명의 폐렴","5","15"
"J209","상세불명의 급성 기관지염","3","2"
"J219","상세불명의 급성 세기관지염","2","8"
"J301","화분에 의한 앨러지비염","0","1"
"J310","만성 비염","14","18"
"J320","만성 상악동염","3","3"
"J324","만성 범부비동염","0","1"
"J339","상세불명의 코폴립","1","0"
"J342","편위된 비중격","3","6"
"J36","편도주위농양","0","3"
"J370","만성 후두염","1","1"
"J40","급성인지 만성인지 명시되지 않은 기관지염","1","0"
"J432","중심소엽성 폐기종","0","1"
"J4401","급성 하기도감염을 동반한 만성 폐색성 폐질환, 중등도","1","0"
"J4412","급성 악화를 동반한 상세불명의 만성 폐색성 폐질환, 중증","0","3"
"J4480","기타 명시된 만성 폐색성 폐질환, 경도","1","1"
"J4481","기타 명시된 만성 폐색성 폐질환, 중등도","0","7"
"J4489","기타 명시된 만성 폐색성 폐질환, 상세불명","1","0"
"J4491","상세불명의 만성 폐색성 폐질환, 중등도","0","3"
"J4492","상세불명의 만성 폐색성 폐질환, 중증","0","9"
"J4499","상세불명의 만성 폐색성 폐질환, 상세불명","0","4"
"J4500","기침(이)형천식","0","11"
"J4512","기타 비앨러지천식, 중등도 지속성","0","1"
"J459","상세불명의 천식","2","7"
"J47","기관지확장증","1","1"
"J81","폐부종","0","1"
"J8418","섬유증을 동반한 기타 간질성 폐질환","2","0"
"J849","상세불명의 간질성 폐질환","0","1"
"J869","누공이 없는 농흉","1","0"
"J90","달리 분류되지 않은 흉막삼출액","0","3"
"K029","상세불명의 치아우식","2","0"
"K047","동이 없는 근단주위농양","1","0"
"K0532","만성 치관주위염","9","0"
"K081","사고, 추출 또는 국한성 치주병에 의한 치아상실","76","1"
"K1120","급성 타액선염","3","2"
"K122","입의 연조직염 및 농양","1","1"
"K210","식도염을 동반한 위-식도역류병","3","2"
"K2531","출혈 또는 천공이 없는 급성 위궤양","0","1"
"K2591","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양","1","0"
"K279","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양","0","1"
"K286","출혈 및 천공이 모두 있는 만성 또는 상세불명 위공장궤양","1","0"
"K292","알콜성 위염","0","3"
"K296","기타 위염","0","9"
"K297","상세불명의 위염","2","0"
"K30","기능성 소화불량","2","5"
"K317","위 및 십이지장의 폴립","0","3"
"K353","국소복막염을 동반한 급성 충수염","0","1"
"K358","기타 및 상세불명의 급성 충수염","0","2"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","1","2"
"K4021","재발성, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","0","1"
"K4031","재발성, 폐색은 있지만 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","0","1"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","2","10"
"K4091","재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","1","0"
"K429","폐색 또는 괴저가 없는 배꼽탈장","0","1"
"K460","폐색은 있지만 괴저가 없는 상세불명의 복벽탈장","0","1"
"K5019","대장의 크론병, 상세불명","2","0"
"K559","장의 상세불명의 혈관장애","0","1"
"K560","마비성 장폐색증","7","0"
"K566","기타 및 상세불명의 장폐색","0","1"
"K567","상세불명의 장폐색증","3","3"
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","0","1"
"K5792","출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염","1","1"
"K580","설사를 동반한 과민대장증후군","6","3"
"K589","설사를 동반하지 않은 과민대장증후군","0","3"
"K5900","서행성 변비","10","2"
"K599","상세불명의 기능성 장장애","3","7"
"K602","상세불명의 항문열창","0","1"
"K610","항문농양","0","1"
"K626","항문 및 직장의 궤양","1","0"
"K6359","결장의 상세불명 폴립","10","5"
"K642","3도 치핵","2","3"
"K643","4도 치핵","2","4"
"K648","기타 명시된 치핵","2","0"
"K649","상세불명의 치핵","0","2"
"K7010","복수를 동반하지 않은 알코올성 간염","1","0"
"K7030","복수를 동반하지 않은 알콜성 간경변증","0","3"
"K709","상세불명의 알콜성 간질환","0","6"
"K7200","혼수를 동반하지 않은 급성 및 아급성 간부전","0","1"
"K7411","간경화증, 차일드-퍼 B","1","0"
"K7461","간의 기타 및 상세불명의 경변증, 차일드-퍼 B","0","1"
"K750","간의 농양","0","1"
"K759","상세불명의 염증성 간질환","0","2"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","0","1"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","0","3"
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","0","2"
"K8080","폐색의 언급이 없는 기타 담석증","1","3"
"K810","급성 담낭염","1","5"
"K859","상세불명의 급성 췌장염","0","1"
"K920","토혈","0","1"
"K922","상세불명의 위장출혈","0","1"
"L0301","발가락의 연조직염","1","0"
"L0311","다리의 연조직염","2","1"
"L032","얼굴의 연조직염","2","0"
"L050","농양이 있는 모소낭","0","1"
"L239","상세불명 원인의 앨러지성 접촉피부염","1","0"
"L298","기타 가려움","3","1"
"L500","앨러지성 두드러기","2","0"
"L600","내향성 손발톱","1","2"
"L732","화농성 한선염","0","2"
"L899","상세불명의 욕창궤양 및 압박부위","1","0"
"M0096","상세불명의 화농성 관절염, 아래다리","0","4"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","0","2"
"M06949","상세불명 상세불명의 류마티스관절염, 손","0","1"
"M1097","상세불명의 통풍, 발목 및 발","0","1"
"M1389","기타 명시된 관절염, 상세불명 부분","0","1"
"M169","상세불명의 고관절증","0","1"
"M170","양쪽 원발성 무릎관절증","4","16"
"M171","기타 원발성 무릎관절증","2","9"
"M179","상세불명의 무릎관절증","0","1"
"M1901","기타 관절의 원발성 관절증, 어깨부분","0","2"
"M1991","상세불명의 관절증, 어깨부분","0","4"
"M1995","상세불명의 관절증, 골반 부분 및 대퇴","0","3"
"M1996","상세불명의 관절증, 아래다리","13","32"
"M1997","상세불명의 관절증, 발목 및 발","2","7"
"M1999","상세불명의 관절증, 상세불명 부분","1","0"
"M2423","인대장애, 아래팔","3","0"
"M2449","관절의 재발성 탈구 및 불완전탈구, 상세불명 부분","1","0"
"M2551","관절통, 어깨부분","0","1"
"M4316","척추전방전위증, 요추부","0","1"
"M4659","기타 감염성 척추병증, 상세불명의 부위","0","2"
"M4716","척수병증을 동반한 기타 척추증, 요추부","0","1"
"M4719","척수병증을 동반한 기타 척추증, 상세불명의 부위","1","0"
"M4785","기타 척추증, 흉요추부","0","1"
"M4786","기타 척추증, 요추부","0","1"
"M4796","상세불명의 척추증, 요추부","0","3"
"M4802","척추협착, 경부","0","2"
"M4806","척추협착, 요추부","42","58"
"M4855","달리 분류되지 않은 허탈척추, 흉요추부","0","1"
"M4856","달리 분류되지 않은 허탈척추, 요추부","0","2"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","1","10"
"M4884","기타 명시된 척추병증, 흉추부","1","0"
"M4889","기타 명시된 척추병증, 상세불명의 부위","1","1"
"M4989","달리 분류된 기타 질환에서의 척추병증, 상세불명의 부위","0","1"
"M500","척수병증을 동반한 경추간판장애(G992*)","2","0"
"M501","신경뿌리병증을 동반한 경추간판장애","2","0"
"M509","상세불명의 경추간판장애","0","1"
"M510","척수병증을 동반한 요추 및 기타 추간판장애(G992*)","0","1"
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G551*)","0","1"
"M512","기타 명시된 추간판전위","5","2"
"M5309","경추두개증후군, 상세불명의 부위","5","0"
"M5450","요통, 척추의 여러 부위","0","3"
"M5456","요통, 요추부","1","1"
"M5459","요통, 상세불명의 부위","0","1"
"M6269","근육긴장, 상세불명 부분","1","0"
"M6599","상세불명의 윤활막염 및 힘줄윤활막염, 상세불명 부분","0","1"
"M6744","결절종, 손","2","0"
"M6749","결절종, 상세불명 부분","1","1"
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","1","2"
"M751","회전근개증후군","9","20"
"M753","어깨의 석회성 힘줄염","0","3"
"M758","기타 어깨병변","0","3"
"M771","외측상과염","0","4"
"M79198","기타 근통, 상세불명 부분","0","1"
"M8109","폐경후골다공증, 상세불명 부분","0","1"
"M8156","특발성 골다공증, 아래다리","1","0"
"M8199","상세불명의 골다공증, 상세불명 부분","1","0"
"M8411","골절불유합(가관절증), 어깨부분","0","1"
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","0","1"
"M961","달리 분류되지 않은 척추후궁절제후증후군","17","5"
"M966","정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절","0","1"
"N10","급성 세뇨관-간질신장염","1","6"
"N179","상세불명의 급성 신부전","2","2"
"N184","만성 신장병(4기)","0","1"
"N189","상세불명의 만성 신장병","0","2"
"N200","신장의 결석","0","1"
"N201","요관의 결석","0","5"
"N210","방광의 결석","1","6"
"N281","후천성 신장의 낭","1","0"
"N301","간질성 방광염(만성)","0","1"
"N302","기타 만성 방광염","2","0"
"N308","기타 방광염","6","13"
"N318","방광의 기타 신경근육기능장애","0","2"
"N319","방광의 상세불명의 신경근육기능장애","46","44"
"N390","부위가 명시되지 않은 요로감염","0","2"
"N393","스트레스요실금","0","3"
"N400","합병증을 동반하지 않은 전립선증식증","5","0"
"N408","기타 합병증을 동반한 전립선증식증","28","22"
"N410","급성 전립선염","0","1"
"N411","만성 전립선염","0","3"
"N4188","기타 전립선염","1","0"
"N419","전립선의 상세불명의 염증성 질환","0","1"
"N432","기타 음낭수종","2","0"
"N4590","농양을 동반하지 않은 부고환염","3","4"
"N4592","농양을 동반하지 않은 부고환-고환염","0","1"
"N485","음경의 궤양","0","1"
"N492","음낭의 염증성 장애","1","0"
"Q643","요도 및 방광경부의 기타 폐쇄 및 협착","1","0"
"R060","호흡곤란","0","1"
"R065","입호흡","0","1"
"R1049","상세불명의 복통","0","2"
"R112","구토","0","1"
"R14","고창 및 연관된 병태","0","1"
"R268","보행 및 이동의 기타 및 상세불명 이상","2","1"
"R310","육안적 혈뇨","0","1"
"R42","어지럼증 및 어지럼","7","10"
"R448","일반적 감각 및 지각에 관련된 기타 및 상세불명의 증상 및 징후","1","0"
"R509","상세불명의 열","0","2"
"R51","두통","2","1"
"R521","만성 난치성 통증","1","2"
"R53","병감 및 피로","1","3"
"R630","식욕부진","1","0"
"R730","이상포도당내성검사","1","0"
"S0220","비골의 골절, 폐쇄성","1","0"
"S02690","하악골의 상세불명 부위의 골절, 폐쇄성","0","1"
"S0600","열린 두개내상처가 없는 진탕","1","0"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","2","3"
"S0661","열린 두개내상처가 있는 외상성 지주막하출혈","0","1"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","0","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","1","2"
"S22090","흉추의 상세불명 부위의 골절, 폐쇄성","0","3"
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","0","2"
"S32020","L1 부위의 골절, 폐쇄성","0","2"
"S32030","L2 부위의 골절, 폐쇄성","0","3"
"S32040","L3 부위의 골절, 폐쇄성","0","1"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","2","6"
"S3210","천골(薦骨)의 골절, 폐쇄성","0","1"
"S330","요추간판의 외상성 파열","1","0"
"S3351","요천추[관절][인대]의 염좌 및 긴장","0","1"
"S337","요추 및 골반의 기타 및 상세불명 부분의 염좌 및 긴장","0","2"
"S42040","쇄골 몸통의 골절, 폐쇄성","0","1"
"S4230","상완골 몸통의 골절,  폐쇄성","0","1"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","0","2"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","0","1"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","0","1"
"S533","척골측부인대의 외상성 파열","0","1"
"S599","아래팔의 상세불명 손상","0","1"
"S62330","기타 중수골 몸통의 골절, 폐쇄성","0","1"
"S62671","손가락뼈의 다발골절, 개방성","1","0"
"S62690","손가락뼈의 상세불명 부분의 골절, 폐쇄성","0","1"
"S6270","손가락의 다발골절, 폐쇄성","0","1"
"S6638","손목 및 손 부위의 기타 손가락의 신근 및 힘줄의 손상, 기타 및 상세불명의 손상","0","1"
"S698","손목 및 손의 기타 명시된 손상","0","1"
"S699","손목 및 손의 상세불명 손상","0","1"
"S72080","대퇴골 경부의 기타 부분의 골절, 폐쇄성","1","5"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","1","0"
"S72120","대퇴골전자간골절, 폐쇄성","0","2"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","1","0"
"S8200","무릎뼈의 골절, 폐쇄성","0","2"
"S82180","경골 상단의 기타 골절, 폐쇄성","0","1"
"S82320","비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성","1","1"
"S82490","비골의 상세불명 부분의 골절, 폐쇄성","0","3"
"S8320","내측반달연골의 찢김","0","1"
"S8321","외측반달연골의 찢김","1","0"
"S8352","전십자인대의 파열","1","0"
"S8353","후십자인대의 파열","0","1"
"S9240","엄지발가락의 골절, 폐쇄성","1","0"
"T080","척추의 상세불명 부위의 골절, 폐쇄성","1","2"
"T143","상세불명의 신체부위의 탈구, 염좌 및 긴장","1","1"
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","0","1"
"T845","내부인공관절에 의한 감염 및 염증반응","0","5"
"T911","척추골절의 후유증","0","1"
"T912","흉부 및 골반의 기타 골절의 후유증","0","2"
"T918","목 및 몸통의 기타 명시된 손상의 후유증","1","0"
"T921","팔골절의 후유증","1","0"
"T928","팔의 기타 명시된 손상의 후유증","0","1"
"T931","대퇴골골절의 후유증","1","0"
"T932","다리의 기타 골절의 후유증","0","1"
"T933","다리의 탈구, 염좌 및 긴장의 후유증","0","2"
"T939","다리의 상세불명 손상의 후유증","0","1"
"U071","바이러스가 확인된 코로나바이러스 질환2019 [바이러스가 확인된 코로나-19]","2","0"
"U8280","카바페넴계내성","0","1"
"Z038","기타 의심되는 질환 및 병태의 관찰","2","0"
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료","1","0"
"Z501","기타 물리요법","1","0"
"Z515","완화의료","1","0"
