"상병코드","상병명","국비","사비"
"C651","신우의 악성 신생물, 왼쪽","1","2"
"C660","요관의 악성 신생물, 오른쪽","1","1"
"C670","방광삼각부의 악성 신생물","1","0"
"C671","방광의 둥근천장부의 악성 신생물","3","0"
"C672","방광의 측벽의 악성 신생물","1","1"
"C673","방광의 전벽의 악성 신생물","1","0"
"C678","방광의 중복병변의 악성 신생물","0","1"
"C679","상세불명의 방광의 악성 신생물","9","5"
"C709","상세불명의 수막의 악성 신생물","0","1"
"C710","뇌엽 및 뇌실을 제외한 대뇌의 악성 신생물","2","0"
"C719","상세불명의 뇌의 악성 신생물","1","3"
"C73","갑상선의 악성 신생물","2","0"
"C7809","폐의 이차성 악성 신생물, 상세불명 쪽","0","1"
"C799","상세불명 부위의 이차성 악성 신생물","1","0"
"C833","미만성 대B-세포림프종","1","0"
"C859","상세불명의 비호지킨림프종","1","1"
"C900","다발골수종","4","0"
"C920","급성 골수모구성 백혈병","1","0"
"C921","만성 골수성 백혈병, BCR/ABL-양성","3","0"
"C927","기타 골수성 백혈병","1","0"
"D010","결장의 제자리암종","1","0"
"D121","충수의 양성 신생물","1","0"
"D122","상행결장의 양성 신생물","1","0"
"D126","상세불명의 결장의 양성 신생물","14","4"
"D131","위의 양성 신생물 ","22","5"
"D140","중이, 비강 및 부비동의 양성 신생물","2","0"
"D1439","기관지 및 폐의 양성 신생물, 상세불명 쪽","6","0"
"D144","상세불명의 호흡계통의 양성 신생물 ","2","0"
"D166","척주의 양성 신생물","1","0"
"D177","기타 부위의 양성 지방종성 신생물","0","1"
"D179","상세불명의 양성 지방종성 신생물","3","1"
"D1802","간담도계의 혈관종","2","0"
"D219","상세불명의 결합조직 및 기타 연조직의 기타 양성 신생물","1","0"
"D303","방광의 양성 신생물","3","0"
"D320","뇌막의 양성 신생물 ","1","0"
"D329","상세불명의 수막의 양성 신생물 ","3","0"
"D352","뇌하수체의 양성 신생물","5","0"
"D360","림프절의 양성 신생물 ","1","0"
"D361","말초신경 및 자율신경계통의 양성 신생물","2","0"
"D369","상세불명 부위의 양성 신생물","1","0"
"D371","위의 행동양식 불명 또는 미상의 신생물","3","0"
"D376","간, 담낭 및 담관의 행동양식 불명 또는 미상의 신생물","0","1"
"D377","기타 소화기관의 행동양식 불명 또는 미상의 신생물","1","0"
"D379","상세불명의 소화기관의 행동양식 불명 또는 미상의 신생물","2","0"
"D381","기관, 기관지 및 폐의 행동양식 불명 또는 미상의 신생물","0","1"
"D4109","신장의 행동양식 불명 또는 미상의 신생물, 상세불명 쪽","1","0"
"D414","방광의 행동양식 불명 또는 미상의 신생물 ","3","1"
"D434","척수의 행동양식 불명 또는 미상의 신생물","1","0"
"D481","결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물","2","2"
"D500","(만성) 실혈에 따른 이차성 철겹핍빈혈","1","0"
"D508","기타 철결핍빈혈","5","2"
"D509","상세불명의 철결핍빈혈","5","1"
"D619","상세불명의 무형성빈혈","2","0"
"D649","상세불명의 빈혈","12","11"
"D688","기타 명시된 응고결함","1","0"
"D728","기타 명시된 백혈구의 장애","1","0"
"E039","상세불명의 갑상선기능저하증","0","1"
"E1028","기타 및 상세불명의 신장합병증을 동반한 1형 당뇨병(N08.3*)","1","0"
"E1031","당뇨병성 비증식성 망막병증을 동반한 1형 당뇨병(H36.0*)","1","0"
"E1041","당뇨병성 다발신경병증을 동반한 1형 당뇨병(G63.2*)","1","0"
"E1100","고삼투압과 혼수를 동반한 2형 당뇨병","5","0"
"E1120","초기 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*)","1","0"
"E1128","기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N08.3*)","2","0"
"E1141","당뇨병성 다발신경병증을 동반한 2형 당뇨병(G63.2*)","5","0"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","5","0"
"E1164","혈당조절이 되지 않은 2형 당뇨병","1","0"
"E1171","당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병","1","0"
"E1172","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병","4","0"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","26","3"
"E119","합병증을 동반하지 않은 2형 당뇨병","31","4"
"E1350","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 기타 명시된 당뇨병(I79.2*)","1","0"
"E138","상세불명의 합병증을 동반한 기타 명시된 당뇨병","0","1"
"E139","합병증을 동반하지 않은 기타 명시된 당뇨병","1","0"
"E1448","기타 및 상세불명의 신경학적 합병증을 동반한 상세불명의 당뇨병","6","0"
"E1471","당뇨병성 족부궤양 및 괴저를 동반한 상세불명의 당뇨병","13","0"
"E148","상세불명의 합병증을 동반한 상세불명의 당뇨병","10","1"
"E149","합병증을 동반하지 않은 상세불명의 당뇨병","1","1"
"E242","약물유발 쿠싱증후군","0","5"
"E260","원발성 고알도스테론증","1","0"
"E780","순수 고콜레스테롤혈증","4","0"
"E7808","기타 및 상세불명의 순수고콜레스테롤혈증","1","0"
"E781","순수 고글리세라이드혈증","1","0"
"E782","혼합성 고지질혈증","3","0"
"E784","기타 고지질혈증","1","0"
"E785","상세불명의 고지질혈증","17","0"
"E854","기관한정아밀로이드증","1","0"
"E871","저오스몰랄농도 및 저나트륨혈증","4","1"
"E875","고칼륨혈증","1","2"
"E880","달리 분류되지 않은 혈장-단백질대사의 장애","0","1"
"F000","조기발병 알츠하이머병에서의 치매(G30.0†)","2","0"
"F001","만기발병 알츠하이머병에서의 치매(G30.1†)","1","0"
"F009","상세불명의 알츠하이머병에서의 치매(G30.9†)","4","0"
"F011","다발-경색치매","1","0"
"F018","기타 혈관성 치매","1","1"
"F03","상세불명의 치매","3","1"
"F059","상세불명의 섬망","0","1"
"F102","알코올의 의존증후군","0","1"
"F311","양극성 정동장애, 현존 정신병적 증상이 없는 조증","0","1"
"F329","상세불명의 우울에피소드","2","0"
"F410","공황장애[우발적 발작성 불안]","0","1"
"F450","신체화장애","0","1"
"F489","상세불명의 신경증성 장애","1","2"
"F510","비기질성 불면증","8","0"
"G009","상세불명의 세균성 수막염","0","1"
"G049","상세불명의 뇌염, 척수염 및 뇌척수염","1","1"
"G1221","산발형 근위축측삭경화증","1","0"
"G20","파킨슨병","13","2"
"G245","안검연축","1","0"
"G250","본태성 떨림","1","0"
"G258","기타 명시된 추체외로 및 운동 장애","1","0"
"G319","신경계통의 상세불명 퇴행성 질환","9","1"
"G372","중심성 교뇌수초용해","0","1"
"G4000","난치성 뇌전증을 동반하지 않은 국소발병의 발작을 동반한 국소화-관련 (초점성)(부분적) 특발성 뇌전증 및 뇌전증증후군","2","0"
"G4001","난치성 뇌전증을 동반한 국소발병의 발작을 동반한 국소화-관련 (초점성)(부분적) 특발성 뇌전증 및 뇌전증증후군","2","0"
"G4011","난치성 뇌전증을 동반한 단순부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군","2","0"
"G4020","난치성 뇌전증을 동반하지 않은 복합부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군","1","0"
"G4080","난치성 뇌전증을 동반하지 않은 기타 뇌전증","1","0"
"G4090","난치성 뇌전증을 동반하지 않은 상세불명의 뇌전증","2","0"
"G431","조짐이 있는 편두통[고전적 편두통]","1","0"
"G442","긴장형두통","0","1"
"G459","상세불명의 일과성 뇌허혈발작","4","1"
"G470","수면 개시 및 유지 장애[불면증]","10","4"
"G500","삼차신경통","2","0"
"G530","대상포진후신경통(B02.2†)","2","0"
"G544","달리 분류되지 않은 요천수신경뿌리장애","39","3"
"G560","손목터널증후군","3","2"
"G562","척골신경의 병변","3","0"
"G568","팔의 기타 단일신경병증","6","1"
"G589","상세불명의 단일신경병증","31","6"
"G609","상세불명의 유전성 및 특발성 신경병증","4","0"
"G629","상세불명의 다발신경병증","12","1"
"G632","당뇨병성 다발신경병증(4단위 및 5단위 숫자 .41에 해당되는 E10-E14†)","0","1"
"G810","이완성 편마비","1","0"
"G811","강직성 편마비","1","0"
"G819","상세불명의 편마비","35","5"
"G822","상세불명의 하반신마비","3","2"
"G825","상세불명의 사지마비","8","1"
"G834","말총증후군","13","0"
"G906","복합부위통증증후군 II형","5","0"
"G907","기타 및 상세불명 유형의 복합부위통증증후군","1","0"
"G912","정상뇌압 수두증","10","0"
"G919","상세불명의 수두증","4","0"
"G931","달리 분류되지 않은 무산소성 뇌손상","1","0"
"G952","상세불명의 척수압박","3","0"
"G959","척수의 상세불명 질환","10","0"
"H0411","건성안증후군","4","1"
"H220","달리 분류된 감염성 및 기생충성 질환에서의 홍채섬모체염","0","1"
"H2582","기타 노년백내장, 양쪽","1","0"
"H2590","상세불명의 노년백내장, 오른쪽","2","0"
"H2591","상세불명의 노년백내장, 왼쪽","1","0"
"H492","제6뇌[외전]신경마비","1","0"
"H6109","외이의 상세불명 연골막염","1","0"
"H810","메니에르병","1","0"
"H812","전정신경세포염","3","0"
"H814","중추기원의 현기증","7","1"
"H905","상세불명의 감각신경성 청력소실","0","1"
"H9120","돌발성 특발성 청력소실, 한쪽","1","0"
"H9129","돌발성 특발성 청력소실, 상세불명 쪽","4","5"
"H931","이명","1","0"
"I101","악성 고혈압","7","4"
"I109","기타 및 상세불명의 원발성 고혈압","38","18"
"I110","(울혈성) 심부전을 동반한 고혈압성 심장병","3","7"
"I119","(울혈성) 심부전이 없는 고혈압성 심장병","2","2"
"I129","신부전이 없는 고혈압성 신장병","1","0"
"I159","상세불명의 이차성 고혈압","1","0"
"I200","불안정협심증","16","3"
"I201","연축의 기재가 있는 협심증","11","2"
"I2080","비정형협심증","6","1"
"I2088","기타 형태의 협심증","56","12"
"I209","상세불명의 협심증","374","109"
"I212","기타 부위의 급성 전층심근경색증","0","1"
"I219","상세불명의 급성 심근경색증","10","6"
"I251","죽상경화성 심장병","0","1"
"I255","허혈심근병증","0","2"
"I258","기타 형태의 만성 허혈심장병","2","0"
"I269","급성 폐심장증에 대한 언급이 없는 폐색전증","9","3"
"I272","기타 이차성 폐동맥고혈압","0","2"
"I309","상세불명의 급성 심장막염","1","0"
"I313","심낭삼출액(비염증성)","0","1"
"I340","승모판기능부전","2","0"
"I350","대동맥판협착","2","1"
"I38","상세불명 판막의 심내막염","1","0"
"I420","확장성 심근병증","1","0"
"I4228","기타 비대성 심근병증","3","0"
"I442","완전방실차단","7","5"
"I443","기타 및 상세불명의 심방실차단","1","0"
"I469","상세불명의 심장정지","1","1"
"I471","상심실성 빈맥","2","3"
"I472","심실성 빈맥 ","2","0"
"I480","발작성 심방세동","12","0"
"I4890","상세불명의 심장세동","13","8"
"I4891","상세불명의 심장조동","4","0"
"I491","심방조기탈분극","1","0"
"I492","접합부조기탈분극","2","0"
"I493","심실조기탈분극","0","1"
"I495","동기능부전증후군","9","1"
"I4988","기타 심장부정맥","1","0"
"I499","상세불명의 심장부정맥","1","0"
"I5003","우심부전","0","1"
"I5004","수축기능부전을 동반한 울혈성 심부전","7","0"
"I5005","수축기능이 정상인 울혈성 심부전","1","1"
"I5008","기타 및 상세불명의 울혈성 심부전","104","49"
"I501","좌심실부전","3","0"
"I509","상세불명의 심부전","4","2"
"I602","전교통동맥에서 기원한 거미막하출혈","1","0"
"I609","상세불명의 거미막하출혈","0","1"
"I614","소뇌의 뇌내출혈","0","2"
"I615","뇌실내 뇌내출혈","0","1"
"I619","상세불명의 뇌내출혈","16","1"
"I620","비외상성 경막하출혈","1","0"
"I629","상세불명의 두개내출혈(비외상성)","2","0"
"I6329","상세불명의 뇌전동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","1","0"
"I6359","상세불명의 대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","2","0"
"I638","기타 뇌경색증","79","7"
"I639","상세불명의 뇌경색증","44","17"
"I652","경동맥의 폐쇄 및 협착","13","0"
"I660","중대뇌동맥의 폐쇄 및 협착","6","1"
"I668","기타 대뇌동맥의 폐쇄 및 협착","0","1"
"I669","상세불명 대뇌동맥의 폐쇄 및 협착","5","0"
"I670","파열되지 않은 대뇌동맥의 박리","1","0"
"I671","파열되지 않은 대뇌동맥류","17","1"
"I678","기타 명시된 뇌혈관질환","2","0"
"I679","상세불명의 뇌혈관질환","2","0"
"I690","지주막하출혈의 후유증","1","0"
"I691","뇌내출혈의 후유증","11","1"
"I693","뇌경색증의 후유증","20","4"
"I7029","사지동맥의 상세불명 죽상경화증","1","0"
"I70830","괴저를 동반하지 않은 쇄골하동맥의 죽상경화증","1","2"
"I70920","괴저를 동반하지 않은 전신죽상경화증","7","0"
"I714","파열에 대한 언급이 없는 복부대동맥동맥류","0","2"
"I719","파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류","4","0"
"I731","폐색혈전혈관염[버거병]","2","0"
"I738","기타 명시된 말초혈관질환","1","3"
"I739","상세불명의 말초혈관병","55","11"
"I749","상세불명 동맥의 색전증 및 혈전증","1","1"
"I7782","하지를 침범한 말초동맥폐쇄질환","7","1"
"I802","하지의 기타 심부혈관의 정맥염 및 혈전정맥염","4","0"
"I809","상세불명 부위의 정맥염 및 혈전정맥염","0","2"
"I839","궤양 또는 염증이 없는 하지의 정맥류","3","0"
"I868","기타 명시된 부위의 정맥류","16","0"
"I872","정맥기능부전(만성)(말초성)","2","0"
"I950","특발성 저혈압","1","0"
"I951","기립성 저혈압","1","0"
"I952","약물에 의한 저혈압","0","1"
"I959","상세불명의 저혈압","5","0"
"J00","급성 비인두염[감기]","3","0"
"J0510","폐색을 동반하지 않은 급성 후두개염","0","1"
"J111","바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자","0","2"
"J1288","기타 바이러스폐렴","1","1"
"J158","기타 세균성 폐렴","1","2"
"J159","상세불명의 세균성 폐렴","2","0"
"J168","기타 명시된 감염성 병원체에 의한 폐렴","1","0"
"J180","상세불명의 기관지폐렴","3","0"
"J188","상세불명 병원체의 기타 폐렴","0","1"
"J189","상세불명의 폐렴","133","59"
"J209","상세불명의 급성 기관지염","2","0"
"J300","혈관운동성 비염","1","0"
"J329","상세불명의 만성 부비동염","5","3"
"J339","상세불명의 코폴립","2","2"
"J340","코의 농양, 종기 및 큰종기","0","1"
"J342","편위된 비중격","5","2"
"J343","코선반의 비대","6","1"
"J36","편도주위농양","2","0"
"J370","만성 후두염","0","1"
"J387","후두의 기타 질환","1","0"
"J40","급성인지 만성인지 명시되지 않은 기관지염","8","2"
"J42","상세불명의 만성 기관지염","1","0"
"J439","상세불명의 폐기종","2","1"
"J4410","급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 경도","1","0"
"J4419","급성 악화를 동반한 상세불명의 만성 폐쇄성 폐질환, 상세불명","0","1"
"J4489","기타 명시된 만성 폐쇄성 폐질환, 상세불명","1","0"
"J4490","상세불명의 만성 폐쇄성 폐질환, 경도","1","0"
"J4491","상세불명의 만성 폐쇄성 폐질환, 중등도","3","2"
"J4492","상세불명의 만성 폐쇄성 폐질환, 중증","0","2"
"J4499","상세불명의 만성 폐쇄성 폐질환, 상세불명","12","8"
"J459","상세불명의 천식","7","4"
"J47","기관지확장증","0","4"
"J698","기타 고체 및 액체에 의한 폐렴","2","1"
"J841","섬유증을 동반한 기타 간질성 폐질환","4","0"
"J849","상세불명의 간질성 폐질환","1","0"
"J852","폐렴을 동반하지 않은 폐의 농양","1","0"
"J90","달리 분류되지 않은 흉막삼출액","5","5"
"J91","달리 분류된 병태에서의 흉막삼출액","1","0"
"J931","기타 자발성 기흉","0","2"
"J939","상세불명의 기흉","0","1"
"J942","혈흉","0","1"
"J9840","고립성 폐결절","1","0"
"J988","기타 명시된 호흡장애","0","1"
"J989","상세불명의 호흡장애","1","0"
"K021","상아질의 우식","1","0"
"K0532","만성 치관주위염","2","0"
"K089","치아 및 지지구조의 상세불명 장애","3","0"
"K210","식도염을 동반한 위-식도역류병","25","8"
"K219","식도염을 동반하지 않은 위-식도역류병","21","11"
"K2501","출혈이 있는 급성 위궤양","4","2"
"K2590","출혈 또는 천공이 없는 급성인지  만성인지 상세불명인 위미란","1","0"
"K2591","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양","3","2"
"K265","천공이 있는 만성 또는 상세불명 십이지장궤양","1","0"
"K269","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양","7","1"
"K270","출혈이 있는 급성 상세불명 부위의 소화성 궤양","1","1"
"K279","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양","2","0"
"K290","급성 출혈성 위염","0","1"
"K291","기타 급성 위염","9","1"
"K293","만성 표재성 위염","2","0"
"K294","만성 위축성 위염","13","3"
"K295","상세불명의 만성 위염","13","3"
"K296","기타 위염","14","3"
"K297","상세불명의 위염","69","16"
"K299","상세불명의 위십이지장염","3","0"
"K30","기능성 소화불량","16","5"
"K317","위 및 십이지장의 폴립","7","3"
"K3188","위 및 십이지장의 기타 명시된 질환","1","1"
"K352","범복막염을 동반한 급성 충수염","1","0"
"K353","국소복막염을 동반한 급성 충수염","4","0"
"K358","기타 및 상세불명의 급성 충수염","1","3"
"K36","기타 충수염","1","0"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","30","27"
"K429","폐색 또는 괴저가 없는 배꼽탈장","1","0"
"K439","폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장","1","0"
"K469","폐색 또는 괴저가 없는 상세불명의 복부탈장","1","0"
"K5099","상세불명의 크론병, 상세불명","2","0"
"K515","좌측 결장염","2","0"
"K529","상세불명의 비감염성 위장염 및 결장염","8","4"
"K559","장의 상세불명의 혈관장애","5","1"
"K560","마비성 장폐색증","8","0"
"K565","폐색을 동반한 장유착[띠]","1","0"
"K566","기타 및 상세불명의 장폐색","3","1"
"K567","상세불명의 장폐색증","13","1"
"K5730","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증","1","1"
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","2","2"
"K581","설사 위주의 과민대장증후군 [IBS-D]  ","2","2"
"K583","혼합형 과민대장증후군 [IBS-M] ","1","0"
"K588","기타 및 상세불명 유형의 과민대장 증후군 ","3","0"
"K5900","서행성 변비","1","0"
"K5909","기타 및 상세불명 변비","17","2"
"K591","기능성 설사","1","1"
"K5988","기타 명시된 기능성 장장애","1","0"
"K599","상세불명의 기능성 장장애","19","7"
"K603","항문루","1","1"
"K610","항문농양","2","0"
"K625","항문 및 직장의 출혈","2","0"
"K629","항문 및 직장의 상세불명 질환","8","1"
"K635","결장의 폴립","56","21"
"K639","장의 상세불명 질환","4","2"
"K648","기타 명시된 치핵","1","1"
"K659","상세불명의 복막염","2","0"
"K7010","복수를 동반하지 않은 알코올성 간염","5","2"
"K7030","복수를 동반하지 않은 알코올성 간경변증","0","1"
"K709","상세불명의 알코올성 간질환","5","1"
"K716","달리 분류되지 않은 간염을 동반한 독성간질환","0","1"
"K7200","혼수를 동반하지 않은 급성 및 아급성 간부전","1","0"
"K7290","혼수를 동반하지 않은 상세불명의 간부전","1","0"
"K739","상세불명의 만성 간염","5","4"
"K7419","간경화증,상세불명","2","2"
"K7464","간의 기타 및 상세불명의 경변증, 비대상성","1","0"
"K7469","간의 기타 및 상세불명의 경변증,상세불명","10","4"
"K750","간의 농양","2","0"
"K759","상세불명의 염증성 간질환","2","0"
"K760","달리 분류되지 않은 지방(변화성)간","0","5"
"K761","간의 만성 수동울혈","0","1"
"K7681","간의 단순낭","0","1"
"K769","상세불명의 간질환","4","2"
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","3","0"
"K8001","폐색을 동반한 급성 담낭염을 동반한 담낭의 결석","6","2"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","8","6"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","1","1"
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","3","1"
"K8080","폐색의 언급이 없는 기타 담석증 ","1","0"
"K810","급성 담낭염","3","1"
"K811","만성 담낭염","3","0"
"K819","상세불명의 담낭염","1","1"
"K8280","담낭 또는 담낭관의 폴립","1","0"
"K830","담관염","9","0"
"K831","담관의 폐색","1","0"
"K8580","기타 급성 췌장염, 경증","1","0"
"K8589","기타 급성 췌장염, 상세불명","6","0"
"K8590","상세불명의 급성 췌장염, 경도","1","1"
"K8599","상세불명의 급성 췌장염, 상세불명","3","3"
"K860","알코올유발 만성 췌장염","0","2"
"K861","기타 만성 췌장염","3","2"
"K862","췌장의 낭","2","0"
"K869","췌장의 상세불명의 질환","0","1"
"K911","위수술후증후군","3","0"
"K913","수술후 장폐색","1","2"
"K920","토혈","5","0"
"K921","흑색변","6","1"
"K922","상세불명의 위장출혈","5","2"
"L0290","상세불명의 피부농양","1","0"
"L0300","손가락의 연조직염","2","0"
"L0310","팔의 연조직염","2","0"
"L0311","다리의 연조직염","3","3"
"L032","얼굴의 연조직염","1","1"
"L0335","둔부의 연조직염","2","0"
"L039","상세불명의 연조직염","4","0"
"L209","상세불명의 아토피성 피부염","3","1"
"L600","내향성 손발톱","3","1"
"L720","표피낭","11","0"
"L84","티눈 및 굳은살","1","0"
"L97","달리 분류되지 않은 다리의 궤양","2","0"
"M0009","포도알균성 관절염 및 다발관절염, 상세불명 부분","1","0"
"M0096","상세불명의 화농성 관절염, 아래다리","1","0"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","5","0"
"M1000","특발성 통풍, 여러 부위","3","0"
"M1090","상세불명의 통풍, 여러 부위","1","0"
"M1099","상세불명의 통풍, 상세불명 부분","4","1"
"M1257","외상성 관절병증, 발목 및 발","3","2"
"M1259","외상성 관절병증, 상세불명 부분","2","0"
"M1314","달리 분류되지 않은 단일관절염, 손","1","0"
"M1381","기타 명시된 관절염, 어깨부분","1","1"
"M1384","기타 명시된 관절염, 손","2","0"
"M1398","상세불명의 관절염, 기타 부분","1","0"
"M150","원발성 전신(골)관절증","15","3"
"M158","기타 다발관절증","1","0"
"M164","양쪽 외상후 고관절증","1","0"
"M169","상세불명의 고관절증","9","2"
"M170","양쪽 원발성 무릎관절증","2","5"
"M171","기타 원발성 무릎관절증","7","0"
"M174","기타 양쪽 이차성 무릎관절증","1","0"
"M175","기타 이차성 무릎관절증","2","0"
"M179","상세불명의 무릎관절증","72","57"
"M181","제1수근중수관절의 기타 원발성 관절증","1","0"
"M1980","기타 명시된 관절증, 여러 부위","0","1"
"M1991","상세불명의 관절증, 어깨부분","3","0"
"M1999","상세불명의 관절증, 상세불명 부분","7","0"
"M201","외반무지(후천성)","11","2"
"M202","강직무지","2","0"
"M203","무지의 기타 변형(후천성)","0","1"
"M206","상세불명의 발가락의 후천성 변형","1","0"
"M222","무릎뼈대퇴골의 장애","3","0"
"M2381","무릎의 기타 내부장애, 내측반달연골","0","2"
"M2389","무릎의 기타 내부장애, 상세불명의 연골 또는 인대","2","0"
"M2391","무릎의 상세불명의 내부장애, 내측반달연골","3","0"
"M2398","무릎의 상세불명의 내부장애, 기타 무릎 구조물","1","5"
"M2415","기타 관절연골장애, 골반 부분 및 대퇴","1","0"
"M2531","관절의 기타 불안정, 어깨부분","1","0"
"M4115","연소성 특발성 척주측만증, 흉요추부","0","1"
"M4306","척추분리증, 요추부","11","0"
"M4316","척추전방전위증, 요추부","27","15"
"M4317","척추전방전위증, 요천부","3","1"
"M4319","척추전방전위증, 상세불명의 부위","17","2"
"M4322","척추의 기타 유합, 경부","4","0"
