"상병코드","상병명","국비","사비"
"D420","뇌막의 행동양식 불명 또는 미상의 신생물","0","1"
"D599","상세불명의 후천성 용혈성 빈혈","4","0"
"D649","상세불명의 빈혈","1","1"
"E039","상세불명의 갑상선기능저하증,  무증상 갑상선기능저하증 (Subclinical hypothyroidism)","1","0"
"E1041","당뇨병성 다발신경병증을 동반한 1형 당뇨병(G632*)","1","0"
"E1064","혈당조절이 되지 않은 1형 당뇨병","0","1"
"E1128","기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N083*)","8","10"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","1","0"
"E1164","혈당조절이 되지 않은 2형 당뇨병","1","4"
"E1168","달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병","3","0"
"E1170","당뇨병성 족부궤양을 동반한 2형 당뇨병","0","2"
"E1172","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병","0","1"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","62","82"
"E119","합병증을 동반하지 않은 2형 당뇨병","1","9"
"E128","상세불명의 합병증을 동반한 영양실조-관련 당뇨병","0","1"
"E1408","기타 및 상세불명의 혼수를 동반한 상세불명의 당뇨병","0","1"
"E1428","기타 및 상세불명의 신장합병증을 동반한 상세불명의 당뇨병(N083*)","0","2"
"E43","상세불명의 중증 단백질-에너지영양실조","1","1"
"E46","상세불명의 단백질-에너지영양실조. 영양실조 NOS. [한]감병(疳病) (Infantile malnutrition disorder)","0","1"
"E871","저오스몰랄농도 및 저나트륨혈증","1","0"
"F019","상세불명의 혈관성 치매","0","1"
"F051","치매에 병발된 섬망. 치매유형 분류를 원한다면 부가분류번호를 사용할 것","0","2"
"F067","경도 인지장애","1","0"
"G061","척추내 농양 및 육아종","2","0"
"G062","상세불명의 경막외 및 경막하 농양","0","1"
"G20","파킨슨병","2","3"
"G311","달리 분류되지 않은 뇌의 노년변성","1","0"
"G441","달리 분류되지 않은 혈관성 두통","1","1"
"G459","상세불명의 일과성 뇌허혈발작","0","4"
"G519","상세불명의 안면신경장애","0","1"
"G530","대상포진후신경통(B022†),  포진후삼차신경통, 포진후슬신경절염, 램지-헌트 증후군","0","1"
"G542","달리 분류되지 않은 경수신경뿌리장애","0","1"
"G551","추간판 장애에서의 신경근 및 신경총 압박(M50-M51†)","0","3"
"G552","척추증에서의 신경근 및 신경총 압박(M47-†)","0","1"
"G560","손목터널증후군","0","1"
"G568","팔의 기타 단일신경병증","0","1"
"G570","좌골신경의 병변","0","1"
"G819","상세불명의 편마비","3","7"
"G822","상세불명의 하반신마비","1","0"
"G825","상세불명의 사지마비","4","1"
"G907","기타 및 상세불명 유형의 복합부위통증증후군","5","0"
"H2510","노년성 핵백내장, 오른쪽","1","0"
"H2512","노년성 핵백내장, 양쪽","0","1"
"H2590","상세불명의 노년백내장, 오른쪽","10","15"
"H2591","상세불명의 노년성 백내장, 왼쪽","15","23"
"H2592","상세불명의 노년백내장, 양쪽","49","150"
"H26282","기타 합병백내장, 양쪽","0","1"
"H6690","상세불명의 중이염, 한쪽 또는 상세불명","1","1"
"H6691","상세불명의 중이염, 양쪽","0","1"
"H810","메니에르병","1","0"
"H811","양성 발작성 현기증, 양성 발작성 체위성 현기증","0","1"
"H812","전정신경세포염","0","1"
"H905","상세불명의 감각신경성 청력소실","1","2"
"I109","기타 및 상세불명의 원발성 고혈압","7","31"
"I110","(울혈성) 심부전을 동반한 고혈압성 심장병","1","0"
"I119","(울혈성) 심부전이 없는 고혈압성 심장병","0","1"
"I2080","비정형협심증","1","0"
"I255","허혈심근병증","1","0"
"I5008","기타 및 상세불명의 울혈성 심부전","0","3"
"I509","상세불명의 심부전","0","4"
"I620","비외상성 경막하출혈","1","1"
"I6352","후대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","0","1"
"I638","기타 뇌경색증","1","2"
"I639","상세불명의 뇌경색증","3","5"
"I652","경동맥의 폐쇄 및 협착","2","0"
"I671","파열되지 않은 대뇌동맥류","0","1"
"I678","기타 명시된 뇌혈관질환","12","2"
"I698","기타 및 상세불명의 뇌혈관질환의 후유증","6","1"
"I890","달리 분류되지 않은 림프부종","2","3"
"I959","상세불명의 저혈압","0","1"
"J0300","재발성으로 명시되어 있지 않은 연쇄구균편도염","0","1"
"J159","상세불명의 세균성 폐렴","1","5"
"J188","상세불명 병원체의 기타 폐렴","0","2"
"J189","상세불명의 폐렴","3","7"
"J219","상세불명의 급성 세기관지염","10","31"
"J310","만성 비염","5","4"
"J320","만성 상악동염","3","3"
"J342","편위된 비중격","7","2"
"J411","점액화농성 만성 기관지염","0","1"
"J4400","급성 하기도감염을 동반한 만성 폐색성 폐질환, 경도","0","2"
"J4401","급성 하기도감염을 동반한 만성 폐색성 폐질환, 중등도","2","0"
"J4481","기타 명시된 만성 폐색성 폐질환, 중등도","5","9"
"J4482","기타 명시된 만성 폐색성 폐질환, 중증","4","0"
"J4489","기타 명시된 만성 폐색성 폐질환, 상세불명","7","1"
"J4491","상세불명의 만성 폐색성 폐질환, 중등도","0","6"
"J4492","상세불명의 만성 폐색성 폐질환, 중증","0","14"
"J4499","상세불명의 만성 폐색성 폐질환, 상세불명","0","3"
"J4500","기침(이)형천식","0","9"
"J459","상세불명의 천식","3","11"
"J47","기관지확장증","0","1"
"J698","기타 고체 및 액체에 의한 폐렴","0","2"
"J841","섬유증을 동반한 기타 간질성 폐질환,  미만성 폐섬유증, 섬유화 폐포염(잠복성), 하만-리취증후군, 특발성 폐섬유증, 보통간질폐렴","0","1"
"J869","누공이 없는 농흉","0","4"
"J90","달리 분류되지 않은 흉막삼출액","0","7"
"K029","상세불명의 치아우식","2","0"
"K041","치수의 괴사","1","0"
"K042","치수변성","2","0"
"K0532","만성 치관주위염","0","2"
"K081","사고, 추출 또는 국한성 치주병에 의한 치아상실","78","1"
"K122","입의 연조직염 및 농양","1","0"
"K210","식도염을 동반한 위-식도역류병","2","2"
"K226","위-식도열상-출혈증후군","1","0"
"K269","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양","0","1"
"K291","기타 급성 위염","1","0"
"K292","알콜성 위염","1","0"
"K294","만성 위축성 위염","1","1"
"K296","기타 위염,  거대비후성 위염 (Giant hypertrophic gastritis), 육아종성 위염, 메네트리에병","5","8"
"K297","상세불명의 위염","1","3"
"K30","기능성 소화불량, 상복부통증증후군, 식후불편증후군 (Postprandial distress syndrome (PDS))","2","2"
"K311","성인 비대성 유문협착","0","1"
"K317","위 및 십이지장의 폴립","1","0"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","1","1"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","2","7"
"K439","폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장","0","2"
"K529","상세불명의 비감염성 위장염 및 결장염, 제외: 신생아설사(neonatal diarrhoea)","0","1"
"K559","장의 상세불명의 혈관장애","0","1"
"K560","마비성 장폐색증, 장, 결장, 가성 장 폐색 (Intestinal pseudo-obstruction)","2","8"
"K567","상세불명의 장폐색증","4","9"
"K5730","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증","1","0"
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","0","1"
"K5792","출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염","1","0"
"K581","설사 위주의 과민대장증후군 [IBS-D]","1","0"
"K5900","서행성 변비","9","0"
"K5901","출구기능장애변비","1","0"
"K603","항문루","3","1"
"K610","항문농양","1","0"
"K621","직장폴립","2","1"
"K635","결장의 폴립","4","1"
"K645","항문주위정맥혈전증","0","1"
"K648","기타 명시된 치핵","2","3"
"K649","상세불명의 치핵","3","1"
"K7010","복수를 동반하지 않은 알코올성 간염","1","2"
"K709","상세불명의 알콜성 간질환","1","1"
"K7419","간경화증,상세불명","0","2"
"K7424","간경화증을 동반한 간섬유증, 비대상성","2","0"
"K759","상세불명의 염증성 간질환","0","1"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","0","1"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","1","1"
"K810","급성 담낭염","1","1"
"K819","상세불명의 담낭염","0","1"
"K8529","알코올-유발 급성 췌장염, 상세불명","1","1"
"K862","췌장의 낭","0","1"
"K920","토혈","0","1"
"L0230","둔부의 피부농양","0","2"
"L032","얼굴의 연조직염","3","1"
"L720","표피낭","3","4"
"L899","상세불명의 욕창궤양 및 압박부위","3","0"
"L989","피부 및 피하조직의 상세불명 장애","0","1"
"M0096","상세불명의 화농성 관절염, 아래다리","0","4"
"M05802","중증 기타 혈청검사양성 류마티스관절염, 여러 부위","0","3"
"M1096","상세불명의 통풍, 아래다리","0","1"
"M1097","상세불명의 통풍, 발목 및 발","0","1"
"M162","형성이상으로 인한 양쪽 고관절증","0","1"
"M169","상세불명의 고관절증","0","1"
"M170","양쪽 원발성 무릎관절증","6","15"
"M171","기타 원발성 무릎관절증","8","22"
"M179","상세불명의 무릎관절증","1","12"
"M1983","기타 명시된 관절증, 아래팔","0","1"
"M1984","기타 명시된 관절증, 손","0","2"
"M1986","기타 명시된 관절증, 아래다리","1","0"
"M1991","상세불명의 관절증, 어깨부분","1","1"
"M1995","상세불명의 관절증, 골반 부분 및 대퇴","0","3"
"M1996","상세불명의 관절증, 아래다리","6","26"
"M1997","상세불명의 관절증, 발목 및 발","0","1"
"M1999","상세불명의 관절증, 상세불명 부분","0","4"
"M201","외반무지(후천성)","0","3"
"M2321","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골","0","1"
"M2423","인대장애, 아래팔","1","0"
"M2551","관절통, 어깨부분","1","0"
"M2569","달리 분류되지 않은 관절의 경직, 상세불명 부분","1","0"
"M2595","상세불명의 관절장애, 골반 부분 및 대퇴, 관절병증 NOS (Arthropathy NOS)","1","0"
"M4316","척추전방전위증, 요추부","0","2"
"M4629","척추의 골수염, 상세불명의 부위","1","0"
"M4786","기타 척추증, 요추부","1","0"
"M4788","기타 척추증, 천추 및 천미추부","1","0"
"M4789","기타 척추증, 상세불명의 부위","3","0"
"M4796","상세불명의 척추증, 요추부","0","1"
"M4802","척추협착, 경부","0","2"
"M4806","척추협착, 요추부","65","61"
"M4809","척추협착, 상세불명의 부위","2","0"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","2","5"
"M4889","기타 명시된 척추병증, 상세불명의 부위","0","1"
"M500","척수병증을 동반한 경추간판장애(G992*)","2","4"
"M501","신경뿌리병증을 동반한 경추간판장애","0","2"
"M509","상세불명의 경추간판장애","0","2"
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G551*)","2","2"
"M5309","경추두개증후군, 상세불명의 부위","0","1"
"M5450","요통, 척추의 여러 부위","0","2"
"M5455","요통, 흉요추부","1","0"
"M5456","요통, 요추부","4","2"
"M5458","요통, 천추 및 천미추부","0","1"
"M5459","요통, 상세불명의 부위","1","1"
"M5499","상세불명의 등통증, 상세불명의 부위","3","0"
"M6593","상세불명의 윤활막염 및 힘줄윤활막염, 아래팔","0","1"
"M6594","상세불명의 윤활막염 및 힘줄윤활막염, 손","0","1"
"M6749","결절종, 상세불명 부분","0","1"
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","0","1"
"M751","회전근개증후군","8","36"
"M756","퇴행성 어깨관절 와순의 찢김","1","0"
"M758","기타 어깨병변","0","1"
"M770","내측상과염","0","3"
"M7927","상세불명의 신경통 및 신경염, 발목 및 발","1","0"
"M8098","병적 골절을 동반한 상세불명의 골다공증, 기타 부분","0","1"
"M8696","상세불명의 골수염, 비골","1","0"
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","0","3"
"M8909","통증신경디스트로피, 상세불명 부분","1","0"
"M961","달리 분류되지 않은 척추후궁절제후증후군","22","5"
"N10","급성 세뇨관-간질신장염","1","3"
"N178","기타 급성 신부전","3","1"
"N189","상세불명의 만성 신장병","0","1"
"N200","신장의 결석","0","1"
"N210","방광의 결석","1","3"
"N302","기타 만성 방광염","2","0"
"N308","기타 방광염","5","6"
"N309","상세불명의 방광염","0","1"
"N318","방광의 기타 신경근육기능장애","1","0"
"N319","방광의 상세불명의 신경근육기능장애","51","41"
"N359","상세불명의 요도협착","1","0"
"N390","부위가 명시되지 않은 요로감염","0","5"
"N400","합병증을 동반하지 않은 전립선증식증","2","0"
"N408","기타 합병증을 동반한 전립선증식증","38","39"
"N432","기타 음낭수종","0","1"
"N433","상세불명의 음낭수종","1","1"
"N4590","농양을 동반하지 않은 부고환염","2","2"
"N4592","농양을 동반하지 않은 부고환-고환염","1","0"
"R111","구역","1","0"
"R112","구토","0","1"
"R222","몸통의 국소적 부기, 종괴 및 덩이","0","1"
"R223","팔의 국소적 부기, 종괴 및 덩이","0","2"
"R268","보행 및 이동의 기타 및 상세불명 이상","2","1"
"R310","육안적 혈뇨","0","2"
"R318","기타 및 상세불명의 혈뇨","0","1"
"R42","어지럼증 및 어지럼, 어찔어찔함, 현기증","2","5"
"R5090","불명열[FUO]","1","1"
"R521","만성 난치성 통증","2","1"
"R53","병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)","0","1"
"R579","상세불명의 쇼크","0","1"
"R609","상세불명의 부종","1","1"
"R630","식욕부진, 식욕상실","4","2"
"R634","이상체중감소","0","1"
"S0130","귓바퀴의 열린상처","1","0"
"S0600","열린 두개내상처가 없는 진탕","0","1"
"S0601","열린 두개내상처가 있는 진탕","0","1"
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","1","0"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","0","1"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","0","2"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","2","4"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","0","1"
"S300","아래등 및 골반의 타박상","0","1"
"S32020","L1 부위의 골절, 폐쇄성","0","4"
"S32040","L3 부위의 골절, 폐쇄성","0","2"
"S32050","L4 부위의 골절, 폐쇄성","0","1"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","2","2"
"S3210","천골(薦骨)의 골절, 폐쇄성","0","1"
"S3220","미추의 골절, 폐쇄성","0","1"
"S3250","치골의 폐골절, 폐쇄성","0","1"
"S337","요추 및 골반의 기타 및 상세불명 부분의 염좌 및 긴장","0","5"
"S42150","부리돌기의 골절, 폐쇄성","0","3"
"S42230","상완골 외과목의 골절, 폐쇄성","1","0"
"S52120","요골 머리의 골절, 폐쇄성","0","1"
"S52180","요골 상단의 기타 및 다발성 골절, 폐쇄성","0","1"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","0","1"
"S599","아래팔의 상세불명 손상","0","1"
"S62620","기타 손가락의 근위지골 골절, 폐쇄성","1","0"
"S62690","손가락뼈의 상세불명 부분의 골절, 폐쇄성","0","1"
"S699","손목 및 손의 상세불명 손상","1","0"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","1","2"
"S72120","대퇴골전자간골절, 폐쇄성","0","1"
"S82180","경골 상단의 기타 골절, 폐쇄성","1","0"
"S82430","비골만의 몸통의 골절, 폐쇄성","1","0"
"S82830","삼복사골절, 발목, 폐쇄성","0","2"
"S8321","외측반달연골의 찢김","0","1"
"S8608","아킬레스힘줄의 손상, 기타 및 상세불명의 손상","0","1"
"S8688","아래다리 부위의 기타 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","0","1"
"S8698","아래다리 부위의 상세불명 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1","0"
"T220","손목 및 손을 제외한 어깨와 팔의 상세불명 정도의 화상","0","1"
"T252","발목 및 발의 2도 화상","0","1"
"T796","외상성 근육허혈","0","1"
"T835","비뇨기계통의 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증성 반응","2","0"
"T848","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증","2","0"
"T911","척추골절의 후유증","0","1"
"T912","흉부 및 골반의 기타 골절의 후유증","0","1"
"T918","목 및 몸통의 기타 명시된 손상의 후유증","0","1"
"T921","팔골절의 후유증","0","1"
"T931","대퇴골골절의 후유증","1","1"
"T932","다리의 기타 골절의 후유증","0","4"
"T933","다리의 탈구, 염좌 및 긴장의 후유증","0","1"
"U072","바이러스가 확인되지 않은 코로나바이러스 질환 2019 [바이러스가 확인되지 않은 코로나-19","1","0"
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람","2","4"
"Z854","생식기관의 악성 신생물의 개인력","0","1"
"Z895","무릎을 포함한 다리의 후천성 결여","1","0"
