"상병코드","상병명","국비","사비"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","1","0"
"E1163","저혈당을 동반한 2형 당뇨병","1","0"
"E1168","달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병","0","1"
"E1171","당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병","0","1"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","24","36"
"E119","합병증을 동반하지 않은 2형 당뇨병","0","1"
"E1448","기타 및 상세불명의 신경학적 합병증을 동반한 상세불명의 당뇨병","4","0"
"E1463","저혈당을 동반한 상세불명의 당뇨병","0","1"
"E1464","혈당조절이 되지 않은 상세불명의 당뇨병","0","1"
"E871","저오스몰랄농도 및 저나트륨혈증","1","1"
"F001","만기발병 알츠하이머병에서의 치매(G30.1+)","14","19"
"F009","상세불명의 알츠하이머병에서의 치매(G30.9+)","3","0"
"F019","상세불명의 혈관성 치매","1","0"
"F051","치매에 병발된 섬망","1","1"
"F067","경도 인지장애","1","5"
"F105","알코올사용에 의한 정신병적 장애","1","0"
"G048","기타 뇌염, 척수염 및 뇌척수염","0","1"
"G20","파킨슨병","4","6"
"G308","기타 알츠하이머병","0","1"
"G319","신경계통의 상세불명 퇴행성 질환","0","1"
"G373","중추신경계통의 탈수초질환에서의 급성 횡단척수염","0","1"
"G4011","난치성 뇌전증을 동반한 단순부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및 뇌전증증후군","2","0"
"G442","긴장형두통","1","2"
"G459","상세불명의 일과성 뇌허혈발작","1","0"
"G551","추간판 장애에서의 신경근 및 신경총 압박(M50-M51†)","1","1"
"G560","손목터널증후군","1","3"
"G568","팔의 기타 단일신경병증","2","0"
"G609","상세불명의 유전성 및 특발성 신경병증","1","0"
"G729","상세불명의 근병증","1","0"
"G811","강직성 편마비","1","0"
"G819","상세불명의 편마비","3","12"
"G825","상세불명의 사지마비","1","1"
"G911","폐색성 수두증","0","1"
"G919","상세불명의 수두증","0","1"
"G959","척수의 상세불명 질환","1","2"
"H2510","노년성 핵백내장, 오른쪽","2","4"
"H2511","노년성 핵백내장, 왼쪽","3","5"
"H2512","노년성 핵백내장, 양쪽","12","15"
"H2580","기타 노년백내장, 오른쪽","0","1"
"H2581","기타 노년백내장, 왼쪽","1","0"
"H2582","기타 노년백내장, 양쪽","6","4"
"H2590","상세불명의 노년백내장, 오른쪽","2","6"
"H2591","상세불명의 노년성 백내장, 왼쪽","2","4"
"H2592","상세불명의 노년백내장, 양쪽","16","34"
"H2692","상세불명의 백내장, 양쪽","1","0"
"H6501","양쪽 급성 장액성 중이염","0","1"
"H811","양성 발작성 현기증","2","3"
"H812","전정신경세포염","2","1"
"H814","중추기원의 현기증","3","0"
"H905","상세불명의 감각신경성 청력소실","2","0"
"I109","기타 및 상세불명의 원발성 고혈압","3","5"
"I229","상세불명 부위의 후속심근경색증","1","0"
"I259","상세불명의 만성 허혈심장병","0","2"
"I313","심낭삼출액(비염증성)","1","0"
"I480","발작성 심방세동","0","2"
"I509","상세불명의 심부전","0","3"
"I619","상세불명의 심부전","6","2"
"I629","상세불명의 두개내출혈(비외상성)","0","1"
"I6330","중대뇌동맥의 혈전증에 의한 뇌경색증","1","0"
"I638","기타 뇌경색증","12","13"
"I639","상세불명의 뇌경색증","9","4"
"I652","뇌경색증을 유발하지 않는 경동맥의 폐쇄 및 협착","1","0"
"I671","파열되지 않은 대뇌동맥류","0","1"
"I678","기타 명시된 뇌혈관질환","1","0"
"I719","파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류","2","0"
"I839","궤양 또는 염증이 없는 하지의 정맥류","0","3"
"J060","급성 후두인두염","1","0"
"J069","상세불명의 급성 상기도감염","0","1"
"J101","계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자","0","1"
"J159","상세불명의 세균성 폐렴","0","1"
"J189","상세불명의 폐렴","10","33"
"J209","상세불명의 급성 기관지염","1","0"
"J310","만성 비염","3","5"
"J320","만성 상악동염","2","0"
"J328","기타 만성 부비동염","0","2"
"J329","상세불명의 만성 부비동염","0","1"
"J339","상세불명의 코폴립","0","1"
"J342","상세불명의 코폴립","3","4"
"J350","만성 편도염","0","1"
"J36","편도주위농양","0","1"
"J370","만성 후두염","1","0"
"J40","급성인지 만성인지 명시되지 않은 기관지염","0","9"
"J4481","기타 명시된 만성 폐쇄성 폐질환, 중등도","0","2"
"J4489","기타 명시된 만성 폐쇄성 폐질환, 상세불명","0","2"
"J459","상세불명의 천식","1","0"
"J47","기관지확장증","0","1"
"J90","달리 분류되지 않은 흉막삼출액","0","1"
"K115","타석증","0","1"
"K121","구내염의 기타 형태","1","0"
"K222","식도폐색","0","1"
"K226","위-식도열상-출혈증후군","1","0"
"K2591","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양","2","0"
"K265","천공이 있는 만성 또는 상세불명 십이지장궤양","1","0"
"K292","알코올성 위염","0","2"
"K296","기타 위염","5","4"
"K30","기능성 소화불량","1","6"
"K353","국소복막염을 동반한 급성 충수염","0","3"
"K358","기타 및 상세불명의 급성 충수염","0","1"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","0","1"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","2","11"
"K566","기타 및 상세불명의 장폐색","0","1"
"K567","상세불명의 장폐색증","1","3"
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","0","3"
"K5792","출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염","0","1"
"K581","설사 위주의 과민대장증후군 [IBS-D]","2","0"
"K583","혼합형 과민대장증후군 [IBS-M]","1","0"
"K5909","기타 및 상세불명 변비","1","1"
"K644","잔류치핵성 쥐젖","0","1"
"K648","기타 명시된 치핵","1","2"
"K649","기타 명시된 치핵","1","3"
"K7030","복수를 동반하지 않은 알코올성 간경변증","0","1"
"K709","상세불명의 알코올성 간질환","1","3"
"K7200","혼수를 동반하지 않은 급성 및 아급성 간부전","1","1"
"K7290","혼수를 동반하지 않은 상세불명의 간부전","0","2"
"K7419","간경화증,상세불명","0","1"
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","0","1"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","1","3"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","2","4"
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","0","1"
"K810","급성 담낭염","0","1"
"K811","만성 담낭염","0","1"
"K8599","상세불명의 급성 췌장염, 상세불명","0","1"
"K861","기타 만성 췌장염","1","0"
"L0290","상세불명의 피부농양","1","0"
"L0311","다리의 연조직염","0","1"
"L032","얼굴의 연조직염","0","1"
"L600","내향성 손발톱","1","1"
"L720","표피낭","0","1"
"L988","피부 및 피하조직의 기타 명시된 장애","2","0"
"M1397","상세불명의 관절염, 발목 및 발","1","0"
"M150","원발성 전신(골)관절증","1","0"
"M160","양쪽 원발성 고관절증","0","1"
"M170","양쪽 원발성 무릎관절증","7","39"
"M171","기타 원발성 무릎관절증","2","2"
"M179","상세불명의 무릎관절증","3","6"
"M1913","기타 관절의 외상후 관절증, 아래팔","0","1"
"M1992","상세불명의 관절증, 위팔","1","0"
"M1996","상세불명의 관절증, 아래다리","0","2"
"M1997","상세불명의 관절증, 발목 및 발","0","2"
"M201","외반무지(후천성)","0","1"
"M205","발가락의 기타 변형(후천성)","3","0"
"M2322","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골","0","1"
"M2329","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대","1","4"
"M2351","무릎의 만성 불안정, 내측반달연골","1","0"
"M2389","무릎의 기타 내부장애, 상세불명의 연골 또는 인대","0","1"
"M2399","무릎의 상세불명의 내부장애, 상세불명의 연골 또는 인대","0","1"
"M2577","골증식체, 발목 및 발","1","0"
"M4039","편평등증후군, 상세불명의 부위","1","0"
"M4129","기타 특발성 척주측만증, 상세불명의 부위","0","1"
"M4316","척추전방전위증, 요추부","1","2"
"M4319","척추전방전위증, 상세불명의 부위","1","0"
"M4634","추간판의 (화농성) 감염, 흉추부","0","1"
"M4716","척수병증을 동반한 기타 척추증, 요추부","0","1"
"M4800","척추협착, 척추의 여러 부위","0","2"
"M4806","척추협착, 요추부","177","108"
"M4809","척추협착, 상세불명의 부위","0","3"
"M4854","달리 분류되지 않은 허탈척추, 흉추부","1","1"
"M4855","달리 분류되지 않은 허탈척추, 흉요추부","0","2"
"M4856","달리 분류되지 않은 허탈척추, 요추부","0","2"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","8","5"
"M500","척수병증을 동반한 경추간판장애(G99.2*)","0","3"
"M501","신경뿌리병증을 동반한 경추간판장애","3","1"
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*)","11","6"
"M512","기타 명시된 추간판전위","2","6"
"M513","기타 명시된 추간판변성","1","0"
"M5417","신경뿌리병증, 요천부","0","2"
"M5456","요통, 요추부","3","0"
"M5459","요통, 상세불명의 부위","2","7"
"M6285","근육의 기타 명시된 장애, 골반 부분 및 대퇴","0","1"
"M6534","방아쇠손가락, 손","0","2"
"M6584","기타 윤활막염 및 힘줄윤활막염, 손","2","2"
"M6594","상세불명의 윤활막염 및 힘줄윤활막염, 손","1","1"
"M6743","결절종, 아래팔","1","0"
"M702","주두윤활낭염","0","1"
"M712","오금의 윤활막낭[베이커]","1","1"
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","1","0"
"M750","어깨의 유착성 관절낭염","0","3"
"M751","회전근개증후군","28","43"
"M770","내측상과염","0","1"
"M771","외측상과염","3","0"
"M79198","기타 근통, 상세불명 부분","1","0"
"M7988","기타 명시된 연조직장애, 기타 부분","1","0"
"M8059","병적 골절을 동반한 특발성 골다공증, 상세불명 부분","0","1"
"M8089","병적 골절을 동반한 기타 골다공증, 상세불명 부분","0","1"
"M8796","상세불명의 골괴사, 아래다리","1","1"
"M932","이단성 골연골염","0","1"
"M939","이단성 골연골염","0","1"
"M961","달리 분류되지 않은 척추후궁절제후증후군","7","1"
"M966","정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절","0","1"
"N10","급성 세뇨관-간질신장염","1","1"
"N189","상세불명의 만성 신장병","1","1"
"N201","요관의 결석","2","3"
"N202","요관결석을 동반한 신장결석","1","1"
"N210","방광의 결석","0","3"
"N211","요도결석","1","0"
"N302","기타 만성 방광염","0","4"
"N308","기타 방광염","1","9"
"N319","방광의 상세불명의 신경근육기능장애","15","25"
"N390","부위가 명시되지 않은 요로감염","1","3"
"N393","스트레스요실금","0","2"
"N400","합병증을 동반하지 않은 전립선증식증","3","2"
"N408","기타 합병증을 동반한 전립선증식증","69","39"
"N432","기타 음낭수종","0","1"
"N433","상세불명의 음낭수종","0","2"
"N4590","부고환염","1","0"
"N47","과잉포피, 포경 및 감돈포경","0","1"
"N492","음낭의 염증성 장애","1","1"
"R251","상세불명의 떨림","2","0"
"R310","육안적 혈뇨","0","1"
"R318","기타 및 상세불명의 혈뇨","0","1"
"R42","어지럼증 및 어지럼","2","6"
"R488","기타 및 상세불명의 상징기능 이상","0","1"
"R5099","상세불명의 열","1","0"
"R521","만성 난치성 통증","1","0"
"R53","병감 및 피로","0","1"
"R54","노쇠","0","1"
"R558","기타 실신 및 허탈","1","2"
"S0630","열린 두개내상처가 없는 초점성 뇌손상","0","1"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","1","0"
"S134","경추의 염좌 및 긴장","0","1"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","1","0"
"S22060","T9 및 T10 부위의 골절, 폐쇄성","0","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","1","3"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","0","3"
"S224","늑골의 다발골절","0","1"
"S22460","제1늑골을 침범하지 않은 다발골절, 폐쇄성","0","2"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","1","3"
"S233","흉추의 염좌 및 긴장","0","1"
"S32020","L1 부위의 골절, 폐쇄성","1","1"
"S32040","L3 부위의 골절, 폐쇄성","0","1"
"S32050","L4 부위의 골절, 폐쇄성","0","1"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","2","3"
"S3350","요추의 염좌 및 긴장","0","3"
"S3351","요천추[관절][인대]의 염좌 및 긴장","0","1"
"S42040","쇄골 몸통의 골절, 폐쇄성","0","1"
"S42090","쇄골의 상세불명 부분의 골절, 폐쇄성","0","1"
"S42220","상완골 머리의 골절, 폐쇄성","0","1"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","2","0"
"S52120","요골 머리의 골절, 폐쇄성","1","0"
"S52540","바닥쪽 경사와 관절내골절을 동반한 요골 하단의 골절, 폐쇄성","0","2"
"S52541","바닥쪽 경사와 관절내골절을 동반한 요골 하단의 골절, 개방성","0","1"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","1","1"
"S5270","아래팔의 다발골절, 폐쇄성","0","1"
"S610","손톱의 손상이 없는 손가락의 열린상처","0","1"
"S62320","기타 중수골 바닥의 골절, 폐쇄성","0","1"
"S62620","기타 손가락의 근위지골 골절, 폐쇄성","0","2"
"S6698","손목 및 손 부위의 상세불명 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","0","1"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","0","2"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","2","2"
"S72120","대퇴골전자간골절, 폐쇄성","0","1"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","0","3"
"S7231","대퇴골 몸통의 골절, 개방성","0","1"
"S809","아래다리의 상세불명 표재성 손상","1","0"
"S8200","무릎뼈의 골절, 폐쇄성","0","2"
"S82380","기타 경골 하단의 골절, 폐쇄성","1","0"
"S82490","상세불명의 비골 부분의 골절, 폐쇄성","0","1"
"S8250","안쪽복사의 골절, 폐쇄성","0","1"
"S8260","외측복사의 골절의 골절, 폐쇄성","2","3"
"S82830","삼복사골절, 발목, 폐쇄성","0","2"
"S8320","내측반달연골의 찢김","2","2"
"S8321","외측반달연골의 찢김","1","0"
"S8610","아래다리 부위의 후근육군의 기타 근육 및 힘줄의 손상, 열상","1","0"
"S92290","족근골의 상세불명 골절, 폐쇄성","1","0"
"S9230","중족골의 골절, 폐쇄성","0","1"
"S9240","엄지발가락 골절, 폐쇄성","0","1"
"S9250","기타 발가락의 골절, 폐쇄성","0","2"
"S9251","기타 발가락의 골절, 개방성","1","0"
"T793","달리 분류되지 않은 외상후 상처감염","1","0"
"T812","달리 분류되지 않은 처치중의 우발적 천자 또는 열상","0","1"
"T813","달리 분류되지 않은 수술상처의 파열. 수술후 질 원개의 열개","0","2"
"T814","달리 분류되지 않은 처치에 따른 감염","2","0"
"T840","내부인공관절의 기계적 합병증","0","1"
"U071","바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19]","0","5"
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람","1","10"
"Z530","금기증 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","1","2"
"Z532","기타 및 상세불명의 이유로 인한 환자의 의사결정 때문에 수행되지 못한 처치를 위하여 보건서비스와 접하고 있는 사람","0","2"
"Z981","관절고정상태","1","0"
