"부서명","순위","질병코드","상병명","실인원"
"산부인과","3","D25","자궁의 평활근종","18"
"산부인과","3","N39","비뇨계통의 기타 장애","18"
"산부인과","5","N81","여성생식기탈출","17"
"산부인과","6","D27","난소의 양성 신생물","14"
"산부인과","7","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","11"
"산부인과","8","C54","자궁체부의 악성 신생물","8"
"산부인과","9","D06","자궁경부의 제자리암종","6"
"산부인과","10","N80","자궁내막증","5"
"산부인과","11","N87","자궁경부의 이형성","3"
"산부인과","11","C78","호흡 및 소화기관의 이차성 악성 신생물","3"
"산부인과","11","C53","자궁경부의 악성 신생물","3"
"산부인과","14","N90","외음부 및 회음부의 기타 비염증성 장애","2"
"산부인과","14","N83","난소, 난관 및 넓은인대의 비염증성 장애","2"
"산부인과","14","C57","기타 및 상세불명의 여성생식기관의 악성 신생물","2"
"산부인과","14","C56","난소의 악성 신생물","2"
"산부인과","14","D07","기타 및 상세불명의 생식기관의 제자리암종","2"
"산부인과","14","C48","후복막 및 복막의 악성 신생물","2"
"산부인과","14","N72","자궁경부의 염증성 질환","2"
"산부인과","14","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","2"
"산부인과","14","D70","무과립구증","2"
"산부인과","14","Z30","피임관리","2"
"소화기내과","1","C22","간 및 간내 담관의 악성 신생물","155"
"소화기내과","2","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","117"
"소화기내과","3","D13","기타 및 부위불명의 소화계통의 양성 신생물","66"
"소화기내과","4","C16","위의 악성 신생물","55"
"소화기내과","5","K80","담석증","51"
"소화기내과","6","K92","소화계통의 기타 질환","25"
"소화기내과","7","K70","알코올성 간질환","17"
"소화기내과","8","D01","기타 및 상세불명의 소화기관의 제자리암종","13"
"소화기내과","9","K76","간의 기타 질환","11"
"소화기내과","9","K63","장의 기타 질환","11"
"소화기내과","9","C24","담도의 기타 및 상세불명 부분의 악성 신생물","11"
"소화기내과","9","K74","간의 섬유증 및 경변증","11"
"소화기내과","13","K31","위 및 십이지장의 기타 질환","10"
"소화기내과","13","I85","식도정맥류","10"
"소화기내과","15","K75","기타 염증성 간질환","9"
"소화기내과","15","C25","췌장의 악성 신생물","9"
"소화기내과","17","K26","십이지장궤양","8"
"소화기내과","17","C15","식도의 악성 신생물","8"
"소화기내과","19","C18","결장의 악성 신생물","7"
"소화기내과","19","K85","급성 췌장염","7"
"순환기내과","1","I25","만성 허혈심장병","261"
"순환기내과","2","I50","심부전","144"
"순환기내과","3","I48","심방세동 및 조동","124"
"순환기내과","4","I20","협심증","99"
"순환기내과","5","I70","죽상경화증","54"
"순환기내과","5","I21","급성 심근경색증","54"
"순환기내과","7","I35","비류마티스성 대동맥판장애","35"
"순환기내과","8","I47","발작성 빈맥","26"
"순환기내과","9","I49","기타 심장부정맥","24"
"순환기내과","10","I44","방실차단 및 좌각차단","23"
"순환기내과","11","I26","폐색전증","15"
"순환기내과","12","I42","심근병증","11"
"순환기내과","12","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","11"
"순환기내과","14","I31","심장막의 기타 질환","7"
"순환기내과","14","R00","심장박동의 이상","7"
"순환기내과","16","J18","상세불명 병원체의 폐렴","6"
"순환기내과","17","R55","실신 및 허탈","5"
"순환기내과","18","I30","급성 심장막염","3"
"순환기내과","18","E85","아밀로이드증","3"
"순환기내과","18","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","3"
"순환기내과","18","E11","2형 당뇨병","3"
"순환기내과","18","I33","급성 및 아급성 심내막염","3"
"순환기내과","18","R07","목구멍 및 가슴의 통증","3"
"신경과","1","Z04","기타 이유의 검사 및 관찰","241"
"신경과","2","I63","뇌경색증","208"
"신경과","3","G20","파킨슨병","25"
"신경과","4","R42","어지럼증 및 어지럼","19"
"신경과","5","G45","일과성 뇌허혈발작 및 관련 증후군","16"
"신경과","6","R51","두통","15"
"신경과","7","G91","수두증","11"
"신경과","8","G40","뇌전증","8"
"신경과","9","G30","알츠하이머병","7"
"신경과","9","H49","마비성 사시","7"
"신경과","9","G23","기저핵의 기타 퇴행성 질환","7"
"신경과","12","Z02","행정목적을 위한 검사","6"
"신경과","12","R56","달리 분류되지 않은 경련","6"
"신경과","14","E11","2형 당뇨병","5"
"신경과","14","I67","기타 뇌혈관질환","5"
"신경과","14","F03","상세불명의 치매","5"
"신경과","17","R55","실신 및 허탈","4"
"신경과","17","G25","기타 추체외로 및 운동 장애","4"
"신경과","17","I95","저혈압","4"
"신경과","17","G04","뇌염, 척수염 및 뇌척수염","4"
"신경과","17","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","4"
"신경외과","1","I67","기타 뇌혈관질환","275"
"신경외과","2","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","221"
"신경외과","3","M48","기타 척추병증","95"
"신경외과","4","S06","두개내손상","71"
"신경외과","5","I72","기타 동맥류 및 박리","27"
"신경외과","6","M51","기타 추간판장애","23"
"신경외과","7","I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","22"
"신경외과","8","I61","뇌내출혈","20"
"신경외과","9","G91","수두증","15"
"신경외과","9","M96","달리 분류되지 않은 처치후 근골격장애","15"
"신경외과","9","Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사","15"
"신경외과","12","S32","요추 및 골반의 골절","12"
"신경외과","13","I62","기타 비외상성 두개내출혈","9"
"신경외과","13","I63","뇌경색증","9"
"신경외과","15","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","7"
"신경외과","15","M46","기타 염증성 척추병증","7"
"신경외과","15","S22","늑골, 흉골 및 흉추의 골절","7"
"신경외과","18","I60","거미막하출혈","6"
"신경외과","18","I77","동맥 및 세동맥의 기타 장애","6"
"신경외과","18","M43","기타 변형성 등병증","6"
"신경외과","18","D35","기타 및 상세불명의 내분비선의 양성 신생물","6"
"신장내과","1","N18","만성 신장병","92"
"신장내과","2","N17","급성 신부전","38"
"신장내과","3","N10","급성 세뇨관-간질신장염","13"
"신장내과","4","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","10"
"신장내과","5","N39","비뇨계통의 기타 장애","7"
"신장내과","6","E11","2형 당뇨병","6"
"신장내과","7","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","5"
"신장내과","8","N04","신증후군","4"
"신장내과","8","M31","기타 괴사성 혈관병증","4"
"신장내과","8","N30","방광염","4"
"신장내과","8","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","4"
"신장내과","12","J90","달리 분류되지 않은 흉막삼출액","3"
"신장내과","13","J69","고체 및 액체에 의한 폐렴","2"
"신장내과","13","K92","소화계통의 기타 질환","2"
"신장내과","13","A41","기타 패혈증","2"
"신장내과","13","N02","재발성 및 지속성 혈뇨","2"
"신장내과","13","E87","수분, 전해질 및 산-염기균형의 기타 장애","2"
"신장내과","13","N05","상세불명의 신염증후군","2"
"신장내과","13","Q61","낭성 신장병","2"
"신장내과","13","M62","근육의 기타 장애","2"
"안과","1","H25","노년백내장","1420"
"안과","2","H35","기타 망막장애","150"
"안과","3","H40","녹내장","47"
"안과","4","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","26"
"안과","5","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","24"
"안과","6","H43","유리체의 장애","22"
"안과","7","H33","망막박리 및 망막열공","15"
"안과","8","H02","눈꺼풀의 기타 장애","14"
"안과","9","S05","눈 및 안와의 손상","5"
"안과","9","H16","각막염","5"
"안과","9","H44","안구의 장애","5"
"안과","12","H50","기타 사시","4"
"안과","12","H05","안와의 장애","4"
"안과","14","H21","홍채 및 섬모체의 기타 장애","3"
"안과","14","H00","맥립종 및 콩다래끼","3"
"안과","14","H27","수정체의 기타 장애","3"
"안과","14","H04","눈물계통의 장애","3"
"안과","18","H20","홍채섬모체염","2"
"안과","18","T81","달리 분류되지 않은 처치의 합병증","2"
"안과","18","B00","헤르페스바이러스[단순헤르페스] 감염","2"
"안과","18","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","2"
"완화의료사업실","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","113"
"완화의료사업실","2","C34","기관지 및 폐의 악성 신생물","39"
"완화의료사업실","3","C25","췌장의 악성 신생물","9"
"완화의료사업실","3","C22","간 및 간내 담관의 악성 신생물","9"
"완화의료사업실","5","C18","결장의 악성 신생물","7"
"완화의료사업실","6","C16","위의 악성 신생물","6"
"완화의료사업실","7","C67","방광의 악성 신생물","4"
"완화의료사업실","7","C61","전립선의 악성 신생물","4"
"완화의료사업실","9","C20","직장의 악성 신생물","3"
"완화의료사업실","9","C83","비소포성 림프종","3"
"완화의료사업실","11","D46","골수형성이상증후군","2"
"완화의료사업실","11","C24","담도의 기타 및 상세불명 부분의 악성 신생물","2"
"완화의료사업실","11","C19","직장구불결장접합부의 악성 신생물","2"
"완화의료사업실","11","C15","식도의 악성 신생물","2"
"완화의료사업실","15","J15","달리 분류되지 않은 세균성 폐렴","1"
"완화의료사업실","15","C93","단핵구성 백혈병","1"
"완화의료사업실","15","C90","다발골수종 및 악성 형질세포신생물","1"
"완화의료사업실","15","C54","자궁체부의 악성 신생물","1"
"완화의료사업실","15","C17","소장의 악성 신생물","1"
"완화의료사업실","15","C86","T/NK-세포림프종의 기타 명시된 형태","1"
"완화의료사업실","15","C23","담낭의 악성 신생물","1"
"완화의료사업실","15","C11","비인두의 악성 신생물","1"
"완화의료사업실","15","C68","기타 및 상세불명의 비뇨기관의 악성 신생물","1"
"완화의료사업실","15","C73","갑상선의 악성 신생물","1"
"완화의료사업실","15","C82","소포성 림프종","1"
"완화의료사업실","15","C64","신우를 제외한 신장의 악성 신생물","1"
"완화의료사업실","15","C92","골수성 백혈병","1"
"외과","1","K40","사타구니탈장","171"
"외과","2","K80","담석증","153"
"외과","3","I83","하지의 정맥류","144"
"외과","4","C16","위의 악성 신생물","84"
"외과","5","N18","만성 신장병","72"
"외과","6","C22","간 및 간내 담관의 악성 신생물","65"
"외과","7","C18","결장의 악성 신생물","58"
"외과","8","K64","치핵 및 항문주위정맥혈전증","55"
"외과","9","C50","유방의 악성 신생물","40"
"외과","10","K35","급성 충수염","38"
"외과","11","K56","탈장이 없는 마비성 장폐색증 및 장폐색","37"
"외과","12","K81","담낭염","34"
"외과","13","K91","달리 분류되지 않은 소화계통의 처치후 장애","31"
"외과","13","C20","직장의 악성 신생물","31"
"외과","15","C23","담낭의 악성 신생물","18"
"외과","15","D17","양성 지방종성 신생물","18"
"외과","17","C24","담도의 기타 및 상세불명 부분의 악성 신생물","17"
"외과","18","K43","복벽탈장","16"
"외과","19","T81","달리 분류되지 않은 처치의 합병증","15"
"외과","20","D24","유방의 양성 신생물","14"
"이비인후과","1","H66","화농성 및 상세불명의 중이염","91"
"이비인후과","2","J32","만성 부비동염","80"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","64"
"이비인후과","4","J38","달리 분류되지 않은 성대 및 후두의 질환","59"
"이비인후과","5","H91","기타 청력소실","36"
"이비인후과","6","J34","코 및 비동의 기타 장애","34"
"이비인후과","7","G51","안면신경장애","25"
"이비인후과","8","H81","전정기능의 장애","22"
"이비인후과","9","C73","갑상선의 악성 신생물","18"
"이비인후과","10","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"이비인후과","11","H60","외이염","12"
"이비인후과","11","D11","주침샘의 양성 신생물","12"
"이비인후과","13","C32","후두의 악성 신생물","11"
"이비인후과","14","T81","달리 분류되지 않은 처치의 합병증","10"
"이비인후과","15","D10","입 및 인두의 양성 신생물","8"
"이비인후과","15","E04","기타 비독성 고이터","8"
"이비인후과","17","K11","침샘의 질환","7"
"이비인후과","17","C77","림프절의 이차성 및 상세불명의 악성 신생물","7"
"이비인후과","17","D14","중이 및 호흡계통의 양성 신생물","7"
"이비인후과","20","K13","입술 및 구강점막의 기타 질환","6"
"이비인후과","20","D02","중이 및 호흡계통의 제자리암종","6"
"이비인후과","20","J39","상기도의 기타 질환","6"
"재활의학과","1","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","38"
"재활의학과","2","S72","대퇴골의 골절","21"
"재활의학과","3","I63","뇌경색증","11"
"재활의학과","4","M17","무릎관절증","9"
"재활의학과","5","G81","편마비","7"
"재활의학과","6","S06","두개내손상","5"
"재활의학과","7","I62","기타 비외상성 두개내출혈","4"
"재활의학과","8","G82","하반신마비 및 사지마비","3"
"재활의학과","9","G20","파킨슨병","2"
"재활의학과","9","M48","기타 척추병증","2"
"재활의학과","9","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","2"
"재활의학과","9","M51","기타 추간판장애","2"
"재활의학과","13","S42","어깨 및 위팔의 골절","1"
"재활의학과","13","I61","뇌내출혈","1"
"재활의학과","13","S12","목의 골절","1"
"재활의학과","13","J96","달리 분류되지 않은 호흡부전","1"
"재활의학과","13","M13","기타 관절염","1"
"재활의학과","13","S32","요추 및 골반의 골절","1"
"재활의학과","13","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"재활의학과","13","U09","코로나-19 이후 병태","1"
"재활의학과","13","G37","중추신경계통의 기타 탈수초질환","1"
"재활의학과","13","M50","경추간판장애","1"
"정신과","1","F20","조현병","79"
"정신과","2","F10","알코올사용에 의한 정신 및 행동 장애","25"
"정신과","3","F31","양극성 정동장애","18"
"정신과","4","F32","우울에피소드","9"
"정신과","5","F25","조현정동장애","7"
"정신과","6","G30","알츠하이머병","5"
"정신과","7","F43","심한 스트레스에 대한 반응 및 적응장애","4"
"정신과","8","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","3"
"정신과","8","F03","상세불명의 치매","3"
"정신과","10","F05","알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","2"
"정신과","10","F29","상세불명의 비기질성 정신병","2"
"정신과","10","F01","혈관성 치매","2"
"정신과","13","F51","비기질성 수면장애","1"
"정신과","13","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","1"
"정신과","13","F63","습관 및 충동 장애","1"
"정신과","13","F41","기타 불안장애","1"
"정신과","13","F33","재발성 우울장애","1"
"정신과","13","G31","달리 분류되지 않은 신경계통의 기타 퇴행성 질환","1"
"정신과","13","F07","뇌질환, 뇌손상 및 기능이상에 의한 인격 및 행동장애","1"
"정신과","13","G47","수면장애","1"
"정형외과","1","M17","무릎관절증","462"
"정형외과","2","M75","어깨병변","230"
"정형외과","3","M48","기타 척추병증","215"
"정형외과","4","S32","요추 및 골반의 골절","89"
"정형외과","5","S72","대퇴골의 골절","84"
"정형외과","6","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","77"
"정형외과","7","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","65"
"정형외과","8","M23","무릎의 내부장애","57"
"정형외과","9","M96","달리 분류되지 않은 처치후 근골격장애","54"
"정형외과","10","E11","2형 당뇨병","37"
"정형외과","11","S82","발목을 포함한 아래다리의 골절","36"
"정형외과","12","M20","손가락 및 발가락의 후천변형","29"
"정형외과","13","S22","늑골, 흉골 및 흉추의 골절","24"
"정형외과","14","S52","아래팔의 골절","23"
"정형외과","14","S42","어깨 및 위팔의 골절","23"
"정형외과","16","G56","팔의 단일신경병증","21"
"정형외과","16","M13","기타 관절염","21"
"정형외과","16","M00","화농성 관절염","21"
"정형외과","19","S92","발목을 제외한 발의 골절","20"
"정형외과","20","M51","기타 추간판장애","17"
"정형외과","20","L03","연조직염","17"
"치과","1","K08","치아 및 지지구조의 기타 장애","35"
"치과","2","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","16"
"치과","3","K04","치수 및 근단주위조직의 질환","5"
"치과","4","K05","치은염 및 치주질환","4"
"치과","5","S02","두개골 및 안면골의 골절","2"
"치과","5","K12","구내염 및 관련 병변","2"
"치과","7","K09","달리 분류되지 않은 구강영역의 낭","1"
"치과","7","L02","피부의 농양, 종기 및 큰종기","1"
"치과","7","K02","치아우식","1"
"치과","7","K10","턱의 기타 질환","1"
"피부과","1","L72","피부 및 피하조직의 모낭낭","10"
"피부과","2","C44","기타 피부의 악성 신생물","6"
"피부과","3","L03","연조직염","5"
"피부과","4","D21","결합조직 및 기타 연조직의 기타 양성 신생물","3"
"피부과","4","D04","피부의 제자리암종","3"
"피부과","6","D18","모든 부위의 혈관종 및 림프관종","1"
"피부과","6","B49","상세불명의 진균증","1"
"피부과","6","D22","멜라닌세포모반","1"
"피부과","6","L20","아토피성 피부염","1"
"피부과","6","L60","손발톱장애","1"
"피부과","6","C46","카포시육종","1"
"피부과","6","L40","건선","1"
"피부과","6","L30","기타 피부염","1"
"호흡기내과","1","J18","상세불명 병원체의 폐렴","66"
"호흡기내과","2","J15","달리 분류되지 않은 세균성 폐렴","61"
"호흡기내과","3","J69","고체 및 액체에 의한 폐렴","42"
"호흡기내과","4","C34","기관지 및 폐의 악성 신생물","37"
"호흡기내과","5","U07","U07의 응급사용","24"
"호흡기내과","6","J44","기타 만성 폐쇄성 폐질환","20"
"호흡기내과","7","A31","기타 형태의 마이코박테리아에 의한 감염","11"
"호흡기내과","8","J84","기타 간질성 폐질환","10"
"호흡기내과","9","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","9"
"호흡기내과","9","J45","천식","9"
"호흡기내과","11","J86","농흉","7"
"호흡기내과","11","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","7"
"호흡기내과","13","J90","달리 분류되지 않은 흉막삼출액","6"
"호흡기내과","13","J85","폐 및 종격의 농양","6"
"호흡기내과","13","J98","기타 호흡장애","6"
"호흡기내과","16","A41","기타 패혈증","3"
"호흡기내과","16","B48","달리 분류되지 않은 기타 진균증","3"
"호흡기내과","16","R04","기도출혈","3"
"호흡기내과","19","J47","기관지확장증","2"
"호흡기내과","19","I26","폐색전증","2"
"호흡기내과","19","B44","아스페르길루스증","2"
"호흡기내과","19","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","2"
"흉부외과","1","C34","기관지 및 폐의 악성 신생물","68"
"흉부외과","2","J98","기타 호흡장애","63"
"흉부외과","3","I71","대동맥동맥류 및 박리","49"
"흉부외과","4","I70","죽상경화증","48"
"흉부외과","5","I25","만성 허혈심장병","44"
"흉부외과","6","I20","협심증","33"
"흉부외과","7","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","30"
"흉부외과","8","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","26"
"흉부외과","8","I35","비류마티스성 대동맥판장애","26"
"흉부외과","10","J93","기흉","19"
"흉부외과","11","I50","심부전","14"
"흉부외과","12","I72","기타 동맥류 및 박리","12"
"흉부외과","13","S27","기타 및 상세불명의 흉곽내기관의 손상","9"
"흉부외과","13","Q23","대동맥판 및 승모판의 선천기형","9"
"흉부외과","15","C78","호흡 및 소화기관의 이차성 악성 신생물","8"
"흉부외과","16","I31","심장막의 기타 질환","7"
"흉부외과","16","S22","늑골, 흉골 및 흉추의 골절","7"
"흉부외과","18","R53","병감 및 피로","4"
"흉부외과","18","T81","달리 분류되지 않은 처치의 합병증","4"
"흉부외과","20","I33","급성 및 아급성 심내막염","3"
"흉부외과","20","J90","달리 분류되지 않은 흉막삼출액","3"
"흉부외과","20","I97","달리 분류되지 않은 순환계통의 처치후 장애","3"
"흉부외과","20","D02","중이 및 호흡계통의 제자리암종","3"
"흉부외과","20","I21","급성 심근경색증","3"
"흉부외과","20","D68","기타 응고결함","3"
"흉부외과","20","I80","정맥염 및 혈전정맥염","3"
"흉부외과","20","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","3"
