부서명,순위,질병코드,상병명,실인원
순환기내과,19,I42,심근병증,11
순환기내과,20,J44,기타 만성 폐쇄성 폐질환,10
신경과,1,I63,뇌경색증,54
신경과,2,G20,파킨슨병,4
신경과,2,G81,편마비,4
신경과,4,G45,일과성 뇌허혈발작 및 관련 증후군,3
신경과,4,H81,전정기능의 장애,3
신경과,6,R51,두통,1
신경과,6,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
신경과,6,G61,염증성 다발신경병증,1
신경외과,1,M48,기타 척추병증,180
신경외과,2,S32,요추 및 골반의 골절,107
신경외과,3,M51,기타 추간판장애,103
신경외과,4,S22,"늑골, 흉골 및 흉추의 골절",40
신경외과,5,S06,두개내손상,27
신경외과,6,M43,기타 변형성 등병증,24
신경외과,7,M96,달리 분류되지 않은 처치후 근골격장애,16
신경외과,8,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",15
신경외과,9,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,11
신경외과,10,M50,경추간판장애,7
신경외과,11,M46,기타 염증성 척추병증,6
신경외과,12,G91,수두증,5
신경외과,12,I61,뇌내출혈,5
신경외과,12,I67,기타 뇌혈관질환,5
신경외과,15,C79,기타 및 상세불명 부위의 이차성 악성 신생물,3
신경외과,16,G06,두개내 및 척추내 농양 및 육아종,2
신경외과,16,L72,피부 및 피하조직의 모낭낭,2
신경외과,16,I63,뇌경색증,2
신경외과,16,E11,2형 당뇨병,2
신경외과,16,I62,기타 비외상성 두개내출혈,2
신장내과,1,N18,만성 신장병,67
신장내과,2,E11,2형 당뇨병,25
신장내과,3,U07,U07의 응급사용,21
신장내과,4,N17,급성 신부전,11
신장내과,4,J18,상세불명 병원체의 폐렴,11
신장내과,6,N39,비뇨계통의 기타 장애,5
신장내과,6,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,5
신장내과,8,R50,기타 및 원인미상의 열,3
신장내과,8,E87,"수분, 전해질 및 산-염기균형의 기타 장애",3
신장내과,10,N10,급성 세뇨관-간질신장염,2
신장내과,11,J69,고체 및 액체에 의한 폐렴,1
신장내과,11,M17,무릎관절증,1
신장내과,11,A04,기타 세균성 장감염,1
신장내과,11,C71,뇌의 악성 신생물,1
신장내과,11,J20,급성 기관지염,1
신장내과,11,E78,,1
신장내과,11,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",1
신장내과,11,M62,근육의 기타 장애,1
신장내과,11,Q61,낭성 신장병,1
신장내과,11,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,1
신장내과,11,K25,위궤양,1
신장내과,11,A41,기타 패혈증,1
신장내과,11,J44,기타 만성 폐쇄성 폐질환,1
안과,1,H25,노년백내장,554
안과,2,H40,녹내장,41
안과,3,H35,기타 망막장애,40
안과,4,H02,눈꺼풀의 기타 장애,20
안과,5,H43,유리체의 장애,11
안과,6,H26,기타 백내장,10
안과,7,H04,눈물계통의 장애,9
안과,8,H27,수정체의 기타 장애,5
안과,9,H34,망막혈관폐쇄,3
안과,10,H11,결막의 기타 장애,2
안과,11,H05,안와의 장애,1
안과,11,H47,시[제2]신경 및 시각경로의 기타 장애,1
안과,11,H33,망막박리 및 망막열공,1
외과,1,K80,담석증,68
외과,2,K40,사타구니탈장,43
외과,3,I83,하지의 정맥류,26
외과,4,K35,급성 충수염,25
외과,5,S22,"늑골, 흉골 및 흉추의 골절",17
외과,6,K56,탈장이 없는 마비성 장폐색증 및 장폐색,14
외과,7,D13,기타 및 부위불명의 소화계통의 양성 신생물,13
외과,8,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,8
외과,9,K64,치핵 및 항문주위정맥혈전증,7
외과,10,L89,욕창궤양 및 압박부위,5
외과,10,K81,담낭염,5
외과,12,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4
외과,12,K60,항문 및 직장부의 열창 및 누공,4
외과,14,K82,담낭의 기타 질환,3
외과,14,C16,위의 악성 신생물,3
외과,14,K57,장의 게실병,3
외과,14,K62,항문 및 직장의 기타 질환,3
외과,18,J18,상세불명 병원체의 폐렴,2
외과,18,K83,담도의 기타 질환,2
외과,18,R02,달리 분류되지 않은 괴저,2
외과,18,D17,양성 지방종성 신생물,2
이비인후과,1,J32,만성 부비동염,5
이비인후과,2,J33,코폴립,3
이비인후과,3,H91,기타 청력소실,2
이비인후과,3,J34,코 및 비동의 기타 장애,2
이비인후과,5,J05,급성 폐색성 후두염[크룹] 및 후두개염,1
이비인후과,5,J03,급성 편도염,1
이비인후과,5,B49,상세불명의 진균증,1
이비인후과,5,J35,편도 및 아데노이드의 만성 질환,1
이비인후과,5,H81,전정기능의 장애,1
재활의학과,1,M51,기타 추간판장애,82
재활의학과,2,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,60
재활의학과,3,M48,기타 척추병증,41
재활의학과,4,M50,경추간판장애,17
재활의학과,5,G62,기타 다발신경병증,14
재활의학과,6,M19,기타 관절증,4
재활의학과,6,I63,뇌경색증,4
재활의학과,8,R26,보행과 이동의 이상,3
재활의학과,9,G81,편마비,2
재활의학과,9,M17,무릎관절증,2
재활의학과,9,R13,삼킴곤란,2
재활의학과,9,M65,윤활막염 및 힘줄윤활막염,2
재활의학과,9,M54,등통증,2
재활의학과,9,M47,척추증,2
재활의학과,9,I61,뇌내출혈,2
재활의학과,9,G83,기타 마비증후군,2
재활의학과,17,N51,달리 분류된 질환에서의 남성생식기관의 장애,1
재활의학과,17,G20,파킨슨병,1
재활의학과,17,G60,유전성 및 특발성 신경병증,1
재활의학과,17,M77,기타 골부착부병증,1
재활의학과,17,M79,달리 분류되지 않은 기타 연조직장애,1
재활의학과,17,M75,어깨병변,1
재활의학과,17,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
재활의학과,17,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
재활의학과,17,M46,기타 염증성 척추병증,1
재활의학과,17,G51,안면신경장애,1
재활의학과,17,M25,달리 분류되지 않은 기타 관절장애,1
재활의학과,17,G64,말초신경계통의 기타 장애,1
재활의학과,17,M43,기타 변형성 등병증,1
재활의학과,17,M96,달리 분류되지 않은 처치후 근골격장애,1
재활의학과,17,I69,뇌혈관질환의 후유증,1
정형외과,1,M17,무릎관절증,151
정형외과,2,M75,어깨병변,93
정형외과,3,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,56
정형외과,4,M48,기타 척추병증,32
정형외과,5,S72,대퇴골의 골절,26
정형외과,6,S82,발목을 포함한 아래다리의 골절,25
정형외과,7,S52,아래팔의 골절,22
정형외과,7,M20,손가락 및 발가락의 후천변형,22
정형외과,9,M23,무릎의 내부장애,20
정형외과,9,L03,연조직염,20
정형외과,11,S42,어깨 및 위팔의 골절,13
정형외과,11,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",13
정형외과,13,S92,발목을 제외한 발의 골절,12
정형외과,14,M86,골수염,11
정형외과,14,G56,팔의 단일신경병증,11
정형외과,16,M87,골괴사,10
정형외과,16,M19,기타 관절증,10
정형외과,18,M65,윤활막염 및 힘줄윤활막염,9
정형외과,18,S62,손목 및 손부위의 골절,9
정형외과,18,Z54,회복기,9
피부과,1,B02,대상포진,1
