"부서명","순위","질병코드","상병명","실인원"
"순환기내과","12","J18","상세불명 병원체의 폐렴","3"
"순환기내과","12","I73","기타 말초혈관질환","3"
"순환기내과","12","I44","방실차단 및 좌각차단","3"
"순환기내과","15","I25","만성 허혈심장병","2"
"순환기내과","15","R00","심장박동의 이상","2"
"순환기내과","15","J90","달리 분류되지 않은 흉막삼출액","2"
"순환기내과","15","R55","실신 및 허탈","2"
"순환기내과","15","R06","호흡의 이상","2"
"순환기내과","20","J15","달리 분류되지 않은 세균성 폐렴","1"
"순환기내과","20","N18","만성 신장병","1"
"순환기내과","20","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가","1"
"순환기내과","20","R60","달리 분류되지 않은 부종","1"
"순환기내과","20","I63","뇌경색증","1"
"순환기내과","20","E16","췌장내분비의 기타 장애","1"
"순환기내과","20","J44","기타 만성 폐색성 폐질환","1"
"순환기내과","20","I71","대동맥동맥류 및 박리","1"
"순환기내과","20","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","1"
"순환기내과","20","R53","병감 및 피로","1"
"순환기내과","20","I80","정맥염 및 혈전정맥염","1"
"순환기내과","20","I35","비류마티스성 대동맥판장애","1"
"신경과","1","I63","뇌경색증","44"
"신경과","2","G81","편마비","7"
"신경과","3","R42","어지럼증 및 어지럼","1"
"신경과","3","G45","일과성 뇌허혈발작 및 관련 증후군","1"
"신경과","3","G20","파킨슨병","1"
"신경과","3","I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","1"
"신경과","3","R26","보행과 이동의 이상","1"
"신경과","3","G70","중증근무력증 및 기타 근신경장애","1"
"신경과","3","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1"
"신경과","3","H81","전정기능의 장애","1"
"신경외과","1","M48","기타 척추병증","188"
"신경외과","2","M51","기타 추간판장애","88"
"신경외과","3","S32","요추 및 골반의 골절","77"
"신경외과","4","S22","늑골, 흉골 및 흉추의 골절","32"
"신경외과","5","S06","두개내손상","20"
"신경외과","6","M96","달리 분류되지 않은 처치후 근골격장애","18"
"신경외과","7","M43","기타 변형성 등병증","11"
"신경외과","8","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","10"
"신경외과","9","I61","뇌내출혈","7"
"신경외과","10","M50","경추간판장애","5"
"신경외과","11","G91","수두증","4"
"신경외과","11","M46","기타 염증성 척추병증","4"
"신경외과","13","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","3"
"신경외과","13","G82","하반신마비 및 사지마비","3"
"신경외과","13","I62","기타 비외상성 두개내출혈","3"
"신경외과","13","Z54","회복기","3"
"신경외과","13","I67","기타 뇌혈관질환","3"
"신경외과","13","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","3"
"신경외과","19","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","2"
"신경외과","19","I63","뇌경색증","2"
"신경외과","19","G81","편마비","2"
"안과","1","H25","노년백내장","568"
"안과","2","H40","녹내장","37"
"안과","3","H35","기타 망막장애","22"
"안과","4","H43","유리체의 장애","10"
"안과","5","H04","눈물계통의 장애","4"
"안과","5","H11","결막의 기타 장애","4"
"안과","7","H33","망막박리 및 망막열공","3"
"안과","8","H26","기타 백내장","2"
"안과","9","H21","홍채 및 섬모체의 기타 장애","1"
"안과","9","H50","기타 사시","1"
"안과","9","R06","호흡의 이상","1"
"안과","9","H02","눈꺼풀의 기타 장애","1"
"안과","9","H27","수정체의 기타 장애","1"
"안과","9","S05","눈 및 안와의 손상","1"
"안과","9","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"외과","1","K80","담석증","64"
"외과","2","K40","사타구니탈장","38"
"외과","3","U07","U07의 응급사용","37"
"외과","4","S22","늑골, 흉골 및 흉추의 골절","17"
"외과","5","K56","탈장이 없는 마비성 장폐색증 및 장폐색","13"
"외과","6","K35","급성 충수염","11"
"외과","7","I83","하지의 정맥류","10"
"외과","7","C16","위의 악성 신생물","10"
"외과","9","K64","치핵 및 항문주위정맥혈전증","9"
"외과","10","D13","기타 및 부위불명의 소화계통의 양성 신생물","7"
"외과","11","K82","담낭의 기타 질환","6"
"외과","11","K81","담낭염","6"
"외과","13","B07","바이러스사마귀","4"
"외과","13","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","4"
"외과","15","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","3"
"외과","15","L02","피부의 농양, 종기 및 큰종기","3"
"외과","15","K57","장의 게실병","3"
"외과","15","K60","항문 및 직장부의 열창 및 누공","3"
"외과","15","Z08","악성 신생물에 대한 치료후 추적검사","3"
"외과","15","J93","기흉","3"
"이비인후과","1","J33","코폴립","5"
"이비인후과","2","J32","만성 부비동염","4"
"이비인후과","3","H81","전정기능의 장애","3"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","3"
"이비인후과","5","J35","편도 및 아데노이드의 만성 질환","2"
"이비인후과","5","H91","기타 청력소실","2"
"이비인후과","7","J03","급성 편도염","1"
"이비인후과","7","K14","혀의 질환","1"
"이비인후과","7","B27","감염성 단핵구증","1"
"이비인후과","7","J34","코 및 비동의 기타 장애","1"
"재활의학과","1","M48","기타 척추병증","30"
"재활의학과","2","M51","기타 추간판장애","26"
"재활의학과","3","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","16"
"재활의학과","4","I63","뇌경색증","6"
"재활의학과","5","G62","기타 다발신경병증","5"
"재활의학과","6","G95","척수의 기타 질환","3"
"재활의학과","7","G81","편마비","2"
"재활의학과","7","M19","기타 관절증","2"
"재활의학과","7","M79","달리 분류되지 않은 기타 연조직장애","2"
"재활의학과","10","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"재활의학과","10","G04","뇌염, 척수염 및 뇌척수염","1"
"재활의학과","10","G82","하반신마비 및 사지마비","1"
"재활의학과","10","M24","기타 특정 관절장애","1"
"재활의학과","10","G61","염증성 다발신경병증","1"
"재활의학과","10","M43","기타 변형성 등병증","1"
"재활의학과","10","M06","기타 류마티스관절염","1"
"재활의학과","10","M75","어깨병변","1"
"재활의학과","10","M25","달리 분류되지 않은 기타 관절장애","1"
"재활의학과","10","G20","파킨슨병","1"
"재활의학과","10","M50","경추간판장애","1"
"정형외과","1","M17","무릎관절증","169"
"정형외과","2","M75","어깨병변","96"
"정형외과","3","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","49"
"정형외과","4","S72","대퇴골의 골절","31"
"정형외과","5","S52","아래팔의 골절","24"
"정형외과","6","M20","손가락 및 발가락의 후천변형","22"
"정형외과","6","L03","연조직염","22"
"정형외과","8","U07","U07의 응급사용","21"
"정형외과","9","S82","발목을 포함한 아래다리의 골절","19"
"정형외과","10","S92","발목을 제외한 발의 골절","16"
"정형외과","10","M00","화농성 관절염","16"
"정형외과","12","M23","무릎의 내부장애","14"
"정형외과","13","S42","어깨 및 위팔의 골절","12"
"정형외과","13","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","12"
"정형외과","15","G56","팔의 단일신경병증","11"
"정형외과","15","Z54","회복기","11"
"정형외과","17","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","10"
"정형외과","18","M10","통풍","9"
"정형외과","18","S32","요추 및 골반의 골절","9"
"정형외과","18","M87","골괴사","9"
"피부과","1","B02","대상포진","3"
