"부서명","순위","질병코드","상병명","실인원"
"이비인후과","10","J36","편도주위농양","3"
"이비인후과","11","H61","외이의 기타 장애","2"
"이비인후과","12","J47","기관지확장증","2"
"이비인후과","13","J37","만성 후두염 및 후두기관염","2"
"이비인후과","14","S02","두개골 및 안면골의 골절","2"
"이비인후과","15","B02","대상포진","2"
"이비인후과","16","J04","급성 후두염 및 기관염","1"
"이비인후과","17","R06","호흡의 이상","1"
"이비인후과","18","K12","구내염 및 관련 병변","1"
"이비인후과","19","D23","피부의 기타 양성 신생물","1"
"이비인후과","20","R53","병감 및 피로","1"
"재활의학과","1","R26","보행과 이동의 이상","3"
"재활의학과","2","S72","대퇴골의 골절","1"
"정형외과","1","M48","기타 척추병증","86"
"정형외과","2","M19","기타 관절증","63"
"정형외과","3","M75","어깨병변","35"
"정형외과","4","M17","무릎관절증","32"
"정형외과","5","S72","대퇴골의 골절","9"
"정형외과","6","S82","발목을 포함한 아래다리의 골절","8"
"정형외과","7","S32","요추 및 골반의 골절","7"
"정형외과","8","M00","화농성 관절염","6"
"정형외과","9","M96","달리 분류되지 않은 처치후 근골격장애","5"
"정형외과","10","T93","다리손상의 후유증","5"
"정형외과","11","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","5"
"정형외과","12","M51","기타 추간판장애","5"
"정형외과","13","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","4"
"정형외과","14","M24","기타 특정 관절장애","4"
"정형외과","15","S62","손목 및 손부위의 골절","4"
"정형외과","16","G56","팔의 단일신경병증","4"
"정형외과","17","M77","기타 골부착부병증","4"
"정형외과","18","M72","섬유모세포장애","3"
"정형외과","19","L03","연조직염","3"
"정형외과","20","T08","척추의 상세불명 부위의 골절","3"
"치과","1","K08","치아 및 지지구조의 기타 장애","77"
"치과","2","K05","치은염 및 치주질환","8"
"치과","3","K02","치아우식","2"
"치과","4","K12","구내염 및 관련 병변","1"
"치과","5","L03","연조직염","1"
"치과","6","K04","치수 및 근단주위조직의 질환","1"
