진료과,순위,상명코드,상병명,건수
소아청소년과,11,J98,기타 호흡장애,179
소아청소년과,12,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,141
소아청소년과,13,J02,급성 인두염,139
소아청소년과,14,L50,두드러기,126
소아청소년과,15,J21,급성 세기관지염,120
소아청소년과,16,J03,급성 편도염,111
소아청소년과,17,J45,천식,82
소아청소년과,18,K52,기타 비감염성 위장염 및 대장염(큰창자염),81
소아청소년과,19,R51,두통,70
소아청소년과,20,R10,복부 및 골반통증,66
소화기내과,1,K21,위-식도역류병,7831
소화기내과,2,K29,위염 및 십이지장염,3852
소화기내과,3,B18,만성 바이러스간염,1717
소화기내과,4,K59,기타 기능적 창자 장애,1491
소화기내과,5,D13,기타 및 부위불명의 소화계통의 양성 신생물,1135
소화기내과,6,K76,간의 기타 질환,947
소화기내과,7,K25,위궤양,944
소화기내과,8,K58,자극성 장증후군,838
소화기내과,9,K80,담석증,832
소화기내과,10,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,760
소화기내과,11,C22,간 및 간내담관의 악성 신생물,616
소화기내과,12,E78,지질단백질대사장애 및 기타 지질증,597
소화기내과,13,K63,창자의 기타 질환,555
소화기내과,14,K74,간의 섬유증 및 경화증,524
소화기내과,15,D12,결장. 직장. 항문 및 항문관의 양성 신생물,459
소화기내과,16,K26,십이지장궤양,448
소화기내과,17,C16,위의 악성 신생물,424
소화기내과,18,K70,알콜성 간질환,408
소화기내과,19,K86,췌장의 기타 질환,382
소화기내과,20,K75,기타 염증성 간질환,361
순환기내과,1,I10,본태성(원발성) 고혈압,16599
순환기내과,2,I20,협심증,16545
순환기내과,3,I48,심방세동 및 조동,3837
순환기내과,4,E11,인슐린-비의존 당뇨병,2027
순환기내과,5,E78,지질단백질대사장애 및 기타 지질증,1417
순환기내과,6,I25,만성 허혈심장병,1403
순환기내과,7,I70,죽상경화증,809
순환기내과,8,I50,심장기능상실(심부전),747
순환기내과,9,R07,인후 및 흉곽의 동통,742
순환기내과,10,I49,기타 심장성 부정맥,623
순환기내과,11,I21,급성 심근경색증,614
순환기내과,12,I11,고혈압성 심장병,518
순환기내과,13,I42,심장근육병증,401
순환기내과,14,R00,심장박동의 이상,373
순환기내과,15,I71,대동맥류 및 박리,309
순환기내과,16,I35,비류마티스성 대동맥판장애,275
순환기내과,17,I44,심방실 차단 및 좌각 차단,268
순환기내과,18,E14,상세불명의 당뇨병,197
순환기내과,19,I26,폐색전증,194
순환기내과,20,N18,만성 콩팥(신장)기능상실,192
신경과,1,F00,알츠하이머병에서의 치매(G30.-+),5348
신경과,2,I63,뇌경색증,5163
신경과,3,R41,인지기능 및 자각에 관한 기타 증상 및 징후,5046
신경과,4,R51,두통,2989
신경과,5,R42,현기 및 어지러움,2759
신경과,6,G20,파킨슨병,1606
신경과,7,I67,기타 대뇌혈관 질환,1468
신경과,8,I65,대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착,1287
신경과,9,G25,기타 추체외로 및 운동 장애,1088
신경과,10,G43,편두통,980
신경과,11,R25,이상적 불수의적 운동,877
신경과,12,I10,본태성(원발성) 고혈압,665
신경과,13,H81,전정기능의 장애,577
신경과,14,G44,기타 두통증후군,558
신경과,15,F01,혈관성 치매,506
신경과,16,F03,상세불명의 치매,484
신경과,17,I66,대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착,478
신경과,18,U11,코로나-19에 대한 예방접종의 필요,477
신경과,19,G45,일과성 대뇌허혈발작 및 관련 증후군,470
신경과,20,R53,병감 및 피로,382
신경외과,1,M48,기타 척추병증,12635
신경외과,2,M47,척추증,2635
신경외과,3,M54,배통,2154
신경외과,4,M51,기타 추간판장애,1392
신경외과,5,S32,허리뼈 및 골반의 골절,822
신경외과,6,M50,목뼈원판 장애,774
신경외과,7,M96,달리 분류되지 않은 처치후 근육골격 장애,736
신경외과,8,U11,코로나-19에 대한 예방접종의 필요,712
신경외과,9,S06,머리내 손상,482
신경외과,10,S22,늑골. 흉골 및 흉추골의 골절,445
신경외과,11,I67,기타 대뇌혈관 질환,338
신경외과,12,M43,기타 변형성 배병증,280
신경외과,13,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",189
신경외과,14,G44,기타 두통증후군,185
신경외과,15,G95,척수의 기타질환,154
신경외과,16,I61,뇌내출혈,151
신경외과,17,U12,치료용으로 사용시 유해작용을 나타내는 코로나-19 백신,143
신경외과,18,I63,뇌경색증,110
신경외과,19,R51,두통,97
신경외과,20,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",89
신장내과,1,Z49,투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,5830
신장내과,2,N18,만성 콩팥(신장)기능상실,3966
신장내과,3,E11,인슐린-비의존 당뇨병,1680
신장내과,4,I10,본태성(원발성) 고혈압,1236
신장내과,5,R60,달리 분류되지 않은 부종,467
신장내과,6,N17,급성 콩팥(신장)기능상실,428
신장내과,7,R80,고립성 단백뇨증,246
신장내과,8,I12,고혈압성 콩팥(신장)병,171
신장내과,9,E78,지질단백질대사장애 및 기타 지질증,132
신장내과,10,R31,상세불명의 혈뇨,123
신장내과,11,E87,수분. 전해질 및 산-염기균형의 기타장애,119
신장내과,12,N39,비뇨기계통의 기타 장애,106
신장내과,13,N28,달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애,102
신장내과,14,K29,위염 및 십이지장염,101
신장내과,15,N10,급성 세뇨관-사이질성 신염,88
신장내과,16,N05,상세불명의 신염증후군,83
신장내과,17,E14,상세불명의 당뇨병,75
신장내과,18,N20,콩팥(신장)및 요관의 결석,61
신장내과,19,Z94,이식한 장기 및 조직의 상태,53
신장내과,20,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,52
안과,1,H25,노인성 백내장,11427
안과,2,H04,눈물기관의 장애,3938
안과,3,H10,결막염,1272
안과,4,H52,굴절 및 조절의 장애,760
안과,5,Z96,기타 기능적 삽입물의 존재,706
안과,6,H40,녹내장,628
안과,7,H36,달리 분류된 질환에서의 망막장애,442
안과,8,H35,기타 망막장애,404
안과,9,H11,결막의 기타 장애,306
안과,10,H26,기타 백내장,242
안과,11,H43,초자체의 장애,177
안과,12,H00,맥립종 및 콩다래끼,129
안과,13,E14,상세불명의 당뇨병,101
안과,14,H16,각막염,96
안과,15,H34,망막혈관폐쇄,74
안과,16,H02,안검의 기타 장애,70
안과,17,H47,시[제2]신경 및 시각로의 기타 장애,66
안과,18,H01,안검의 기타 염증,53
안과,19,T15,외안의 이물,35
안과,20,B00,헤르페스바이러스[단순헤르페스] 감염,35
외과,1,C73,갑상선의 악성 신생물,774
외과,2,C16,위의 악성 신생물,601
외과,3,K64,치핵 및 항문주위정맥혈전증,502
외과,4,C18,결장의 악성 신생물,356
외과,5,I83,하지의 정맥류,342
외과,6,K40,서혜헤르니아,334
외과,7,L72,피부 및 피하조직의 모낭성 낭,324
외과,8,L89,욕창성 및 압박부위 궤양,285
외과,9,C20,직장의 악성 신생물,268
외과,10,D34,갑상선의 양성 신생물,254
외과,11,K81,담낭염,246
외과,12,K80,담석증,239
외과,13,E04,기타 비중독성 갑상선종,179
외과,14,R92,유방의 진단적 영상이상소견,178
외과,15,T14,상세불명의 신체부위의 손상,170
외과,16,S23,흉곽의 관절 및 인대의 탈구. 염좌 및 긴장,165
외과,17,K62,항문 및 직장의 기타 질환,157
외과,18,D13,기타 및 부위불명의 소화계통의 양성 신생물,149
외과,19,K35,급성 충수염,138
외과,20,N64,유방의 기타 장애,122
응급실,1,M79,달리 분류되지 않은 기타 연조직장애,4941
응급실,2,R52,달리 분류되지 않은 통증,4347
응급실,3,K50,크론병[국한성 장염],1625
응급실,4,T14,상세불명의 신체부위의 손상,870
응급실,5,G90,자율신경계통의 장애,787
응급실,6,M45,강직척추염,753
응급실,7,R10,복부 및 골반통증,719
응급실,8,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,682
응급실,9,R42,현기 및 어지러움,557
응급실,10,L50,두드러기,516
응급실,11,M54,배통,486
응급실,12,R07,인후 및 흉곽의 동통,467
응급실,13,R50,원인 미상의 열,454
응급실,14,R06,호흡의 이상,359
응급실,15,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,345
응급실,16,R51,두통,339
응급실,17,D64,기타 빈혈,275
응급실,18,R53,병감 및 피로,263
응급실,19,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,234
응급실,20,Z02,행정적 목적을 위한 검사,226
응급의학과,1,U11,코로나-19에 대한 예방접종의 필요,202
응급의학과,2,E11,인슐린-비의존 당뇨병,1
응급의학과,3,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
응급의학과,4,C34,기관지 및 폐의 악성 신생물,1
응급의학과,5,K29,위염 및 십이지장염,1
응급의학과,6,K92,소화기계통의 기타 질환,1
응급의학과,7,T00,여러 신체부위를 침범한 표재성 손상,1
응급의학과,8,K21,위-식도역류병,1
응급의학과,9,R53,병감 및 피로,1
응급의학과,10,F01,혈관성 치매,1
응급의학과,11,R10,복부 및 골반통증,1
응급의학과,12,R42,현기 및 어지러움,1
응급의학과,13,K59,기타 기능적 창자 장애,1
응급의학과,14,R51,두통,1
응급의학과,15,I71,대동맥류 및 박리,1
응급의학과,16,K27,상세불명 부위의 소화성 궤양,1
응급의학과,17,T14,상세불명의 신체부위의 손상,1
응급의학과,18,I26,폐색전증,1
이비인후과,1,H90,전음성 및 감각신경성 청력소실,1278
이비인후과,2,J30,혈관운동성 및 앨러지성 비염,1274
이비인후과,3,H93,달리 분류되지 않은 귀의 기타 장애,1249
이비인후과,4,J37,만성후두염 및 후두기관염,901
이비인후과,5,H60,외이염,828
이비인후과,6,K21,위-식도역류병,801
이비인후과,7,J32,만성 부비동염,704
이비인후과,8,H81,전정기능의 장애,496
이비인후과,9,J34,코 및 코옆굴의 기타 장애,461
이비인후과,10,H61,외이의 기타장애,402
이비인후과,11,K12,입안염 및 관련 병터,306
이비인후과,12,J04,급성 후두염 및 기관염,290
이비인후과,13,H66,화농성 및 상세불명의 중이염,286
이비인후과,14,J39,상기도의 기타 질환,207
이비인후과,15,J01,급성 부비동염,201
이비인후과,16,H91,기타 청력소실,165
이비인후과,17,J06,다발성 및 상세불명 부위의 급성 상기도감염,151
이비인후과,18,J03,급성 편도염,139
이비인후과,19,J38,달리 분류되지 않은 성대및 후두의 질환,133
이비인후과,20,H65,비화농성 중이염,127
일반검진,1,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,894
일반검진,2,K29,위염 및 십이지장염,138
일반검진,3,K26,십이지장궤양,9
일반검진,4,K21,위-식도역류병,8
일반검진,5,K25,위궤양,6
일반검진,6,K30,소화불량,6
일반검진,7,D13,기타 및 부위불명의 소화계통의 양성 신생물,3
일반검진,8,R19,소화기계통 및 복부에 침습한 기타 증상 및 징후,2
일반검진,9,B37,칸디다증,2
일반검진,10,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
일반검진,11,K05,치은염(잇몸염)및 치주 질환,1
일반검진,12,R69,미상 및 상세불명의 병인,1
일반내과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,3745
일반내과,2,U11,코로나-19에 대한 예방접종의 필요,2069
일반내과,3,U07,U07의 응급사용,156
일반내과,4,B34,상세불명 부위의 바이러스감염,112
일반내과,5,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,56
일반내과,6,K25,위궤양,39
일반내과,7,K29,위염 및 십이지장염,32
일반내과,8,K59,기타 기능적 창자 장애,24
일반내과,9,K26,십이지장궤양,17
일반내과,10,K63,창자의 기타 질환,13
일반내과,11,K21,위-식도역류병,13
일반내과,12,E78,지질단백질대사장애 및 기타 지질증,5
일반내과,13,F48,기타 신경성 장애,5
일반내과,14,I10,본태성(원발성) 고혈압,4
일반내과,15,E14,상세불명의 당뇨병,4
일반내과,16,A04,기타 세균성 창자 감염,4
일반내과,17,J06,다발성 및 상세불명 부위의 급성 상기도감염,3
일반내과,18,U08,코로나-19의 개인력,2
일반내과,19,D12,결장. 직장. 항문 및 항문관의 양성 신생물,2
일반내과,20,R07,인후 및 흉곽의 동통,2
재활의학과,1,M48,기타 척추병증,4722
재활의학과,2,M51,기타 추간판장애,3310
재활의학과,3,M75,어깨병변,2470
재활의학과,4,I63,뇌경색증,2436
재활의학과,5,U11,코로나-19에 대한 예방접종의 필요,1661
재활의학과,6,M79,달리 분류되지 않은 기타 연조직장애,1220
재활의학과,7,G54,신경뿌리 및 신경총 장애,1101
재활의학과,8,G82,하반신마비 및 사지마비,991
재활의학과,9,M17,윤충증,930
재활의학과,10,M19,"연기, 불 및 화염에 노출",882
재활의학과,11,M13,추 락,835
재활의학과,12,M54,배통,805
재활의학과,13,M50,목뼈원판 장애,778
재활의학과,14,I61,뇌내출혈,707
재활의학과,15,G81,편마비,674
재활의학과,16,I69,대뇌혈관 질환의 후유증,630
재활의학과,17,I62,기타 비외상성 머리내 출혈,482
재활의학과,18,G95,척수의 기타질환,447
재활의학과,19,G20,파킨슨병,404
재활의학과,20,M47,척추증,402
정신건강의학과,1,F32,우울증 에피소드,4591
정신건강의학과,2,F51,비기질적 수면 장애,2997
정신건강의학과,3,F41,기타 불안장애,1952
정신건강의학과,4,F43,심한 스트레스에 대한 반응 및 적응장애,773
정신건강의학과,5,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,477
정신건강의학과,6,F03,상세불명의 치매,376
정신건강의학과,7,F00,알츠하이머병에서의 치매(G30.-+),363
정신건강의학과,8,F20,조현병,361
정신건강의학과,9,F10,알콜사용에 의한 정신및 행동장애,268
정신건강의학과,10,G47,수면장애,262
정신건강의학과,11,F31,양극성 정동장애,257
정신건강의학과,12,F45,신체형장애,221
정신건강의학과,13,F29,상세불명의 비기질적 정신병,159
정신건강의학과,14,F99,정신장애 NOS,111
정신건강의학과,15,R41,인지기능 및 자각에 관한 기타 증상 및 징후,100
정신건강의학과,16,F22,지속성 망상장애,78
정신건강의학과,17,F70,경도 정신지체,75
정신건강의학과,18,F42,강박장애,59
정신건강의학과,19,F33,재발성 우울장애,55
정신건강의학과,20,F05,알콜 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망,55
정형외과,1,M17,윤충증,13282
정형외과,2,M48,기타 척추병증,5180
정형외과,3,M75,어깨병변,3601
정형외과,4,R52,달리 분류되지 않은 통증,1858
정형외과,5,M81,병적골절이 없는 골다공증,782
정형외과,6,S72,대퇴골의 골절,745
정형외과,7,M10,활막 및 건 장애,732
정형외과,8,S52,아래팔의 골절,575
정형외과,9,M19,"연기, 불 및 화염에 노출",559
정형외과,10,S82,발목을 포함한 아래다리의 골절,447
정형외과,11,T14,상세불명의 신체부위의 손상,398
정형외과,12,M65,활막염 및 건초염,343
정형외과,13,M13,추 락,340
정형외과,14,M77,기타 골부착부병증,328
정형외과,15,S83,무릎의 관절 및 인대의 탈구. 염좌 및 긴장,323
정형외과,16,M86,골수염,281
정형외과,17,S42,어깨 및 팔죽지의 골절,265
정형외과,18,M51,기타 추간판장애,264
정형외과,19,G56,팔의 단일신경병증,261
정형외과,20,S62,손목 및 손부위의 골절,253
종합검진,1,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,62
치과,1,K05,치은염(잇몸염)및 치주 질환,13197
치과,2,K04,치수 및 치근단주위조직의 질환,5034
치과,3,K02,치아우식증,5028
치과,4,K08,치아 및 지지구조의 기타 장애,2016
치과,5,S02,머리뼈 및 얼굴뼈의 골절,205
치과,6,K07,치아얼굴이상[부정교합포함],157
치과,7,K03,치아경조직의 기타 질환,75
치과,8,K10,턱의 기타 질환,29
치과,9,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",28
치과,10,K13,입술 및 구강점막의 기타 질환,13
치과,11,K06,치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애,10
치과,12,K00,치아의 발육 및 맹출(이돋이) 장애,9
치과,13,K12,입안염 및 관련 병터,9
치과,14,B37,칸디다증,9
치과,15,K09,달리 분류되지 않은 구강영역의 낭,8
치과,16,K14,혀의 질환,6
치과,17,G53,달리 분류된 질환에서의 뇌신경장애,3
치과,18,M85,뼈 밀도 및 구조의 기타 장애,2
치과,19,K01,매몰치 및 매복치,2
치과,20,D10,입 및 인두의 양성 신생물,1
통증클리닉,1,G90,자율신경계통의 장애,347
통증클리닉,2,M45,강직척추염,109
통증클리닉,3,G53,달리 분류된 질환에서의 뇌신경장애,80
통증클리닉,4,M79,달리 분류되지 않은 기타 연조직장애,73
통증클리닉,5,M48,기타 척추병증,28
통증클리닉,6,M75,어깨병변,25
통증클리닉,7,G58,기타 단일신경병증,25
통증클리닉,8,G56,팔의 단일신경병증,19
통증클리닉,9,R53,병감 및 피로,14
통증클리닉,10,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",12
통증클리닉,11,M54,배통,11
통증클리닉,12,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",11
통증클리닉,13,M89,뼈의 기타 장애,9
통증클리닉,14,C20,직장의 악성 신생물,8
통증클리닉,15,G62,기타 다발신경병증,7
통증클리닉,16,M17,윤충증,4
통증클리닉,17,E14,상세불명의 당뇨병,4
통증클리닉,18,M77,기타 골부착부병증,3
통증클리닉,19,S14,목부위의 신경 및 척수의 손상,2
통증클리닉,20,G57,하지의 단일신경병증,2
피부과,1,B35,피부사상균증,4646
피부과,2,L23,앨러지성 접촉피부염,3650
피부과,3,L21,지루피부염,2327
피부과,4,L85,기타 표피의 비후,1242
피부과,5,L29,소양증,957
피부과,6,L28,만성 단순태선 및 양진,940
피부과,7,L30,기타 피부염,877
피부과,8,L50,두드러기,741
피부과,9,B07,바이러스성 사마귀,459
피부과,10,B00,헤르페스바이러스[단순헤르페스] 감염,455
피부과,11,L24,자극성 접촉피부염,433
피부과,12,T14,상세불명의 신체부위의 손상,363
피부과,13,L84,티눈 및 굳은살,304
피부과,14,L98,달리 분류되지 않은 피부 및 피하조직의 기타 장애,299
피부과,15,B02,대상포진,292
피부과,16,L40,건선,248
피부과,17,G53,달리 분류된 질환에서의 뇌신경장애,206
피부과,18,L73,기타 모낭장애,188
피부과,19,H22,달리 분류된 질환에서의 홍채 및 섬모체의 장애,185
피부과,20,L27,내부로 섭취된 물질에 의한 피부염,181
한의과,1,U23,,2373
한의과,2,U24,,990
한의과,3,M25,달리 분류되지 않은 기타 관절장애,585
한의과,4,M79,달리 분류되지 않은 기타 연조직장애,576
한의과,5,M54,배통,404
한의과,6,U66,심허증(心虛證),299
한의과,7,K30,소화불량,127
한의과,8,G19,,126
한의과,9,M17,윤충증,111
한의과,10,R51,두통,109
한의과,11,J30,혈관운동성 및 앨러지성 비염,58
한의과,12,K59,기타 기능적 창자 장애,52
한의과,13,R53,병감 및 피로,44
한의과,14,U68,비병증(脾病證),43
한의과,15,G51,얼굴신경 장애,30
한의과,16,H93,달리 분류되지 않은 귀의 기타 장애,30
한의과,17,R05,기침,29
한의과,18,R42,현기 및 어지러움,28
한의과,19,U69,폐허증(肺虛證),25
한의과,20,R61,다한증,23
핵의학과,1,C50,유방의 악성 신생물,159
핵의학과,2,M84,뼈 연속성의 장애,1
핵의학과,3,C34,기관지 및 폐의 악성 신생물,1
혈액종양내과,1,D75,혈액 및 조혈기관의 기타 질환,4443
혈액종양내과,2,D47,림프. 조혈 및 관련조직의 행동양식 불명 또는 미상의 기타 신생,405
혈액종양내과,3,D64,기타 빈혈,320
혈액종양내과,4,C18,결장의 악성 신생물,297
혈액종양내과,5,C16,위의 악성 신생물,224
혈액종양내과,6,C22,간 및 간내담관의 악성 신생물,199
혈액종양내과,7,R74,이상혈청효소수치,184
혈액종양내과,8,D46,골수형성이상증후군,183
혈액종양내과,9,R63,음식 및 수액섭취에 관계된 증상 및 징후,98
혈액종양내과,10,C20,직장의 악성 신생물,91
혈액종양내과,11,C25,췌장의 악성신생물,86
혈액종양내과,12,C34,기관지 및 폐의 악성 신생물,79
혈액종양내과,13,D69,자색반증 및 기타 출혈성 병태,79
혈액종양내과,14,D72,백혈구의 기타 장애,77
혈액종양내과,15,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,70
혈액종양내과,16,C85,기타 및 상세불명 형의 비호지킨 림프종,68
혈액종양내과,17,D53,기타 영양성 빈혈,64
혈액종양내과,18,D45,진성 적혈구증가증,50
혈액종양내과,19,C90,다발성 골수종 및 악성 형질세포신생물,49
혈액종양내과,20,R59,림프절비대,48
호흡기내과,1,J44,기타 만성 폐쇄성 폐질환,5984
호흡기내과,2,J45,천식,1838
호흡기내과,3,J40,급성인지 만성인지 명시되지 않은 기관지염,1744
호흡기내과,4,J00,급성 코인두염 [감기],1085
호흡기내과,5,J18,상세불명 병원체의 폐렴,948
호흡기내과,6,C34,기관지 및 폐의 악성 신생물,674
호흡기내과,7,J84,기타 사이질성 폐질환,547
호흡기내과,8,I10,본태성(원발성) 고혈압,448
호흡기내과,9,R05,기침,353
호흡기내과,10,J69,고체 및 액체에 의한 폐염,343
호흡기내과,11,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,324
호흡기내과,12,A31,기타 형태의 미코박테리아에 의한 감염,306
호흡기내과,13,J47,기관지확장증,283
호흡기내과,14,J98,기타 호흡장애,257
