"진료과","순위","상명코드","상병명","건수"
"내분비내과","1","E11","인슐린-비의존 당뇨병","40204"
"내분비내과","2","E03","기타 갑상선기능저하증","2781"
"내분비내과","3","E04","기타 비중독성 갑상선종","1734"
"내분비내과","4","E07","갑상선의 기타 장애","1342"
"내분비내과","5","C73","갑상선의 악성 신생물","1098"
"내분비내과","6","E78","지질단백질대사장애 및 기타 지질증","1034"
"내분비내과","7","M81","병적골절이 없는 골다공증","730"
"내분비내과","8","E05","갑상선독증[갑상선기능항진증]","634"
"내분비내과","9","D35","기타 및 상세불명의 내분비선의 양성 신생물","384"
"내분비내과","10","I10","본태성(원발성) 고혈압","245"
"내분비내과","11","E27","부신의 기타 장애","139"
"내분비내과","12","E10","인슐린-의존 당뇨병","123"
"내분비내과","13","E23","뇌하수체의 기능저하증 및 기타 장애","89"
"내분비내과","14","E89","달리 분류되지 않은 처치후의 내분비및 대사장애","75"
"내분비내과","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","65"
"내분비내과","16","E14","상세불명의 당뇨병","60"
"내분비내과","17","E16","췌장성 내분비의 기타 장애","37"
"내분비내과","18","E22","뇌하수체의 기능항진증","32"
"내분비내과","19","E21","부갑상선기능항진증 및 부갑상선의 기타장애","25"
"내분비내과","20","E20","부갑상선기능저하증","23"
"류마티스내과","1","M10","활막 및 건 장애","3929"
"류마티스내과","2","M13","추 락","2643"
"류마티스내과","3","M05","흑색종 및 피부의 기타 악성 신생물","2146"
"류마티스내과","4","M19","연기, 불 및 화염에 노출","714"
"류마티스내과","5","M06","피부 및 피하조직의 방사선 관련성 장애","514"
"류마티스내과","6","M25","달리 분류되지 않은 기타 관절장애","445"
"류마티스내과","7","M45","강직척추염","441"
"류마티스내과","8","M79","달리 분류되지 않은 기타 연조직장애","323"
"류마티스내과","9","M35","달리 분류된 질환 및 사망원인과 관련된 보조 요인","283"
"류마티스내과","10","I73","기타 말초혈관질환","144"
"류마티스내과","11","M12","체간, 사지 또는 신체부위의 상세불명 부분의 손상","130"
"류마티스내과","12","D89","달리 분류되지 않은 면역메커니즘을 침범한 기타 장애","117"
"류마티스내과","13","K12","입안염 및 관련 병터","108"
"류마티스내과","14","R68","기타 전신 증상 및 징후","90"
"류마티스내과","15","E79","퓨린 및 피리미딘의 대사장애","82"
"류마티스내과","16","M31","외관적 및 내과적 치료중 환자의 재난","41"
"류마티스내과","17","M32","진단 및 치료에 이용되는 의료장치에 의한 부작용","34"
"류마티스내과","18","M65","활막염 및 건초염","27"
"류마티스내과","19","M81","병적골절이 없는 골다공증","27"
"류마티스내과","20","M33","피부다발근육염","17"
"방사선종양학과","1","C61","전립선의 악성 신생물","4651"
"방사선종양학과","2","C34","기관지 및 폐의 악성 신생물","1167"
"방사선종양학과","3","C22","간 및 간내담관의 악성 신생물","481"
"방사선종양학과","4","C50","유방의 악성 신생물","301"
"방사선종양학과","5","C32","후두의 악성 신생물","267"
"방사선종양학과","6","C79","기타 부위의 속발성 악성 신생물","209"
"방사선종양학과","7","C67","방광의 악성 신생물","202"
"방사선종양학과","8","C15","식도의 악성신생물","191"
"방사선종양학과","9","U07","U07의 응급사용","156"
"방사선종양학과","10","C20","직장의 악성 신생물","149"
"방사선종양학과","11","C24","담도의 기타 및 상세불명 부분의 악성 신생물","82"
"방사선종양학과","12","C09","편도의 악성 신생물","78"
"방사선종양학과","13","C49","기타 결합조직 및 연조직의 악성 신생물","70"
"방사선종양학과","14","C13","하인두의 악성 신생물","68"
"방사선종양학과","15","D38","중이. 호흡기. 흉곽내 장기의 행동양식 불명 또는 미상의 신생물","63"
"방사선종양학과","16","C23","쓸개(담낭)의 악성 신생물","62"
"방사선종양학과","17","D35","기타 및 상세불명의 내분비선의 양성 신생물","60"
"방사선종양학과","18","C44","피부의 기타 악성 신생물","56"
"방사선종양학과","19","C78","호흡기 및 소화기관의 속발성 악성 신생물","52"
"방사선종양학과","20","D32","수막의 양성 신생물","37"
"비뇨의학과","1","N40","전립선증식증","60190"
"비뇨의학과","2","C61","전립선의 악성 신생물","11453"
"비뇨의학과","3","N31","달리 분류되지 않은 방광의 신경근육기능장애","4635"
"비뇨의학과","4","C67","방광의 악성 신생물","2277"
"비뇨의학과","5","N20","콩팥(신장)및 요관의 결석","1382"
"비뇨의학과","6","N39","비뇨기계통의 기타 장애","1123"
"비뇨의학과","7","N41","전립선의 염증성 질환","892"
"비뇨의학과","8","R31","상세불명의 혈뇨","760"
"비뇨의학과","9","U07","U07의 응급사용","748"
"비뇨의학과","10","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","600"
"비뇨의학과","11","N30","방광염","522"
"비뇨의학과","12","N35","요도협착","405"
"비뇨의학과","13","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","401"
"비뇨의학과","14","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","314"
"비뇨의학과","15","N21","하부요로의 결석","301"
"비뇨의학과","16","N48","음경의 기타 장애","272"
"비뇨의학과","17","N32","방광의 기타 장애","253"
"비뇨의학과","18","E29","고환의 기능이상","199"
"비뇨의학과","19","D09","기타 및 상세불명 부위의 제자리암종","168"
"비뇨의학과","20","F52","기질적 장애나 질병에 의하지 않은 성기능 이상","160"
"산부인과","1","M81","병적골절이 없는 골다공증","2811"
"산부인과","2","N95","폐경기 및 기타 폐경기전후 장애","2254"
"산부인과","3","D25","자궁의 평활근종","1599"
"산부인과","4","N60","양성 유방형성이상","1497"
"산부인과","5","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","1397"
"산부인과","6","N39","비뇨기계통의 기타 장애","1295"
"산부인과","7","Z01","호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사","926"
"산부인과","8","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","659"
"산부인과","9","N31","달리 분류되지 않은 방광의 신경근육기능장애","574"
"산부인과","10","N72","자궁목의 염증성 질환","535"
"산부인과","11","N84","여성생식관의 폴립","483"
"산부인과","12","N81","여성생식기탈출","439"
"산부인과","13","N83","난소. 난관 및 광 인대의 비염증성 장애","408"
"산부인과","14","B37","칸디다증","319"
"산부인과","15","N87","자궁목의 형성이상","238"
"산부인과","16","U07","U07의 응급사용","218"
"산부인과","17","N76","질 및 외음부의 기타 염증","194"
"산부인과","18","R87","여성생식기관 검사물의 이상소견","189"
"산부인과","19","N30","방광염","181"
"산부인과","20","N93","기타 이상 자궁 및 질 출혈","167"
"성형외과","1","L89","욕창성 및 압박부위 궤양","900"
"성형외과","2","R22","피부 및 피하조직의 국한적 종창. 종괴 및 소괴","651"
"성형외과","3","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","194"
"성형외과","4","C44","피부의 기타 악성 신생물","123"
"성형외과","5","Z41","건강상태개선 이외의 목적으로 이루어진 처치를 위하여 보건서비스와 접하고 있는 사람","79"
"성형외과","6","D04","피부의 제자리암종","79"
"성형외과","7","T30","상세불명의 신체부위의 화상 및 부식","59"
"성형외과","8","L90","피부의 위축장애","54"
"성형외과","9","T24","발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식","50"
"성형외과","10","D22","색소 세포성 모반","41"
"성형외과","11","L97","달리 분류되지 않은 하지의 궤양","39"
"성형외과","12","S02","머리뼈 및 얼굴뼈의 골절","31"
"성형외과","13","T21","체간의 화상 및 부식","30"
"성형외과","14","S01","머리의 열린상처","30"
"성형외과","15","T25","발목 및 발의 화상 및 부식","28"
"성형외과","16","L72","피부 및 피하조직의 모낭성 낭","27"
"성형외과","17","H02","안검의 기타 장애","21"
"성형외과","18","S61","손목 및 손의 열린상처","19"
"성형외과","19","C43","피부의 악성 흑색종","18"
"성형외과","20","L91","피부의 비대성 장애","16"
"소아청소년과","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","446"
"소아청소년과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","393"
"소아청소년과","3","U07","U07의 응급사용","160"
"소아청소년과","4","E30","달리 분류되지 않은 사춘기의 장애","118"
"소아청소년과","5","E66","비만","68"
"소아청소년과","6","E22","뇌하수체의 기능항진증","66"
"소아청소년과","7","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","63"
"소아청소년과","8","J02","급성 인두염","39"
"소아청소년과","9","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","34"
"소아청소년과","10","J30","혈관운동성 및 앨러지성 비염","25"
"소아청소년과","11","J00","급성 코인두염 [감기]","21"
"소아청소년과","12","J01","급성 부비동염","20"
"소아청소년과","13","J40","급성인지 만성인지 명시되지 않은 기관지염","18"
"소아청소년과","14","J31","만성비염. 비인두염 및 인두염","18"
"소아청소년과","15","R73","혈당치상승","18"
"소아청소년과","16","R68","기타 전신 증상 및 징후","17"
"소아청소년과","17","L20","질병이환 및 사망의 외인","17"
"소아청소년과","18","E34","기타 내분비장애","16"
"소아청소년과","19","K59","기타 기능적 창자 장애","13"
"소아청소년과","20","R11","구역 및 구토","11"
"소화기내과","1","K21","위-식도역류병","6960"
"소화기내과","2","K59","기타 기능적 창자 장애","5822"
"소화기내과","3","K29","위염 및 십이지장염","4995"
"소화기내과","4","K30","소화불량","2985"
"소화기내과","5","C22","간 및 간내담관의 악성 신생물","2901"
"소화기내과","6","K74","간의 섬유증 및 경화증","2782"
"소화기내과","7","K73","달리 분류되지 않은 만성 간염","2679"
"소화기내과","8","D13","기타 및 부위불명의 소화계통의 양성 신생물","2581"
"소화기내과","9","B18","만성 바이러스간염","2537"
"소화기내과","10","K80","담석증","2051"
"소화기내과","11","C16","위의 악성 신생물","2006"
"소화기내과","12","K76","간의 기타 질환","1909"
"소화기내과","13","R94","기능검사의 이상결과","1759"
"소화기내과","14","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1648"
"소화기내과","15","K63","창자의 기타 질환","1408"
"소화기내과","16","K25","위궤양","639"
"소화기내과","17","R10","복부 및 골반통증","575"
"소화기내과","18","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","561"
"소화기내과","19","C18","결장의 악성 신생물","507"
"소화기내과","20","E11","인슐린-비의존 당뇨병","495"
"수면다원검사과","1","G47","수면장애","258"
"수면다원검사과","2","F51","비기질적 수면 장애","39"
"수면다원검사과","3","R06","호흡의 이상","8"
"수면다원검사과","4","G25","기타 추체외로 및 운동 장애","2"
"수면다원검사과","5","I46","심장정지","1"
"순환기내과","1","I10","본태성(원발성) 고혈압","39722"
"순환기내과","2","I20","협심증","24387"
"순환기내과","3","I48","심방세동 및 조동","5106"
"순환기내과","4","I51","심장병의 불명확한 기록 및 합병증","3659"
"순환기내과","5","E78","지질단백질대사장애 및 기타 지질증","3479"
"순환기내과","6","R07","인후 및 흉곽의 동통","2978"
"순환기내과","7","I25","만성 허혈심장병","2615"
"순환기내과","8","Z95","심장 및 혈관 삽입물 및 이식편의 존재","2305"
"순환기내과","9","I50","심장기능상실(심부전)","1576"
"순환기내과","10","I49","기타 심장성 부정맥","1137"
"순환기내과","11","I70","죽상경화증","989"
"순환기내과","12","E11","인슐린-비의존 당뇨병","979"
"순환기내과","13","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","903"
"순환기내과","14","I21","급성 심근경색증","880"
"순환기내과","15","R00","심장박동의 이상","571"
"순환기내과","16","R06","호흡의 이상","494"
"순환기내과","17","I47","발작성 빠른맥","467"
"순환기내과","18","I11","고혈압성 심장병","392"
"순환기내과","19","I44","심방실 차단 및 좌각 차단","379"
"순환기내과","20","I35","비류마티스성 대동맥판장애","361"
"신경과","1","I63","뇌경색증","19534"
"신경과","2","R42","현기 및 어지러움","12251"
"신경과","3","R51","두통","6143"
"신경과","4","R41","인지기능 및 자각에 관한 기타 증상 및 징후","6071"
"신경과","5","G98","달리 분류되지 않은 신경계통의 기타 장애","4301"
"신경과","6","F03","상세불명의 치매","3668"
"신경과","7","G96","중추신경계통의 기타 장애","3184"
"신경과","8","G20","파킨슨병","3173"
"신경과","9","F00","알츠하이머병에서의 치매(G30.-+)","2984"
"신경과","10","M54","배통","2911"
"신경과","11","R29","신경계통 및 근육골격계통을 침습한 기타 증상 및 징후","2369"
"신경과","12","G44","기타 두통증후군","1757"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","1757"
"신경과","14","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1270"
"신경과","15","G25","기타 추체외로 및 운동 장애","1119"
"신경과","16","R25","이상적 불수의적 운동","1096"
"신경과","17","U07","U07의 응급사용","941"
"신경과","18","I67","기타 대뇌혈관 질환","801"
"신경과","19","G40","뇌전증","672"
"신경과","20","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","566"
"신경외과","1","M48","기타 척추병증","6891"
"신경외과","2","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","3474"
"신경외과","3","I67","기타 대뇌혈관 질환","2597"
"신경외과","4","M51","기타 추간판장애","1916"
"신경외과","5","M54","배통","1449"
"신경외과","6","I63","뇌경색증","1234"
"신경외과","7","S06","머리내 손상","912"
"신경외과","8","M47","척추증","907"
"신경외과","9","U07","U07의 응급사용","890"
"신경외과","10","M96","달리 분류되지 않은 처치후 근육골격 장애","834"
"신경외과","11","M50","목뼈원판 장애","713"
"신경외과","12","R52","달리 분류되지 않은 통증","598"
"신경외과","13","R51","두통","570"
"신경외과","14","M43","기타 변형성 배병증","561"
"신경외과","15","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","426"
"신경외과","16","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","354"
"신경외과","17","I61","뇌내출혈","307"
"신경외과","18","D32","수막의 양성 신생물","280"
"신경외과","19","I69","대뇌혈관 질환의 후유증","255"
"신경외과","20","R42","현기 및 어지러움","246"
"신장내과","1","N18","만성 콩팥(신장)기능상실","16930"
"신장내과","2","E11","인슐린-비의존 당뇨병","2681"
"신장내과","3","R60","달리 분류되지 않은 부종","1852"
"신장내과","4","I10","본태성(원발성) 고혈압","1692"
"신장내과","5","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","1565"
"신장내과","6","R69","미상 및 상세불명의 병인","1052"
"신장내과","7","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","699"
"신장내과","8","N39","비뇨기계통의 기타 장애","666"
"신장내과","9","Q61","낭성 콩팥(신장)병","581"
"신장내과","10","N19","상세불명의 콩팥(신장)기능상실","566"
"신장내과","11","R79","혈액화학의 기타 이상소견","506"
"신장내과","12","R80","고립성 단백뇨증","370"
"신장내과","13","R31","상세불명의 혈뇨","298"
"신장내과","14","N17","급성 콩팥(신장)기능상실","234"
"신장내과","15","E10","인슐린-의존 당뇨병","211"
"신장내과","16","Z94","이식한 장기 및 조직의 상태","197"
"신장내과","17","N03","만성 신염증후군","189"
"신장내과","18","N02","재발성 및 지속성 혈뇨","172"
"신장내과","19","I95","저혈압","155"
"신장내과","20","N10","급성 세뇨관-사이질성 신염","138"
"안과","1","H25","노인성 백내장","19549"
"안과","2","H35","기타 망막장애","15632"
"안과","3","H42","달리 분류된 질환에서의 녹내장","12631"
"안과","4","H04","눈물기관의 장애","9120"
"안과","5","H40","녹내장","2711"
"안과","6","H36","달리 분류된 질환에서의 망막장애","2411"
"안과","7","E14","상세불명의 당뇨병","2290"
"안과","8","H34","망막혈관폐쇄","2269"
"안과","9","E11","인슐린-비의존 당뇨병","2233"
"안과","10","H02","안검의 기타 장애","1388"
"안과","11","H26","기타 백내장","1192"
"안과","12","H43","초자체의 장애","1090"
"안과","13","U07","U07의 응급사용","902"
"안과","14","H01","안검의 기타 염증","501"
"안과","15","H16","각막염","397"
"안과","16","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","320"
"안과","17","H33","망막박리 및 망막이단(離斷)","305"
"안과","18","H27","수정체의 기타 장애","259"
"안과","19","H10","결막염","200"
"안과","20","H50","기타 사시","174"
"외과","1","I87","정맥의 기타 장애","1779"
"외과","2","K64","치핵 및 항문주위정맥혈전증","1614"
"외과","3","K59","기타 기능적 창자 장애","1320"
"외과","4","C18","결장의 악성 신생물","1095"
"외과","5","U07","U07의 응급사용","1079"
"외과","6","C16","위의 악성 신생물","1066"
"외과","7","C50","유방의 악성 신생물","977"
"외과","8","D24","유방의 양성 신생물","876"
"외과","9","C20","직장의 악성 신생물","818"
"외과","10","K40","서혜헤르니아","779"
"외과","11","R15","분변의 실금","735"
"외과","12","K80","담석증","665"
"외과","13","C22","간 및 간내담관의 악성 신생물","661"
"외과","14","N18","만성 콩팥(신장)기능상실","541"
"외과","15","N60","양성 유방형성이상","474"
"외과","16","I83","하지의 정맥류","291"
"외과","17","N62","유방의 비대","273"
"외과","18","D17","양성 지방종성 신생물","245"
"외과","19","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","243"
"외과","20","D05","유방의 제자리암종","215"
"욕창성형클리닉","1","L02","피부의 농양, 종기 및 큰종기","1"
"응급실","1","R52","달리 분류되지 않은 통증","4112"
"응급실","2","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","2178"
"응급실","3","R10","복부 및 골반통증","920"
"응급실","4","Z51","기타의료","906"
"응급실","5","R42","현기 및 어지러움","800"
"응급실","6","R07","인후 및 흉곽의 동통","694"
"응급실","7","M54","배통","633"
"응급실","8","R06","호흡의 이상","613"
"응급실","9","R51","두통","487"
"응급실","10","R53","병감 및 피로","435"
"응급실","11","R50","원인 미상의 열","370"
"응급실","12","T14","상세불명의 신체부위의 손상","369"
"응급실","13","M25","달리 분류되지 않은 기타 관절장애","345"
"응급실","14","L50","두드러기","338"
"응급실","15","R31","상세불명의 혈뇨","323"
"응급실","16","J18","상세불명 병원체의 폐렴","291"
"응급실","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","270"
"응급실","18","M79","달리 분류되지 않은 기타 연조직장애","261"
"응급실","19","R11","구역 및 구토","235"
"응급실","20","K92","소화기계통의 기타 질환","226"
"응급의학과","1","J18","상세불명 병원체의 폐렴","7"
"응급의학과","2","N39","비뇨기계통의 기타 장애","3"
"응급의학과","3","N10","급성 세뇨관-사이질성 신염","2"
"응급의학과","4","N17","급성 콩팥(신장)기능상실","2"
"응급의학과","5","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","2"
"응급의학과","6","D64","기타 빈혈","2"
"응급의학과","7","K52","기타 비감염성 위장염 및 대장염(큰창자염)","1"
"응급의학과","8","B17","기타 급성 바이러스감염","1"
"응급의학과","9","J93","기흉","1"
"응급의학과","10","K57","창자의 곁주머니(게실)병","1"
"응급의학과","11","E14","상세불명의 당뇨병","1"
"응급의학과","12","I50","심장기능상실(심부전)","1"
"응급의학과","13","S70","엉덩이 및 대퇴의 표재성 손상","1"
"응급의학과","14","K56","헤르니아가 없는 마비성 장폐색증 및 창자폐쇄","1"
"응급의학과","15","R10","복부 및 골반통증","1"
"응급의학과","16","R04","호흡기도 출혈","1"
"응급의학과","17","K81","담낭염","1"
"응급의학과","18","R42","현기 및 어지러움","1"
"응급의학과","19","K72","달리 분류되지 않은 간부전","1"
"응급의학과","20","J44","기타 만성 폐쇄성 폐질환","1"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","7478"
"이비인후과","2","J37","만성후두염 및 후두기관염","6348"
"이비인후과","3","H93","달리 분류되지 않은 귀의 기타 장애","3158"
"이비인후과","4","J30","혈관운동성 및 앨러지성 비염","2827"
"이비인후과","5","J32","만성 부비동염","2011"
"이비인후과","6","H66","화농성 및 상세불명의 중이염","1541"
"이비인후과","7","R42","현기 및 어지러움","1320"
"이비인후과","8","J38","달리 분류되지 않은 성대및 후두의 질환","1040"
"이비인후과","9","E04","기타 비중독성 갑상선종","902"
"이비인후과","10","J34","코 및 코옆굴의 기타 장애","772"
"이비인후과","11","Z90","달리 분류되지 않은 기관의 후천적 부재","735"
"이비인후과","12","H91","기타 청력소실","671"
"이비인후과","13","K11","타액선의 질환","512"
"이비인후과","14","U07","U07의 응급사용","426"
"이비인후과","15","D10","입 및 인두의 양성 신생물","395"
"이비인후과","16","H60","외이염","376"
"이비인후과","17","H65","비화농성 중이염","357"
"이비인후과","18","D14","중이 및 호흡기계의 양성 신생물","340"
"이비인후과","19","K12","입안염 및 관련 병터","334"
"이비인후과","20","J00","급성 코인두염 [감기]","276"
"일반검진","1","D72","백혈구의 기타 장애","1"
"일반검진","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"입원전담의학과","1","J18","상세불명 병원체의 폐렴","28"
"입원전담의학과","2","N39","비뇨기계통의 기타 장애","15"
"입원전담의학과","3","I50","심장기능상실(심부전)","13"
"입원전담의학과","4","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","10"
"입원전담의학과","5","R50","원인 미상의 열","9"
"입원전담의학과","6","J90","달리 분류되지 않은 흉막삼출액","9"
"입원전담의학과","7","N10","급성 세뇨관-사이질성 신염","8"
"입원전담의학과","8","K92","소화기계통의 기타 질환","7"
"입원전담의학과","9","N17","급성 콩팥(신장)기능상실","7"
"입원전담의학과","10","K80","담석증","6"
"입원전담의학과","11","C16","위의 악성 신생물","6"
"입원전담의학과","12","R53","병감 및 피로","5"
"입원전담의학과","13","I63","뇌경색증","5"
"입원전담의학과","14","N18","만성 콩팥(신장)기능상실","4"
"입원전담의학과","15","C25","췌장의 악성신생물","4"
"입원전담의학과","16","K85","급성 췌장염(이자염)","3"
"입원전담의학과","17","K75","기타 염증성 간질환","3"
"입원전담의학과","18","C34","기관지 및 폐의 악성 신생물","3"
"입원전담의학과","19","K25","위궤양","3"
"입원전담의학과","20","R06","호흡의 이상","3"
"재활의학과","1","G81","편마비","18920"
"재활의학과","2","M51","기타 추간판장애","14974"
"재활의학과","3","G82","하반신마비 및 사지마비","8130"
"재활의학과","4","M50","목뼈원판 장애","5836"
"재활의학과","5","M25","달리 분류되지 않은 기타 관절장애","3929"
"재활의학과","6","M72","섬유모세포장애","3392"
"재활의학과","7","M48","기타 척추병증","2718"
"재활의학과","8","M54","배통","2163"
"재활의학과","9","I63","뇌경색증","2046"
"재활의학과","10","G20","파킨슨병","2025"
"재활의학과","11","M75","어깨병변","1904"
"재활의학과","12","M79","달리 분류되지 않은 기타 연조직장애","1730"
"재활의학과","13","G62","기타 다발신경병증","1626"
"재활의학과","14","M15","진균증","1550"
"재활의학과","15","U07","U07의 응급사용","1379"
"재활의학과","16","R26","보행과 이동의 이상","1290"
"재활의학과","17","R13","연하곤란","1243"
"재활의학과","18","G12","척수성 근육위축 및 관련 증후군","874"
"재활의학과","19","G83","기타 마비증후군","787"
"재활의학과","20","I62","기타 비외상성 머리내 출혈","767"
"정신건강의학과","1","F32","우울증 에피소드","10284"
"정신건강의학과","2","G47","수면장애","3397"
"정신건강의학과","3","F41","기타 불안장애","3255"
"정신건강의학과","4","F51","비기질적 수면 장애","2586"
"정신건강의학과","5","F20","조현병","2473"
"정신건강의학과","6","F00","알츠하이머병에서의 치매(G30.-+)","2165"
"정신건강의학과","7","F03","상세불명의 치매","1409"
"정신건강의학과","8","R41","인지기능 및 자각에 관한 기타 증상 및 징후","1181"
"정신건강의학과","9","F43","심한 스트레스에 대한 반응 및 적응장애","1118"
"정신건강의학과","10","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1081"
"정신건강의학과","11","F10","알콜사용에 의한 정신및 행동장애","1076"
"정신건강의학과","12","F31","양극성 정동장애","897"
"정신건강의학과","13","U07","U07의 응급사용","862"
"정신건강의학과","14","Z03","의심되는 질병 및 병태를 의학적 관찰 및 평가","480"
"정신건강의학과","15","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","326"
"정신건강의학과","16","F40","공포성 불안장애","314"
"정신건강의학과","17","F33","재발성 우울장애","311"
"정신건강의학과","18","F01","혈관성 치매","301"
"정신건강의학과","19","F45","신체형장애","216"
"정신건강의학과","20","F25","조현정동장애","185"
"정형외과","1","M17","윤충증","15151"
"정형외과","2","M48","기타 척추병증","13554"
"정형외과","3","M75","어깨병변","9790"
"정형외과","4","R52","달리 분류되지 않은 통증","7488"
"정형외과","5","M96","달리 분류되지 않은 처치후 근육골격 장애","1772"
"정형외과","6","M19","연기, 불 및 화염에 노출","1701"
"정형외과","7","U07","U07의 응급사용","1513"
"정형외과","8","M43","기타 변형성 배병증","1212"
"정형외과","9","M23","유독성 물질에 의한 불의의 중독 및 노출","985"
"정형외과","10","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","844"
"정형외과","11","S82","발목을 포함한 아래다리의 골절","811"
"정형외과","12","S72","대퇴골의 골절","739"
"정형외과","13","M20","외인의 기타 및 상세불명의 영향","700"
"정형외과","14","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","667"
"정형외과","15","M65","활막염 및 건초염","650"
