"진료과","순위","상명코드","상병명","건수"
"소화기내과","10","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","178"
"소화기내과","11","B18","만성 바이러스간염","177"
"소화기내과","12","J44","기타 만성 폐쇄성 폐질환","158"
"소화기내과","13","K58","자극성 장증후군","146"
"소화기내과","14","J45","천식","141"
"소화기내과","15","K80","담석증","104"
"소화기내과","16","I11","고혈압성 심장병","93"
"소화기내과","17","R63","음식 및 수액섭취에 관계된 증상 및 징후","82"
"소화기내과","18","K74","간의 섬유증 및 경변증","76"
"소화기내과","19","J02","급성 인두염","74"
"소화기내과","20","R10","복부 및 골반통증","72"
"순환기내과","1","I20","협심증","1045"
"순환기내과","2","I10","본태성(일차성)고혈압","356"
"순환기내과","3","I48","심방세동 및 조동","234"
"순환기내과","4","E78","지질단백질대사장애 및 기타 지질증","77"
"순환기내과","5","I50","심부전","61"
"순환기내과","6","R07","목구멍 및 가슴의 통증","48"
"순환기내과","7","I35","비류마티스성 대동맥판장애","40"
"순환기내과","8","I25","만성 허혈심장병","35"
"순환기내과","9","E10","인슐린-의존 당뇨병","24"
"순환기내과","10","I21","급성 심근경색증","22"
"순환기내과","11","I49","기타 심장부정맥","21"
"순환기내과","12","R06","호흡의 이상","19"
"순환기내과","13","R00","심장박동의 이상","18"
"순환기내과","14","R55","실신 및 허탈","17"
"순환기내과","15","R42","어지럼증 및 어지럼","16"
"순환기내과","16","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","15"
"순환기내과","17","I70","죽상경화증","14"
"순환기내과","18","I34","비류마티스성 승모판장애","12"
"순환기내과","19","K21","위-식도역류병","10"
"순환기내과","20","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","10"
"신경과","1","I63","뇌경색증","1032"
"신경과","2","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","451"
"신경과","3","I67","기타 뇌혈관질환","436"
"신경과","4","F00","알츠하이머병에서의 치매(G30.-+)","334"
"신경과","5","G44","기타 두통증후군","269"
"신경과","6","R42","어지럼증 및 어지럼","179"
"신경과","7","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","173"
"신경과","8","G45","일과성 뇌허혈발작 및 관련 증후군","160"
"신경과","9","R25","이상불수의운동","85"
"신경과","10","G62","기타 다발신경병증","85"
"신경과","11","G47","수면장애","79"
"신경과","12","G20","파킨슨병","62"
"신경과","13","H81","전정기능의 장애","42"
"신경과","14","G60","유전성 및 특발성 신경병증","33"
"신경과","15","R51","두통","33"
"신경과","16","R55","실신 및 허탈","32"
"신경과","17","G40","뇌전증","29"
"신경과","18","R44","일반적 감각 및 지각에 관련된 기타 증상 및 징후","29"
"신경과","19","F03","상세불명의 치매","26"
"신경과","20","G25","기타 추체외로 및 운동 장애","23"
"신경외과","1","M48","기타 척추병증","1742"
"신경외과","2","I67","기타 뇌혈관질환","433"
"신경외과","3","M96","달리 분류되지 않은 처치후 근육골격 장애","370"
"신경외과","4","I63","뇌경색증","344"
"신경외과","5","G54","신경근 및 신경총 장애","221"
"신경외과","6","G55","달리 분류된 질환에서의 신경근 및 신경총 압박","210"
"신경외과","7","M54","등통증","185"
"신경외과","8","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","160"
"신경외과","9","M51","기타 추간판장애","158"
"신경외과","10","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","140"
"신경외과","11","R51","두통","136"
"신경외과","12","R42","어지럼증 및 어지럼","127"
"신경외과","13","M47","척추증","106"
"신경외과","14","M50","경추간판장애","90"
"신경외과","15","M43","기타 변형성 등병증","89"
"신경외과","16","S32","요추 및 골반의 골절","82"
"신경외과","17","G44","기타 두통증후군","82"
"신경외과","18","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","65"
"신경외과","19","F00","알츠하이머병에서의 치매(G30.-+)","63"
"신경외과","20","S22","늑골. 흉골 및 흉추의 골절","60"
"안과","1","H04","눈물계통의 장애","4018"
"안과","2","H25","노년백내장","3059"
"안과","3","H26","기타 백내장","583"
"안과","4","H40","녹내장","512"
"안과","5","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","385"
"안과","6","Z96","기타 기능성 삽입물의 존재","96"
"안과","7","H10","결막염","82"
"안과","8","H02","눈꺼풀의 기타 장애","58"
"안과","9","H43","유리체의 장애","48"
"안과","10","H35","기타 망막장애","45"
"안과","11","H36","달리 분류된 질환에서의 망막장애","40"
"안과","12","H16","각막염","33"
"안과","13","H11","결막의 기타 장애","28"
"안과","14","H00","맥립종 및 콩다래끼","17"
"안과","15","H17","각막 흉터 및 혼탁","12"
"안과","16","T15","외안의 이물","10"
"안과","17","H18","각막의 기타 장애","9"
"안과","18","H34","망막혈관폐쇄","6"
"안과","19","H52","굴절 및 조절의 장애","6"
"안과","20","B00","헤르페스바이러스[단순헤르페스] 감염","5"
"외과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","825"
"외과","2","K64","치핵 및 항문주위정맥혈전증","529"
"외과","3","L89","욕창궤양 및 압박부위","239"
"외과","4","L72","피부 및 피하조직의 모낭낭","188"
"외과","5","D17","양성 지방종성 신생물","157"
"외과","6","I83","하지의 정맥류","147"
"외과","7","R22","피부 및 피하조직의 국소적 부기, 종괴 및 덩이","125"
"외과","8","K40","사타구니탈장","105"
"외과","9","R53","병감 및 피로","79"
"외과","10","K60","항문 및 직장부의 열창 및 누공","74"
"외과","11","L60","손발톱장애","71"
"외과","12","I86","기타 부위의 정맥류","65"
"외과","13","L02","피부의 농양, 종기 및 큰종기","55"
"외과","14","B35","백선증","49"
"외과","15","K80","담석증","40"
"외과","16","K59","기타 기능적 창자 장애","35"
"외과","17","I87","정맥의 기타 장애","32"
"외과","18","K62","항문 및 직장의 기타 질환","32"
"외과","19","T14","상세불명의 신체부위의 손상","27"
"외과","20","R15","대변실금","26"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","1811"
"이비인후과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","863"
"이비인후과","3","J31","만성 비염, 비인두염 및 인두염","656"
"이비인후과","4","J37","만성후두염 및 후두기관염","579"
"이비인후과","5","J30","혈관운동성 및 알레르기성 비염","536"
"이비인후과","6","H66","화농성 및 상세불명의 중이염","330"
"이비인후과","7","R42","어지럼증 및 어지럼","274"
"이비인후과","8","J32","만성 부비동염","269"
"이비인후과","9","H93","달리 분류되지 않은 귀의 기타 장애","265"
"이비인후과","10","H60","외이염","243"
"이비인후과","11","K21","위-식도역류병","205"
"이비인후과","12","H81","전정기능의 장애","169"
"이비인후과","13","J00","급성 비인두염[감기]","159"
"이비인후과","14","J34","코 및 비동의 기타 장애","147"
"이비인후과","15","K12","구내염 및 관련 병변","124"
"이비인후과","16","J04","급성 후두염 및 기관염","65"
"이비인후과","17","H61","외이의 기타장애","54"
"이비인후과","18","R68","기타 전신 증상 및 징후","53"
"이비인후과","19","K11","침샘의 질환","47"
"이비인후과","20","R04","기도출혈","44"
"재활의학과","1","M54","등통증","1876"
"재활의학과","2","G81","편마비","933"
"재활의학과","3","M75","어깨병변","589"
"재활의학과","4","I63","뇌경색증","528"
"재활의학과","5","R52","달리 분류되지 않은 통증","472"
"재활의학과","6","M48","기타 척추병증","467"
"재활의학과","7","M51","기타 추간판장애","383"
"재활의학과","8","M17","무릎관절증","368"
"재활의학과","9","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","335"
"재활의학과","10","G82","하반신마비 및 사지마비","277"
"재활의학과","11","M25","달리 분류되지 않은 기타 관절장애","255"
"재활의학과","12","R26","보행과 이동의 이상","247"
"재활의학과","13","M19","기타 관절증","207"
"재활의학과","14","M50","경추간판장애","149"
"재활의학과","15","M65","윤활막염 및 힘줄윤활막염","104"
"재활의학과","16","M43","기타 변형성 등병증","86"
"재활의학과","17","E14","상세불명의 당뇨병","73"
"재활의학과","18","G95","척수의 기타 질환","70"
"재활의학과","19","M79","달리 분류되지 않은 기타 연조직장애","69"
"재활의학과","20","G57","다리의 단일신경병증","58"
"정형외과","1","M19","기타 관절증","2959"
"정형외과","2","M48","기타 척추병증","1898"
"정형외과","3","R52","달리 분류되지 않은 통증","1078"
"정형외과","4","M17","무릎관절증","948"
"정형외과","5","M75","어깨병변","707"
"정형외과","6","M81","병적 골절이 없는 골다공증","129"
"정형외과","7","M71","기타 윤활낭병증","98"
"정형외과","8","M65","윤활막염 및 힘줄윤활막염","97"
"정형외과","9","M10","통풍","92"
"정형외과","10","M86","골수염","81"
"정형외과","11","M77","기타 골부착부병증","80"
"정형외과","12","M51","기타 추간판장애","75"
"정형외과","13","M96","달리 분류되지 않은 처치후 근육골격 장애","68"
"정형외과","14","M54","등통증","63"
"정형외과","15","S32","요추 및 골반의 골절","57"
"정형외과","16","M50","경추간판장애","46"
"정형외과","17","M16","고관절증","43"
"정형외과","18","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","43"
"정형외과","19","S62","손목 및 손부위의 골절","43"
"정형외과","20","S22","늑골. 흉골 및 흉추의 골절","42"
"진단검사의학과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","141"
"치과","1","K05","치은염 및 치주질환","8213"
"치과","2","K04","치수 및 치근단주위조직의 질환","2413"
"치과","3","K02","치아우식","1921"
"치과","4","K08","치아 및 지지구조의 기타 장애","1571"
"치과","5","K03","치아경조직의 기타 질환","146"
"치과","6","Z46","기타 장치의 부착 및 조정","91"
"치과","7","S02","두개골 및 안면골의 골절","17"
"치과","8","K01","매몰치 및 매복치","7"
"치과","9","L03","연조직염","7"
"치과","10","T81","달리 분류되지 않은 처치의 합병증","4"
"치과","11","M60","근염","2"
"치과","12","K07","치아얼굴이상[부정교합포함]","1"
"치과","13","K12","구내염 및 관련 병변","1"
"피부과","1","L24","자극물접촉피부염","2505"
"피부과","2","B35","백선증","2100"
"피부과","3","L08","피부 및 피하조직의 기타 국소감염","486"
"피부과","4","L29","가려움","380"
"피부과","5","L21","지루피부염","332"
"피부과","6","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","326"
"피부과","7","L50","두드러기","297"
"피부과","8","L23","알레르기성 접촉피부염","247"
"피부과","9","L85","기타 표피의 비후","195"
"피부과","10","B02","대상포진","183"
"피부과","11","D21","결합조직 및 기타 연조직의 기타 양성 신생물","126"
"피부과","12","L40","건선","70"
"피부과","13","L82","지루각화증","51"
"피부과","14","B00","헤르페스바이러스[단순헤르페스] 감염","43"
"피부과","15","B86","옴","41"
"피부과","16","L80","백반증","28"
"피부과","17","L30","기타 피부염","26"
"피부과","18","G53","달리 분류된 질환에서의 뇌신경장애","26"
"피부과","19","L20","아토피성 피부염","24"
"피부과","20","B36","기타 표재성 진균증","23"
