진료과,순위,상명코드,상병명,건수
산부인과,9,R10,복부 및 골반통증,24
산부인과,10,N30,방광염,23
산부인과,11,T14,상세불명의 신체부위의 손상,22
산부인과,12,B37,칸디다증,22
산부인과,13,N71,자궁목을 제외한 자궁의 염증성 질환,21
산부인과,14,A60,항문성기의 헤르페스바이러스[단순 헤르페스]감염,14
산부인과,15,D25,자궁의 평활근종,12
산부인과,16,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,11
산부인과,17,N94,여성생식기관 및 월경주기와 관련된 통증 및 기타 병태,11
산부인과,18,N72,자궁목의 염증성 질환,10
산부인과,19,L29,소양증,8
산부인과,20,R87,여성생식기관 검사물의 이상소견,7
소아청소년과,1,Z29,기타 예방적 조치의 필요,1522
소아청소년과,2,U07,U07의 응급사용,833
소아청소년과,3,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,130
소아청소년과,4,T14,상세불명의 신체부위의 손상,27
소아청소년과,5,E34,기타 내분비장애,14
소아청소년과,6,R31,상세불명의 혈뇨,13
소아청소년과,7,E66,비만,11
소아청소년과,8,J20,급성 기관지염,11
소아청소년과,9,K29,위염 및 십이지장염,11
소아청소년과,10,E30,달리 분류되지 않은 사춘기의 장애,9
소아청소년과,11,J01,급성 부비동염,5
소아청소년과,12,E03,기타 갑상선기능저하증,5
소아청소년과,13,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,4
소아청소년과,14,J02,급성 인두염,4
소아청소년과,15,R42,현기 및 어지러움,4
소아청소년과,16,Z38,출산장소에 따른 출생아,3
소아청소년과,17,J30,혈관운동성 및 앨러지성 비염,3
소아청소년과,18,Z24,특정한 단일 바이러스질환에 대한 예방접종의 필요,3
소아청소년과,19,J45,천식,2
소아청소년과,20,J98,기타 호흡장애,2
소화기내과,1,K63,창자의 기타 질환,9894
소화기내과,2,K29,위염 및 십이지장염,5355
소화기내과,3,K21,위-식도역류병,2724
소화기내과,4,E11,인슐린-비의존 당뇨병,2453
소화기내과,5,K59,기타 기능적 창자 장애,2095
소화기내과,6,K58,자극성 장증후군,1586
소화기내과,7,U07,U07의 응급사용,1041
소화기내과,8,K76,간의 기타 질환,1031
소화기내과,9,B18,만성 바이러스간염,890
소화기내과,10,K25,위궤양,858
소화기내과,11,I12,고혈압성 콩팥(신장)병,842
소화기내과,12,Z29,기타 예방적 조치의 필요,718
소화기내과,13,C16,위의 악성 신생물,680
소화기내과,14,K73,달리 분류되지 않은 만성 간염,621
소화기내과,15,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,552
소화기내과,16,D13,기타 및 부위불명의 소화계통의 양성 신생물,512
소화기내과,17,I10,본태성(일차성)고혈압,454
소화기내과,18,K30,소화불량,439
소화기내과,19,K75,기타 염증성 간질환,399
소화기내과,20,E78,지질단백질대사장애 및 기타 지질증,375
신경과,1,I69,대뇌혈관 질환의 후유증,7702
신경과,2,F03,상세불명의 치매,5726
신경과,3,R42,현기 및 어지러움,4495
신경과,4,R51,두통,3713
신경과,5,I65,대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착,1964
신경과,6,I67,기타 대뇌혈관 질환,1473
신경과,7,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,1429
신경과,8,I63,뇌경색증,904
신경과,9,R25,이상적 불수의적 운동,748
신경과,10,G25,기타 추체외로 및 운동 장애,656
신경과,11,R41,인지기능 및 자각에 관한 기타 증상 및 징후,576
신경과,12,G20,파킨슨병,440
신경과,13,G45,일과성 대뇌허혈발작 및 관련 증후군,424
신경과,14,G22,달리 분류된 질환에서의 파킨슨증,366
신경과,15,G40,뇌전증,355
신경과,16,G30,알츠하이머병,272
신경과,17,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,147
신경과,18,G51,얼굴신경 장애,116
신경과,19,F00,알츠하이머병에서의 치매(G30.-+),100
신경과,20,M79,달리 분류되지 않은 기타 연조직장애,94
신경외과,1,M48,기타 척추병증,1128
신경외과,2,M54,배통,915
신경외과,3,I67,기타 대뇌혈관 질환,729
신경외과,4,S06,머리내 손상,646
신경외과,5,I69,대뇌혈관 질환의 후유증,508
신경외과,6,I61,뇌내출혈,280
신경외과,7,M51,기타 추간판장애,254
신경외과,8,I63,뇌경색증,208
신경외과,9,T90,머리의 손상의 후유증,167
신경외과,10,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",108
신경외과,11,M47,척추증,104
신경외과,12,M50,목뼈원판 장애,103
신경외과,13,U07,U07의 응급사용,100
신경외과,14,I65,대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착,93
신경외과,15,M96,달리 분류되지 않은 처치후 근육골격 장애,78
신경외과,16,R51,두통,69
신경외과,17,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",61
신경외과,18,S32,허리뼈 및 골반의 골절,58
신경외과,19,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물,53
신경외과,20,D35,기타 및 상세불명의 내분비선의 양성 신생물,52
신장내과,1,N18,만성 콩팥(신장)기능상실,6336
신장내과,2,E11,인슐린-비의존 당뇨병,1543
신장내과,3,I10,본태성(일차성)고혈압,790
신장내과,4,R60,달리 분류되지 않은 부종,446
신장내과,5,C67,방광의 악성 신생물,146
신장내과,6,N39,비뇨기계통의 기타 장애,118
신장내과,7,R10,복부 및 골반통증,106
신장내과,8,E87,수분. 전해질 및 산-염기균형의 기타장애,104
신장내과,9,N17,급성 콩팥(신장)기능상실,91
신장내과,10,E78,지질단백질대사장애 및 기타 지질증,63
신장내과,11,U07,U07의 응급사용,63
신장내과,12,R50,원인 미상의 열,45
신장내과,13,R31,상세불명의 혈뇨,43
신장내과,14,N10,급성 세뇨관-사이질성 신염,42
신장내과,15,E10,인슐린-의존 당뇨병,35
신장내과,16,N28,달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애,33
신장내과,17,R52,달리 분류되지 않은 통증,32
신장내과,18,Z29,기타 예방적 조치의 필요,21
신장내과,19,I48,심방세동 및 조동,21
신장내과,20,Z94,이식한 장기 및 조직의 상태,19
심장내과,1,I10,본태성(일차성)고혈압,3927
심장내과,2,I20,협심증,3594
심장내과,3,Z95,심장 및 혈관 삽입물 및 이식편의 존재,3061
심장내과,4,I48,심방세동 및 조동,1668
심장내과,5,R07,인후 및 흉곽의 동통,610
심장내과,6,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,431
심장내과,7,I25,만성 허혈심장병,393
심장내과,8,E78,지질단백질대사장애 및 기타 지질증,388
심장내과,9,R06,호흡의 이상,340
심장내과,10,I50,심장기능상실(심부전),294
심장내과,11,R00,심장박동의 이상,242
심장내과,12,I70,죽상경화증,195
심장내과,13,I71,대동맥류 및 박리,149
심장내과,14,I73,기타 말초혈관질환,114
심장내과,15,I47,발작성 빠른맥,109
심장내과,16,E11,인슐린-비의존 당뇨병,106
심장내과,17,I35,비류마티스성 대동맥판장애,93
심장내과,18,R55,실신 및 허탈,87
심장내과,19,I49,기타 심장성 부정맥,80
심장내과,20,I21,급성 심근경색증,49
안과,1,H40,녹내장,2505
안과,2,H01,안검의 기타 염증,2172
안과,3,H04,눈물기관의 장애,2168
안과,4,H25,노인성 백내장,1965
안과,5,H26,기타 백내장,851
안과,6,H36,달리 분류된 질환에서의 망막장애,683
안과,7,H35,기타 망막장애,529
안과,8,H02,안검의 기타 장애,518
안과,9,H16,각막염,286
안과,10,H34,망막혈관폐쇄,243
안과,11,H10,결막염,204
안과,12,H43,초자체의 장애,202
안과,13,H11,결막의 기타 장애,196
안과,14,H52,굴절 및 조절의 장애,192
안과,15,Z96,기타 기능적 삽입물의 존재,58
안과,16,H00,맥립종 및 콩다래끼,51
안과,17,H53,시각장애,49
안과,18,H49,마비성 사시,48
안과,19,H33,망막박리 및 망막이단(離斷),43
안과,20,T15,외안의 이물,39
외과,1,E04,기타 비중독성 갑상선종,911
외과,2,C73,갑상선의 악성 신생물,483
외과,3,I83,하지의 정맥류,420
외과,4,K64,치핵 및 항문주위정맥혈전증,388
외과,5,C18,결장의 악성 신생물,334
외과,6,L72,피부 및 피하조직의 모낭성 낭,319
외과,7,K80,담석증,317
외과,8,N18,만성 콩팥(신장)기능상실,289
외과,9,R22,피부 및 피하조직의 국한적 종창. 종괴 및 소괴,279
외과,10,K40,서혜헤르니아,258
외과,11,I70,죽상경화증,217
외과,12,R15,분변의 실금,208
외과,13,C20,직장의 악성 신생물,181
외과,14,C16,위의 악성 신생물,178
외과,15,S22,늑골. 흉골 및 흉추골의 골절,158
외과,16,N64,유방의 기타 장애,146
외과,17,L60,손발톱장애,145
외과,18,K60,항문 및 직장부의 열창 및 누공,130
외과,19,K81,담낭염,119
외과,20,N63,유방의 상세불명의 소괴,113
응급실,1,R52,달리 분류되지 않은 통증,1283
응급실,2,M87,골괴사증,305
응급실,3,M54,배통,289
응급실,4,K29,위염 및 십이지장염,246
응급실,5,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,235
응급실,6,R42,현기 및 어지러움,174
응급실,7,L50,두드러기,151
응급실,8,R10,복부 및 골반통증,92
응급실,9,T14,상세불명의 신체부위의 손상,81
응급실,10,S80,아래다리의 표재성 손상,76
응급실,11,R50,원인 미상의 열,76
응급실,12,S61,손목 및 손의 열린상처,76
응급실,13,J18,상세불명 병원체의 폐렴,75
응급실,14,N40,전립선증식증,68
응급실,15,R51,두통,66
응급실,16,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,53
응급실,17,I63,뇌경색증,52
응급실,18,N20,콩팥(신장)및 요관의 결석,52
응급실,19,K59,기타 기능적 창자 장애,51
응급실,20,S06,머리내 손상,49
이비인후과,1,J30,혈관운동성 및 앨러지성 비염,2734
이비인후과,2,H90,전음성 및 감각신경성 청력소실,2205
이비인후과,3,J37,만성후두염 및 후두기관염,1494
이비인후과,4,H93,달리 분류되지 않은 귀의 기타 장애,870
이비인후과,5,H60,외이염,637
이비인후과,6,K14,혀의 질환,420
이비인후과,7,J34,코 및 코옆굴의 기타 장애,368
이비인후과,8,J02,급성 인두염,289
이비인후과,9,J00,급성 코인두염[감기],278
이비인후과,10,J32,만성 부비동염,277
이비인후과,11,R42,현기 및 어지러움,233
이비인후과,12,H61,외이의 기타장애,181
이비인후과,13,H65,비화농성 중이염,138
이비인후과,14,R04,호흡기도 출혈,138
이비인후과,15,H66,화농성 및 상세불명의 중이염,113
이비인후과,16,H81,전정기능의 장애,90
이비인후과,17,J31,만성비염. 비인두염 및 인두염,77
이비인후과,18,D10,입 및 인두의 양성 신생물,72
이비인후과,19,J38,달리 분류되지 않은 성대및 후두의 질환,67
이비인후과,20,K12,입안염 및 관련 병터,62
일반검진,1,K29,위염 및 십이지장염,2663
일반검진,2,K21,위-식도역류병,75
일반검진,3,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,62
일반검진,4,K25,위궤양,54
일반검진,5,K63,창자의 기타 질환,40
일반검진,6,K26,십이지장궤양,23
일반검진,7,D13,기타 및 부위불명의 소화계통의 양성 신생물,19
일반검진,8,K58,자극성 장증후군,11
일반검진,9,K31,위 및 십이지장의 기타 질환,7
일반검진,10,D12,결장. 직장. 항문 및 항문관의 양성 신생물,3
일반검진,11,K27,상세불명 부위의 소화성 궤양,3
일반검진,12,K20,식도염,3
일반검진,13,J47,기관지확장증,2
일반검진,14,C16,위의 악성 신생물,2
일반검진,15,E07,갑상선의 기타 장애,1
일반검진,16,K59,기타 기능적 창자 장애,1
재활의학과,1,M54,배통,9294
재활의학과,2,G63,달리 분류된 질환에서의 다발신경병증,1787
재활의학과,3,M51,기타 추간판장애,1609
재활의학과,4,G81,편마비,1602
재활의학과,5,M17,윤충증,877
재활의학과,6,M75,어깨병변,818
재활의학과,7,M48,기타 척추병증,815
재활의학과,8,I69,대뇌혈관 질환의 후유증,764
재활의학과,9,G62,기타 다발신경병증,621
재활의학과,10,G82,하반신마비 및 사지마비,576
재활의학과,11,M24,기타 특정 관절장애,365
재활의학과,12,M50,목뼈원판 장애,337
재활의학과,13,S34,복부. 하배부 및 골반 부위에서의 신경 및 요수의 손상,308
재활의학과,14,M13,추 락,258
재활의학과,15,G95,척수의 기타질환,223
재활의학과,16,G80,유아성 뇌성마비,166
재활의학과,17,M77,기타 골부착부병증,166
재활의학과,18,G83,기타 마비증후군,116
재활의학과,19,F03,상세불명의 치매,113
재활의학과,20,R13,연하곤란,111
정신건강의학과,1,F51,비기질적 수면 장애,2107
정신건강의학과,2,F32,우울증 에피소드,1665
정신건강의학과,3,F43,심한 스트레스에 대한 반응 및 적응장애,1238
정신건강의학과,4,F03,상세불명의 치매,765
정신건강의학과,5,F41,기타 불안장애,577
정신건강의학과,6,F33,재발성 우울장애,571
정신건강의학과,7,F20,조현병,351
정신건강의학과,8,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,207
정신건강의학과,9,F31,양극성 정동장애,182
정신건강의학과,10,F10,알콜사용에 의한 정신및 행동장애,172
정신건강의학과,11,F00,알츠하이머병에서의 치매(G30.-+),138
정신건강의학과,12,F45,신체형장애,87
정신건강의학과,13,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,73
정신건강의학과,14,F39,상세불명의 기분[정동]장애,53
정신건강의학과,15,F40,공포성 불안장애,42
정신건강의학과,16,F25,조현정동장애,39
정신건강의학과,17,F29,상세불명의 비기질적 정신병,21
정신건강의학과,18,F48,기타 신경성 장애,20
정신건강의학과,19,F42,강박장애,20
정신건강의학과,20,G25,기타 추체외로 및 운동 장애,19
정형외과,1,M48,기타 척추병증,10785
정형외과,2,M17,윤충증,6922
정형외과,3,M75,어깨병변,3855
정형외과,4,M15,진균증,2379
정형외과,5,M81,병적골절이 없는 골다공증,1674
정형외과,6,M43,기타 변형성 배병증,1619
정형외과,7,M96,달리 분류되지 않은 처치후 근육골격 장애,1445
정형외과,8,M51,기타 추간판장애,1422
정형외과,9,S32,허리뼈 및 골반의 골절,815
정형외과,10,S22,늑골. 흉골 및 흉추골의 골절,570
정형외과,11,M23,유독성 물질에 의한 불의의 중독 및 노출,449
정형외과,12,S72,대퇴골의 골절,358
정형외과,13,M79,달리 분류되지 않은 기타 연조직장애,278
정형외과,14,M54,배통,271
정형외과,15,I73,기타 말초혈관질환,248
정형외과,16,M10,활막 및 건 장애,211
정형외과,17,S52,아래팔의 골절,203
정형외과,18,M87,골괴사증,195
정형외과,19,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,189
정형외과,20,S82,발목을 포함한 아래다리의 골절,176
종합검진,1,K29,위염 및 십이지장염,2
종합검진,2,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,1
치과,1,K05,치은염(잇몸염)및 치주 질환,13867
치과,2,K08,치아 및 지지구조의 기타 장애,4572
치과,3,K02,치아우식증,3794
치과,4,K04,치수 및 치근단주위조직의 질환,2333
치과,5,K03,치아경조직의 기타 질환,1947
치과,6,S02,머리뼈 및 얼굴뼈의 골절,382
치과,7,K07,치아얼굴이상[부정교합포함],270
치과,8,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람,117
치과,9,K12,입안염 및 관련 병터,75
치과,10,K01,매몰치 및 매복치,42
치과,11,K13,입술 및 구강점막의 기타 질환,23
치과,12,K10,턱의 기타 질환,21
치과,13,S03,머리의 관절 및 인대의 탈구. 염좌 및 긴장,11
치과,14,K14,혀의 질환,10
치과,15,K09,달리 분류되지 않은 구강영역의 낭,6
치과,16,J98,기타 호흡장애,5
치과,17,D10,입 및 인두의 양성 신생물,3
치과,18,T81,달리 분류되지 않은 처치의 합병증,3
치과,19,K00,치아의 발육 및 맹출(이돋이) 장애,3
치과,20,G24,근육긴장이상,2
통증클리닉,1,M48,기타 척추병증,1525
통증클리닉,2,M75,어깨병변,263
통증클리닉,3,M96,달리 분류되지 않은 처치후 근육골격 장애,161
통증클리닉,4,M51,기타 추간판장애,132
통증클리닉,5,M50,목뼈원판 장애,124
통증클리닉,6,G53,달리 분류된 질환에서의 뇌신경장애,112
통증클리닉,7,M54,배통,94
통증클리닉,8,M47,척추증,87
통증클리닉,9,M17,윤충증,68
통증클리닉,10,M43,기타 변형성 배병증,59
통증클리닉,11,M13,추 락,39
통증클리닉,12,M77,기타 골부착부병증,36
통증클리닉,13,R51,두통,23
통증클리닉,14,S98,발목 및 발의 외상성 절단,14
통증클리닉,15,S46,어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상,14
통증클리닉,16,G95,척수의 기타질환,13
통증클리닉,17,M25,달리 분류되지 않은 기타 관절장애,12
통증클리닉,18,M79,달리 분류되지 않은 기타 연조직장애,12
통증클리닉,19,G57,하지의 단일신경병증,9
통증클리닉,20,K29,위염 및 십이지장염,7
피부과,1,L29,소양증,5828
피부과,2,B35,피부사상균증,3928
피부과,3,L23,앨러지성 접촉피부염,1441
피부과,4,L21,지루피부염,1282
피부과,5,L28,만성 단순태선 및 양진,507
피부과,6,B02,대상포진,397
피부과,7,L30,기타 피부염,362
피부과,8,L84,티눈 및 굳은살,355
피부과,9,L82,지루각화증,332
피부과,10,B00,헤르페스바이러스[단순헤르페스] 감염,302
피부과,11,L50,두드러기,261
피부과,12,L73,기타 모낭장애,259
피부과,13,G53,달리 분류된 질환에서의 뇌신경장애,190
피부과,14,L40,건선,149
피부과,15,L20,질병이환 및 사망의 외인,134
피부과,16,B86,옴,63
피부과,17,L64,안드로젠탈모증,50
피부과,18,L85,기타 표피의 비후,42
피부과,19,B36,기타 표재성 진균증,37
피부과,20,B07,바이러스성 사마귀,33
한방진료과,1,M54,배통,1948
한방진료과,2,M48,기타 척추병증,615
한방진료과,3,H93,달리 분류되지 않은 귀의 기타 장애,521
한방진료과,4,M25,달리 분류되지 않은 기타 관절장애,464
한방진료과,5,M75,어깨병변,419
한방진료과,6,U23,,321
한방진료과,7,K30,소화불량,314
한방진료과,8,M17,윤충증,156
한방진료과,9,G51,얼굴신경 장애,131
한방진료과,10,G64,말초신경계통의 기타 장애,128
한방진료과,11,M79,달리 분류되지 않은 기타 연조직장애,124
한방진료과,12,M62,기타 근장애,119
한방진료과,13,R25,이상적 불수의적 운동,101
한방진료과,14,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",97
한방진료과,15,J06,다발성 및 상세불명 부위의 급성 상기도감염,68
한방진료과,16,U28,소화계통의 질환,45
한방진료과,17,I73,기타 말초혈관질환,38
한방진료과,18,S93,발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장,37
한방진료과,19,R51,두통,35
한방진료과,20,U22,정신 및 행동장애,34
혈액종양내과,1,E11,인슐린-비의존 당뇨병,5970
혈액종양내과,2,I10,본태성(일차성)고혈압,2386
혈액종양내과,3,Z29,기타 예방적 조치의 필요,392
혈액종양내과,4,U07,U07의 응급사용,293
혈액종양내과,5,E78,지질단백질대사장애 및 기타 지질증,221
혈액종양내과,6,C34,기관지 및 폐의 악성 신생물,107
혈액종양내과,7,D70,무과립세포증,85
혈액종양내과,8,D64,기타 빈혈,67
혈액종양내과,9,E03,기타 갑상선기능저하증,57
혈액종양내과,10,K29,위염 및 십이지장염,56
혈액종양내과,11,K21,위-식도역류병,51
혈액종양내과,12,D69,자색반증 및 기타 출혈성 병태,51
혈액종양내과,13,D50,철결핍성 빈혈,49
혈액종양내과,14,C22,간 및 간내담관의 악성 신생물,43
혈액종양내과,15,C16,위의 악성 신생물,39
혈액종양내과,16,K59,기타 기능적 창자 장애,33
혈액종양내과,17,J44,기타 만성 폐쇄성 폐질환,32
혈액종양내과,18,D72,백혈구의 기타 장애,26
혈액종양내과,19,C25,췌장의 악성신생물,25
혈액종양내과,20,I20,협심증,24
호흡기내과,1,J44,기타 만성 폐쇄성 폐질환,4624
호흡기내과,2,J98,기타 호흡장애,3681
호흡기내과,3,I10,본태성(일차성)고혈압,1760
호흡기내과,4,U07,U07의 응급사용,892
호흡기내과,5,J45,천식,721
호흡기내과,6,J31,만성비염. 비인두염 및 인두염,712
호흡기내과,7,J40,급성인지 만성인지 명시되지 않은 기관지염,680
호흡기내과,8,E11,인슐린-비의존 당뇨병,548
호흡기내과,9,J18,상세불명 병원체의 폐렴,443
호흡기내과,10,C34,기관지 및 폐의 악성 신생물,285
호흡기내과,11,R09,순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후,265
호흡기내과,12,J47,기관지확장증,231
호흡기내과,13,I20,협심증,196
호흡기내과,14,E78,지질단백질대사장애 및 기타 지질증,190
호흡기내과,15,J69,고체 및 액체에 의한 폐염,148
호흡기내과,16,J20,급성 기관지염,147
호흡기내과,17,J00,급성 코인두염[감기],137
호흡기내과,18,J02,급성 인두염,130
호흡기내과,19,J42,상세불명의 만성 기관지염,124
호흡기내과,20,I48,심방세동 및 조동,117
,,,,
