"부서명","순위","질병코드","상병명","실인원"
"비뇨의학과","10","N45","고환염 및 부고환염","6"
"비뇨의학과","14","N21","하부요로의 결석","5"
"비뇨의학과","15","N20","신장 및 요관의 결석","4"
"비뇨의학과","15","R33","소변정체","4"
"비뇨의학과","15","Z54","회복기","4"
"비뇨의학과","18","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","3"
"비뇨의학과","19","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"비뇨의학과","19","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","2"
"소아청소년과","1","J18","상세불명 병원체의 폐렴","2"
"소아청소년과","2","N39","비뇨계통의 기타 장애","1"
"소아청소년과","2","B02","대상포진","1"
"소아청소년과","2","J20","급성 기관지염","1"
"소아청소년과","2","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"소아청소년과","2","R50","기타 및 원인미상의 열","1"
"소아청소년과","2","D18","모든 부위의 혈관종 및 림프관종","1"
"신경과","1","I63","뇌경색증","56"
"신경과","2","G81","편마비","5"
"신경과","3","R42","어지럼증 및 어지럼","3"
"신경과","3","H81","전정기능의 장애","3"
"신경과","3","R51","두통","3"
"신경과","6","G22","달리 분류된 질환에서의 파킨슨증","1"
"신경과","6","M54","등통증","1"
"신경과","6","G12","척수성 근위축 및 관련 증후군","1"
"신경과","6","G20","파킨슨병","1"
"신경과","6","A87","바이러스수막염","1"
"신경과","6","R55","실신 및 허탈","1"
"신경외과","1","M48","기타 척추병증","241"
"신경외과","2","S32","요추 및 골반의 골절","97"
"신경외과","3","M51","기타 추간판장애","90"
"신경외과","4","S22","늑골, 흉골 및 흉추의 골절","38"
"신경외과","5","S06","두개내손상","19"
"신경외과","5","M96","달리 분류되지 않은 처치후 근골격장애","19"
"신경외과","7","M43","기타 변형성 등병증","15"
"신경외과","8","M50","경추간판장애","10"
"신경외과","9","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","8"
"신경외과","9","I62","기타 비외상성 두개내출혈","8"
"신경외과","11","G82","하반신마비 및 사지마비","6"
"신경외과","11","Z54","회복기","6"
"신경외과","11","M46","기타 염증성 척추병증","6"
"신경외과","14","I61","뇌내출혈","4"
"신경외과","14","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","4"
"신경외과","14","I67","기타 뇌혈관질환","4"
"신경외과","14","G81","편마비","4"
"신경외과","14","D35","기타 및 상세불명의 내분비선의 양성 신생물","4"
"신경외과","19","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","3"
"신경외과","20","G91","수두증","2"
"신경외과","20","C71","뇌의 악성 신생물","2"
"신경외과","20","I60","지주막하출혈","2"
"신경외과","20","C79","기타 및 상세불명 부위의 이차성 악성 신생물","2"
"신경외과","20","S01","머리의 열린상처","2"
"안과","1","H25","노년백내장","661"
"안과","2","H40","녹내장","13"
"안과","3","H11","결막의 기타 장애","9"
"안과","4","H02","눈꺼풀의 기타 장애","6"
"안과","5","H35","기타 망막장애","4"
"안과","6","H43","유리체의 장애","3"
"안과","7","H05","안와의 장애","2"
"안과","7","B00","헤르페스바이러스[단순헤르페스] 감염","2"
"안과","9","H50","기타 사시","1"
"안과","9","H04","눈물계통의 장애","1"
"안과","9","S01","머리의 열린상처","1"
"안과","9","D31","눈 및 부속기의 양성 신생물","1"
"안과","9","H27","수정체의 기타 장애","1"
"외과","1","K80","담석증","43"
"외과","2","K40","사타구니탈장","42"
"외과","3","S22","늑골, 흉골 및 흉추의 골절","17"
"외과","4","I83","하지의 정맥류","12"
"외과","5","K35","급성 충수염","8"
"외과","5","K81","담낭염","8"
"외과","7","K56","탈장이 없는 마비성 장폐색증 및 장폐색","7"
"외과","8","Z54","회복기","5"
"외과","9","K82","담낭의 기타 질환","4"
"외과","9","K64","치핵 및 항문주위정맥혈전증","4"
"외과","9","L72","피부 및 피하조직의 모낭낭","4"
"외과","12","K65","복막염","3"
"외과","12","L02","피부의 농양, 종기 및 큰종기","3"
"외과","12","D13","기타 및 부위불명의 소화계통의 양성 신생물","3"
"외과","15","K61","항문 및 직장부의 농양","2"
"외과","15","Z08","악성 신생물에 대한 치료후 추적검사","2"
"외과","15","K60","항문 및 직장부의 열창 및 누공","2"
"외과","15","D12","결장, 직장, 항문 및 항문관의 양성 신생물","2"
"외과","15","C16","위의 악성 신생물","2"
"외과","15","T21","몸통의 화상 및 부식","2"
"외과","15","D17","양성 지방종성 신생물","2"
"이비인후과","1","J33","코폴립","7"
"이비인후과","2","H91","기타 청력소실","5"
"이비인후과","3","J34","코 및 비동의 기타 장애","3"
"이비인후과","4","H81","전정기능의 장애","2"
"이비인후과","4","J32","만성 부비동염","2"
"이비인후과","6","J35","편도 및 아데노이드의 만성 질환","1"
"이비인후과","6","K12","구내염 및 관련 병변","1"
"이비인후과","6","J36","편도주위농양","1"
"이비인후과","6","H90","전음성 및 감각신경성 청력소실","1"
"이비인후과","6","R42","어지럼증 및 어지럼","1"
"이비인후과","6","J03","급성 편도염","1"
"이비인후과","6","J02","급성 인두염","1"
"재활의학과","1","M51","기타 추간판장애","19"
"재활의학과","2","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","10"
"재활의학과","3","M48","기타 척추병증","7"
"재활의학과","4","M50","경추간판장애","4"
"재활의학과","5","M47","척추증","2"
"재활의학과","6","G60","유전성 및 특발성 신경병증","1"
"재활의학과","6","M19","기타 관절증","1"
"재활의학과","6","M54","등통증","1"
"재활의학과","6","M06","기타 류마티스관절염","1"
"재활의학과","6","M75","어깨병변","1"
"재활의학과","6","G56","팔의 단일신경병증","1"
"재활의학과","6","S14","목부위의 신경 및 척수의 손상","1"
"재활의학과","6","M81","병적 골절이 없는 골다공증","1"
"재활의학과","6","G62","기타 다발신경병증","1"
"재활의학과","6","I73","기타 말초혈관질환","1"
"정형외과","1","M17","무릎관절증","161"
"정형외과","2","M75","어깨병변","103"
"정형외과","3","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","54"
"정형외과","4","S72","대퇴골의 골절","43"
"정형외과","5","S82","발목을 포함한 아래다리의 골절","37"
"정형외과","6","L03","연조직염","36"
"정형외과","7","S52","아래팔의 골절","24"
"정형외과","8","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","23"
"정형외과","9","M20","손가락 및 발가락의 후천변형","19"
"정형외과","10","Z54","회복기","18"
"정형외과","11","M13","기타 관절염","17"
"정형외과","12","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","13"
"정형외과","13","S32","요추 및 골반의 골절","12"
"정형외과","14","M23","무릎의 내부장애","11"
"정형외과","15","M19","기타 관절증","10"
"정형외과","15","E10","1형 당뇨병","10"
"정형외과","17","G56","팔의 단일신경병증","9"
"정형외과","18","M10","통풍","8"
"정형외과","18","S42","어깨 및 위팔의 골절","8"
"정형외과","18","D17","양성 지방종성 신생물","8"
"피부과","1","B02","대상포진","17"
"피부과","2","L03","연조직염","2"
