"부서명","순위","질병코드","상병명","실인원"
"감염내과","16","L08","피부 및 피하조직의 기타 국소감염","1"
"내분비내과","1","E11","2형 당뇨병","57"
"내분비내과","2","D35","기타 및 상세불명의 내분비선의 양성 신생물","1"
"내분비내과","2","E14","상세불명의 당뇨병","1"
"내분비내과","2","E23","뇌하수체의 기능저하 및 기타 장애","1"
"내분비내과","2","M62","근육의 기타 장애","1"
"류마티스내과","1","M31","기타 괴사성 혈관병증","4"
"류마티스내과","2","M10","통풍","2"
"류마티스내과","2","D89","달리 분류되지 않은 면역메커니즘을 침범한 기타 장애","2"
"류마티스내과","2","M06","기타 류마티스관절염","2"
"류마티스내과","5","M05","혈청검사양성 류마티스관절염","1"
"류마티스내과","5","I77","동맥 및 세동맥의 기타 장애","1"
"류마티스내과","5","G72","기타 근병증","1"
"비뇨의학과","1","C61","전립선의 악성 신생물","156"
"비뇨의학과","2","N20","신장 및 요관의 결석","89"
"비뇨의학과","2","N40","전립선증식증","89"
"비뇨의학과","4","D09","기타 및 상세불명 부위의 제자리암종","78"
"비뇨의학과","5","C67","방광의 악성 신생물","77"
"비뇨의학과","6","N48","음경의 기타 장애","21"
"비뇨의학과","6","C64","신우를 제외한 신장의 악성 신생물","21"
"비뇨의학과","8","N35","요도협착","20"
"비뇨의학과","9","N21","하부요로의 결석","19"
"비뇨의학과","9","N32","방광의 기타 장애","19"
"비뇨의학과","11","N13","폐색성 및 역류성 요로병증","16"
"비뇨의학과","12","C66","요관의 악성 신생물","14"
"비뇨의학과","12","N39","비뇨계통의 기타 장애","14"
"비뇨의학과","14","N30","방광염","11"
"비뇨의학과","15","T81","달리 분류되지 않은 처치의 합병증","10"
"비뇨의학과","16","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","9"
"비뇨의학과","16","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","9"
"비뇨의학과","18","N43","음낭수종 및 정액류","8"
"비뇨의학과","19","N41","전립선의 염증성 질환","7"
"비뇨의학과","20","C65","신우의 악성 신생물","6"
"산부인과","1","N84","여성생식관의 폴립","42"
"산부인과","2","N39","비뇨계통의 기타 장애","40"
"산부인과","3","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","34"
"산부인과","4","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","26"
"산부인과","4","N81","여성생식기탈출","26"
"산부인과","6","D25","자궁의 평활근종","23"
"산부인과","7","N87","자궁경부의 이형성","12"
"산부인과","7","C54","자궁체부의 악성 신생물","12"
"산부인과","7","D06","자궁경부의 제자리암종","12"
"산부인과","10","C56","난소의 악성 신생물","8"
"산부인과","11","N83","난소, 난관 및 넓은인대의 비염증성 장애","7"
"산부인과","12","C53","자궁경부의 악성 신생물","5"
"산부인과","12","D27","난소의 양성 신생물","5"
"산부인과","14","N93","기타 이상 자궁 및 질 출혈","4"
"산부인과","14","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","4"
"산부인과","16","N80","자궁내막증","3"
"산부인과","16","N71","자궁경부를 제외한 자궁의 염증성 질환","3"
"산부인과","16","N73","기타 여성골반염증질환","3"
"산부인과","16","C55","자궁의 상세불명 부분의 악성 신생물","3"
"산부인과","20","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가","2"
"산부인과","20","N36","요도의 기타 장애","2"
"산부인과","20","D07","기타 및 상세불명의 생식기관의 제자리암종","2"
"산부인과","20","D39","여성생식기관의 행동양식 불명 또는 미상의 신생물","2"
"산부인과","20","T81","달리 분류되지 않은 처치의 합병증","2"
"산부인과","20","D26","자궁의 기타 양성 신생물","2"
"산부인과","20","R87","여성생식기관 검사물의 이상소견","2"
"소아청소년과","1","J18","상세불명 병원체의 폐렴","3"
"소화기내과","1","C22","간 및 간내 담관의 악성 신생물","181"
"소화기내과","2","D12","결장, 직장, 항문 및 항문관의 양성 신생물","115"
"소화기내과","3","D13","기타 및 부위불명의 소화계통의 양성 신생물","71"
"소화기내과","4","C16","위의 악성 신생물","58"
"소화기내과","5","K80","담석증","57"
"소화기내과","6","K92","소화계통의 기타 질환","32"
"소화기내과","7","K63","장의 기타 질환","25"
"소화기내과","8","I85","식도정맥류","23"
"소화기내과","9","D01","기타 및 상세불명의 소화기관의 제자리암종","22"
"소화기내과","10","K74","간의 섬유증 및 경변증","19"
"소화기내과","11","K83","담도의 기타 질환","17"
"소화기내과","12","K75","기타 염증성 간질환","14"
"소화기내과","12","K29","위염 및 십이지장염","14"
"소화기내과","14","C24","담도의 기타 및 상세불명 부분의 악성 신생물","13"
"소화기내과","14","K25","위궤양","13"
"소화기내과","14","D00","구강, 식도 및 위의 제자리암종","13"
"소화기내과","17","K70","알콜성 간질환","12"
"소화기내과","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","12"
"소화기내과","19","C18","결장의 악성 신생물","11"
"소화기내과","19","C25","췌장의 악성 신생물","11"
"순환기내과","1","I20","협심증","427"
"순환기내과","2","I50","심부전","141"
"순환기내과","3","I25","만성 허혈심장병","69"
"순환기내과","4","I48","심방세동 및 조동","61"
"순환기내과","5","I21","급성 심근경색증","53"
"순환기내과","6","R07","목구멍 및 가슴의 통증","44"
"순환기내과","7","I70","죽상경화증","25"
"순환기내과","8","I47","발작성 빈맥","21"
"순환기내과","9","I42","심근병증","20"
"순환기내과","10","I44","방실차단 및 좌각차단","17"
"순환기내과","11","I49","기타 심장부정맥","14"
"순환기내과","12","I26","폐색전증","11"
"순환기내과","13","I35","비류마티스성 대동맥판장애","9"
"순환기내과","14","I31","심장막의 기타 질환","8"
"순환기내과","14","R55","실신 및 허탈","8"
"순환기내과","16","J18","상세불명 병원체의 폐렴","7"
"순환기내과","16","J90","달리 분류되지 않은 흉막삼출액","7"
"순환기내과","16","R00","심장박동의 이상","7"
"순환기내과","19","A18","기타 기관의 결핵","6"
"순환기내과","20","I95","저혈압","5"
"신경과","1","Z04","기타 이유의 검사 및 관찰","316"
"신경과","2","I63","뇌경색증","289"
"신경과","3","G20","파킨슨병","32"
"신경과","4","R56","달리 분류되지 않은 경련","23"
"신경과","5","Z02","행정목적을 위한 검사","22"
"신경과","6","G45","일과성 뇌허혈발작 및 관련 증후군","21"
"신경과","7","R42","어지럼증 및 어지럼","13"
"신경과","7","H49","마비성 사시","13"
"신경과","7","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","13"
"신경과","10","R51","두통","12"
"신경과","11","I95","저혈압","11"
"신경과","12","G03","기타 및 상세불명의 원인에 의한 수막염","6"
"신경과","12","G25","기타 추체외로 및 운동 장애","6"
"신경과","12","H53","시각장애","6"
"신경과","12","M54","등통증","6"
"신경과","16","R55","실신 및 허탈","5"
"신경과","16","G50","삼차신경의 장애","5"
"신경과","16","G30","알츠하이머병","5"
"신경과","16","R26","보행과 이동의 이상","5"
"신경과","16","R25","이상불수의운동","5"
"신경외과","1","M48","기타 척추병증","247"
"신경외과","2","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","220"
"신경외과","3","I67","기타 뇌혈관질환","214"
"신경외과","4","S06","두개내손상","65"
"신경외과","5","G91","수두증","46"
"신경외과","6","M96","달리 분류되지 않은 처치후 근골격장애","41"
"신경외과","7","Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사","36"
"신경외과","8","I61","뇌내출혈","28"
"신경외과","8","I62","기타 비외상성 두개내출혈","28"
"신경외과","10","M51","기타 추간판장애","27"
"신경외과","11","I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","25"
"신경외과","11","S32","요추 및 골반의 골절","25"
"신경외과","13","S22","늑골, 흉골 및 흉추의 골절","20"
"신경외과","14","I72","기타 동맥류 및 박리","14"
"신경외과","15","D32","수막의 양성 신생물","11"
"신경외과","15","I63","뇌경색증","11"
"신경외과","15","I60","지주막하출혈","11"
"신경외과","18","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","10"
"신경외과","19","C71","뇌의 악성 신생물","8"
"신경외과","20","M46","기타 염증성 척추병증","7"
"신장내과","1","N18","만성 신장병","163"
"신장내과","2","N17","급성 신부전","35"
"신장내과","3","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","17"
"신장내과","3","E11","2형 당뇨병","17"
"신장내과","5","N39","비뇨계통의 기타 장애","13"
"신장내과","6","E87","수분, 전해질 및 산-염기균형의 기타 장애","10"
"신장내과","7","A41","기타 패혈증","5"
"신장내과","7","J18","상세불명 병원체의 폐렴","5"
"신장내과","7","Q61","낭성 신장병","5"
"신장내과","7","M62","근육의 기타 장애","5"
"신장내과","11","J90","달리 분류되지 않은 흉막삼출액","4"
"신장내과","11","M31","기타 괴사성 혈관병증","4"
"신장내과","13","J69","고체 및 액체에 의한 폐렴","3"
"신장내과","13","N04","신증후군","3"
"신장내과","13","R60","달리 분류되지 않은 부종","3"
"신장내과","13","N10","급성 세뇨관-간질신장염","3"
"신장내과","13","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","3"
"신장내과","18","R80","고립된 단백뇨","2"
"신장내과","18","N03","만성 신염증후군","2"
"신장내과","18","I46","심장정지","2"
"신장내과","18","K30","기능성 소화불량","2"
"신장내과","18","R57","달리 분류되지 않은 쇼크","2"
"신장내과","18","J81","폐부종","2"
"신장내과","18","N05","상세불명의 신염증후군","2"
"안과","1","H25","노년백내장","1660"
"안과","2","H35","기타 망막장애","200"
"안과","3","H43","유리체의 장애","54"
"안과","4","H02","눈꺼풀의 기타 장애","37"
"안과","4","H40","녹내장","37"
"안과","6","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","36"
"안과","7","H33","망막박리 및 망막열공","22"
"안과","8","H04","눈물계통의 장애","9"
"안과","9","H44","안구의 장애","6"
"안과","10","H16","각막염","5"
"안과","11","S05","눈 및 안와의 손상","3"
"안과","11","H18","각막의 기타 장애","3"
"안과","11","T81","달리 분류되지 않은 처치의 합병증","3"
"안과","11","H50","기타 사시","3"
"안과","15","H20","홍채섬모체염","2"
"안과","15","H27","수정체의 기타 장애","2"
"안과","15","S00","머리의 표재성 손상","2"
"안과","15","E11","2형 당뇨병","2"
"안과","15","H34","망막혈관폐쇄","2"
"안과","15","H05","안와의 장애","2"
"안과","15","H01","눈꺼풀의 기타 염증","2"
"완화의료사업","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","173"
"완화의료사업","2","C34","기관지 및 폐의 악성 신생물","55"
"완화의료사업","3","C16","위의 악성 신생물","20"
"완화의료사업","4","C22","간 및 간내 담관의 악성 신생물","19"
"완화의료사업","5","C25","췌장의 악성 신생물","9"
"완화의료사업","6","C18","결장의 악성 신생물","8"
"완화의료사업","7","C61","전립선의 악성 신생물","7"
"완화의료사업","8","C83","비소포성 림프종","6"
"완화의료사업","9","C67","방광의 악성 신생물","4"
"완화의료사업","9","C71","뇌의 악성 신생물","4"
"완화의료사업","11","C15","식도의 악성 신생물","3"
"완화의료사업","11","C79","기타 및 상세불명 부위의 이차성 악성 신생물","3"
"완화의료사업","13","C23","담낭의 악성 신생물","2"
"완화의료사업","13","C90","다발골수종 및 악성 형질세포신생물","2"
"완화의료사업","13","C19","직장구불결장접합부의 악성 신생물","2"
"완화의료사업","16","C66","요관의 악성 신생물","1"
"완화의료사업","16","C12","이상동(梨狀洞)의 악성 신생물","1"
"완화의료사업","16","A41","기타 패혈증","1"
"완화의료사업","16","C77","림프절의 이차성 및 상세불명의 악성 신생물","1"
"완화의료사업","16","C20","직장의 악성 신생물","1"
"완화의료사업","16","D46","골수형성이상증후군","1"
"완화의료사업","16","C78","호흡 및 소화기관의 이차성 악성 신생물","1"
"완화의료사업","16","C49","기타 결합조직 및 연조직의 악성 신생물","1"
"완화의료사업","16","C53","자궁경부의 악성 신생물","1"
"완화의료사업","16","D47","림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물","1"
"완화의료사업","16","C17","소장의 악성 신생물","1"
"완화의료사업","16","C55","자궁의 상세불명 부분의 악성 신생물","1"
"완화의료사업","16","C64","신우를 제외한 신장의 악성 신생물","1"
"완화의료사업","16","C92","골수성 백혈병","1"
"완화의료사업","16","C45","중피종","1"
"완화의료사업","16","C73","갑상선의 악성 신생물","1"
"완화의료사업","16","C86","T/NK-세포림프종의 기타 명시된 형태","1"
"완화의료사업","16","K75","기타 염증성 간질환","1"
"완화의료사업","16","C32","후두의 악성 신생물","1"
"완화의료사업","16","C85","기타 및 상세불명 유형의 비호지킨림프종","1"
"외과","1","K40","사타구니탈장","269"
"외과","2","K80","담석증","215"
"외과","3","K64","치핵 및 항문주위정맥혈전증","93"
"외과","4","I83","하지의 정맥류","85"
"외과","5","C16","위의 악성 신생물","77"
"외과","6","C18","결장의 악성 신생물","73"
"외과","6","N18","만성 신장병","73"
"외과","8","K35","급성 충수염","68"
"외과","9","K91","달리 분류되지 않은 소화계통의 처치후 장애","67"
"외과","10","C22","간 및 간내 담관의 악성 신생물","65"
"외과","11","C20","직장의 악성 신생물","44"
"외과","11","K81","담낭염","44"
"외과","13","K56","탈장이 없는 마비성 장폐색증 및 장폐색","39"
"외과","14","C50","유방의 악성 신생물","28"
"외과","15","K43","복벽탈장","23"
"외과","16","C24","담도의 기타 및 상세불명 부분의 악성 신생물","21"
"외과","17","D17","양성 지방종성 신생물","19"
"외과","18","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","16"
"외과","18","K60","항문 및 직장부의 열창 및 누공","16"
"외과","20","C78","호흡 및 소화기관의 이차성 악성 신생물","14"
"응급의학과","1","J18","상세불명 병원체의 폐렴","101"
"응급의학과","2","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","37"
"응급의학과","3","J44","기타 만성 폐색성 폐질환","31"
"응급의학과","4","J15","달리 분류되지 않은 세균성 폐렴","28"
"응급의학과","5","J69","고체 및 액체에 의한 폐렴","24"
"응급의학과","6","N39","비뇨계통의 기타 장애","21"
"응급의학과","7","K25","위궤양","20"
"응급의학과","8","N10","급성 세뇨관-간질신장염","18"
"응급의학과","8","N17","급성 신부전","18"
"응급의학과","10","K92","소화계통의 기타 질환","16"
"응급의학과","10","K80","담석증","16"
"응급의학과","12","E11","2형 당뇨병","15"
"응급의학과","13","E87","수분, 전해질 및 산-염기균형의 기타 장애","12"
"응급의학과","14","C34","기관지 및 폐의 악성 신생물","10"
"응급의학과","15","N18","만성 신장병","9"
"응급의학과","15","K55","장의 혈관장애","9"
"응급의학과","17","K57","장의 게실병","7"
"응급의학과","17","K26","십이지장궤양","7"
"응급의학과","19","J45","천식","6"
"응급의학과","19","K52","기타 비감염성 위장염 및 결장염","6"
"응급의학과","19","K56","탈장이 없는 마비성 장폐색증 및 장폐색","6"
"응급의학과","19","D64","기타 빈혈","6"
"응급의학과","19","K83","담도의 기타 질환","6"
"이비인후과","1","H66","화농성 및 상세불명의 중이염","126"
"이비인후과","2","J32","만성 부비동염","65"
"이비인후과","3","J38","달리 분류되지 않은 성대 및 후두의 질환","60"
"이비인후과","4","H90","전음성 및 감각신경성 청력소실","53"
"이비인후과","5","H91","기타 청력소실","39"
"이비인후과","6","J34","코 및 비동의 기타 장애","36"
"이비인후과","7","C73","갑상선의 악성 신생물","34"
"이비인후과","8","D14","중이 및 호흡계통의 양성 신생물","23"
"이비인후과","9","D11","주침샘의 양성 신생물","21"
"이비인후과","10","G51","안면신경장애","20"
"이비인후과","11","H81","전정기능의 장애","19"
"이비인후과","12","J39","상기도의 기타 질환","15"
"이비인후과","13","C32","후두의 악성 신생물","13"
"이비인후과","14","D10","입 및 인두의 양성 신생물","12"
"이비인후과","15","C77","림프절의 이차성 및 상세불명의 악성 신생물","10"
"이비인후과","15","D17","양성 지방종성 신생물","10"
"이비인후과","17","C09","편도의 악성 신생물","9"
"이비인후과","18","D34","갑상선의 양성 신생물","8"
"이비인후과","18","J35","편도 및 아데노이드의 만성 질환","8"
"이비인후과","18","D02","중이 및 호흡계통의 제자리암종","8"
"입원전담의학과","1","J18","상세불명 병원체의 폐렴","181"
"입원전담의학과","2","J69","고체 및 액체에 의한 폐렴","47"
"입원전담의학과","3","J15","달리 분류되지 않은 세균성 폐렴","35"
"입원전담의학과","4","J44","기타 만성 폐색성 폐질환","34"
"입원전담의학과","5","C34","기관지 및 폐의 악성 신생물","30"
"입원전담의학과","6","K80","담석증","28"
"입원전담의학과","7","I50","심부전","26"
"입원전담의학과","8","N39","비뇨계통의 기타 장애","25"
"입원전담의학과","9","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","24"
"입원전담의학과","10","N18","만성 신장병","22"
"입원전담의학과","11","J90","달리 분류되지 않은 흉막삼출액","17"
"입원전담의학과","12","N17","급성 신부전","16"
"입원전담의학과","13","N10","급성 세뇨관-간질신장염","12"
"입원전담의학과","14","K75","기타 염증성 간질환","11"
"입원전담의학과","15","K25","위궤양","10"
"입원전담의학과","16","K55","장의 혈관장애","9"
"입원전담의학과","16","K70","알콜성 간질환","9"
"입원전담의학과","16","E11","2형 당뇨병","9"
"입원전담의학과","16","K92","소화계통의 기타 질환","9"
"입원전담의학과","20","K83","담도의 기타 질환","8"
"입원전담의학과","20","I20","협심증","8"
"입원전담의학과","20","C22","간 및 간내 담관의 악성 신생물","8"
"재활의학과","1","G81","편마비","226"
"재활의학과","2","G82","하반신마비 및 사지마비","164"
"재활의학과","3","R26","보행과 이동의 이상","39"
"재활의학과","4","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","36"
"재활의학과","5","G20","파킨슨병","31"
"재활의학과","6","M51","기타 추간판장애","25"
"재활의학과","7","I63","뇌경색증","22"
"재활의학과","8","S72","대퇴골의 골절","16"
"재활의학과","9","I62","기타 비외상성 두개내출혈","10"
"재활의학과","10","M48","기타 척추병증","9"
"재활의학과","11","G95","척수의 기타 질환","7"
"재활의학과","11","M54","등통증","7"
"재활의학과","13","G23","기저핵의 기타 퇴행성 질환","6"
"재활의학과","13","M17","무릎관절증","6"
"재활의학과","15","G62","기타 다발신경병증","5"
"재활의학과","15","G61","염증성 다발신경병증","5"
"재활의학과","15","G12","척수성 근위축 및 관련 증후군","5"
"재활의학과","18","I61","뇌내출혈","4"
"재활의학과","18","M50","경추간판장애","4"
"재활의학과","18","G93","뇌의 기타 장애","4"
"재활의학과","18","M87","골괴사","4"
"정신건강의학과","1","F20","조현병","110"
"정신건강의학과","2","F10","알콜사용에 의한 정신 및 행동 장애","38"
"정신건강의학과","3","F31","양극성 정동장애","24"
"정신건강의학과","4","F32","우울에피소드","21"
"정신건강의학과","5","F03","상세불명의 치매","8"
"정신건강의학과","6","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","7"
"정신건강의학과","7","F25","조현정동장애","6"
"정신건강의학과","7","F22","지속성 망상장애","6"
"정신건강의학과","9","F33","재발성 우울장애","4"
"정신건강의학과","10","F41","기타 불안장애","3"
"정신건강의학과","10","F07","뇌질환, 뇌손상 및 기능이상에 의한 인격 및 행동장애","3"
"정신건강의학과","10","F43","심한 스트레스에 대한 반응 및 적응장애","3"
"정신건강의학과","10","G30","알츠하이머병","3"
"정신건강의학과","14","F70","경도 정신지체","2"
"정신건강의학과","15","F63","습관 및 충동 장애","1"
"정신건강의학과","15","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","1"
"정신건강의학과","15","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가","1"
"정신건강의학과","15","G47","수면장애","1"
"정신건강의학과","15","F51","비기질성 수면장애","1"
"정형외과","1","M17","무릎관절증","513"
"정형외과","2","M75","어깨병변","275"
"정형외과","3","M48","기타 척추병증","273"
"정형외과","4","S72","대퇴골의 골절","137"
"정형외과","5","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","78"
"정형외과","6","M96","달리 분류되지 않은 처치후 근골격장애","71"
"정형외과","7","M23","무릎의 내부장애","65"
"정형외과","8","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","61"
"정형외과","9","G56","팔의 단일신경병증","56"
"정형외과","10","S82","발목을 포함한 아래다리의 골절","49"
"정형외과","11","L03","연조직염","48"
"정형외과","12","E11","2형 당뇨병","42"
"정형외과","13","S52","아래팔의 골절","40"
"정형외과","14","S42","어깨 및 위팔의 골절","39"
"정형외과","15","M20","손가락 및 발가락의 후천변형","34"
"정형외과","16","M87","골괴사","32"
"정형외과","17","M51","기타 추간판장애","28"
"정형외과","18","M65","윤활막염 및 힘줄윤활막염","26"
"정형외과","19","E14","상세불명의 당뇨병","24"
"정형외과","20","M19","기타 관절증","23"
"정형외과","20","M72","섬유모세포장애","23"
"치과","1","K08","치아 및 지지구조의 기타 장애","40"
"치과","2","K05","치은염 및 치주질환","11"
"치과","3","K04","치수 및 근단주위조직의 질환","4"
"치과","4","K12","구내염 및 관련 병변","3"
"치과","5","K10","턱의 기타 질환","2"
"치과","6","K09","달리 분류되지 않은 구강영역의 낭","1"
"치과","6","K02","치아우식","1"
"치과","6","T17","기도의 이물","1"
"치과","6","M87","골괴사","1"
"치과","6","D16","골 및 관절연골의 양성 신생물","1"
"통증클리닉","1","M96","달리 분류되지 않은 처치후 근골격장애","23"
"통증클리닉","2","M89","뼈의 기타 장애","13"
"통증클리닉","3","M48","기타 척추병증","5"
"통증클리닉","4","B02","대상포진","3"
"통증클리닉","4","G56","팔의 단일신경병증","3"
"통증클리닉","6","M54","등통증","2"
"통증클리닉","6","E11","2형 당뇨병","2"
"통증클리닉","6","G62","기타 다발신경병증","2"
"통증클리닉","9","M50","경추간판장애","1"
"통증클리닉","9","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"통증클리닉","9","M51","기타 추간판장애","1"
"통증클리닉","9","S22","늑골, 흉골 및 흉추의 골절","1"
"통증클리닉","9","J95","달리 분류되지 않은 처치후 호흡장애","1"
"통증클리닉","9","M47","척추증","1"
"통증클리닉","9","G58","기타 단일신경병증","1"
"피부과","1","D04","피부의 제자리암종","7"
"피부과","1","C44","기타 피부의 악성 신생물","7"
"피부과","3","L72","피부 및 피하조직의 모낭낭","3"
"피부과","3","D03","제자리흑색종","3"
"피부과","5","L12","유사천포창","2"
"피부과","5","B02","대상포진","2"
"피부과","7","L40","건선","1"
"피부과","7","L02","피부의 농양, 종기 및 큰종기","1"
"피부과","7","L51","다형홍반","1"
"피부과","7","L73","기타 모낭장애","1"
"피부과","7","N80","자궁내막증","1"
"피부과","7","L57","비이온화방사선 만성 노출에 의한 피부변화","1"
"피부과","7","B86","옴","1"
"피부과","7","C63","기타 및 상세불명의 남성생식기관의 악성 신생물","1"
"피부과","7","L94","기타 국소적 결합조직장애","1"
"피부과","7","I87","정맥의 기타 장애","1"
"피부과","7","L03","연조직염","1"
"피부과","7","L27","내부로 섭취된 물질에 의한 피부염","1"
"피부과","7","D17","양성 지방종성 신생물","1"
"피부과","7","L30","기타 피부염","1"
"혈액종양내과","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","664"
"혈액종양내과","2","C34","기관지 및 폐의 악성 신생물","256"
