"부서명","순위","질병코드","상병명","실인원"
"신경과","13","R25","이상불수의운동","1"
"신경과","13","R56","달리 분류되지 않은 경련","1"
"신경과","13","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1"
"신경과","13","I67","기타 뇌혈관질환","1"
"신경과","13","R55","실신 및 허탈","1"
"신경과","13","G93","뇌의 기타 장애","1"
"신경과","13","G56","팔의 단일신경병증","1"
"신경외과","1","S06","두개내손상","22"
"신경외과","2","I61","뇌내출혈","17"
"신경외과","3","M48","기타 척추병증","11"
"신경외과","4","I69","뇌혈관질환의 후유증","8"
"신경외과","4","I62","기타 비외상성 두개내출혈","8"
"신경외과","6","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","6"
"신경외과","6","M51","기타 추간판장애","6"
"신경외과","8","C71","뇌의 악성 신생물","4"
"신경외과","8","M54","등통증","4"
"신경외과","10","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","3"
"신경외과","10","S32","요추 및 골반의 골절","3"
"신경외과","10","S22","늑골, 흉골 및 흉추의 골절","3"
"신경외과","10","M50","경추간판장애","3"
"신경외과","10","G95","척수의 기타 질환","3"
"신경외과","15","L72","피부 및 피하조직의 모낭낭","2"
"신경외과","15","I63","뇌경색증","2"
"신경외과","15","I60","지주막하출혈","2"
"신경외과","18","D10","입 및 인두의 양성 신생물","1"
"신경외과","18","M43","기타 변형성 등병증","1"
"신경외과","18","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","1"
"신경외과","18","S00","머리의 표재성 손상","1"
"신경외과","18","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"신경외과","18","T81","달리 분류되지 않은 처치의 합병증","1"
"신경외과","18","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"신경외과","18","D17","양성 지방종성 신생물","1"
"신경외과","18","G82","하반신마비 및 사지마비","1"
"신경외과","18","M96","달리 분류되지 않은 처치후 근골격장애","1"
"신경외과","18","M47","척추증","1"
"신경외과","18","S12","목의 골절","1"
"신경외과","18","D18","모든 부위의 혈관종 및 림프관종","1"
"신경외과","18","C44","기타 피부의 악성 신생물","1"
"신경외과","18","T90","머리손상의 후유증","1"
"신장내과","1","N18","만성 신장병","51"
"신장내과","2","E11","2형 당뇨병","22"
"신장내과","3","N17","급성 신부전","9"
"신장내과","3","E87","수분, 전해질 및 산-염기균형의 기타 장애","9"
"신장내과","3","J18","상세불명 병원체의 폐렴","9"
"신장내과","3","N10","급성 세뇨관-간질신장염","9"
"신장내과","7","N39","비뇨계통의 기타 장애","6"
"신장내과","8","R60","달리 분류되지 않은 부종","5"
"신장내과","9","R50","기타 및 원인미상의 열","4"
"신장내과","10","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","3"
"신장내과","11","R53","병감 및 피로","2"
"신장내과","11","C34","기관지 및 폐의 악성 신생물","2"
"신장내과","11","I10","본태성(원발성) 고혈압","2"
"신장내과","14","G00","달리 분류되지 않은 세균성 수막염","1"
"신장내과","14","E16","췌장내분비의 기타 장애","1"
"신장내과","14","R11","구역 및 구토","1"
"신장내과","14","J69","고체 및 액체에 의한 폐렴","1"
"신장내과","14","S30","복부, 아래등 및 골반의 표재성 손상","1"
"신장내과","14","I50","심부전","1"
"신장내과","14","C61","전립선의 악성 신생물","1"
"신장내과","14","R73","혈당치상승","1"
"신장내과","14","M62","근육의 기타 장애","1"
"신장내과","14","A41","기타 패혈증","1"
"신장내과","14","K52","기타 비감염성 위장염 및 결장염","1"
"신장내과","14","I48","심방세동 및 조동","1"
"신장내과","14","C16","위의 악성 신생물","1"
"신장내과","14","K26","십이지장궤양","1"
"심장 내과","1","I20","협심증","173"
"심장 내과","2","R07","목구멍 및 가슴의 통증","22"
"심장 내과","3","I25","만성 허혈심장병","20"
"심장 내과","4","I50","심부전","19"
"심장 내과","5","I70","죽상경화증","12"
"심장 내과","6","R06","호흡의 이상","9"
"심장 내과","7","I48","심방세동 및 조동","8"
"심장 내과","7","J18","상세불명 병원체의 폐렴","8"
"심장 내과","9","I21","급성 심근경색증","5"
"심장 내과","10","R53","병감 및 피로","4"
"심장 내과","11","N10","급성 세뇨관-간질신장염","3"
"심장 내과","11","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","3"
"심장 내과","13","R55","실신 및 허탈","2"
"심장 내과","13","J90","달리 분류되지 않은 흉막삼출액","2"
"심장 내과","13","R10","복부 및 골반 통증","2"
"심장 내과","16","R60","달리 분류되지 않은 부종","1"
"심장 내과","16","K80","담석증","1"
"심장 내과","16","C34","기관지 및 폐의 악성 신생물","1"
"심장 내과","16","Z95","심장 및 혈관 삽입물 및 이식편의 존재","1"
"심장 내과","16","A41","기타 패혈증","1"
"심장 내과","16","I47","발작성 빈맥","1"
"심장 내과","16","J20","급성 기관지염","1"
"심장 내과","16","I26","폐색전증","1"
"심장 내과","16","E11","2형 당뇨병","1"
"심장 내과","16","R00","심장박동의 이상","1"
"심장 내과","16","K52","기타 비감염성 위장염 및 결장염","1"
"심장 내과","16","I44","방실차단 및 좌각차단","1"
"심장 내과","16","R52","달리 분류되지 않은 통증","1"
"안과","1","H25","노년백내장","162"
"외과","1","I83","하지의 정맥류","78"
"외과","2","N18","만성 신장병","51"
"외과","3","K40","사타구니탈장","47"
"외과","4","K64","치핵 및 항문주위정맥혈전증","35"
"외과","5","K80","담석증","27"
"외과","6","K35","급성 충수염","25"
"외과","7","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","21"
"외과","8","S22","늑골, 흉골 및 흉추의 골절","20"
"외과","9","C18","결장의 악성 신생물","19"
"외과","10","K56","탈장이 없는 마비성 장폐색증 및 장폐색","15"
"외과","10","K81","담낭염","15"
"외과","12","K60","항문 및 직장부의 열창 및 누공","12"
"외과","12","C16","위의 악성 신생물","12"
"외과","14","L89","욕창궤양 및 압박부위","7"
"외과","15","K82","담낭의 기타 질환","6"
"외과","15","D12","결장, 직장, 항문 및 항문관의 양성 신생물","6"
"외과","17","L03","연조직염","5"
"외과","17","I70","죽상경화증","5"
"외과","17","K62","항문 및 직장의 기타 질환","5"
"외과","17","J93","기흉","5"
"외과","17","I89","림프관 및 림프절의 기타 비감염성 장애","5"
"이비인후과","1","J32","만성 부비동염","43"
"이비인후과","2","J34","코 및 비동의 기타 장애","23"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","10"
"이비인후과","4","J03","급성 편도염","5"
"이비인후과","5","D10","입 및 인두의 양성 신생물","3"
"이비인후과","6","J35","편도 및 아데노이드의 만성 질환","2"
"이비인후과","6","J00","급성 비인두염[감기]","2"
"이비인후과","6","L03","연조직염","2"
"이비인후과","6","L02","피부의 농양, 종기 및 큰종기","2"
"이비인후과","6","K11","침샘의 질환","2"
"이비인후과","6","K14","혀의 질환","2"
"이비인후과","6","J37","만성 후두염 및 후두기관염","2"
"이비인후과","13","G51","안면신경장애","1"
"이비인후과","13","J33","코폴립","1"
"이비인후과","13","J18","상세불명 병원체의 폐렴","1"
"이비인후과","13","J39","상기도의 기타 질환","1"
"이비인후과","13","J38","달리 분류되지 않은 성대 및 후두의 질환","1"
"이비인후과","13","J36","편도주위농양","1"
"이비인후과","13","J04","급성 후두염 및 기관염","1"
"이비인후과","13","Z08","악성 신생물에 대한 치료후 추적검사","1"
"이비인후과","13","H66","화농성 및 상세불명의 중이염","1"
"이비인후과","13","B02","대상포진","1"
"이비인후과","13","R04","기도출혈","1"
"이비인후과","13","J30","혈관운동성 및 앨러지성 비염","1"
"이비인후과","13","D33","뇌 및 중추신경계통의 기타 부분의 양성 신생물","1"
"재활의학과","1","M54","등통증","59"
"재활의학과","2","M51","기타 추간판장애","21"
"재활의학과","3","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","13"
"재활의학과","4","G81","편마비","8"
"재활의학과","5","M50","경추간판장애","7"
"재활의학과","6","G63","달리 분류된 질환에서의 다발신경병증","6"
"재활의학과","6","G82","하반신마비 및 사지마비","6"
"재활의학과","8","G62","기타 다발신경병증","5"
"재활의학과","9","M24","기타 특정 관절장애","4"
"재활의학과","10","G54","신경근 및 신경총 장애","3"
"재활의학과","10","M75","어깨병변","3"
"재활의학과","12","I69","뇌혈관질환의 후유증","2"
"재활의학과","12","S78","엉덩이 및 대퇴의 외상성 절단","2"
"재활의학과","12","M48","기타 척추병증","2"
"재활의학과","12","M96","달리 분류되지 않은 처치후 근골격장애","2"
"재활의학과","16","G95","척수의 기타 질환","1"
"재활의학과","16","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"재활의학과","16","M17","무릎관절증","1"
"재활의학과","16","S32","요추 및 골반의 골절","1"
"재활의학과","16","G12","척수성 근위축 및 관련 증후군","1"
"재활의학과","16","G83","기타 마비증후군","1"
"재활의학과","16","G56","팔의 단일신경병증","1"
"재활의학과","16","S72","대퇴골의 골절","1"
"재활의학과","16","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"재활의학과","16","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","1"
"재활의학과","16","R26","보행과 이동의 이상","1"
"정형외과","1","M48","기타 척추병증","719"
"정형외과","2","M96","달리 분류되지 않은 처치후 근골격장애","153"
"정형외과","3","M51","기타 추간판장애","133"
"정형외과","4","M17","무릎관절증","132"
"정형외과","5","M43","기타 변형성 등병증","122"
"정형외과","6","M75","어깨병변","99"
"정형외과","7","S32","요추 및 골반의 골절","74"
"정형외과","8","S72","대퇴골의 골절","48"
"정형외과","9","S22","늑골, 흉골 및 흉추의 골절","41"
"정형외과","10","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","38"
"정형외과","11","M23","무릎의 내부장애","27"
"정형외과","12","S52","아래팔의 골절","26"
"정형외과","13","S82","발목을 포함한 아래다리의 골절","24"
"정형외과","14","M87","골괴사","15"
"정형외과","15","S92","발목을 제외한 발의 골절","12"
"정형외과","16","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","11"
"정형외과","17","S42","어깨 및 위팔의 골절","10"
"정형외과","17","M13","기타 관절염","10"
"정형외과","19","M20","손가락 및 발가락의 후천변형","8"
"정형외과","19","S62","손목 및 손부위의 골절","8"
"정형외과","19","L03","연조직염","8"
"한방진료과","1","M54","등통증","3"
"한방진료과","2","M48","기타 척추병증","1"
"호흡기 내과","1","J18","상세불명 병원체의 폐렴","147"
"호흡기 내과","2","J44","기타 만성 폐색성 폐질환","47"
"호흡기 내과","3","C34","기관지 및 폐의 악성 신생물","24"
"호흡기 내과","4","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"호흡기 내과","5","J45","천식","9"
"호흡기 내과","5","J20","급성 기관지염","9"
"호흡기 내과","7","R09","순환계통 및 호흡계통의 기타 증상 및 징후","8"
"호흡기 내과","8","R04","기도출혈","7"
"호흡기 내과","9","J40","급성인지 만성인지 명시되지 않은 기관지염","6"
"호흡기 내과","9","J90","달리 분류되지 않은 흉막삼출액","6"
"호흡기 내과","9","J98","기타 호흡장애","6"
"호흡기 내과","9","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","6"
"호흡기 내과","13","E11","2형 당뇨병","4"
"호흡기 내과","13","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","4"
"호흡기 내과","13","I50","심부전","4"
"호흡기 내과","16","R05","기침","3"
"호흡기 내과","16","R50","기타 및 원인미상의 열","3"
"호흡기 내과","18","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","2"
"호흡기 내과","18","N39","비뇨계통의 기타 장애","2"
"호흡기 내과","18","C83","비소포성 림프종","2"
"호흡기 내과","18","J69","고체 및 액체에 의한 폐렴","2"
"호흡기 내과","18","J84","기타 간질성 폐질환","2"
"호흡기 내과","18","J10","확인된 계절성 인플루엔자바이러스에 의한 인플루엔자","2"
"호흡기 내과","18","J32","만성 부비동염","2"
