년도,지역,구분,순위,상병코드,상병명,실인원,연인원,59이하,60-64,65-69,70-79,80-89,90이상,진료비(천원),코드그룹,국비비율
2021,서울,입원(실인원),18.0, N18 ," Chronic kidney disease, stage 1 ",119.93896713615024,3766.8967136150236,6.098591549295775,4.065727699530516,3.3881064162754306,80.63693270735524,22.36150234741784,3.3881064162754306,,N18,0.6776212832550861
2021,서울,입원(실인원),19.0, K40 ," Bilateral inguinal hernia, with obstruction, without gangrene ",77.04395604395604,276.6373626373626,1.8021978021978022,0.9010989010989011,1.3516483516483517,55.417582417582416,13.516483516483516,4.054945054945055,,K40,0.45054945054945056
2021,서울,입원(실인원),20.0, J18 , bronchopneumonia ,76.68,1239.9105882352942,1.0023529411764707,0.5011764705882353,1.0023529411764707,37.58823529411765,23.054117647058824,13.531764705882354,,J18,0.5011764705882353
2021,서울,입원(연인원),1.0, U07 , Emergency use of U07 ,39.142550911039656,397.9707038227939,198.37084673097536,41.543408360128616,52.590210789567706,78.8996070025009,23.72275812790282,2.843872811718471,,U07,0.01429081814933905
2021,서울,입원(연인원),2.0, M17 ," Osteoarthritis of patellofemoral joint, both ",129.74716981132076,2792.181132075472,113.76981132075471,153.71320754716982,309.90566037735846,1843.7320754716982,358.388679245283,12.671698113207547,,M17,0.27547169811320754
2021,서울,입원(연인원),3.0, Z51 , therapeutic radiology ,434.0716934487021,5201.98022249691,369.64894932014835,116.336217552534,266.44746600741655,2793.9456118665016,1275.3201483312732,380.28182941903583,,Z51,0.6254635352286774
2021,서울,입원(연인원),4.0, F20 , Paranoid schizophrenia ,45.73684210526316,4778.0526315789475,2088.842105263158,875.9473684210527,807.6315789473684,778.6842105263158,226.94736842105263,0.0,,F20,0.5789473684210527
2021,서울,입원(연인원),5.0, C34 , lung cancer of hilus ,220.76950998185117,5549.618874773139,106.6715063520871,15.528130671506352,142.45372050816695,4300.617059891107,746.7005444646097,237.64791288566244,,C34,0.6751361161524501
2021,서울,입원(연인원),6.0, N18 ," Chronic kidney disease, stage 1 ",119.93896713615024,3766.8967136150236,82.6697965571205,60.30829420970266,86.73552425665102,2499.7449139280125,631.5430359937402,405.8951486697966,,N18,0.6776212832550861
2021,서울,입원(연인원),7.0, M48 , spinal stenosis ,164.6010016694491,2645.1485809682804,93.8330550918197,117.42237061769616,174.5609348914858,1954.7679465776293,249.52253756260436,55.04173622704508,,M48,0.5242070116861436
2021,서울,입원(연인원),8.0, H25 ," Senile incipient cataract, ",602.9400630914827,2087.3615141955834,28.448580441640377,41.61135646687697,148.18738170347004,1540.4694006309148,272.5968454258675,56.04794952681388,,H25,0.4246056782334385
2021,서울,입원(연인원),9.0, I63 , cerebral infarction due to thrombosis of precerebral arteries ,130.84514435695536,2192.4671916010498,54.06824146981627,83.80577427821522,18.38320209973753,982.4199475065616,810.4829396325459,243.30708661417322,,I63,0.5406824146981627
2021,서울,입원(연인원),10.0, J15 , Pneumonia due to klebsiella pneumoniae ,53.555844155844156,2272.737662337662,0.0,9.233766233766234,5.54025974025974,1046.4935064935064,869.2051948051948,342.26493506493506,,J15,0.6155844155844156
2021,서울,입원(연인원),11.0, E11 , non-insulin-dependent diabetes mellitus with coma ,78.86160108548168,2112.067842605156,164.83853459972863,108.50881953867028,68.78154681139755,1176.9945725915875,438.7788331071913,154.16553595658073,,E11,0.592944369063772
2021,서울,입원(연인원),12.0, I50 , Right heart failure ,90.71934604904634,1801.7166212534062,11.149863760217984,6.588555858310627,5.574931880108992,698.3869209809264,877.2915531335151,202.724795640327,,I50,0.5068119891008175
2021,서울,입원(연인원),13.0, S72 , femur neck fracture Garden type III ,30.638297872340427,1004.5390070921986,3.9716312056737593,52.765957446808514,11.631205673758867,201.41843971631207,485.67375886524826,249.07801418439718,,S72,0.28368794326241137
2021,서울,입원(연인원),14.0, I25 , Atherosclerotic cardiovascular disease ,203.52998065764024,2356.943907156673,24.02321083172147,36.03481624758221,164.82591876208897,1630.909090909091,440.4255319148936,60.725338491295936,,I25,0.6673114119922631
2021,서울,입원(연인원),15.0, C16 , Malignant neoplasm of cardia of stomach ,108.9963503649635,2084.1788321167883,39.74452554744526,28.302919708029197,31.916058394160583,1524.7445255474452,341.44160583941607,118.02919708029196,,C16,0.6021897810218978
2021,서울,입원(연인원),16.0, M75 , periarthritis of shoulder ,118.11650485436894,1671.527508090615,167.71521035598707,76.18770226537217,141.63754045307445,1202.1294498381878,69.02912621359224,14.828478964401295,,M75,0.511326860841424
2021,서울,입원(연인원),17.0, C61 , Acinar Prostate Adenocarcinoma ,149.45652173913044,2209.2391304347825,15.625,46.875,40.08152173913044,1846.467391304348,131.79347826086956,128.39673913043478,,C61,0.6793478260869565
2021,서울,입원(연인원),18.0, C22 , Combined hepatocellular carcinoma and cholangiocarcinoma ,187.88165680473372,2145.7278106508875,42.49704142011834,76.79289940828403,80.5207100591716,1534.3668639053255,404.84023668639054,6.710059171597633,,C22,0.7455621301775148
2021,서울,입원(연인원),19.0, K80 , gallstone(impacted) of cystic duct ,108.38709677419355,1294.3548387096776,23.225806451612904,10.64516129032258,48.87096774193549,891.2903225806452,240.0,80.3225806451613,,K80,0.4838709677419355
2021,서울,입원(연인원),20.0, S06 ," Cerebral concussion, without open intracranial wound ",43.78378378378379,1444.3243243243244,27.027027027027028,7.027027027027027,98.91891891891892,935.6756756756757,244.86486486486487,130.8108108108108,,S06,0.5405405405405406
2021,서울,외래,1.0, N40 , benign prostate of hyperplasia(BPH) ,36592.72847682119,36592.72847682119,360.546357615894,799.2615894039735,1481.5728476821191,26787.685430463574,5363.354304635762,1800.3079470198675,,N40,0.6059602649006622
2021,서울,외래,2.0, I10 , essential hypertension ,28743.610046607977,28743.610046607977,1207.3909891248059,1242.74728120145,2322.4334541688245,18177.883480062144,4663.864319005696,1129.2905230450544,,I10,0.5277058518902124
2021,서울,외래,3.0, K05 , Acute gingivitis ,32967.61111111112,32967.61111111112,2965.7222222222226,1992.2222222222224,3184.5000000000005,21331.444444444445,3014.6111111111113,479.11111111111114,,K05,0.6111111111111112
2021,서울,외래,4.0, E11 , non-insulin-dependent diabetes mellitus with coma ,31688.72591587517,31688.72591587517,1679.2184531886023,1359.0284938941654,2455.38263229308,21215.549525101764,4204.568521031208,774.97829036635,,E11,0.592944369063772
2021,서울,외래,5.0, K08 , Other disorders of teeth and supporting  structures ,32395.81818181818,32395.81818181818,1139.0,839.9545454545454,2492.0454545454545,23766.772727272728,3458.7272727272725,699.3181818181818,,K08,0.7727272727272727
2021,서울,외래,6.0, M48 , spinal stenosis ,16231.54590984975,16231.54590984975,470.7378964941569,495.89983305509185,1198.8614357262104,10886.207011686143,2582.243739565943,597.5959933222036,,M48,0.5242070116861436
2021,서울,외래,7.0, L30 , Nummular dermatitis ,15417.272727272726,15417.272727272726,855.8181818181818,502.3636363636363,816.5454545454545,11361.272727272726,1549.090909090909,332.18181818181813,,L30,0.5454545454545454
2021,서울,외래,8.0, I20 , Angina pectoris ,16204.81180811808,16204.81180811808,225.31365313653134,336.38376383763836,714.6568265682656,11954.952029520295,2401.653136531365,571.8523985239852,,I20,0.6346863468634686
2021,서울,외래,9.0, I63 , cerebral infarction due to thrombosis of precerebral arteries ,12278.897637795275,12278.897637795275,153.5538057742782,288.7244094488189,520.1364829396325,8025.349081364829,2433.070866141732,858.0629921259842,,I63,0.5406824146981627
2021,서울,외래,10.0, H25 ," Senile incipient cataract, ",7935.455520504732,7935.455520504732,180.45741324921136,266.2277602523659,548.5905362776025,5586.961514195584,1134.9709779179811,218.24731861198737,,H25,0.4246056782334385
2021,서울,외래,11.0, G81 , flaccid hemiplegia ,11448.986577181207,11448.986577181207,1466.778523489933,377.6174496644295,837.0,7515.523489932886,924.3825503355705,327.68456375838923,,G81,0.6241610738255033
2021,서울,외래,12.0, M51 , Lumbar and other intervertebral disc disorders with myelopathy ,10576.1387283237,10576.1387283237,813.9653179190752,262.70520231213874,565.0867052023121,7424.878612716763,1302.705202312139,206.7976878612717,,M51,0.6011560693641619
2021,서울,외래,13.0, N18 ," Chronic kidney disease, stage 1 ",11704.552425665102,11704.552425665102,765.0344287949922,497.3740219092332,513.6369327073553,6967.97965571205,2185.3286384976527,775.1987480438185,,N18,0.6776212832550861
2021,서울,외래,14.0, R42 , psychophysiologic dizziness ,8477.0,8477.0,297.0,245.0,577.5,5286.0,1624.5,447.0,,R42,0.5
2021,서울,외래,15.0, C61 , Acinar Prostate Adenocarcinoma ,11399.45652173913,11399.45652173913,6.114130434782609,119.56521739130434,205.16304347826087,9142.663043478262,1627.038043478261,298.9130434782609,,C61,0.6793478260869565
2021,서울,외래,16.0, U07 , Emergency use of U07 ,232.1257591997142,232.1257591997142,148.19578420864596,15.96284387281172,19.006788138620937,41.67202572347267,6.245087531261165,1.0432297249017506,,U07,0.01429081814933905
2021,서울,외래,17.0, M17 ," Osteoarthritis of patellofemoral joint, both ",4415.260377358491,4415.260377358491,182.0867924528302,187.32075471698113,431.66415094339624,2843.9698113207546,646.8075471698113,123.41132075471698,,M17,0.27547169811320754
2021,서울,외래,18.0, R52 , acute pain ,11936.153846153848,11936.153846153848,1692.3076923076924,744.6153846153846,896.923076923077,7003.846153846154,1173.076923076923,425.3846153846154,,R52,0.7692307692307693
2021,서울,외래,19.0, H35 , radiation retinopathy ,7498.774954627949,7498.774954627949,87.70780399274047,120.1742286751361,337.7477313974591,5291.542649727768,1333.0617059891106,328.540834845735,,H35,0.484573502722323
2021,서울,외래,20.0,K02,Caries limited to enamel,8425.474999999999,8425.474999999999,1137.925,413.42499999999995,635.9499999999999,5325.65,801.55,110.975,,K02,0.575
2022,서울,입원(실인원),1.0, H25 ," Senile incipient cataract, ",472.2476635514019,1592.9369158878505,5.593457943925234,13.184579439252337,20.376168224299064,350.39018691588785,71.11682242990655,11.586448598130842,,H25,0.39953271028037385
2022,서울,입원(실인원),2.0, U07 , Emergency use of U07 ,167.98481561822126,1528.7180043383948,78.28054953000724,13.85827910339841,15.356471438900941,39.32754880694144,16.292841648590024,4.869125090383225,,U07,0.18727404193781635
2022,서울,입원(실인원),3.0, Z51 , therapeutic radiology ,347.1788491446345,4483.847589424572,25.65629860031104,27.839813374805598,12.5552099533437,207.97978227060653,54.58786936236392,18.55987558320373,,Z51,0.5458786936236392
2022,서울,입원(실인원),4.0, M17 ," Osteoarthritis of patellofemoral joint, both ",97.0632911392405,1987.746835443038,2.7341772151898733,4.10126582278481,10.936708860759493,64.70886075949367,13.443037974683543,1.1392405063291138,,M17,0.22784810126582278
2022,서울,입원(실인원),5.0, I25 , Atherosclerotic cardiovascular disease ,283.302034428795,2751.5962441314555,5.38341158059468,6.056338028169015,14.131455399061034,213.99061032863852,32.97339593114241,10.76682316118936,,I25,0.672926447574335
2022,서울,입원(실인원),6.0, C34 , lung cancer of hilus ,215.57522123893804,4074.1150442477874,1.2831858407079646,1.2831858407079646,8.982300884955752,162.3230088495575,30.154867256637168,11.548672566371682,,C34,0.6415929203539823
2022,서울,입원(실인원),7.0, M48 , spinal stenosis ,158.02314814814815,2452.0663580246915,4.922839506172839,4.430555555555555,8.86111111111111,114.20987654320989,20.183641975308642,5.415123456790123,,M48,0.49228395061728397
2022,서울,입원(실인원),8.0, C61 , Acinar Prostate Adenocarcinoma ,210.16,2829.35,2.13,1.42,7.81,185.31,9.23,4.26,,C61,0.71
2022,서울,입원(실인원),9.0, I65 , Occlusion and stenosis of vertebral artery ,201.42424242424244,1243.3939393939395,1.393939393939394,0.0,4.878787878787879,171.45454545454547,22.303030303030305,1.393939393939394,,I65,0.696969696969697
2022,서울,입원(실인원),10.0, Z04 , Examination and observation following work accident ,280.0,873.0,0.0,0.0,0.0,251.0,28.0,1.0,,Z04,1.0
2022,서울,입원(실인원),11.0, I63 , cerebral infarction due to thrombosis of precerebral arteries ,130.95412844036696,1685.6146788990825,1.6788990825688073,2.238532110091743,5.036697247706422,72.19266055045871,33.01834862385321,16.788990825688074,,I63,0.5596330275229358
2022,서울,입원(실인원),12.0, M75 , periarthritis of shoulder ,108.93506493506493,1419.4285714285713,7.48051948051948,4.207792207792208,12.155844155844155,79.48051948051948,5.142857142857142,0.4675324675324675,,M75,0.4675324675324675
2022,서울,입원(실인원),13.0, C22 , Ruptured hepatocellular carcinoma ,152.04545454545453,1832.7272727272725,4.7727272727272725,6.136363636363636,8.863636363636363,111.13636363636363,14.318181818181817,6.8181818181818175,,C22,0.6818181818181818
2022,서울,입원(실인원),14.0, I67 , Dissection intracranial ,76.90625,402.5,6.109375,4.671875,10.0625,49.234375,6.828125,0.0,,I67,0.359375
2022,서울,입원(실인원),15.0, K80 , gallstone(impacted) of cystic duct ,96.84671532846716,821.3868613138686,5.883211678832117,4.978102189781022,6.788321167883212,57.47445255474452,15.386861313868613,6.335766423357664,,K80,0.45255474452554745
2022,서울,입원(실인원),16.0, J18 , bronchopneumonia ,109.098,1571.22,3.654,0.522,1.566,55.854,25.578,21.924,,J18,0.522
2022,서울,입원(실인원),17.0, N18 ," Chronic kidney disease, stage 1 ",137.38573508005823,3430.602620087336,7.408054342552159,6.061135371179039,3.3672974284327992,86.20281416787967,28.958757884522075,5.387675885492479,,N18,0.6734594856865599
2022,서울,입원(실인원),18.0, K40 ," Bilateral inguinal hernia, with obstruction, without gangrene ",117.2093023255814,392.0651162790698,0.586046511627907,2.344186046511628,3.516279069767442,86.14883720930233,19.92558139534884,4.688372093023256,,K40,0.586046511627907
2022,서울,입원(실인원),19.0, I50 , Right heart failure ,100.4776119402985,3194.3283582089553,1.6119402985074627,0.5373134328358209,0.0,40.83582089552239,33.3134328358209,24.17910447761194,,I50,0.5373134328358209
2022,서울,입원(실인원),20.0, C16 , Malignant neoplasm of cardia of stomach ,109.92207792207792,1537.116883116883,2.3896103896103895,1.1948051948051948,4.181818181818182,77.66233766233766,19.116883116883116,5.376623376623376,,C16,0.5974025974025974
2022,서울,입원(연인원),1.0, M17 ," Osteoarthritis of patellofemoral joint, both ",97.0632911392405,1987.746835443038,57.189873417721515,80.88607594936708,221.69620253164555,1319.9240506329113,284.3544303797468,23.696202531645568,,M17,0.22784810126582278
2022,서울,입원(연인원),2.0, Z51 , therapeutic radiology ,347.1788491446345,4483.847589424572,463.9968895800933,253.28771384136857,286.04043545878693,2023.0264385692067,954.741835147745,502.75427682737165,,Z51,0.5458786936236392
2022,서울,입원(연인원),3.0, U07 , Emergency use of U07 ,167.98481561822126,1528.7180043383948,580.1749819233551,122.28994938539408,127.53362255965294,462.7541576283442,188.02313810556763,47.94215473608099,,U07,0.18727404193781635
2022,서울,입원(연인원),4.0, F20 , Paranoid schizophrenia ,44.270833333333336,4196.354166666667,2152.0833333333335,459.37500000000006,557.2916666666667,844.7916666666667,182.8125,0.0,,F20,0.5208333333333334
2022,서울,입원(연인원),5.0, C34 , lung cancer of hilus ,215.57522123893804,4074.1150442477874,21.8141592920354,3.849557522123894,165.53097345132744,3086.7035398230087,607.5884955752213,188.6283185840708,,C34,0.6415929203539823
2022,서울,입원(연인원),6.0, I50 , Right heart failure ,100.4776119402985,3194.3283582089553,31.16417910447761,4.298507462686567,0.0,1975.7014925373135,626.5074626865671,556.6567164179104,,I50,0.5373134328358209
2022,서울,입원(연인원),7.0, G81 , flaccid hemiplegia ,47.137142857142855,3333.822857142857,19.37142857142857,139.4742857142857,0.0,2411.097142857143,596.64,167.23999999999998,,G81,0.6457142857142857
2022,서울,입원(연인원),8.0, N18 ," Chronic kidney disease, stage 1 ",137.38573508005823,3430.602620087336,161.63027656477436,70.71324599708879,124.59000485201358,2656.7976710334788,367.7088791848617,49.162542455118874,,N18,0.6734594856865599
2022,서울,입원(연인원),9.0, M48 , spinal stenosis ,158.02314814814815,2452.0663580246915,51.19753086419753,68.91975308641976,114.70216049382717,1634.875,280.60185185185185,301.7700617283951,,M48,0.49228395061728397
2022,서울,입원(연인원),10.0, I25 , Atherosclerotic cardiovascular disease ,283.302034428795,2751.5962441314555,73.34898278560252,57.19874804381847,101.61189358372458,1960.907668231612,433.3646322378717,125.1643192488263,,I25,0.672926447574335
2022,서울,입원(연인원),11.0, H25 ," Senile incipient cataract, ",472.2476635514019,1592.9369158878505,16.38084112149533,43.94859813084112,69.91822429906543,1184.214953271028,239.32009345794393,39.15420560747664,,H25,0.39953271028037385
2022,서울,입원(연인원),12.0, C61 , Acinar Prostate Adenocarcinoma ,210.16,2829.35,14.91,14.91,116.44,2472.22,146.97,63.9,,C61,0.71
2022,서울,입원(연인원),13.0, J15 , Pneumonia due to klebsiella pneumoniae ,46.06564551422319,2263.8840262582057,1065.5711159737416,0.0,57.582056892778986,487.93216630196935,418.2275711159737,234.57111597374177,,J15,0.6061269146608315
2022,서울,입원(연인원),14.0, S72 , femur neck fracture Garden type III ,36.98039215686274,1004.7843137254902,36.98039215686274,22.248366013071895,7.816993464052287,336.4313725490196,463.3071895424836,138.0,,S72,0.3006535947712418
2022,서울,입원(연인원),15.0, E11 , non0insulin0dependent diabetes mellitus with coma ,108.16860863605208,2047.1220013708016,165.36120630568882,99.46538725154214,38.54283755997258,1332.8361891706647,346.2638793694311,64.65250171350239,,E11,0.6216586703221384
2022,서울,입원(연인원),16.0, M75 , periarthritis of shoulder ,108.93506493506493,1419.4285714285713,69.66233766233766,34.12987012987013,187.4805194805195,1033.2467532467533,80.88311688311688,14.025974025974026,,M75,0.4675324675324675
2022,서울,입원(연인원),17.0, I63 , cerebral infarction due to thrombosis of precerebral arteries ,130.95412844036696,1685.6146788990825,6.715596330275229,13.990825688073393,45.88990825688073,939.0642201834862,413.5688073394495,266.3853211009174,,I63,0.5596330275229358
2022,서울,입원(연인원),18.0, J18 , bronchopneumonia ,109.098,1571.22,46.980000000000004,7.83,37.062000000000005,778.302,450.486,250.56,,J18,0.522
2022,서울,입원(연인원),19.0, T84 , THR aseptic loosening ,39.78,1514.19,101.49,12.24,25.5,1183.2,168.3,23.46,,T84,0.51
2022,서울,입원(연인원),20.0, S06 ," Cerebral concussion, without open intracranial wound ",45.272727272727266,1526.181818181818,4.363636363636363,1.0909090909090908,3.818181818181818,913.090909090909,296.1818181818182,307.6363636363636,,S06,0.5454545454545454
2022,서울,외래,1.0, N40 , benign prostate of hyperplasia(BPH) ,35207.5073313783,35207.5073313783,320.8445747800587,691.7067448680352,1404.7624633431085,25410.158357771263,5314.064516129032,2065.9706744868035,,N40,0.6099706744868035
2022,서울,외래,2.0, E11 , non0insulin0dependent diabetes mellitus with coma ,34691.04043865661,34691.04043865661,1740.6442769019875,1380.7039067854694,2436.2803289924605,23363.176148046605,4815.368060315284,954.8677176148046,,E11,0.6216586703221384
2022,서울,외래,3.0, K05 , Acute gingivitis ,34568.149253731346,34568.149253731346,2777.910447761194,1952.2537313432836,3072.537313432836,22530.537313432837,3626.716417910448,608.1940298507463,,K05,0.7014925373134329
2022,서울,외래,4.0, I10 , essential hypertension ,25909.358817961933,25909.358817961933,1024.86707329898,964.3884740771902,1934.2254706067938,16486.13923651278,4270.007045956462,1229.7315175097276,,I10,0.5448522452413503
2022,서울,외래,5.0, K08 , Other disorders of teeth and supporting  structures ,26554.372881355932,26554.372881355932,1275.7627118644068,799.1694915254237,1916.949152542373,18526.98305084746,3337.4745762711864,698.0338983050848,,K08,0.6610169491525424
2022,서울,외래,6.0, L30 , Nummular dermatitis ,15008.727272727272,15008.727272727272,775.6363636363636,386.18181818181813,620.1818181818181,11059.636363636362,1730.181818181818,436.9090909090909,,L30,0.5454545454545454
2022,서울,외래,7.0, I20 , Angina pectoris ,17535.129870129873,17535.129870129873,236.1904761904762,307.98701298701303,686.4285714285714,12668.398268398269,2836.2987012987014,799.8268398268399,,I20,0.670995670995671
2022,서울,외래,8.0, M48 , spinal stenosis ,12084.09413580247,12084.09413580247,296.84722222222223,264.35648148148147,733.0108024691358,8112.83950617284,2112.3904320987654,564.6496913580247,,M48,0.49228395061728397
2022,서울,외래,9.0, I63 , cerebral infarction due to thrombosis of precerebral arteries ,12357.816513761467,12357.816513761467,162.29357798165137,191.39449541284404,538.3669724770642,8123.073394495413,2386.834862385321,955.8532110091743,,I63,0.5596330275229358
2022,서울,외래,10.0, N18 ," Chronic kidney disease, stage 1 ",13722.410480349345,13722.410480349345,688.9490538573508,375.11693352741383,637.0926734594857,8326.653081028626,2733.5720524017465,961.0266860747209,,N18,0.6734594856865599
2022,서울,외래,11.0, M51 , Lumbar and other intervertebral disc disorders with myelopathy ,10776.71875,10776.71875,794.0625,220.390625,544.6875,7133.984375,1875.234375,208.359375,,M51,0.546875
2022,서울,외래,12.0, H35 , radiation retinopathy ,9033.728000000001,9033.728000000001,98.304,137.728,337.408,6351.360000000001,1575.936,532.992,,H35,0.512
2022,서울,외래,13.0, Z11 , Special screening examination for Coronavirus disease 2019[COVID019] ,,,,,,,,,,Z11,
2022,서울,외래,14.0, R42 , psychophysiologic dizziness ,8115.172413793104,8115.172413793104,317.1724137931035,248.6206896551724,541.6551724137931,5043.862068965517,1513.9310344827586,449.93103448275866,,R42,0.4827586206896552
2022,서울,외래,15.0, G81 , flaccid hemiplegia ,11179.251428571428,11179.251428571428,1500.6399999999999,431.33714285714285,939.5142857142856,7098.982857142857,1006.0228571428571,202.75428571428571,,G81,0.6457142857142857
2022,서울,외래,16.0, R52 , acute pain ,5341.0,5341.0,889.3333333333333,351.66666666666663,352.66666666666663,3054.333333333333,493.3333333333333,199.66666666666666,,R52,0.3333333333333333
2022,서울,외래,17.0, C61 , Acinar Prostate Adenocarcinoma ,11399.76,11399.76,13.489999999999998,50.41,196.67,8653.48,1998.6499999999999,487.06,,C61,0.71
2022,서울,외래,18.0, H42 ," Glaucoma in endocrine, nutritional and metabolic diseases ",14462.0,14462.0,366.0,372.0,767.0,9809.0,2523.0,625.0,,H42,1.0
2022,서울,외래,19.0, K02 , Caries limited to enamel ,8918.094339622641,8918.094339622641,1164.9622641509434,320.66037735849056,690.5094339622641,5551.471698113207,1034.8301886792453,155.66037735849056,,K02,0.6226415094339622
2022,서울,외래,20.0,K04,suppurative pulpitis,13009.846153846154,13009.846153846154,1000.6153846153846,514.1538461538462,840.923076923077,9150.461538461539,1320.923076923077,182.76923076923077,,K04,0.9230769230769231
2023,서울,입원(실인원),1.0, H25 ," Senile incipient cataract, ",574.0665362035224,2071.4657534246576,6.350293542074364,18.627527723418133,26.24787997390737,389.484670580561,119.38551859099803,13.9706457925636,,H25,0.4233529028049576
2023,서울,입원(실인원),2.0, Z51 , therapeutic radiology ,504.8200455580866,6012.266514806379,19.865603644646924,22.202733485193622,46.15831435079727,299.15261958997723,82.96810933940775,34.47266514806378,,Z51,0.5842824601366743
2023,서울,입원(실인원),3.0, I25 , Atherosclerotic cardiovascular disease ,357.98513011152414,3219.8550185873605,12.066914498141264,6.703841387856258,13.407682775712516,255.4163568773234,61.67534076827757,8.714993804213135,,I25,0.6703841387856257
2023,서울,입원(실인원),4.0, M17 ," Osteoarthritis of patellofemoral joint, both ",144.50557620817844,3393.323420074349,4.795539033457248,3.1970260223048323,11.189591078066913,101.02602230483271,23.65799256505576,0.6394052044609665,,M17,0.31970260223048325
2023,서울,입원(실인원),5.0, C34 , lung cancer of hilus ,307.8044758539458,5366.5041224970555,7.74793875147232,3.5217903415783276,8.452296819787986,224.69022379269728,47.89634864546525,15.49587750294464,,C34,0.7043580683156655
2023,서울,입원(실인원),6.0, C61 , Acinar Prostate Adenocarcinoma ,267.5622254758419,3598.8140556368962,0.6808199121522694,2.723279648609078,8.169838945827234,220.5856515373353,25.19033674963397,10.212298682284041,,C61,0.6808199121522694
2023,서울,입원(실인원),7.0, M48 , spinal stenosis ,205.92178770949724,2839.916201117319,4.245810055865922,4.776536312849163,10.083798882681565,141.70391061452514,39.804469273743024,5.307262569832403,,M48,0.5307262569832403
