"부서명","순위","질병코드","상병명","실인원"
"비뇨기과","9","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","20"
"비뇨기과","10","N32","방광의 기타 장애","19"
"비뇨기과","11","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","18"
"비뇨기과","11","N35","요도협착","18"
"비뇨기과","13","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","17"
"비뇨기과","14","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","16"
"비뇨기과","15","N48","음경의 기타 장애","14"
"비뇨기과","16","N10","급성 세뇨관-간질신장염","13"
"비뇨기과","17","N39","비뇨계통의 기타 장애","11"
"비뇨기과","17","T81","달리 분류되지 않은 처치의 합병증","11"
"비뇨기과","19","N20","신장 및 요관의 결석","10"
"비뇨기과","20","N41","전립선의 염증성 질환","9"
"산부인과","1","N84","여성생식관의 폴립","29"
"산부인과","2","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","20"
"산부인과","3","N81","여성생식기탈출","18"
"산부인과","4","D25","자궁의 평활근종","17"
"산부인과","5","N39","비뇨계통의 기타 장애","16"
"산부인과","6","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","10"
"산부인과","6","C54","자궁체부의 악성 신생물","10"
"산부인과","8","D27","난소의 양성 신생물","9"
"산부인과","9","N83","난소, 난관 및 넓은인대의 비염증성 장애","6"
"산부인과","9","N80","자궁내막증","6"
"산부인과","9","N87","자궁경부의 이형성","6"
"산부인과","9","N71","자궁경부를 제외한 자궁의 염증성 질환","6"
"산부인과","13","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","5"
"산부인과","13","C53","자궁경부의 악성 신생물","5"
"산부인과","15","C56","난소의 악성 신생물","4"
"산부인과","15","D06","자궁경부의 제자리암종","4"
"산부인과","17","C78","호흡 및 소화기관의 이차성 악성 신생물","3"
"산부인과","18","N90","외음부 및 회음부의 기타 비염증성 장애","2"
"산부인과","18","N93","기타 이상 자궁 및 질 출혈","2"
"산부인과","18","N75","바르톨린선의 질환","2"
"소화기내과","1","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","142"
"소화기내과","2","D13","기타 및 부위불명의 소화계통의 양성 신생물","82"
"소화기내과","3","C22","간 및 간내 담관의 악성 신생물","79"
"소화기내과","4","C16","위의 악성 신생물","68"
"소화기내과","5","K92","소화계통의 기타 질환","40"
"소화기내과","6","K80","담석증","39"
"소화기내과","7","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","26"
"소화기내과","8","K25","위궤양","25"
"소화기내과","9","K74","간의 섬유증 및 경변증","19"
"소화기내과","10","K63","장의 기타 질환","16"
"소화기내과","11","K31","위 및 십이지장의 기타 질환","14"
"소화기내과","11","K57","장의 게실병","14"
"소화기내과","11","K52","기타 비감염성 위장염 및 결장염","14"
"소화기내과","14","D01","기타 및 상세불명의 소화기관의 제자리암종","12"
"소화기내과","14","K29","위염 및 십이지장염","12"
"소화기내과","16","K55","장의 혈관장애","11"
"소화기내과","16","C25","췌장의 악성 신생물","11"
"소화기내과","18","K83","담도의 기타 질환","10"
"소화기내과","19","K56","탈장이 없는 마비성 장폐색증 및 장폐색","9"
"소화기내과","19","A04","기타 세균성 장감염","9"
"소화기내과","19","K70","알코올성 간질환","9"
"소화기내과","19","D00","구강, 식도 및 위의 제자리암종","9"
"소화기내과","19","K26","십이지장궤양","9"
"순환기내과","1","I25","만성 허혈심장병","367"
"순환기내과","2","I48","심방세동 및 조동","165"
"순환기내과","3","I50","심부전","156"
"순환기내과","4","I20","협심증","100"
"순환기내과","5","I21","급성 심근경색증","67"
"순환기내과","6","I35","비류마티스성 대동맥판장애","60"
"순환기내과","7","I70","죽상경화증","52"
"순환기내과","8","I49","기타 심장부정맥","29"
"순환기내과","9","I44","방실차단 및 좌각차단","24"
"순환기내과","10","I47","발작성 빈맥","21"
"순환기내과","11","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","16"
"순환기내과","12","I42","심근병증","15"
"순환기내과","13","I83","하지의 정맥류","14"
"순환기내과","14","R00","심장박동의 이상","13"
"순환기내과","14","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"순환기내과","16","I26","폐색전증","11"
"순환기내과","17","R07","목구멍 및 가슴의 통증","10"
"순환기내과","18","I31","심장막의 기타 질환","8"
"순환기내과","19","Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사","7"
"순환기내과","20","R55","실신 및 허탈","5"
"신경과","1","Z04","기타 이유의 검사 및 관찰","280"
"신경과","2","I63","뇌경색증","216"
"신경과","3","G20","파킨슨병","23"
"신경과","4","G45","일과성 뇌허혈발작 및 관련 증후군","19"
"신경과","5","H49","마비성 사시","13"
"신경과","6","G91","수두증","12"
"신경과","7","G23","기저핵의 기타 퇴행성 질환","10"
"신경과","8","Z02","행정목적을 위한 검사","9"
"신경과","9","G40","뇌전증","8"
"신경과","10","R42","어지럼증 및 어지럼","7"
"신경과","10","R55","실신 및 허탈","7"
"신경과","10","G30","알츠하이머병","7"
"신경과","13","G43","편두통","5"
"신경과","13","G61","염증성 다발신경병증","5"
"신경과","13","R51","두통","5"
"신경과","16","H53","시각장애","4"
"신경과","16","G41","뇌전증지속상태","4"
"신경과","16","G44","기타 두통증후군","4"
"신경과","19","G00","달리 분류되지 않은 세균성 수막염","3"
"신경과","19","H81","전정기능의 장애","3"
"신경과","19","F10","알코올사용에 의한 정신 및 행동 장애","3"
"신경과","19","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","3"
"신경과","19","R56","달리 분류되지 않은 경련","3"
"신경외과","1","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","245"
"신경외과","2","I67","기타 뇌혈관질환","212"
"신경외과","3","M48","기타 척추병증","128"
"신경외과","4","S06","두개내손상","80"
"신경외과","5","M51","기타 추간판장애","46"
"신경외과","6","S32","요추 및 골반의 골절","25"
"신경외과","7","M96","달리 분류되지 않은 처치후 근골격장애","22"
"신경외과","8","I72","기타 동맥류 및 박리","20"
"신경외과","9","I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","14"
"신경외과","10","G91","수두증","13"
"신경외과","11","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","12"
"신경외과","11","M47","척추증","12"
"신경외과","11","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","12"
"신경외과","14","I61","뇌내출혈","11"
"신경외과","14","D35","기타 및 상세불명의 내분비선의 양성 신생물","11"
"신경외과","16","C71","뇌의 악성 신생물","10"
"신경외과","16","I62","기타 비외상성 두개내출혈","10"
"신경외과","18","S22","늑골, 흉골 및 흉추의 골절","8"
"신경외과","18","M50","경추간판장애","8"
"신경외과","20","M43","기타 변형성 등병증","6"
"신장내과","1","N18","만성 신장병","132"
"신장내과","2","N17","급성 신부전","84"
"신장내과","3","N39","비뇨계통의 기타 장애","39"
"신장내과","4","E87","수분, 전해질 및 산-염기균형의 기타 장애","15"
"신장내과","5","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","14"
"신장내과","6","N10","급성 세뇨관-간질신장염","13"
"신장내과","7","E11","2형 당뇨병","5"
"신장내과","7","N30","방광염","5"
"신장내과","9","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","4"
"신장내과","9","M31","기타 괴사성 혈관병증","4"
"신장내과","9","N02","재발성 및 지속성 혈뇨","4"
"신장내과","12","J69","고체 및 액체에 의한 폐렴","3"
"신장내과","12","N05","상세불명의 신염증후군","3"
"신장내과","12","A41","기타 패혈증","3"
"신장내과","15","C90","다발골수종 및 악성 형질세포신생물","2"
"신장내과","15","J90","달리 분류되지 않은 흉막삼출액","2"
"신장내과","15","K25","위궤양","2"
"신장내과","15","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","2"
"신장내과","15","I50","심부전","2"
"신장내과","15","D50","철결핍빈혈","2"
"신장내과","15","Q61","낭성 신장병","2"
"신장내과","15","L03","연조직염","2"
"신장내과","15","N15","기타 신세뇨관-간질질환","2"
"안과","1","H25","노년백내장","1182"
"안과","2","H40","녹내장","69"
"안과","3","H35","기타 망막장애","60"
"안과","4","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","23"
"안과","5","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","21"
"안과","6","H43","유리체의 장애","15"
"안과","7","H27","수정체의 기타 장애","6"
"안과","8","H04","눈물계통의 장애","5"
"안과","8","H05","안와의 장애","5"
"안과","8","H02","눈꺼풀의 기타 장애","5"
"안과","8","H33","망막박리 및 망막열공","5"
"안과","12","H50","기타 사시","4"
"안과","12","H16","각막염","4"
"안과","14","S05","눈 및 안와의 손상","2"
"안과","14","C44","기타 피부의 악성 신생물","2"
"안과","14","T81","달리 분류되지 않은 처치의 합병증","2"
"안과","14","B00","헤르페스바이러스[단순헤르페스] 감염","2"
"안과","14","H44","안구의 장애","2"
"안과","14","H01","눈꺼풀의 기타 염증","2"
"안과","14","C69","눈 및 부속기의 악성 신생물","2"
"완화의료사업실","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","191"
"완화의료사업실","2","C34","기관지 및 폐의 악성 신생물","37"
"완화의료사업실","3","C16","위의 악성 신생물","10"
"완화의료사업실","4","C25","췌장의 악성 신생물","9"
"완화의료사업실","4","C22","간 및 간내 담관의 악성 신생물","9"
"완화의료사업실","6","C15","식도의 악성 신생물","6"
"완화의료사업실","7","C20","직장의 악성 신생물","4"
"완화의료사업실","8","C24","담도의 기타 및 상세불명 부분의 악성 신생물","2"
"완화의료사업실","8","C67","방광의 악성 신생물","2"
"완화의료사업실","8","C18","결장의 악성 신생물","2"
"완화의료사업실","8","C19","직장구불결장접합부의 악성 신생물","2"
"완화의료사업실","8","C83","비소포성 림프종","2"
"완화의료사업실","8","C71","뇌의 악성 신생물","2"
"완화의료사업실","8","C61","전립선의 악성 신생물","2"
"완화의료사업실","15","D46","골수형성이상증후군","1"
"완화의료사업실","15","C09","편도의 악성 신생물","1"
"완화의료사업실","15","C92","골수성 백혈병","1"
"완화의료사업실","15","C85","기타 및 상세불명 유형의 비호지킨림프종","1"
"완화의료사업실","15","C43","피부의 악성 흑색종","1"
"완화의료사업실","15","C56","난소의 악성 신생물","1"
"완화의료사업실","15","C63","기타 및 상세불명의 남성생식기관의 악성 신생물","1"
"완화의료사업실","15","C68","기타 및 상세불명의 비뇨기관의 악성 신생물","1"
"완화의료사업실","15","C48","후복막 및 복막의 악성 신생물","1"
"완화의료사업실","15","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"외과","1","K40","사타구니탈장","200"
"외과","2","K80","담석증","172"
"외과","3","I83","하지의 정맥류","118"
"외과","4","C22","간 및 간내 담관의 악성 신생물","96"
"외과","5","C16","위의 악성 신생물","79"
"외과","6","N18","만성 신장병","65"
"외과","7","C18","결장의 악성 신생물","59"
"외과","8","K81","담낭염","55"
"외과","9","K35","급성 충수염","53"
"외과","10","K91","달리 분류되지 않은 소화계통의 처치후 장애","45"
"외과","11","K64","치핵 및 항문주위정맥혈전증","43"
"외과","12","K56","탈장이 없는 마비성 장폐색증 및 장폐색","42"
"외과","13","C50","유방의 악성 신생물","25"
"외과","14","C20","직장의 악성 신생물","22"
"외과","15","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","20"
"외과","16","K57","장의 게실병","19"
"외과","17","T81","달리 분류되지 않은 처치의 합병증","17"
"외과","17","C78","호흡 및 소화기관의 이차성 악성 신생물","17"
"외과","19","D17","양성 지방종성 신생물","15"
"외과","19","K43","복벽탈장","15"
"이비인후과","1","J32","만성 부비동염","82"
"이비인후과","2","J38","달리 분류되지 않은 성대 및 후두의 질환","74"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","73"
"이비인후과","4","H66","화농성 및 상세불명의 중이염","52"
"이비인후과","5","H81","전정기능의 장애","26"
"이비인후과","6","H91","기타 청력소실","23"
"이비인후과","7","H65","비화농성 중이염","19"
"이비인후과","8","J34","코 및 비동의 기타 장애","16"
"이비인후과","9","C73","갑상선의 악성 신생물","15"
"이비인후과","9","D11","주침샘의 양성 신생물","15"
"이비인후과","11","G51","안면신경장애","14"
"이비인후과","12","K11","침샘의 질환","12"
"이비인후과","13","J36","편도주위농양","11"
"이비인후과","14","D10","입 및 인두의 양성 신생물","9"
"이비인후과","15","J95","달리 분류되지 않은 처치후 호흡장애","8"
"이비인후과","15","S02","두개골 및 안면골의 골절","8"
"이비인후과","15","C32","후두의 악성 신생물","8"
"이비인후과","18","K13","입술 및 구강점막의 기타 질환","7"
"이비인후과","19","D34","갑상선의 양성 신생물","6"
"이비인후과","19","D14","중이 및 호흡계통의 양성 신생물","6"
"이비인후과","19","D17","양성 지방종성 신생물","6"
"이비인후과","19","M95","근골격계통 및 결합조직의 기타 후천성 변형","6"
"재활의학과","1","G81","편마비","73"
"재활의학과","2","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","43"
"재활의학과","3","G82","하반신마비 및 사지마비","40"
"재활의학과","4","R26","보행과 이동의 이상","15"
"재활의학과","5","S72","대퇴골의 골절","14"
"재활의학과","6","I63","뇌경색증","7"
"재활의학과","6","J96","달리 분류되지 않은 호흡부전","7"
"재활의학과","8","M51","기타 추간판장애","4"
"재활의학과","9","G90","자율신경계통의 장애","3"
"재활의학과","9","S06","두개내손상","3"
"재활의학과","9","G20","파킨슨병","3"
"재활의학과","9","M48","기타 척추병증","3"
"재활의학과","13","I61","뇌내출혈","2"
"재활의학과","13","G61","염증성 다발신경병증","2"
"재활의학과","13","M00","화농성 관절염","2"
"재활의학과","13","M17","무릎관절증","2"
"재활의학과","13","G83","기타 마비증후군","2"
"재활의학과","13","L89","욕창궤양 및 압박부위","2"
"재활의학과","13","I62","기타 비외상성 두개내출혈","2"
"재활의학과","20","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"재활의학과","20","S78","엉덩이 및 대퇴의 외상성 절단","1"
"재활의학과","20","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"재활의학과","20","J18","상세불명 병원체의 폐렴","1"
"재활의학과","20","R47","달리 분류되지 않은 언어장애","1"
"재활의학과","20","M54","등통증","1"
"재활의학과","20","G12","척수성 근위축 및 관련 증후군","1"
"재활의학과","20","S32","요추 및 골반의 골절","1"
"재활의학과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"재활의학과","20","G95","척수의 기타 질환","1"
"정신과","1","F20","조현병","85"
"정신과","2","F10","알코올사용에 의한 정신 및 행동 장애","26"
"정신과","3","F31","양극성 정동장애","14"
"정신과","4","F25","조현정동장애","7"
"정신과","4","F32","우울에피소드","7"
"정신과","6","F43","심한 스트레스에 대한 반응 및 적응장애","6"
"정신과","6","F03","상세불명의 치매","6"
"정신과","6","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","6"
"정신과","9","F33","재발성 우울장애","5"
"정신과","10","F22","지속성 망상장애","4"
"정신과","11","G30","알츠하이머병","3"
"정신과","12","F05","알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","2"
"정신과","12","F34","지속성 기분[정동]장애","2"
"정신과","12","F29","상세불명의 비기질성 정신병","2"
"정신과","15","G20","파킨슨병","1"
"정신과","15","F79","상세불명의 정신지체","1"
"정신과","15","F44","해리[전환]장애","1"
"정신과","15","F70","경도 정신지체","1"
"정신과","15","F84","전반발달장애","1"
"정신과","15","G47","수면장애","1"
"정형외과","1","M17","무릎관절증","424"
"정형외과","2","M75","어깨병변","233"
"정형외과","3","M48","기타 척추병증","189"
"정형외과","4","S72","대퇴골의 골절","108"
"정형외과","5","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","80"
"정형외과","6","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","73"
"정형외과","7","S32","요추 및 골반의 골절","71"
"정형외과","8","E11","2형 당뇨병","68"
"정형외과","9","M96","달리 분류되지 않은 처치후 근골격장애","64"
"정형외과","10","S82","발목을 포함한 아래다리의 골절","41"
"정형외과","11","M23","무릎의 내부장애","36"
"정형외과","12","M20","손가락 및 발가락의 후천변형","33"
"정형외과","13","L03","연조직염","28"
"정형외과","14","M86","골수염","27"
"정형외과","15","M43","기타 변형성 등병증","26"
"정형외과","16","M19","기타 관절증","25"
"정형외과","16","S42","어깨 및 위팔의 골절","25"
"정형외과","18","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","16"
"정형외과","18","M16","고관절증","16"
"정형외과","20","S92","발목을 제외한 발의 골절","14"
"정형외과","20","G56","팔의 단일신경병증","14"
"정형외과","20","M71","기타 윤활낭병증","14"
"치과","1","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","33"
"치과","2","K08","치아 및 지지구조의 기타 장애","19"
"치과","3","K05","치은염 및 치주질환","5"
"치과","4","K02","치아우식","2"
"치과","5","J32","만성 부비동염","1"
"치과","5","K06","잇몸 및 무치성 치조융기의 기타 장애","1"
"치과","5","K14","혀의 질환","1"
"치과","5","K10","턱의 기타 질환","1"
"피부과","1","L72","피부 및 피하조직의 모낭낭","8"
"피부과","2","D36","기타 및 상세불명 부위의 양성 신생물","2"
"피부과","2","D04","피부의 제자리암종","2"
"피부과","2","B00","헤르페스바이러스[단순헤르페스] 감염","2"
"피부과","5","D21","결합조직 및 기타 연조직의 기타 양성 신생물","1"
"피부과","5","L03","연조직염","1"
"피부과","5","D23","피부의 기타 양성 신생물","1"
"피부과","5","L26","탈락피부염","1"
"피부과","5","L51","다형홍반","1"
"피부과","5","L60","손발톱장애","1"
"피부과","5","C44","기타 피부의 악성 신생물","1"
"피부과","5","L40","건선","1"
"피부과","5","L27","내부로 섭취된 물질에 의한 피부염","1"
"호흡기내과","1","J18","상세불명 병원체의 폐렴","111"
"호흡기내과","2","C34","기관지 및 폐의 악성 신생물","60"
"호흡기내과","3","J15","달리 분류되지 않은 세균성 폐렴","55"
"호흡기내과","3","J69","고체 및 액체에 의한 폐렴","55"
"호흡기내과","5","U07","U07의 응급사용","37"
"호흡기내과","6","J44","기타 만성 폐쇄성 폐질환","32"
"호흡기내과","7","J84","기타 간질성 폐질환","30"
"호흡기내과","8","J98","기타 호흡장애","28"
"호흡기내과","9","J96","달리 분류되지 않은 호흡부전","21"
"호흡기내과","10","J90","달리 분류되지 않은 흉막삼출액","18"
"호흡기내과","11","J12","달리 분류되지 않은 바이러스폐렴","16"
"호흡기내과","12","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","13"
"호흡기내과","13","A31","기타 형태의 마이코박테리아에 의한 감염","11"
"호흡기내과","14","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","8"
"호흡기내과","15","I26","폐색전증","6"
"호흡기내과","16","A41","기타 패혈증","5"
"호흡기내과","16","J85","폐 및 종격의 농양","5"
"호흡기내과","18","J47","기관지확장증","4"
"호흡기내과","18","R04","기도출혈","4"
"호흡기내과","20","J70","기타 외부요인에 의한 호흡기병태","3"
"호흡기내과","20","J93","기흉","3"
"호흡기내과","20","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","3"
"호흡기내과","20","I46","심장정지","3"
"흉부외과","1","C34","기관지 및 폐의 악성 신생물","94"
"흉부외과","2","J98","기타 호흡장애","70"
"흉부외과","3","I71","대동맥동맥류 및 박리","67"
"흉부외과","4","I25","만성 허혈심장병","52"
"흉부외과","5","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","42"
"흉부외과","6","I70","죽상경화증","38"
"흉부외과","7","I20","협심증","32"
"흉부외과","7","I35","비류마티스성 대동맥판장애","32"
"흉부외과","9","J93","기흉","28"
"흉부외과","10","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","24"
"흉부외과","11","I50","심부전","15"
"흉부외과","12","S22","늑골, 흉골 및 흉추의 골절","10"
"흉부외과","13","S27","기타 및 상세불명의 흉곽내기관의 손상","9"
"흉부외과","13","Q23","대동맥판 및 승모판의 선천기형","9"
"흉부외과","15","I21","급성 심근경색증","7"
"흉부외과","15","C78","호흡 및 소화기관의 이차성 악성 신생물","7"
"흉부외과","17","I80","정맥염 및 혈전정맥염","6"
"흉부외과","17","I72","기타 동맥류 및 박리","6"
"흉부외과","19","R53","병감 및 피로","5"
"흉부외과","19","I34","비류마티스성 승모판장애","5"
"흉부외과","19","C15","식도의 악성 신생물","5"
