"부서명","순위","질병코드","상병명","실인원"
"신경외과","5","M51","기타 추간판장애","5"
"신경외과","6","I67","기타 뇌혈관질환","3"
"신경외과","7","S22","늑골, 흉골 및 흉추의 골절","3"
"신경외과","8","R26","보행과 이동의 이상","3"
"신경외과","9","M54","등통증","3"
"신경외과","10","G55","달리 분류된 질환에서의 신경근 및 신경총 압박","3"
"신경외과","11","M50","경추간판장애","3"
"신경외과","12","S32","요추 및 골반의 골절","2"
"신경외과","13","R42","어지럼증 및 어지럼","2"
"신경외과","14","F07","뇌질환, 뇌손상 및 기능이상에 의한 인격 및 행동장애","2"
"신경외과","15","M43","기타 변형성 등병증","2"
"신경외과","16","C79","기타 및 상세불명 부위의 이차성 악성 신생물","2"
"신경외과","17","M25","달리 분류되지 않은 기타 관절장애","1"
"신경외과","18","S06","두개내손상","1"
"신경외과","19","R50","기타 및 원인미상의 열","1"
"신경외과","20","D33","뇌 및 중추신경계통의 기타 부분의 양성 신생물","1"
"외과","1","U07","U07의 응급사용","11"
"외과","2","D17","양성 지방종성 신생물","7"
"외과","3","L72","피부 및 피하조직의 모낭낭","6"
"외과","4","K40","사타구니탈장","3"
"외과","5","B70","열두조충증 및 고충증","2"
"외과","6","L60","손발톱장애","2"
"외과","7","T81","달리 분류되지 않은 처치의 합병증","1"
"외과","8","S01","머리의 열린상처","1"
"외과","9","K62","항문 및 직장의 기타 질환","1"
"외과","10","E10","1형 당뇨병","1"
"외과","11","S69","손목 및 손의 기타 및 상세불명의 손상","1"
"외과","12","D18","모든 부위의 혈관종 및 림프관종","1"
"외과","13","K61","항문 및 직장부의 농양","1"
"외과","14","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","1"
"외과","15","R22","피부 및 피하조직의 국소적 부기, 종괴 및 덩이","1"
"비뇨의학과","1","N40","전립선증식증","71"
"비뇨의학과","2","N31","달리 분류되지 않은 방광의 신경근육기능장애","45"
"비뇨의학과","3","C67","방광의 악성 신생물","41"
"비뇨의학과","4","C61","전립선의 악성 신생물","17"
"비뇨의학과","5","U07","U07의 응급사용","16"
"비뇨의학과","6","N30","방광염","6"
"비뇨의학과","7","D09","기타 및 상세불명 부위의 제자리암종","5"
"비뇨의학과","8","N21","하부요로의 결석","3"
"비뇨의학과","9","N39","비뇨계통의 기타 장애","3"
"비뇨의학과","10","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","3"
"비뇨의학과","11","N49","달리 분류되지 않은 남성생식기관의 염증성 장애","2"
"비뇨의학과","12","N43","음낭수종 및 정액류","1"
"비뇨의학과","13","D30","비뇨기관의 양성 신생물","1"
"비뇨의학과","14","N45","고환염 및 부고환염","1"
"비뇨의학과","15","E11","인슐린-비의존 당뇨병","1"
"비뇨의학과","16","J18","상세불명 병원체의 폐렴","1"
"비뇨의학과","17","G81","편마비","1"
"비뇨의학과","18","N20","신장 및 요관의 결석","1"
"정형외과","1","M19","기타 관절증","10"
"정형외과","2","M48","기타 척추병증","6"
"정형외과","3","S82","발목을 포함한 아래다리의 골절","6"
"정형외과","4","M75","어깨병변","6"
"정형외과","5","M17","무릎관절증","5"
"정형외과","6","S42","어깨 및 위팔의 골절","2"
"정형외과","7","S32","요추 및 골반의 골절","2"
"정형외과","8","M23","무릎의 내부장애","2"
"정형외과","9","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","2"
"정형외과","10","S72","대퇴골의 골절","2"
"정형외과","11","M72","섬유모세포장애","2"
"정형외과","12","S22","늑골, 흉골 및 흉추의 골절","1"
"정형외과","13","G90","자율신경계통의 장애","1"
"정형외과","14","M40","척주후만증 및 척주전만증","1"
"정형외과","15","M65","윤활막염 및 힘줄윤활막염","1"
"정형외과","16","M54","등통증","1"
"정형외과","17","M20","손가락 및 발가락의 후천변형","1"
"정형외과","18","M24","기타 특정 관절장애","1"
"정형외과","19","S76","엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상","1"
"정형외과","20","S43","견갑대의 관절 및 인대의 탈구, 염좌 및 긴장","1"
