"진료과","순위","상명코드","상병명","건수"
"내과","18","C34","기관지 및 폐의 악성 신생물","43"
"내과","19","K63","장의 기타 질환","39"
"내과","20","D64","기타 빈혈","39"
"류마티스내과","1","E11","2형 당뇨병","5061"
"류마티스내과","2","I10","본태성(원발성) 고혈압","2720"
"류마티스내과","3","M10","통풍","589"
"류마티스내과","4","M19","기타 관절증","534"
"류마티스내과","5","M15","다발관절증","491"
"류마티스내과","6","E78","지질단백질대사장애 및 기타 지질증","310"
"류마티스내과","7","M05","혈청검사양성 류마티스관절염","279"
"류마티스내과","8","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","159"
"류마티스내과","9","E79","퓨린 및 피리미딘의 대사장애","131"
"류마티스내과","10","U07","U07의 응급사용","131"
"류마티스내과","11","M17","무릎관절증","74"
"류마티스내과","12","M06","기타 류마티스관절염","64"
"류마티스내과","13","M35","결합조직의 기타 전신침범","61"
"류마티스내과","14","M81","병적 골절이 없는 골다공증","57"
"류마티스내과","15","E03","기타 갑상선기능저하증","51"
"류마티스내과","16","K29","위염 및 십이지장염","46"
"류마티스내과","17","K59","기타 기능성 장장애","45"
"류마티스내과","18","M45","강직척추염","43"
"류마티스내과","19","M79","달리 분류되지 않은 기타 연조직장애","39"
"류마티스내과","20","I20","협심증","33"
"비뇨의학과","1","N40","전립선증식증","26221"
"비뇨의학과","2","C61","전립선의 악성 신생물","1862"
"비뇨의학과","3","N31","달리 분류되지 않은 방광의 신경근육기능장애","1531"
"비뇨의학과","4","R31","상세불명의 혈뇨","379"
"비뇨의학과","5","N39","비뇨계통의 기타 장애","356"
"비뇨의학과","6","N20","신장 및 요관의 결석","243"
"비뇨의학과","7","C67","방광의 악성 신생물","222"
"비뇨의학과","8","F52","기질성 장애나 질병에 의하지 않은 성기능장애","102"
"비뇨의학과","9","R35","다뇨","87"
"비뇨의학과","10","N21","하부요로의 결석","78"
"비뇨의학과","11","N30","방광염","74"
"비뇨의학과","12","N41","전립선의 염증성 질환","70"
"비뇨의학과","13","N45","고환염 및 부고환염","66"
"비뇨의학과","14","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","66"
"비뇨의학과","15","R32","상세불명의 요실금","64"
"비뇨의학과","16","R33","소변정체","38"
"비뇨의학과","17","N43","음낭수종 및 정액류","38"
"비뇨의학과","18","C64","신우를 제외한 신장의 악성 신생물","33"
"비뇨의학과","19","Q61","낭성 신장병","29"
"비뇨의학과","20","N35","요도협착","29"
"산부인과","1","N95","폐경 및 기타 폐경전후 장애","509"
"산부인과","2","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","171"
"산부인과","3","N76","질 및 외음부의 기타 염증","141"
"산부인과","4","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","45"
"산부인과","5","M81","병적 골절이 없는 골다공증","33"
"산부인과","6","N71","자궁경부를 제외한 자궁의 염증성 질환","30"
"산부인과","7","B37","칸디다증","25"
"산부인과","8","N30","방광염","23"
"산부인과","9","A60","항문생식기의 헤르페스바이러스[단순헤르페스]감염","19"
"산부인과","10","R35","다뇨","17"
"산부인과","11","N93","기타 이상 자궁 및 질 출혈","16"
"산부인과","12","R10","복부 및 골반 통증","14"
"산부인과","13","N31","달리 분류되지 않은 방광의 신경근육기능장애","10"
"산부인과","14","D25","자궁의 평활근종","10"
"산부인과","15","N91","무월경, 소량 및 희발 월경","7"
"산부인과","16","L29","가려움","7"
"산부인과","17","N72","자궁경부의 염증성 질환","7"
"산부인과","18","N94","여성생식기관 및 월경주기와 관련된 통증 및 기타 병태","7"
"산부인과","19","R87","여성생식기관 검사물의 이상소견","7"
"산부인과","20","N84","여성생식관의 폴립","5"
"소아청소년과","1","Z29","기타 예방적 조치의 필요","158"
"소아청소년과","2","U07","U07의 응급사용","158"
"소아청소년과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","110"
"소아청소년과","4","J30","혈관운동성 및 앨러지성 비염","12"
"소아청소년과","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","11"
"소아청소년과","6","R50","기타 및 원인미상의 열","7"
"소아청소년과","7","R51","두통","6"
"소아청소년과","8","T14","상세불명의 신체부위의 손상","6"
"소아청소년과","9","E03","기타 갑상선기능저하증","5"
"소아청소년과","10","N39","비뇨계통의 기타 장애","4"
"소아청소년과","11","Z24","특정한 단일 바이러스질환에 대한 예방접종의 필요","3"
"소아청소년과","12","J00","급성 비인두염[감기]","3"
"소아청소년과","13","E66","비만","2"
"소아청소년과","14","D69","자반 및 기타 출혈성 병태","2"
"소아청소년과","15","J02","급성 인두염","2"
"소아청소년과","16","J03","급성 편도염","2"
"소아청소년과","17","D50","철결핍빈혈","2"
"소아청소년과","18","J01","급성 부비동염","2"
"소아청소년과","19","R42","어지럼증 및 어지럼","2"
"소아청소년과","20","K29","위염 및 십이지장염","2"
"소화기내과","1","K63","장의 기타 질환","7082"
"소화기내과","2","K29","위염 및 십이지장염","5315"
"소화기내과","3","K21","위-식도역류병","2649"
"소화기내과","4","K59","기타 기능성 장장애","2364"
"소화기내과","5","E11","2형 당뇨병","2274"
"소화기내과","6","K58","과민대장증후군","1580"
"소화기내과","7","K25","위궤양","1011"
"소화기내과","8","K76","간의 기타 질환","977"
"소화기내과","9","I12","고혈압성 신장병","933"
"소화기내과","10","B18","만성 바이러스간염","898"
"소화기내과","11","U07","U07의 응급사용","696"
"소화기내과","12","C16","위의 악성 신생물","615"
"소화기내과","13","K73","달리 분류되지 않은 만성 간염","582"
"소화기내과","14","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","515"
"소화기내과","15","K75","기타 염증성 간질환","421"
"소화기내과","16","I10","본태성(원발성) 고혈압","388"
"소화기내과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","374"
"소화기내과","18","D13","기타 및 부위불명의 소화계통의 양성 신생물","362"
"소화기내과","19","C22","간 및 간내 담관의 악성 신생물","347"
"소화기내과","20","Z29","기타 예방적 조치의 필요","323"
"신경과","1","I69","뇌혈관질환의 후유증","7886"
"신경과","2","F03","상세불명의 치매","5898"
"신경과","3","R42","어지럼증 및 어지럼","4391"
"신경과","4","R51","두통","3764"
"신경과","5","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","1758"
"신경과","6","I67","기타 뇌혈관질환","1417"
"신경과","7","I63","뇌경색증","1173"
"신경과","8","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","636"
"신경과","9","R25","이상불수의운동","633"
"신경과","10","G25","기타 추체외로 및 운동 장애","630"
"신경과","11","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","575"
"신경과","12","G40","뇌전증","416"
"신경과","13","G45","일과성 뇌허혈발작 및 관련 증후군","413"
"신경과","14","G22","달리 분류된 질환에서의 파킨슨증","406"
"신경과","15","G30","알츠하이머병","336"
"신경과","16","G20","파킨슨병","325"
"신경과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","149"
"신경과","18","G51","안면신경장애","131"
"신경과","19","M79","달리 분류되지 않은 기타 연조직장애","108"
"신경과","20","F00","알츠하이머병에서의 치매(G30.-+)","85"
"신경외과","1","M48","기타 척추병증","1154"
"신경외과","2","I67","기타 뇌혈관질환","723"
"신경외과","3","S06","두개내손상","713"
"신경외과","4","M54","등통증","710"
"신경외과","5","I69","뇌혈관질환의 후유증","591"
"신경외과","6","I61","뇌내출혈","461"
"신경외과","7","M51","기타 추간판장애","303"
"신경외과","8","I63","뇌경색증","236"
"신경외과","9","T90","머리손상의 후유증","148"
"신경외과","10","M47","척추증","129"
"신경외과","11","M50","경추간판장애","102"
"신경외과","12","R51","두통","96"
"신경외과","13","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","93"
"신경외과","14","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","91"
"신경외과","15","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","83"
"신경외과","16","M96","달리 분류되지 않은 처치후 근골격장애","76"
"신경외과","17","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","72"
"신경외과","18","S22","늑골, 흉골 및 흉추의 골절","62"
"신경외과","19","D42","수막의 행동양식 불명 또는 미상의 신생물","51"
"신경외과","20","S32","요추 및 골반의 골절","50"
"신장내과","1","N18","만성 신장병","7154"
"신장내과","2","E11","2형 당뇨병","2058"
"신장내과","3","R60","달리 분류되지 않은 부종","692"
"신장내과","4","I10","본태성(원발성) 고혈압","665"
"신장내과","5","N39","비뇨계통의 기타 장애","186"
"신장내과","6","E87","수분, 전해질 및 산-염기균형의 기타 장애","185"
"신장내과","7","J18","상세불명 병원체의 폐렴","130"
"신장내과","8","N17","급성 신부전","108"
"신장내과","9","R50","기타 및 원인미상의 열","81"
"신장내과","10","N10","급성 세뇨관-간질신장염","65"
"신장내과","11","R31","상세불명의 혈뇨","56"
"신장내과","12","E78","지질단백질대사장애 및 기타 지질증","55"
"신장내과","13","R52","달리 분류되지 않은 통증","48"
"신장내과","14","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","45"
"신장내과","15","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","42"
"신장내과","16","U07","U07의 응급사용","36"
"신장내과","17","Z29","기타 예방적 조치의 필요","35"
"신장내과","18","Z94","이식된 기관 및 조직의 상태","34"
"신장내과","19","I48","심방세동 및 조동","28"
"신장내과","20","Q61","낭성 신장병","26"
"심장내과","1","I10","본태성(원발성) 고혈압","5132"
"심장내과","2","I20","협심증","3983"
"심장내과","3","Z95","심장 및 혈관 삽입물 및 이식편의 존재","3188"
"심장내과","4","I48","심방세동 및 조동","1793"
"심장내과","5","R07","목구멍 및 가슴의 통증","904"
"심장내과","6","E78","지질단백질대사장애 및 기타 지질증","423"
"심장내과","7","R06","호흡의 이상","418"
"심장내과","8","I25","만성 허혈심장병","410"
"심장내과","9","I50","심부전","358"
"심장내과","10","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","303"
"심장내과","11","I70","죽상경화증","272"
"심장내과","12","R00","심장박동의 이상","241"
"심장내과","13","E11","2형 당뇨병","156"
"심장내과","14","I73","기타 말초혈관질환","154"
"심장내과","15","I49","기타 심장부정맥","150"
"심장내과","16","I71","대동맥동맥류 및 박리","131"
"심장내과","17","I47","발작성 빈맥","120"
"심장내과","18","I35","비류마티스성 대동맥판장애","91"
"심장내과","19","R55","실신 및 허탈","78"
"심장내과","20","I21","급성 심근경색증","55"
"안과","1","H01","눈꺼풀의 기타 염증","2509"
"안과","2","H04","눈물계통의 장애","2358"
"안과","3","H40","녹내장","2348"
"안과","4","H25","노년백내장","1911"
"안과","5","H36","달리 분류된 질환에서의 망막장애","751"
"안과","6","H35","기타 망막장애","591"
"안과","7","H02","눈꺼풀의 기타 장애","502"
"안과","8","H26","기타 백내장","396"
"안과","9","H16","각막염","290"
"안과","10","H11","결막의 기타 장애","241"
"안과","11","H34","망막혈관폐쇄","234"
"안과","12","H52","굴절 및 조절의 장애","233"
"안과","13","H10","결막염","206"
"안과","14","H43","유리체의 장애","188"
"안과","15","T15","외안의 이물","54"
"안과","16","Z96","기타 기능성 삽입물의 존재","52"
"안과","17","H49","마비성 사시","45"
"안과","18","H33","망막박리 및 망막열공","42"
"안과","19","H54","실명을 포함한 시력장애(양안의 또는 단안의)","41"
"안과","20","H53","시각장애","40"
"외과","1","E04","기타 비독성 고이터","867"
"외과","2","C73","갑상선의 악성 신생물","544"
"외과","3","K64","치핵 및 항문주위정맥혈전증","455"
"외과","4","I83","하지의 정맥류","428"
"외과","5","L72","피부 및 피하조직의 모낭낭","427"
"외과","6","C18","결장의 악성 신생물","323"
"외과","7","N18","만성 신장병","247"
"외과","8","K80","담석증","227"
"외과","9","R22","피부 및 피하조직의 국소적 부기, 종괴 및 덩이","212"
"외과","10","I70","죽상경화증","208"
"외과","11","K40","사타구니탈장","204"
"외과","12","C16","위의 악성 신생물","178"
"외과","13","C20","직장의 악성 신생물","156"
"외과","14","D17","양성 지방종성 신생물","152"
"외과","15","N64","유방의 기타 장애","145"
"외과","16","E03","기타 갑상선기능저하증","141"
"외과","17","K60","항문 및 직장부의 열창 및 누공","134"
"외과","18","R52","달리 분류되지 않은 통증","126"
"외과","19","S22","늑골, 흉골 및 흉추의 골절","126"
"외과","20","K81","담낭염","116"
"응급실","1","R52","달리 분류되지 않은 통증","1186"
"응급실","2","M87","골괴사","600"
"응급실","3","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","307"
"응급실","4","M54","등통증","264"
"응급실","5","K29","위염 및 십이지장염","226"
"응급실","6","R42","어지럼증 및 어지럼","171"
"응급실","7","L50","두드러기","148"
"응급실","8","S80","아래다리의 표재성 손상","136"
"응급실","9","N40","전립선증식증","106"
"응급실","10","N20","신장 및 요관의 결석","94"
"응급실","11","J18","상세불명 병원체의 폐렴","92"
"응급실","12","S06","두개내손상","85"
"응급실","13","R50","기타 및 원인미상의 열","76"
"응급실","14","Z71","달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람","73"
"응급실","15","R10","복부 및 골반 통증","66"
"응급실","16","I63","뇌경색증","64"
"응급실","17","S61","손목 및 손의 열린상처","58"
"응급실","18","T14","상세불명의 신체부위의 손상","53"
"응급실","19","M48","기타 척추병증","51"
"응급실","20","C34","기관지 및 폐의 악성 신생물","48"
"이비인후과","1","J30","혈관운동성 및 앨러지성 비염","2994"
"이비인후과","2","H90","전음성 및 감각신경성 청력소실","2274"
"이비인후과","3","J37","만성 후두염 및 후두기관염","1781"
"이비인후과","4","H93","달리 분류되지 않은 귀의 기타 장애","1059"
"이비인후과","5","H60","외이염","734"
"이비인후과","6","K14","혀의 질환","510"
"이비인후과","7","J32","만성 부비동염","443"
"이비인후과","8","J34","코 및 비동의 기타 장애","414"
"이비인후과","9","J02","급성 인두염","328"
"이비인후과","10","J00","급성 비인두염[감기]","274"
"이비인후과","11","R42","어지럼증 및 어지럼","267"
"이비인후과","12","H65","비화농성 중이염","169"
"이비인후과","13","H61","외이의 기타 장애","163"
"이비인후과","14","R04","기도출혈","142"
"이비인후과","15","H66","화농성 및 상세불명의 중이염","141"
"이비인후과","16","J31","만성 비염, 비인두염 및 인두염","98"
"이비인후과","17","H81","전정기능의 장애","96"
"이비인후과","18","D10","입 및 인두의 양성 신생물","89"
"이비인후과","19","K11","침샘의 질환","63"
"이비인후과","20","K12","구내염 및 관련 병변","54"
"일반검진","1","K29","위염 및 십이지장염","2528"
"일반검진","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","99"
"일반검진","3","K25","위궤양","62"
"일반검진","4","K21","위-식도역류병","45"
"일반검진","5","K63","장의 기타 질환","40"
"일반검진","6","D13","기타 및 부위불명의 소화계통의 양성 신생물","27"
"일반검진","7","K58","과민대장증후군","10"
"일반검진","8","K26","십이지장궤양","8"
"일반검진","9","D12","결장, 직장, 항문 및 항문관의 양성 신생물","7"
"일반검진","10","K31","위 및 십이지장의 기타 질환","7"
"일반검진","11","K59","기타 기능성 장장애","5"
"일반검진","12","K27","상세불명 부위의 소화성 궤양","3"
"일반검진","13","K22","식도의 기타 질환","2"
"일반검진","14","J00","급성 비인두염[감기]","2"
"일반검진","15","B18","만성 바이러스간염","2"
"일반검진","16","K28","위공장궤양","2"
"일반검진","17","J47","기관지확장증","1"
"일반검진","18","K51","궤양성 대장염","1"
"일반검진","19","E07","갑상선의 기타 장애","1"
"재활의학과","1","M54","등통증","9097"
"재활의학과","2","G63","달리 분류된 질환에서의 다발신경병증","1820"
"재활의학과","3","G81","편마비","1682"
"재활의학과","4","M51","기타 추간판장애","1479"
"재활의학과","5","I69","뇌혈관질환의 후유증","989"
"재활의학과","6","M17","무릎관절증","973"
"재활의학과","7","M48","기타 척추병증","821"
"재활의학과","8","M75","어깨병변","644"
"재활의학과","9","G62","기타 다발신경병증","616"
"재활의학과","10","G82","하반신마비 및 사지마비","546"
"재활의학과","11","M50","경추간판장애","476"
"재활의학과","12","S34","복부, 아래등 및 골반 부위의 신경 및 허리척수의 손상","336"
"재활의학과","13","M24","기타 특정 관절장애","266"
"재활의학과","14","M13","기타 관절염","244"
"재활의학과","15","G95","척수의 기타 질환","155"
"재활의학과","16","M79","달리 분류되지 않은 기타 연조직장애","136"
"재활의학과","17","M77","기타 골부착부병증","119"
"재활의학과","18","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","113"
"재활의학과","19","R26","보행과 이동의 이상","102"
"재활의학과","20","G83","기타 마비증후군","84"
"정신건강의학과","1","F51","비기질성 수면장애","2067"
"정신건강의학과","2","F32","우울에피소드","2050"
"정신건강의학과","3","F43","심한 스트레스에 대한 반응 및 적응장애","1237"
"정신건강의학과","4","F03","상세불명의 치매","743"
"정신건강의학과","5","F33","재발성 우울장애","590"
"정신건강의학과","6","F41","기타 불안장애","578"
"정신건강의학과","7","F20","조현병","350"
"정신건강의학과","8","F31","양극성 정동장애","193"
"정신건강의학과","9","F10","알콜사용에 의한 정신 및 행동 장애","187"
"정신건강의학과","10","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","160"
"정신건강의학과","11","F00","알츠하이머병에서의 치매(G30.-+)","137"
"정신건강의학과","12","F45","신체형장애","77"
"정신건강의학과","13","F40","공포성 불안장애","62"
"정신건강의학과","14","Z71","달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람","61"
"정신건강의학과","15","F39","상세불명의 기분[정동]장애","52"
"정신건강의학과","16","F29","상세불명의 비기질성 정신병","45"
"정신건강의학과","17","F34","지속성 기분[정동]장애","39"
"정신건강의학과","18","F25","조현정동장애","34"
"정신건강의학과","19","F48","기타 신경성 장애","31"
"정신건강의학과","20","F42","강박장애","27"
"정형외과","1","M48","기타 척추병증","11052"
"정형외과","2","M17","무릎관절증","5484"
"정형외과","3","M75","어깨병변","3468"
"정형외과","4","M15","다발관절증","2708"
"정형외과","5","M81","병적 골절이 없는 골다공증","1810"
"정형외과","6","M43","기타 변형성 등병증","1719"
"정형외과","7","M51","기타 추간판장애","1454"
"정형외과","8","M96","달리 분류되지 않은 처치후 근골격장애","1452"
"정형외과","9","S32","요추 및 골반의 골절","737"
"정형외과","10","S22","늑골, 흉골 및 흉추의 골절","523"
"정형외과","11","M23","무릎의 내부장애","523"
"정형외과","12","M54","등통증","361"
"정형외과","13","S72","대퇴골의 골절","359"
"정형외과","14","M79","달리 분류되지 않은 기타 연조직장애","301"
"정형외과","15","M10","통풍","261"
"정형외과","16","S88","아래다리의 외상성 절단","253"
"정형외과","17","I73","기타 말초혈관질환","253"
"정형외과","18","M16","고관절증","213"
"정형외과","19","S52","아래팔의 골절","210"
"정형외과","20","M87","골괴사","188"
"종합검진","1","K29","위염 및 십이지장염","6"
"종합검진","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","2"
"종합검진","3","K26","십이지장궤양","1"
"종합검진","4","K25","위궤양","1"
"치과","1","K05","치은염 및 치주질환","13907"
"치과","2","K08","치아 및 지지구조의 기타 장애","6039"
"치과","3","K02","치아우식","4793"
"치과","4","K04","치수 및 근단주위조직의 질환","2879"
"치과","5","K03","치아경조직의 기타 질환","1881"
"치과","6","K07","치아얼굴이상[부정교합포함]","251"
"치과","7","S02","두개골 및 안면골의 골절","246"
"치과","8","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","172"
"치과","9","K12","구내염 및 관련 병변","67"
"치과","10","K10","턱의 기타 질환","60"
"치과","11","K01","매몰치 및 매복치","30"
"치과","12","K06","잇몸 및 무치성 치조융기의 기타 장애","29"
"치과","13","J98","기타 호흡장애","24"
"치과","14","K14","혀의 질환","18"
"치과","15","K00","치아의 발육 및 맹출 장애","14"
"치과","16","S03","머리의 관절 및 인대의 탈구, 염좌 및 긴장","14"
"치과","17","K09","달리 분류되지 않은 구강영역의 낭","5"
"치과","18","D10","입 및 인두의 양성 신생물","4"
"치과","19","T81","달리 분류되지 않은 처치의 합병증","3"
"치과","20","C41","기타 및 상세불명 부위의 골 및 관절연골의 악성 신생물","2"
"통증클리닉","1","M48","기타 척추병증","536"
"통증클리닉","2","M75","어깨병변","136"
"통증클리닉","3","M51","기타 추간판장애","86"
"통증클리닉","4","M54","등통증","79"
"통증클리닉","5","M96","달리 분류되지 않은 처치후 근골격장애","64"
"통증클리닉","6","M47","척추증","51"
"통증클리닉","7","M17","무릎관절증","40"
"통증클리닉","8","M50","경추간판장애","39"
"통증클리닉","9","G53","달리 분류된 질환에서의 뇌신경장애","39"
"통증클리닉","10","M43","기타 변형성 등병증","27"
"통증클리닉","11","M13","기타 관절염","23"
"통증클리닉","12","R51","두통","11"
"통증클리닉","13","M25","달리 분류되지 않은 기타 관절장애","11"
"통증클리닉","14","M79","달리 분류되지 않은 기타 연조직장애","9"
"통증클리닉","15","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","7"
"통증클리닉","16","R53","병감 및 피로","6"
"통증클리닉","17","G58","기타 단일신경병증","5"
"통증클리닉","18","E11","2형 당뇨병","4"
"통증클리닉","19","G56","팔의 단일신경병증","4"
"통증클리닉","20","S69","손목 및 손의 기타 및 상세불명의 손상","3"
"피부과","1","L29","가려움","5826"
"피부과","2","B35","백선증","4136"
"피부과","3","L23","앨러지성 접촉피부염","1581"
"피부과","4","L21","지루피부염","1366"
"피부과","5","L28","만성 단순태선 및 가려움발진","508"
"피부과","6","L84","티눈 및 굳은살","442"
"피부과","7","B02","대상포진","382"
"피부과","8","L30","기타 피부염","381"
"피부과","9","L82","지루각화증","326"
"피부과","10","B00","헤르페스바이러스[단순헤르페스] 감염","324"
"피부과","11","L73","기타 모낭장애","305"
"피부과","12","L50","두드러기","257"
"피부과","13","G53","달리 분류된 질환에서의 뇌신경장애","199"
"피부과","14","L40","건선","174"
"피부과","15","L20","아토피성 피부염","147"
"피부과","16","B86","옴","91"
"피부과","17","L85","기타 표피의 비후","53"
"피부과","18","L64","안드로젠탈모증","44"
"피부과","19","B36","기타 표재성 진균증","29"
"피부과","20","L70","여드름","28"
"한방진료과","1","M54","등통증","2107"
"한방진료과","2","M25","달리 분류되지 않은 기타 관절장애","665"
"한방진료과","3","M75","어깨병변","532"
"한방진료과","4","H93","달리 분류되지 않은 귀의 기타 장애","479"
"한방진료과","5","M48","기타 척추병증","457"
"한방진료과","6","K30","기능성 소화불량","334"
"한방진료과","7","U23","신경계통의 질환","333"
"한방진료과","8","M62","근육의 기타 장애","299"
"한방진료과","9","G64","말초신경계통의 기타 장애","170"
"한방진료과","10","M17","무릎관절증","141"
"한방진료과","11","M79","달리 분류되지 않은 기타 연조직장애","112"
"한방진료과","12","I73","기타 말초혈관질환","112"
"한방진료과","13","J06","다발성 및 상세불명 부위의 급성 상기도감염","101"
"한방진료과","14","G51","안면신경장애","76"
"한방진료과","15","N30","방광염","61"
"한방진료과","16","S43","견갑대의 관절 및 인대의 탈구, 염좌 및 긴장","57"
"한방진료과","17","R51","두통","55"
"한방진료과","18","S33","요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","52"
"한방진료과","19","R60","달리 분류되지 않은 부종","49"
"한방진료과","20","K59","기타 기능성 장장애","45"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","4743"
"호흡기내과","2","J98","기타 호흡장애","3994"
"호흡기내과","3","I10","본태성(원발성) 고혈압","1908"
"호흡기내과","4","J31","만성 비염, 비인두염 및 인두염","1070"
"호흡기내과","5","E11","2형 당뇨병","868"
"호흡기내과","6","J40","급성인지 만성인지 명시되지 않은 기관지염","822"
"호흡기내과","7","J45","천식","789"
"호흡기내과","8","J18","상세불명 병원체의 폐렴","740"
"호흡기내과","9","R09","순환계통 및 호흡계통의 기타 증상 및 징후","259"
"호흡기내과","10","C34","기관지 및 폐의 악성 신생물","247"
"호흡기내과","11","U07","U07의 응급사용","204"
"호흡기내과","12","J02","급성 인두염","202"
"호흡기내과","13","J47","기관지확장증","197"
"호흡기내과","14","E78","지질단백질대사장애 및 기타 지질증","195"
"호흡기내과","15","J20","급성 기관지염","188"
"호흡기내과","16","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","175"
"호흡기내과","17","J00","급성 비인두염[감기]","156"
"호흡기내과","18","J69","고체 및 액체에 의한 폐렴","140"
"호흡기내과","19","R05","기침","105"
"호흡기내과","20","I48","심방세동 및 조동","94"
