"진료과","순위","상명코드","상병명","건수"
"산부인과","8","N30","방광염","64"
"산부인과","9","N83","난소. 난관 및 광 인대의 비염증성 장애","49"
"산부인과","10","N64","유방의 기타 장애","38"
"산부인과","11","R10","복부 및 골반통증","29"
"산부인과","12","N92","과다. 빈발 및 불규칙 월경","29"
"산부인과","13","N93","기타 이상 자궁 및 질 출혈","17"
"산부인과","14","Z34","정상임신의 관리","14"
"산부인과","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","11"
"산부인과","16","N94","여성생식기관 및 월경주기와 관련된 통증 및 기타 병태","9"
"산부인과","17","N31","달리 분류되지 않은 방광의 신경근육기능장애","8"
"산부인과","18","B97","다른 장에서 분류된 질환의 원인으로서의 바이러스감염체","8"
"산부인과","19","N81","여성생식기탈출","7"
"산부인과","20","N80","자궁내막증","7"
"소아청소년과","1","U07","U07의 응급사용","1155"
"소아청소년과","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1119"
"소아청소년과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","950"
"소아청소년과","4","J18","상세불명 병원체의 폐렴","874"
"소아청소년과","5","J00","급성 코인두염 [감기]","403"
"소아청소년과","6","J02","급성 인두염","384"
"소아청소년과","7","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","181"
"소아청소년과","8","L30","기타 피부염","80"
"소아청소년과","9","J11","바이러스가 확인되지 않은 인플루엔자","48"
"소아청소년과","10","E34","기타 내분비장애","44"
"소아청소년과","11","K30","소화불량","40"
"소아청소년과","12","T14","상세불명의 신체부위의 손상","39"
"소아청소년과","13","J31","만성비염. 비인두염 및 인두염","29"
"소아청소년과","14","L50","두드러기","23"
"소아청소년과","15","L20","질병이환 및 사망의 외인","15"
"소아청소년과","16","R51","두통","14"
"소아청소년과","17","K59","기타 기능적 창자 장애","14"
"소아청소년과","18","Z27","감염성 질환의 복합에 대한 예방접종의 필요","14"
"소아청소년과","19","L08","피부 피하조직의 기타 국소 감염","12"
"소아청소년과","20","Z25","기타 단일 바이러스질환에 대한 예방접종의 필요","12"
"소화기내과","1","K29","위염 및 십이지장염","5149"
"소화기내과","2","K21","위-식도역류병","3683"
"소화기내과","3","K59","기타 기능적 창자 장애","3071"
"소화기내과","4","K30","소화불량","2912"
"소화기내과","5","K58","자극성 장증후군","2821"
"소화기내과","6","K63","창자의 기타 질환","2415"
"소화기내과","7","K62","항문 및 직장의 기타 질환","2123"
"소화기내과","8","I10","본태성(원발성) 고혈압","1790"
"소화기내과","9","K76","간의 기타 질환","1463"
"소화기내과","10","B18","만성 바이러스간염","1211"
"소화기내과","11","R69","미상 및 상세불명의 병인","1114"
"소화기내과","12","E11","인슐린-비의존 당뇨병","1114"
"소화기내과","13","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","789"
"소화기내과","14","K80","담석증","698"
"소화기내과","15","C16","위의 악성 신생물","684"
"소화기내과","16","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","638"
"소화기내과","17","C22","간 및 간내담관의 악성 신생물","569"
"소화기내과","18","D13","기타 및 부위불명의 소화계통의 양성 신생물","564"
"소화기내과","19","D12","결장. 직장. 항문 및 항문관의 양성 신생물","554"
"소화기내과","20","K74","간의 섬유증 및 경화증","550"
"순환기내과","1","I20","협심증","14188"
"순환기내과","2","I10","본태성(원발성) 고혈압","5982"
"순환기내과","3","I48","심방세동 및 조동","1429"
"순환기내과","4","I50","심장기능상실(심부전)","1310"
"순환기내과","5","R07","인후 및 흉곽의 동통","1242"
"순환기내과","6","I73","기타 말초혈관질환","1229"
"순환기내과","7","R06","호흡의 이상","776"
"순환기내과","8","Z95","심장 및 혈관 삽입물 및 이식편의 존재","765"
"순환기내과","9","E78","지질단백질대사장애 및 기타 지질증","655"
"순환기내과","10","I11","고혈압성 심장병","427"
"순환기내과","11","I21","급성 심근경색증","339"
"순환기내과","12","R00","심장박동의 이상","335"
"순환기내과","13","I49","기타 심장성 부정맥","221"
"순환기내과","14","I71","대동맥류 및 박리","210"
"순환기내과","15","E11","인슐린-비의존 당뇨병","199"
"순환기내과","16","I44","심방실 차단 및 좌각 차단","177"
"순환기내과","17","I47","발작성 빠른맥","165"
"순환기내과","18","R60","달리 분류되지 않은 부종","162"
"순환기내과","19","I35","비류마티스성 대동맥판장애","130"
"순환기내과","20","I25","만성 허혈심장병","129"
"신경과","1","I63","뇌경색증","5271"
"신경과","2","R42","현기 및 어지러움","2340"
"신경과","3","R51","두통","2092"
"신경과","4","F03","상세불명의 치매","1945"
"신경과","5","I67","기타 대뇌혈관 질환","1666"
"신경과","6","R41","인지기능 및 자각에 관한 기타 증상 및 징후","1246"
"신경과","7","F00","알츠하이머병에서의 치매(G30.-+)","627"
"신경과","8","R25","이상적 불수의적 운동","625"
"신경과","9","G20","파킨슨병","591"
"신경과","10","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","535"
"신경과","11","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","381"
"신경과","12","G25","기타 추체외로 및 운동 장애","317"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","245"
"신경과","14","G40","뇌전증","160"
"신경과","15","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","118"
"신경과","16","G44","기타 두통증후군","106"
"신경과","17","R26","보행과 이동의 이상","95"
"신경과","18","E14","상세불명의 당뇨병","78"
"신경과","19","I10","본태성(원발성) 고혈압","77"
"신경과","20","R55","실신 및 허탈","73"
"신경외과","1","M48","기타 척추병증","6347"
"신경외과","2","M51","기타 추간판장애","4928"
"신경외과","3","M47","척추증","2871"
"신경외과","4","M50","목뼈원판 장애","1645"
"신경외과","5","M96","달리 분류되지 않은 처치후 근육골격 장애","1533"
"신경외과","6","I63","뇌경색증","1036"
"신경외과","7","M43","기타 변형성 배병증","900"
"신경외과","8","S32","허리뼈 및 골반의 골절","728"
"신경외과","9","M54","배통","672"
"신경외과","10","S06","머리내 손상","541"
"신경외과","11","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","509"
"신경외과","12","S22","늑골. 흉골 및 흉추골의 골절","341"
"신경외과","13","I67","기타 대뇌혈관 질환","320"
"신경외과","14","I61","뇌내출혈","283"
"신경외과","15","R52","달리 분류되지 않은 통증","226"
"신경외과","16","R51","두통","218"
"신경외과","17","M79","달리 분류되지 않은 기타 연조직장애","169"
"신경외과","18","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","159"
"신경외과","19","I69","대뇌혈관 질환의 후유증","140"
"신경외과","20","I60","지주막하출혈","108"
"신장내과","1","N18","만성 콩팥(신장)기능상실","14511"
"신장내과","2","I10","본태성(원발성) 고혈압","3457"
"신장내과","3","E11","인슐린-비의존 당뇨병","2165"
"신장내과","4","N17","급성 콩팥(신장)기능상실","715"
"신장내과","5","R60","달리 분류되지 않은 부종","579"
"신장내과","6","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","276"
"신장내과","7","E78","지질단백질대사장애 및 기타 지질증","211"
"신장내과","8","E14","상세불명의 당뇨병","176"
"신장내과","9","E87","수분. 전해질 및 산-염기균형의 기타장애","175"
"신장내과","10","N30","방광염","166"
"신장내과","11","T82","심혈관 보형장치. 삽입물 및 이식편의 합병증","143"
"신장내과","12","N39","비뇨기계통의 기타 장애","141"
"신장내과","13","M62","기타 근장애","132"
"신장내과","14","I26","폐색전증","127"
"신장내과","15","M10","활막 및 건 장애","91"
"신장내과","16","K30","소화불량","68"
"신장내과","17","I11","고혈압성 심장병","65"
"신장내과","18","R31","상세불명의 혈뇨","53"
"신장내과","19","Z94","이식한 장기 및 조직의 상태","51"
"신장내과","20","R80","고립성 단백뇨증","46"
"안과","1","H35","기타 망막장애","7900"
"안과","2","H25","노인성 백내장","7538"
"안과","3","H04","눈물기관의 장애","6886"
"안과","4","H40","녹내장","2050"
"안과","5","H36","달리 분류된 질환에서의 망막장애","1898"
"안과","6","H01","안검의 기타 염증","1227"
"안과","7","H16","각막염","1206"
"안과","8","H34","망막혈관폐쇄","902"
"안과","9","Z96","기타 기능적 삽입물의 존재","429"
"안과","10","H10","결막염","410"
"안과","11","H02","안검의 기타 장애","404"
"안과","12","H26","기타 백내장","347"
"안과","13","H43","초자체의 장애","269"
"안과","14","H18","각막의 기타 장애","203"
"안과","15","H42","달리 분류된 질환에서의 녹내장","151"
"안과","16","H52","굴절 및 조절의 장애","147"
"안과","17","E14","상세불명의 당뇨병","140"
"안과","18","H11","결막의 기타 장애","138"
"안과","19","B00","헤르페스바이러스[단순헤르페스] 감염","89"
"안과","20","H20","홍채섬모체염","73"
"외과","1","K64","치핵 및 항문주위정맥혈전증","957"
"외과","2","C16","위의 악성 신생물","914"
"외과","3","I83","하지의 정맥류","851"
"외과","4","C20","직장의 악성 신생물","569"
"외과","5","C18","결장의 악성 신생물","465"
"외과","6","L02","피부의 농양, 종기 및 큰종기","433"
"외과","7","L89","욕창성 및 압박부위 궤양","313"
"외과","8","K40","서혜헤르니아","311"
"외과","9","K80","담석증","287"
"외과","10","L72","피부 및 피하조직의 모낭성 낭","276"
"외과","11","T30","상세불명의 신체부위의 화상 및 부식","182"
"외과","12","S22","늑골. 흉골 및 흉추골의 골절","140"
"외과","13","D17","양성 지방종성 신생물","119"
"외과","14","S20","흉부의 표재성 손상","96"
"외과","15","K60","항문 및 직장부의 열창 및 누공","76"
"외과","16","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","64"
"외과","17","I70","죽상경화증","59"
"외과","18","R15","분변의 실금","56"
"외과","19","N62","유방의 비대","53"
"외과","20","K61","항문 및 직장부의 농양","52"
"응급실","1","M54","배통","1247"
"응급실","2","R10","복부 및 골반통증","548"
"응급실","3","M79","달리 분류되지 않은 기타 연조직장애","473"
"응급실","4","R07","인후 및 흉곽의 동통","355"
"응급실","5","R42","현기 및 어지러움","279"
"응급실","6","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","158"
"응급실","7","L29","소양증","151"
"응급실","8","R53","병감 및 피로","143"
"응급실","9","R06","호흡의 이상","124"
"응급실","10","J18","상세불명 병원체의 폐렴","119"
"응급실","11","R39","비뇨기계를 침습한 기타 증상 및 징후","111"
"응급실","12","R52","달리 분류되지 않은 통증","108"
"응급실","13","R51","두통","108"
"응급실","14","L50","두드러기","89"
"응급실","15","T81","달리 분류되지 않은 처치의 합병증","88"
"응급실","16","M25","달리 분류되지 않은 기타 관절장애","87"
"응급실","17","R50","원인 미상의 열","86"
"응급실","18","R11","구역 및 구토","85"
"응급실","19","S69","손목 및 손의 기타 및 상세불명의 손상","77"
"응급실","20","I50","심장기능상실(심부전)","71"
"이비인후과","1","H93","달리 분류되지 않은 귀의 기타 장애","2911"
"이비인후과","2","J37","만성후두염 및 후두기관염","2869"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","1165"
"이비인후과","4","J30","혈관운동성 및 앨러지성 비염","876"
"이비인후과","5","R42","현기 및 어지러움","781"
"이비인후과","6","J31","만성비염. 비인두염 및 인두염","582"
"이비인후과","7","J32","만성 부비동염","566"
"이비인후과","8","J34","코 및 코옆굴의 기타 장애","507"
"이비인후과","9","H91","기타 청력소실","247"
"이비인후과","10","J33","코폴립","194"
"이비인후과","11","H60","외이염","192"
"이비인후과","12","H61","외이의 기타장애","175"
"이비인후과","13","K14","혀의 질환","167"
"이비인후과","14","H66","화농성 및 상세불명의 중이염","161"
"이비인후과","15","H65","비화농성 중이염","158"
"이비인후과","16","J38","달리 분류되지 않은 성대및 후두의 질환","138"
"이비인후과","17","C32","후두의 악성 신생물","118"
"이비인후과","18","K11","타액선의 질환","104"
"이비인후과","19","K12","입안염 및 관련 병터","98"
"이비인후과","20","H81","전정기능의 장애","98"
"일반검진","1","K30","소화불량","1521"
"일반검진","2","K29","위염 및 십이지장염","615"
"일반검진","3","K21","위-식도역류병","137"
"일반검진","4","K59","기타 기능적 창자 장애","40"
"일반검진","5","K25","위궤양","36"
"일반검진","6","R69","미상 및 상세불명의 병인","14"
"일반검진","7","K26","십이지장궤양","7"
"일반검진","8","K31","위 및 십이지장의 기타 질환","4"
"일반검진","9","K27","상세불명 부위의 소화성 궤양","4"
"일반검진","10","D13","기타 및 부위불명의 소화계통의 양성 신생물","3"
"일반검진","11","J39","상기도의 기타 질환","2"
"일반검진","12","B18","만성 바이러스간염","2"
"일반검진","13","I10","본태성(원발성) 고혈압","2"
"일반검진","14","K63","창자의 기타 질환","2"
"일반검진","15","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1"
"일반검진","16","K76","간의 기타 질환","1"
"일반검진","17","K20","식도염","1"
"일반내과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","4608"
"일반내과","2","E11","인슐린-비의존 당뇨병","1591"
"일반내과","3","I10","본태성(원발성) 고혈압","1557"
"일반내과","4","J00","급성 코인두염 [감기]","1544"
"일반내과","5","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1478"
"일반내과","6","R53","병감 및 피로","1304"
"일반내과","7","I20","협심증","925"
"일반내과","8","U07","U07의 응급사용","433"
"일반내과","9","K29","위염 및 십이지장염","361"
"일반내과","10","J40","급성인지 만성인지 명시되지 않은 기관지염","298"
"일반내과","11","K21","위-식도역류병","296"
"일반내과","12","R05","기침","259"
"일반내과","13","E78","지질단백질대사장애 및 기타 지질증","258"
"일반내과","14","J06","다발성 및 상세불명 부위의 급성 상기도감염","238"
"일반내과","15","K59","기타 기능적 창자 장애","179"
"일반내과","16","K30","소화불량","138"
"일반내과","17","K58","자극성 장증후군","137"
"일반내과","18","I48","심방세동 및 조동","115"
"일반내과","19","J44","기타 만성 폐쇄성 폐질환","103"
"일반내과","20","J30","혈관운동성 및 앨러지성 비염","73"
"재활의학과","1","M54","배통","9258"
"재활의학과","2","M48","기타 척추병증","4277"
"재활의학과","3","M17","윤충증","2468"
"재활의학과","4","I63","뇌경색증","1618"
"재활의학과","5","M50","목뼈원판 장애","1616"
"재활의학과","6","M13","추 락","1363"
"재활의학과","7","G81","편마비","1299"
"재활의학과","8","M75","어깨병변","1259"
"재활의학과","9","I69","대뇌혈관 질환의 후유증","948"
"재활의학과","10","G82","하반신마비 및 사지마비","873"
"재활의학과","11","G62","기타 다발신경병증","600"
"재활의학과","12","I61","뇌내출혈","589"
"재활의학과","13","M79","달리 분류되지 않은 기타 연조직장애","549"
"재활의학과","14","Z96","기타 기능적 삽입물의 존재","346"
"재활의학과","15","M72","섬유모세포장애","316"
"재활의학과","16","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","302"
"재활의학과","17","M99","달리 분류되지 않은 생체역학적 병변","291"
"재활의학과","18","R13","연하곤란","263"
"재활의학과","19","G20","파킨슨병","261"
"재활의학과","20","G95","척수의 기타질환","230"
"정신건강의학과","1","F41","기타 불안장애","8242"
"정신건강의학과","2","F32","우울증 에피소드","4942"
"정신건강의학과","3","F51","비기질적 수면 장애","2021"
"정신건강의학과","4","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1389"
"정신건강의학과","5","F00","알츠하이머병에서의 치매(G30.-+)","608"
"정신건강의학과","6","F20","조현병","488"
"정신건강의학과","7","F10","알콜사용에 의한 정신및 행동장애","189"
"정신건강의학과","8","F33","재발성 우울장애","165"
"정신건강의학과","9","F31","양극성 정동장애","162"
"정신건강의학과","10","F43","심한 스트레스에 대한 반응 및 적응장애","155"
"정신건강의학과","11","F09","상세불명의 기질성 또는 증상성 정신장애","137"
"정신건강의학과","12","F40","공포성 불안장애","89"
"정신건강의학과","13","F48","기타 신경성 장애","82"
"정신건강의학과","14","F42","강박장애","56"
"정신건강의학과","15","F45","신체형장애","52"
"정신건강의학과","16","G40","뇌전증","49"
"정신건강의학과","17","F34","지속성 기분[정동]장애","41"
"정신건강의학과","18","F29","상세불명의 비기질적 정신병","34"
"정신건강의학과","19","F05","알콜 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","32"
"정신건강의학과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","31"
"정형외과","1","M17","윤충증","13931"
"정형외과","2","M48","기타 척추병증","6670"
"정형외과","3","M75","어깨병변","5106"
"정형외과","4","M15","진균증","3323"
"정형외과","5","S46","어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상","2096"
"정형외과","6","R52","달리 분류되지 않은 통증","1477"
"정형외과","7","M10","활막 및 건 장애","477"
"정형외과","8","M19","연기, 불 및 화염에 노출","431"
"정형외과","9","S82","발목을 포함한 아래다리의 골절","428"
"정형외과","10","M77","기타 골부착부병증","391"
"정형외과","11","M81","병적골절이 없는 골다공증","341"
"정형외과","12","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","325"
"정형외과","13","L60","손발톱장애","292"
"정형외과","14","G56","팔의 단일신경병증","282"
"정형외과","15","S42","어깨 및 팔죽지의 골절","267"
"정형외과","16","M86","골수염","249"
"정형외과","17","M65","활막염 및 건초염","239"
"정형외과","18","S72","대퇴골의 골절","237"
"정형외과","19","S52","아래팔의 골절","232"
"정형외과","20","S92","발목을 제외한 발의 골절","223"
"종합검진","1","K30","소화불량","30"
"종합검진","2","K29","위염 및 십이지장염","8"
"종합검진","3","R69","미상 및 상세불명의 병인","2"
"종합검진","4","K26","십이지장궤양","1"
"진단검사의학과","1","R69","미상 및 상세불명의 병인","11"
"진단검사의학과","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"진료부장실","1","M79","달리 분류되지 않은 기타 연조직장애","248"
"치과","1","K05","치은염(잇몸염)및 치주 질환","12528"
"치과","2","K02","치아우식증","10807"
"치과","3","K08","치아 및 지지구조의 기타 장애","7193"
"치과","4","K04","치수 및 치근단주위조직의 질환","3633"
"치과","5","K03","치아경조직의 기타 질환","317"
"치과","6","S02","머리뼈 및 얼굴뼈의 골절","291"
"치과","7","K07","치아얼굴이상[부정교합포함]","130"
"치과","8","K13","입술 및 구강점막의 기타 질환","97"
"치과","9","K10","턱의 기타 질환","56"
"치과","10","K12","입안염 및 관련 병터","42"
"치과","11","J32","만성 부비동염","18"
"치과","12","D38","중이. 호흡기. 흉곽내 장기의 행동양식 불명 또는 미상의 신생물","9"
"치과","13","S03","머리의 관절 및 인대의 탈구. 염좌 및 긴장","7"
"치과","14","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","7"
"치과","15","K14","혀의 질환","5"
"치과","16","K01","매몰치 및 매복치","5"
"치과","17","E03","기타 갑상선기능저하증","4"
"치과","18","G50","삼차신경의 장애","4"
"치과","19","C05","입천장의 악성 신생물","3"
"치과","20","K11","타액선의 질환","3"
"피부과","1","L29","소양증","12919"
"피부과","2","L30","기타 피부염","8131"
"피부과","3","B35","피부사상균증","6694"
"피부과","4","L08","피부 피하조직의 기타 국소 감염","4568"
"피부과","5","L21","지루피부염","2339"
"피부과","6","L85","기타 표피의 비후","1601"
"피부과","7","L40","건선","573"
"피부과","8","B02","대상포진","422"
"피부과","9","L80","백반증","402"
"피부과","10","G53","달리 분류된 질환에서의 뇌신경장애","281"
"피부과","11","B00","헤르페스바이러스[단순헤르페스] 감염","244"
"피부과","12","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","215"
"피부과","13","D23","피부의 기타 양성 신생물","152"
"피부과","14","L50","두드러기","115"
"피부과","15","B86","옴","110"
"피부과","16","L63","원형 탈모증","65"
"피부과","17","L84","티눈 및 굳은살","59"
"피부과","18","C44","피부의 기타 악성 신생물","43"
"피부과","19","B36","기타 표재성 진균증","23"
"피부과","20","Q82","피부의 기타 선천성 기형","20"
"한방진료과","1","M79","달리 분류되지 않은 기타 연조직장애","2389"
"한방진료과","2","M99","달리 분류되지 않은 생체역학적 병변","1656"
"한방진료과","3","M54","배통","682"
"한방진료과","4","M17","윤충증","396"
"한방진료과","5","K30","소화불량","380"
"한방진료과","6","U23","","367"
"한방진료과","7","M48","기타 척추병증","201"
"한방진료과","8","R25","이상적 불수의적 운동","137"
"한방진료과","9","M51","기타 추간판장애","112"
"한방진료과","10","G71","근육의 일차성 장애","109"
"한방진료과","11","M42","척추성 골연골증","79"
"한방진료과","12","M22","자연의 힘에 노출","77"
"한방진료과","13","G51","얼굴신경 장애","71"
"한방진료과","14","M96","달리 분류되지 않은 처치후 근육골격 장애","59"
"한방진료과","15","M50","목뼈원판 장애","53"
"한방진료과","16","M47","척추증","47"
"한방진료과","17","B41","파라콕시디오이데스진균증","45"
"한방진료과","18","I63","뇌경색증","44"
"한방진료과","19","J04","급성 후두염 및 기관염","43"
"한방진료과","20","C01","혓바닥의 악성 신생물","39"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","3053"
"호흡기내과","2","R06","호흡의 이상","1605"
"호흡기내과","3","R93","기타 신체구조의 진단적 영상상 이상소견","1302"
"호흡기내과","4","R05","기침","1276"
"호흡기내과","5","J45","천식","1236"
"호흡기내과","6","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","1217"
"호흡기내과","7","J18","상세불명 병원체의 폐렴","1072"
"호흡기내과","8","R91","폐의 진단적 영상상 이상소견","945"
"호흡기내과","9","J20","급성 기관지염","845"
"호흡기내과","10","C34","기관지 및 폐의 악성 신생물","781"
"호흡기내과","11","I10","본태성(원발성) 고혈압","642"
"호흡기내과","12","J30","혈관운동성 및 앨러지성 비염","555"
"호흡기내과","13","J47","기관지확장증","434"
"호흡기내과","14","J42","상세불명의 만성 기관지염","364"
"호흡기내과","15","J43","폐기종","311"
"호흡기내과","16","J98","기타 호흡장애","300"
"호흡기내과","17","J84","기타 사이질성 폐질환","210"
"호흡기내과","18","E11","인슐린-비의존 당뇨병","204"
"호흡기내과","19","R07","인후 및 흉곽의 동통","203"
"호흡기내과","20","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","165"
