"진료과","순위","상명코드","상병명","건수"
"순환기내과","9","I21","급성 심근경색증","674"
"순환기내과","10","I50","심장기능상실(심부전)","618"
"순환기내과","11","I11","고혈압성 심장병","584"
"순환기내과","12","I49","기타 심장성 부정맥","455"
"순환기내과","13","I42","심장근육병증","452"
"순환기내과","14","R00","심장박동의 이상","314"
"순환기내과","15","I35","비류마티스성 대동맥판장애","284"
"순환기내과","16","I71","대동맥류 및 박리","260"
"순환기내과","17","I73","기타 말초혈관질환","244"
"순환기내과","18","I44","심방실 차단 및 좌각 차단","238"
"순환기내과","19","N18","만성 콩팥(신장)기능상실","225"
"순환기내과","20","E14","상세불명의 당뇨병","216"
"신경과","1","F00","알츠하이머병에서의 치매(G30.-+)","5082"
"신경과","2","I63","뇌경색증","4128"
"신경과","3","R41","인지기능 및 자각에 관한 기타 증상 및 징후","4113"
"신경과","4","R51","두통","2441"
"신경과","5","R42","현기 및 어지러움","2395"
"신경과","6","I69","대뇌혈관 질환의 후유증","1868"
"신경과","7","G20","파킨슨병","1604"
"신경과","8","G25","기타 추체외로 및 운동 장애","1257"
"신경과","9","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","1149"
"신경과","10","G43","편두통","1113"
"신경과","11","I67","기타 대뇌혈관 질환","1107"
"신경과","12","G44","기타 두통증후군","864"
"신경과","13","R25","이상적 불수의적 운동","745"
"신경과","14","H81","전정기능의 장애","671"
"신경과","15","I10","본태성(원발성) 고혈압","659"
"신경과","16","F01","혈관성 치매","588"
"신경과","17","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","512"
"신경과","18","G45","일과성 대뇌허혈발작 및 관련 증후군","472"
"신경과","19","G40","뇌전증","374"
"신경과","20","G51","얼굴신경 장애","345"
"신경외과","1","M48","기타 척추병증","11284"
"신경외과","2","M47","척추증","3537"
"신경외과","3","M54","배통","2446"
"신경외과","4","M51","기타 추간판장애","1392"
"신경외과","5","M50","목뼈원판 장애","875"
"신경외과","6","M96","달리 분류되지 않은 처치후 근육골격 장애","810"
"신경외과","7","S32","허리뼈 및 골반의 골절","615"
"신경외과","8","S06","머리내 손상","462"
"신경외과","9","I67","기타 대뇌혈관 질환","413"
"신경외과","10","S22","늑골. 흉골 및 흉추골의 골절","326"
"신경외과","11","M43","기타 변형성 배병증","320"
"신경외과","12","G44","기타 두통증후군","167"
"신경외과","13","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","152"
"신경외과","14","I61","뇌내출혈","148"
"신경외과","15","I63","뇌경색증","141"
"신경외과","16","R51","두통","128"
"신경외과","17","G95","척수의 기타질환","127"
"신경외과","18","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","93"
"신경외과","19","S00","머리의 표재성 손상","87"
"신경외과","20","M99","달리 분류되지 않은 생체역학적 병변","66"
"신장내과","1","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","5884"
"신장내과","2","N18","만성 콩팥(신장)기능상실","3410"
"신장내과","3","E11","인슐린-비의존 당뇨병","1828"
"신장내과","4","I10","본태성(원발성) 고혈압","1352"
"신장내과","5","R60","달리 분류되지 않은 부종","436"
"신장내과","6","N17","급성 콩팥(신장)기능상실","273"
"신장내과","7","R80","고립성 단백뇨증","246"
"신장내과","8","E78","지질단백질대사장애 및 기타 지질증","150"
"신장내과","9","E87","수분. 전해질 및 산-염기균형의 기타장애","130"
"신장내과","10","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","117"
"신장내과","11","I12","고혈압성 콩팥(신장)병","116"
"신장내과","12","R31","상세불명의 혈뇨","105"
"신장내과","13","N10","급성 세뇨관-사이질성 신염","90"
"신장내과","14","N05","상세불명의 신염증후군","88"
"신장내과","15","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","79"
"신장내과","16","N39","비뇨기계통의 기타 장애","76"
"신장내과","17","K29","위염 및 십이지장염","65"
"신장내과","18","Q61","낭성 콩팥(신장)병","63"
"신장내과","19","Z94","이식한 장기 및 조직의 상태","55"
"신장내과","20","E14","상세불명의 당뇨병","54"
"안과","1","H25","노인성 백내장","12065"
"안과","2","H04","눈물기관의 장애","3267"
"안과","3","H10","결막염","1286"
"안과","4","H52","굴절 및 조절의 장애","902"
"안과","5","Z96","기타 기능적 삽입물의 존재","754"
"안과","6","H40","녹내장","667"
"안과","7","H35","기타 망막장애","618"
"안과","8","H01","안검의 기타 염증","547"
"안과","9","H36","달리 분류된 질환에서의 망막장애","478"
"안과","10","H11","결막의 기타 장애","343"
"안과","11","H26","기타 백내장","253"
"안과","12","H43","초자체의 장애","188"
"안과","13","H00","맥립종 및 콩다래끼","154"
"안과","14","H02","안검의 기타 장애","144"
"안과","15","H16","각막염","143"
"안과","16","E14","상세불명의 당뇨병","113"
"안과","17","H34","망막혈관폐쇄","89"
"안과","18","H47","시[제2]신경 및 시각로의 기타 장애","67"
"안과","19","B00","헤르페스바이러스[단순헤르페스] 감염","43"
"안과","20","H17","각막 흉터 및 혼탁","35"
"외과","1","C73","갑상선의 악성 신생물","840"
"외과","2","C16","위의 악성 신생물","726"
"외과","3","K64","치핵 및 항문주위정맥혈전증","494"
"외과","4","L72","피부 및 피하조직의 모낭성 낭","451"
"외과","5","C18","결장의 악성 신생물","404"
"외과","6","I83","하지의 정맥류","347"
"외과","7","K40","서혜헤르니아","311"
"외과","8","C20","직장의 악성 신생물","302"
"외과","9","K80","담석증","230"
"외과","10","D34","갑상선의 양성 신생물","229"
"외과","11","S20","흉부의 표재성 손상","183"
"외과","12","S22","늑골. 흉골 및 흉추골의 골절","183"
"외과","13","L89","욕창성 및 압박부위 궤양","171"
"외과","14","T14","상세불명의 신체부위의 손상","165"
"외과","15","K35","급성 충수염","155"
"외과","16","E04","기타 비중독성 갑상선종","154"
"외과","17","K60","항문 및 직장부의 열창 및 누공","152"
"외과","18","D13","기타 및 부위불명의 소화계통의 양성 신생물","143"
"외과","19","K62","항문 및 직장의 기타 질환","138"
"외과","20","R92","유방의 진단적 영상이상소견","135"
"응급실","1","M79","달리 분류되지 않은 기타 연조직장애","2652"
"응급실","2","R52","달리 분류되지 않은 통증","1498"
"응급실","3","G56","팔의 단일신경병증","1197"
"응급실","4","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","911"
"응급실","5","K50","크론병[국한성 장염]","802"
"응급실","6","M45","강직척추염","601"
"응급실","7","T14","상세불명의 신체부위의 손상","579"
"응급실","8","L50","두드러기","488"
"응급실","9","R42","현기 및 어지러움","484"
"응급실","10","Y83","처치 당시에는 재난의 언급이 없었으나 환자에게 이상반응이나 후에 합병증을 일으키게 한 외과적 수술 및 기타 외과적 처치","444"
"응급실","11","M54","배통","396"
"응급실","12","R10","복부 및 골반통증","367"
"응급실","13","R51","두통","266"
"응급실","14","Z02","행정적 목적을 위한 검사","252"
"응급실","15","J00","급성 코인두염 [감기]","238"
"응급실","16","D64","기타 빈혈","237"
"응급실","17","R50","원인 미상의 열","232"
"응급실","18","M10","활막 및 건 장애","213"
"응급실","19","R53","병감 및 피로","209"
"응급실","20","I20","협심증","204"
"응급의학과","1","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","3"
"응급의학과","2","R07","인후 및 흉곽의 동통","1"
"응급의학과","3","R53","병감 및 피로","1"
"응급의학과","4","M25","달리 분류되지 않은 기타 관절장애","1"
"응급의학과","5","R42","현기 및 어지러움","1"
"응급의학과","6","S32","허리뼈 및 골반의 골절","1"
"응급의학과","7","A75","발진티푸스","1"
"응급의학과","8","S42","어깨 및 팔죽지의 골절","1"
"응급의학과","9","M89","뼈의 기타 장애","1"
"응급의학과","10","H90","전음성 및 감각신경성 청력소실","1"
"응급의학과","11","C34","기관지 및 폐의 악성 신생물","1"
"응급의학과","12","R00","심장박동의 이상","1"
"응급의학과","13","K25","위궤양","1"
"응급의학과","14","S09","머리의 기타 및 상세불명의 손상","1"
"응급의학과","15","T14","상세불명의 신체부위의 손상","1"
"이비인후과","1","J30","혈관운동성 및 앨러지성 비염","1285"
"이비인후과","2","H93","달리 분류되지 않은 귀의 기타 장애","1284"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","1167"
"이비인후과","4","K21","위-식도역류병","878"
"이비인후과","5","J32","만성 부비동염","786"
"이비인후과","6","J37","만성후두염 및 후두기관염","779"
"이비인후과","7","H60","외이염","753"
"이비인후과","8","H81","전정기능의 장애","496"
"이비인후과","9","J34","코 및 코옆굴의 기타 장애","470"
"이비인후과","10","H61","외이의 기타장애","369"
"이비인후과","11","J04","급성 후두염 및 기관염","366"
"이비인후과","12","H66","화농성 및 상세불명의 중이염","345"
"이비인후과","13","K12","입안염 및 관련 병터","277"
"이비인후과","14","J01","급성 부비동염","202"
"이비인후과","15","J06","다발성 및 상세불명 부위의 급성 상기도감염","193"
"이비인후과","16","J39","상기도의 기타 질환","178"
"이비인후과","17","H91","기타 청력소실","167"
"이비인후과","18","H65","비화농성 중이염","148"
"이비인후과","19","J03","급성 편도염","125"
"이비인후과","20","J02","급성 인두염","105"
"일반검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","2095"
"일반검진","2","K29","위염 및 십이지장염","239"
"일반검진","3","K26","십이지장궤양","16"
"일반검진","4","K25","위궤양","13"
"일반검진","5","K21","위-식도역류병","12"
"일반검진","6","K30","소화불량","8"
"일반검진","7","R69","미상 및 상세불명의 병인","3"
"일반검진","8","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","3"
"일반검진","9","K22","식도의 기타 질환","2"
"일반검진","10","E78","지질단백질대사장애 및 기타 지질증","2"
"일반검진","11","D13","기타 및 부위불명의 소화계통의 양성 신생물","2"
"일반검진","12","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1"
"일반내과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","2270"
"일반내과","2","K25","위궤양","86"
"일반내과","3","K63","창자의 기타 질환","73"
"일반내과","4","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","60"
"일반내과","5","K29","위염 및 십이지장염","47"
"일반내과","6","K26","십이지장궤양","45"
"일반내과","7","A04","기타 세균성 창자 감염","24"
"일반내과","8","K59","기타 기능적 창자 장애","21"
"일반내과","9","D12","결장. 직장. 항문 및 항문관의 양성 신생물","16"
"일반내과","10","K21","위-식도역류병","12"
"일반내과","11","I10","본태성(원발성) 고혈압","5"
"일반내과","12","D13","기타 및 부위불명의 소화계통의 양성 신생물","5"
"일반내과","13","F48","기타 신경성 장애","5"
"일반내과","14","E78","지질단백질대사장애 및 기타 지질증","4"
"일반내과","15","E03","기타 갑상선기능저하증","4"
"일반내과","16","B37","칸디다증","4"
"일반내과","17","E11","인슐린-비의존 당뇨병","3"
"일반내과","18","R42","현기 및 어지러움","3"
"일반내과","19","D18","모든 부위의 혈관종 및 림프관종","2"
"일반내과","20","Y59","치료용으로 사용시 유해작용을 나타내는 기타 및 상세불명의 백신 및 생물학적 물질","2"
"재활의학과","1","M48","기타 척추병증","4975"
"재활의학과","2","M51","기타 추간판장애","2210"
"재활의학과","3","I63","뇌경색증","2114"
"재활의학과","4","M75","어깨병변","1998"
"재활의학과","5","M79","달리 분류되지 않은 기타 연조직장애","1632"
"재활의학과","6","I69","대뇌혈관 질환의 후유증","1280"
"재활의학과","7","M13","추락","1150"
"재활의학과","8","M17","윤충증","1073"
"재활의학과","9","G54","신경뿌리 및 신경총 장애","1038"
"재활의학과","10","M54","배통","955"
"재활의학과","11","M50","목뼈원판 장애","911"
"재활의학과","12","M19","연기, 불 및 화염에 노출","903"
"재활의학과","13","G82","하반신마비 및 사지마비","883"
"재활의학과","14","I61","뇌내출혈","724"
"재활의학과","15","M47","척추증","546"
"재활의학과","16","M23","유독성 물질에 의한 불의의 중독 및 노출","437"
"재활의학과","17","G95","척수의 기타질환","429"
"재활의학과","18","I62","기타 비외상성 머리내 출혈","413"
"재활의학과","19","M77","기타 골부착부병증","311"
"재활의학과","20","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","287"
"정신건강의학과","1","F32","우울증 에피소드","4151"
"정신건강의학과","2","F51","비기질적 수면 장애","2988"
"정신건강의학과","3","F41","기타 불안장애","1949"
"정신건강의학과","4","F43","심한 스트레스에 대한 반응 및 적응장애","636"
"정신건강의학과","5","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","523"
"정신건강의학과","6","F00","알츠하이머병에서의 치매(G30.-+)","409"
"정신건강의학과","7","F20","조현병","374"
"정신건강의학과","8","F03","상세불명의 치매","339"
"정신건강의학과","9","F10","알콜사용에 의한 정신및 행동장애","288"
"정신건강의학과","10","G47","수면장애","282"
"정신건강의학과","11","F45","신체형장애","281"
"정신건강의학과","12","F31","양극성 정동장애","268"
"정신건강의학과","13","F29","상세불명의 비기질적 정신병","134"
"정신건강의학과","14","F99","정신장애 NOS","114"
"정신건강의학과","15","R41","인지기능 및 자각에 관한 기타 증상 및 징후","94"
"정신건강의학과","16","F40","공포성 불안장애","82"
"정신건강의학과","17","F33","재발성 우울장애","75"
"정신건강의학과","18","F42","강박장애","71"
"정신건강의학과","19","F22","지속성 망상장애","67"
"정신건강의학과","20","F02","달리 분류된 기타 질환에서의 치매","67"
"정형외과","1","M17","윤충증","11610"
"정형외과","2","M75","어깨병변","3415"
"정형외과","3","M48","기타 척추병증","3173"
"정형외과","4","R52","달리 분류되지 않은 통증","2154"
"정형외과","5","M81","병적골절이 없는 골다공증","821"
"정형외과","6","S72","대퇴골의 골절","749"
"정형외과","7","M10","활막 및 건 장애","715"
"정형외과","8","M19","연기, 불 및 화염에 노출","527"
"정형외과","9","S82","발목을 포함한 아래다리의 골절","475"
"정형외과","10","T14","상세불명의 신체부위의 손상","440"
"정형외과","11","S52","아래팔의 골절","424"
"정형외과","12","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","358"
"정형외과","13","M13","추락","340"
"정형외과","14","M65","활막염 및 건초염","336"
"정형외과","15","M77","기타 골부착부병증","295"
"정형외과","16","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","269"
"정형외과","17","G56","팔의 단일신경병증","267"
"정형외과","18","M23","유독성 물질에 의한 불의의 중독 및 노출","266"
"정형외과","19","M20","외인의 기타 및 상세불명의 영향","263"
"정형외과","20","S42","어깨 및 팔죽지의 골절","245"
"종합검진","1","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","768"
"종합검진","2","K63","창자의 기타 질환","13"
"종합검진","3","K29","위염 및 십이지장염","1"
"치과","1","K05","치은염(잇몸염)및 치주 질환","12340"
"치과","2","K02","치아우식증","4894"
"치과","3","K04","치수 및 치근단주위조직의 질환","4698"
"치과","4","K08","치아 및 지지구조의 기타 장애","2688"
"치과","5","S02","머리뼈 및 얼굴뼈의 골절","282"
"치과","6","K07","치아얼굴이상[부정교합포함]","166"
"치과","7","K03","치아경조직의 기타 질환","87"
"치과","8","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","42"
"치과","9","K00","치아의 발육 및 맹출(이돋이) 장애","20"
"치과","10","K10","턱의 기타 질환","8"
"치과","11","K14","혀의 질환","7"
"치과","12","D10","입 및 인두의 양성 신생물","5"
"치과","13","M85","뼈 밀도 및 구조의 기타 장애","4"
"치과","14","K01","매몰치 및 매복치","2"
"치과","15","B37","칸디다증","2"
"치과","16","C03","잇몸의 악성 신생물","1"
"치과","17","J01","급성 부비동염","1"
"통증클리닉","1","G56","팔의 단일신경병증","457"
"통증클리닉","2","M45","강직척추염","215"
"통증클리닉","3","M79","달리 분류되지 않은 기타 연조직장애","75"
"통증클리닉","4","G53","달리 분류된 질환에서의 뇌신경장애","47"
"통증클리닉","5","M48","기타 척추병증","37"
"통증클리닉","6","M54","배통","22"
"통증클리닉","7","G58","기타 단일신경병증","13"
"통증클리닉","8","M75","어깨병변","12"
"통증클리닉","9","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","11"
"통증클리닉","10","M17","윤충증","9"
"통증클리닉","11","S43","팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장","7"
"통증클리닉","12","K50","크론병[국한성 장염]","6"
"통증클리닉","13","G62","기타 다발신경병증","6"
"통증클리닉","14","E11","인슐린-비의존 당뇨병","5"
"통증클리닉","15","B02","대상포진","4"
"통증클리닉","16","G51","얼굴신경 장애","4"
"통증클리닉","17","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","3"
"통증클리닉","18","G44","기타 두통증후군","2"
"통증클리닉","19","S14","목부위의 신경 및 척수의 손상","1"
"통증클리닉","20","M89","뼈의 기타 장애","1"
"피부과","1","B35","피부사상균증","4805"
"피부과","2","L23","앨러지성 접촉피부염","4574"
"피부과","3","L21","지루피부염","2213"
"피부과","4","L85","기타 표피의 비후","1186"
"피부과","5","L28","만성 단순태선 및 양진","1086"
"피부과","6","L29","소양증","895"
"피부과","7","L50","두드러기","857"
"피부과","8","L30","기타 피부염","840"
"피부과","9","B07","바이러스성 사마귀","472"
"피부과","10","L24","자극성 접촉피부염","443"
"피부과","11","B00","헤르페스바이러스[단순헤르페스] 감염","439"
"피부과","12","T14","상세불명의 신체부위의 손상","354"
"피부과","13","B02","대상포진","333"
"피부과","14","L84","티눈 및 굳은살","331"
"피부과","15","L40","건선","235"
"피부과","16","G53","달리 분류된 질환에서의 뇌신경장애","225"
"피부과","17","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","220"
"피부과","18","H22","달리 분류된 질환에서의 홍채 및 섬모체의 장애","203"
"피부과","19","D21","결합조직 및 기타 연조직의 기타 양성 신생물","185"
"피부과","20","L73","기타 모낭장애","170"
"한의과","1","U23","","2420"
"한의과","2","U24","","1005"
"한의과","3","M79","달리 분류되지 않은 기타 연조직장애","834"
"한의과","4","M54","배통","596"
"한의과","5","M25","달리 분류되지 않은 기타 관절장애","369"
"한의과","6","U66","심허증(心虛證)","197"
"한의과","7","R51","두통","149"
"한의과","8","K30","소화불량","144"
"한의과","9","G19","","137"
"한의과","10","M17","윤충증","104"
"한의과","11","R53","병감 및 피로","73"
"한의과","12","J30","혈관운동성 및 앨러지성 비염","72"
"한의과","13","R61","다한증","55"
"한의과","14","K59","기타 기능적 창자 장애","47"
"한의과","15","R05","기침","40"
"한의과","16","U30","근골격계 및 결합조직의 질환","39"
"한의과","17","R42","현기 및 어지러움","31"
"한의과","18","S92","발목을 제외한 발의 골절","30"
"한의과","19","C01","혓바닥의 악성 신생물","29"
"한의과","20","U78","","20"
"핵의학과","1","C50","유방의 악성 신생물","122"
"핵의학과","2","I20","협심증","1"
"핵의학과","3","S70","엉덩이 및 대퇴의 표재성 손상","1"
"핵의학과","4","E21","부갑상선기능항진증 및 부갑상선의 기타장애","1"
"핵의학과","5","E06","갑상선염","1"
