"부서명","순위","질병코드","상병명","실인원"
"산부인과","20","R87","여성생식기관 검사물의 이상소견","1"
"산부인과","20","N95","폐경 및 기타 폐경전후 장애","1"
"산부인과","20","C51","외음의 악성 신생물","1"
"산부인과","20","N99","달리 분류되지 않은 비뇨생식계통의 처치후 장애","1"
"산부인과","20","K75","기타 염증성 간질환","1"
"산부인과","20","R19","소화계통 및 복부의 기타 증상 및 징후","1"
"산부인과","20","N75","바르톨린선의 질환","1"
"산부인과","20","C78","호흡 및 소화기관의 이차성 악성 신생물","1"
"산부인과","20","N93","기타 이상 자궁 및 질 출혈","1"
"소화기내과","1","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","123"
"소화기내과","2","D13","기타 및 부위불명의 소화계통의 양성 신생물","80"
"소화기내과","3","K80","담석증","76"
"소화기내과","4","C22","간 및 간내 담관의 악성 신생물","69"
"소화기내과","5","C16","위의 악성 신생물","63"
"소화기내과","6","K92","소화계통의 기타 질환","38"
"소화기내과","7","K57","장의 게실병","32"
"소화기내과","8","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","30"
"소화기내과","9","K25","위궤양","27"
"소화기내과","9","K29","위염 및 십이지장염","27"
"소화기내과","11","A04","기타 세균성 장감염","22"
"소화기내과","12","K55","장의 혈관장애","20"
"소화기내과","13","K52","기타 비감염성 위장염 및 결장염","18"
"소화기내과","14","K83","담도의 기타 질환","17"
"소화기내과","15","K56","탈장이 없는 마비성 장폐색증 및 장폐색","16"
"소화기내과","15","K85","급성 췌장염","16"
"소화기내과","15","K74","간의 섬유증 및 경변증","16"
"소화기내과","18","C25","췌장의 악성 신생물","15"
"소화기내과","18","K70","알코올성 간질환","15"
"소화기내과","20","K63","장의 기타 질환","14"
"소화기내과","20","K72","달리 분류되지 않은 간부전","14"
"순환기내과","1","I25","만성 허혈심장병","473"
"순환기내과","2","I50","심부전","246"
"순환기내과","3","I20","협심증","150"
"순환기내과","4","I48","심방세동 및 조동","142"
"순환기내과","5","I21","급성 심근경색증","107"
"순환기내과","6","I70","죽상경화증","56"
"순환기내과","7","I44","방실차단 및 좌각차단","38"
"순환기내과","8","I35","비류마티스성 대동맥판장애","37"
"순환기내과","9","I49","기타 심장부정맥","26"
"순환기내과","10","I47","발작성 빈맥","20"
"순환기내과","11","I83","하지의 정맥류","18"
"순환기내과","12","I42","심근병증","17"
"순환기내과","13","R07","목구멍 및 가슴의 통증","13"
"순환기내과","13","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","13"
"순환기내과","15","I26","폐색전증","12"
"순환기내과","16","I31","심장막의 기타 질환","11"
"순환기내과","17","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","10"
"순환기내과","18","J18","상세불명 병원체의 폐렴","7"
"순환기내과","19","N17","급성 신부전","6"
"순환기내과","20","J15","달리 분류되지 않은 세균성 폐렴","4"
"순환기내과","20","E11","2형 당뇨병","4"
"순환기내과","20","A41","기타 패혈증","4"
"순환기내과","20","R55","실신 및 허탈","4"
"순환기내과","20","I34","비류마티스성 승모판장애","4"
"순환기내과","20","Q24","심장의 기타 선천기형","4"
"신경과","1","Z04","기타 이유의 검사 및 관찰","326"
"신경과","2","I63","뇌경색증","286"
"신경과","3","G20","파킨슨병","29"
"신경과","4","G45","일과성 뇌허혈발작 및 관련 증후군","23"
"신경과","5","G91","수두증","21"
"신경과","6","H49","마비성 사시","16"
"신경과","7","I95","저혈압","11"
"신경과","8","G40","뇌전증","10"
"신경과","9","R51","두통","7"
"신경과","9","G43","편두통","7"
"신경과","11","R42","어지럼증 및 어지럼","6"
"신경과","11","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","6"
"신경과","11","R55","실신 및 허탈","6"
"신경과","14","H81","전정기능의 장애","5"
"신경과","14","G70","중증근무력증 및 기타 근신경장애","5"
"신경과","14","G30","알츠하이머병","5"
"신경과","17","M48","기타 척추병증","4"
"신경과","17","G23","기저핵의 기타 퇴행성 질환","4"
"신경과","17","G21","이차성 파킨슨증","4"
"신경과","17","G25","기타 추체외로 및 운동 장애","4"
"신경과","17","R41","인지기능 및 자각에 관련된 기타 증상 및 징후","4"
"신경외과","1","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","192"
"신경외과","2","M48","기타 척추병증","149"
"신경외과","3","I67","기타 뇌혈관질환","146"
"신경외과","4","M51","기타 추간판장애","109"
"신경외과","5","S06","두개내손상","66"
"신경외과","6","M96","달리 분류되지 않은 처치후 근골격장애","56"
"신경외과","7","I72","기타 동맥류 및 박리","46"
"신경외과","8","S32","요추 및 골반의 골절","30"
"신경외과","9","I61","뇌내출혈","21"
"신경외과","9","M50","경추간판장애","21"
"신경외과","11","G91","수두증","16"
"신경외과","12","M43","기타 변형성 등병증","13"
"신경외과","13","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된","10"
"신경외과","13","M47","척추증","10"
"신경외과","13","S22","늑골, 흉골 및 흉추의 골절","10"
"신경외과","16","I60","거미막하출혈","9"
"신경외과","17","M80","병적 골절을 동반한 골다공증","8"
"신경외과","18","Z09","악성 신생물 이외의 병태에 대한 치료후 추적검사","6"
"신경외과","18","M46","기타 염증성 척추병증","6"
"신경외과","20","I66","뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","5"
"신경외과","20","G06","두개내 및 척추내 농양 및 육아종","5"
"신장내과","1","N18","만성 신장병","135"
"신장내과","2","N17","급성 신부전","110"
"신장내과","3","N39","비뇨계통의 기타 장애","32"
"신장내과","4","N10","급성 세뇨관-간질신장염","17"
"신장내과","4","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","17"
"신장내과","6","N28","달리 분류되지 않은 신장 및 요관의 기타 장애","14"
"신장내과","7","M31","기타 괴사성 혈관병증","9"
"신장내과","8","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","6"
"신장내과","8","E87","수분, 전해질 및 산-염기균형의 기타 장애","6"
"신장내과","10","N05","상세불명의 신염증후군","4"
"신장내과","10","M62","근육의 기타 장애","4"
"신장내과","12","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","2"
"신장내과","12","E11","2형 당뇨병","2"
"신장내과","12","K92","소화계통의 기타 질환","2"
"신장내과","12","N04","신증후군","2"
"신장내과","12","N00","급성 신염증후군","2"
"신장내과","12","I50","심부전","2"
"신장내과","12","E27","부신의 기타 장애","2"
"신장내과","12","J18","상세불명 병원체의 폐렴","2"
"신장내과","12","N30","방광염","2"
"신장내과","12","N02","재발성 및 지속성 혈뇨","2"
"신장내과","12","D69","자반 및 기타 출혈성 병태","2"
"안과","1","H25","노년백내장","1356"
"안과","2","H35","기타 망막장애","164"
"안과","3","H40","녹내장","71"
"안과","4","H43","유리체의 장애","42"
"안과","5","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","33"
"안과","6","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","22"
"안과","7","H02","눈꺼풀의 기타 장애","20"
"안과","8","H33","망막박리 및 망막열공","19"
"안과","9","H59","달리 분류되지 않은 눈 및 눈부속기의 처치후 장애","12"
"안과","10","H16","각막염","8"
"안과","11","H27","수정체의 기타 장애","7"
"안과","12","H04","눈물계통의 장애","4"
"안과","12","H44","안구의 장애","4"
"안과","14","H18","각막의 기타 장애","3"
"안과","15","H21","홍채 및 섬모체의 기타 장애","2"
"안과","15","S01","머리의 열린상처","2"
"안과","15","H05","안와의 장애","2"
"안과","15","H50","기타 사시","2"
"안과","19","S05","눈 및 안와의 손상","1"
"안과","19","H46","시신경염","1"
"안과","19","T81","달리 분류되지 않은 처치의 합병증","1"
"안과","19","H01","눈꺼풀의 기타 염증","1"
"외과","1","K40","사타구니탈장","224"
"외과","2","K80","담석증","207"
"외과","3","I83","하지의 정맥류","149"
"외과","4","C16","위의 악성 신생물","84"
"외과","5","K35","급성 충수염","61"
"외과","6","C18","결장의 악성 신생물","59"
"외과","6","K64","치핵 및 항문주위정맥혈전증","59"
"외과","8","N18","만성 신장병","57"
"외과","9","C22","간 및 간내 담관의 악성 신생물","55"
"외과","10","K91","달리 분류되지 않은 소화계통의 처치후 장애","52"
"외과","11","K81","담낭염","50"
"외과","12","K56","탈장이 없는 마비성 장폐색증 및 장폐색","35"
"외과","13","C20","직장의 악성 신생물","28"
"외과","14","D17","양성 지방종성 신생물","25"
"외과","15","C50","유방의 악성 신생물","21"
"외과","16","K43","복벽탈장","19"
"외과","17","C24","담도의 기타 및 상세불명 부분의 악성 신생물","18"
"외과","18","T81","달리 분류되지 않은 처치의 합병증","16"
"외과","19","K60","항문 및 직장부의 열창 및 누공","15"
"외과","20","Z08","악성 신생물에 대한 치료후 추적검사","13"
"이비인후과","1","J32","만성 부비동염","76"
"이비인후과","2","H90","전음성 및 감각신경성 청력소실","63"
"이비인후과","3","J38","달리 분류되지 않은 성대 및 후두의 질환","52"
"이비인후과","4","H65","비화농성 중이염","37"
"이비인후과","5","H66","화농성 및 상세불명의 중이염","34"
"이비인후과","6","M95","근골격계통 및 결합조직의 기타 후천성 변형","28"
"이비인후과","7","H91","기타 청력소실","26"
"이비인후과","8","C73","갑상선의 악성 신생물","21"
"이비인후과","9","J34","코 및 비동의 기타 장애","18"
"이비인후과","10","H81","전정기능의 장애","16"
"이비인후과","11","G51","안면신경장애","15"
"이비인후과","11","D10","입 및 인두의 양성 신생물","15"
"이비인후과","13","H60","외이염","13"
"이비인후과","14","D14","중이 및 호흡계통의 양성 신생물","11"
"이비인후과","14","D11","주침샘의 양성 신생물","11"
"이비인후과","16","D02","중이 및 호흡계통의 제자리암종","10"
"이비인후과","16","E04","기타 비독성 고이터","10"
"이비인후과","18","C77","림프절의 이차성 및 상세불명의 악성 신생물","9"
"이비인후과","18","R42","어지럼증 및 어지럼","9"
"이비인후과","20","K13","입술 및 구강점막의 기타 질환","8"
"입원전담의학과","1","J18","상세불명 병원체의 폐렴","102"
"입원전담의학과","2","J69","고체 및 액체에 의한 폐렴","35"
"입원전담의학과","3","N39","비뇨계통의 기타 장애","21"
"입원전담의학과","4","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","17"
"입원전담의학과","4","J44","기타 만성 폐쇄성 폐질환","17"
"입원전담의학과","6","E11","2형 당뇨병","15"
"입원전담의학과","7","J15","달리 분류되지 않은 세균성 폐렴","14"
"입원전담의학과","8","N10","급성 세뇨관-간질신장염","12"
"입원전담의학과","8","N17","급성 신부전","12"
"입원전담의학과","10","I50","심부전","11"
"입원전담의학과","11","E87","수분, 전해질 및 산-염기균형의 기타 장애","10"
"입원전담의학과","12","J90","달리 분류되지 않은 흉막삼출액","9"
"입원전담의학과","13","A41","기타 패혈증","8"
"입원전담의학과","14","L03","연조직염","7"
"입원전담의학과","14","K80","담석증","7"
"입원전담의학과","16","K52","기타 비감염성 위장염 및 결장염","6"
"입원전담의학과","16","N18","만성 신장병","6"
"입원전담의학과","18","U07","U07의 응급사용","4"
"입원전담의학과","18","J86","농흉","4"
"입원전담의학과","20","R53","병감 및 피로","3"
"입원전담의학과","20","J40","급성인지 만성인지 명시되지 않은 기관지염","3"
"입원전담의학과","20","S72","대퇴골의 골절","3"
"입원전담의학과","20","K92","소화계통의 기타 질환","3"
"입원전담의학과","20","K56","탈장이 없는 마비성 장폐색증 및 장폐색","3"
"입원전담의학과","20","K57","장의 게실병","3"
"입원전담의학과","20","I95","저혈압","3"
"입원전담의학과","20","N30","방광염","3"
"재활의학과","1","G81","편마비","163"
"재활의학과","2","R26","보행과 이동의 이상","71"
"재활의학과","3","G82","하반신마비 및 사지마비","63"
"재활의학과","4","S72","대퇴골의 골절","42"
"재활의학과","5","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","40"
"재활의학과","6","I63","뇌경색증","30"
"재활의학과","7","M17","무릎관절증","25"
"재활의학과","8","M54","등통증","8"
"재활의학과","9","M51","기타 추간판장애","7"
"재활의학과","9","S06","두개내손상","7"
"재활의학과","11","M48","기타 척추병증","6"
"재활의학과","12","I61","뇌내출혈","5"
"재활의학과","13","G20","파킨슨병","4"
"재활의학과","13","G23","기저핵의 기타 퇴행성 질환","4"
"재활의학과","13","J96","달리 분류되지 않은 호흡부전","4"
"재활의학과","16","M16","고관절증","2"
"재활의학과","16","M50","경추간판장애","2"
"재활의학과","16","G61","염증성 다발신경병증","2"
"재활의학과","16","J44","기타 만성 폐쇄성 폐질환","2"
"재활의학과","16","M43","기타 변형성 등병증","2"
"정신건강의학과","1","F20","조현병","83"
"정신건강의학과","2","F10","알코올사용에 의한 정신 및 행동 장애","22"
"정신건강의학과","3","F31","양극성 정동장애","18"
"정신건강의학과","4","F03","상세불명의 치매","13"
"정신건강의학과","5","F32","우울에피소드","12"
"정신건강의학과","6","F25","조현정동장애","7"
"정신건강의학과","7","F33","재발성 우울장애","4"
"정신건강의학과","7","F43","심한 스트레스에 대한 반응 및 적응장애","4"
"정신건강의학과","7","G30","알츠하이머병","4"
"정신건강의학과","10","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","3"
"정신건강의학과","11","F39","상세불명의 기분[정동]장애","2"
"정신건강의학과","11","F34","지속성 기분[정동]장애","2"
"정신건강의학과","11","F05","알코올 및 기타 정신활성물질에 의하여 유발된 것이 아닌 섬망","2"
"정신건강의학과","11","G47","수면장애","2"
"정신건강의학과","15","F41","기타 불안장애","1"
"정신건강의학과","15","F22","지속성 망상장애","1"
"정신건강의학과","15","F01","혈관성 치매","1"
"정형외과","1","M17","무릎관절증","427"
"정형외과","2","M75","어깨병변","253"
"정형외과","3","M48","기타 척추병증","225"
"정형외과","4","S32","요추 및 골반의 골절","88"
"정형외과","5","M96","달리 분류되지 않은 처치후 근골격장애","85"
"정형외과","6","S72","대퇴골의 골절","77"
"정형외과","7","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","71"
"정형외과","8","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","64"
"정형외과","9","E11","2형 당뇨병","52"
"정형외과","10","M20","손가락 및 발가락의 후천변형","41"
"정형외과","11","M43","기타 변형성 등병증","37"
"정형외과","11","S82","발목을 포함한 아래다리의 골절","37"
"정형외과","13","M23","무릎의 내부장애","35"
"정형외과","14","S22","늑골, 흉골 및 흉추의 골절","34"
"정형외과","14","S42","어깨 및 위팔의 골절","34"
"정형외과","16","G56","팔의 단일신경병증","30"
"정형외과","17","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","27"
"정형외과","18","M19","기타 관절증","26"
"정형외과","19","S52","아래팔의 골절","25"
"정형외과","20","M51","기타 추간판장애","23"
"치과","1","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","34"
"치과","2","K08","치아 및 지지구조의 기타 장애","16"
"치과","3","K05","치은염 및 치주질환","2"
"치과","4","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"치과","4","K10","턱의 기타 질환","1"
"치과보철과","1","K05","치은염 및 치주질환","2"
"치주과","1","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"치주과","1","K08","치아 및 지지구조의 기타 장애","2"
"통증클리닉","1","M96","달리 분류되지 않은 처치후 근골격장애","7"
"통증클리닉","1","G90","자율신경계통의 장애","7"
"통증클리닉","3","Z48","기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","2"
"통증클리닉","4","Z45","이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"통증클리닉","4","T81","달리 분류되지 않은 처치의 합병증","1"
"통증클리닉","4","N18","만성 신장병","1"
"통증클리닉","4","G97","달리 분류되지 않은 신경계통의 처치후 장애","1"
"피부과","1","L72","피부 및 피하조직의 모낭낭","7"
"피부과","2","C44","기타 피부의 악성 신생물","5"
"피부과","3","D36","기타 및 상세불명 부위의 양성 신생물","4"
"피부과","4","D18","모든 부위의 혈관종 및 림프관종","1"
"피부과","4","L73","기타 모낭장애","1"
"피부과","4","L84","티눈 및 굳은살","1"
"피부과","4","L10","천포창","1"
"피부과","4","B02","대상포진","1"
"피부과","4","D04","피부의 제자리암종","1"
"혈액종양내과","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","570"
"혈액종양내과","2","C34","기관지 및 폐의 악성 신생물","181"
"혈액종양내과","3","C22","간 및 간내 담관의 악성 신생물","41"
"혈액종양내과","4","J18","상세불명 병원체의 폐렴","31"
"혈액종양내과","5","D70","무과립구증","23"
"혈액종양내과","5","C16","위의 악성 신생물","23"
"혈액종양내과","7","C78","호흡 및 소화기관의 이차성 악성 신생물","22"
"혈액종양내과","8","C18","결장의 악성 신생물","21"
"혈액종양내과","9","C79","기타 및 상세불명 부위의 이차성 악성 신생물","18"
"혈액종양내과","9","C25","췌장의 악성 신생물","18"
"혈액종양내과","11","C83","비소포성 림프종","16"
"혈액종양내과","12","D46","골수형성이상증후군","15"
"혈액종양내과","13","C92","골수성 백혈병","11"
"혈액종양내과","13","C67","방광의 악성 신생물","11"
"혈액종양내과","13","C61","전립선의 악성 신생물","11"
"혈액종양내과","16","C64","신우를 제외한 신장의 악성 신생물","10"
"혈액종양내과","16","A41","기타 패혈증","10"
"혈액종양내과","18","D69","자반 및 기타 출혈성 병태","9"
"혈액종양내과","19","J70","기타 외부요인에 의한 호흡기병태","8"
"혈액종양내과","20","J15","달리 분류되지 않은 세균성 폐렴","7"
"혈액종양내과","20","R91","폐의 진단영상검사상 이상소견","7"
"혈액종양내과","20","C15","식도의 악성 신생물","7"
"혈액종양내과","20","C90","다발골수종 및 악성 형질세포신생물","7"
"혈액종양내과","20","C24","담도의 기타 및 상세불명 부분의 악성 신생물","7"
"호스피스완화의료센터","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","249"
"호스피스완화의료센터","2","C34","기관지 및 폐의 악성 신생물","46"
"호스피스완화의료센터","3","C25","췌장의 악성 신생물","15"
"호스피스완화의료센터","4","C16","위의 악성 신생물","12"
"호스피스완화의료센터","4","C22","간 및 간내 담관의 악성 신생물","12"
"호스피스완화의료센터","6","C18","결장의 악성 신생물","5"
"호스피스완화의료센터","7","C67","방광의 악성 신생물","4"
"호스피스완화의료센터","7","C61","전립선의 악성 신생물","4"
"호스피스완화의료센터","9","C64","신우를 제외한 신장의 악성 신생물","3"
"호스피스완화의료센터","9","C24","담도의 기타 및 상세불명 부분의 악성 신생물","3"
"호스피스완화의료센터","11","C15","식도의 악성 신생물","2"
"호스피스완화의료센터","11","C71","뇌의 악성 신생물","2"
"호스피스완화의료센터","11","C20","직장의 악성 신생물","2"
"호스피스완화의료센터","14","C32","후두의 악성 신생물","1"
"호스피스완화의료센터","14","C56","난소의 악성 신생물","1"
"호스피스완화의료센터","14","C23","담낭의 악성 신생물","1"
"호스피스완화의료센터","14","C09","편도의 악성 신생물","1"
"호스피스완화의료센터","14","C11","비인두의 악성 신생물","1"
