"부서명","순위","질병코드","상병명","실인원"
"신경외과","11","I63","뇌경색증","2"
"신경외과","11","T81","달리 분류되지 않은 처치의 합병증","2"
"신경외과","15","I69","뇌혈관질환의 후유증","1"
"신경외과","15","S14","목부위의 신경 및 척수의 손상","1"
"신경외과","15","S01","머리의 열린상처","1"
"신경외과","15","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"신경외과","15","A41","기타 패혈증","1"
"신경외과","15","L98","달리 분류되지 않은 피부 및 피하조직의 기타 장애","1"
"신경외과","15","M50","경추간판장애","1"
"신경외과","15","I62","기타 비외상성 두개내출혈","1"
"신경외과","15","G82","하반신마비 및 사지마비","1"
"신장내과","1","N18","만성 신장병","43"
"신장내과","2","E11","2형 당뇨병","13"
"신장내과","3","N17","급성 신부전","12"
"신장내과","4","N39","비뇨계통의 기타 장애","6"
"신장내과","5","N10","급성 세뇨관-간질신장염","5"
"신장내과","6","E87","수분, 전해질 및 산-염기균형의 기타 장애","3"
"신장내과","7","E16","췌장내분비의 기타 장애","2"
"신장내과","7","R60","달리 분류되지 않은 부종","2"
"신장내과","7","M46","기타 염증성 척추병증","2"
"신장내과","7","J18","상세불명 병원체의 폐렴","2"
"신장내과","7","R50","기타 및 원인미상의 열","2"
"신장내과","12","J10","확인된 계절성 인플루엔자바이러스에 의한 인플루엔자","1"
"신장내과","12","D50","철결핍빈혈","1"
"신장내과","12","N12","급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염","1"
"신장내과","12","I10","본태성(원발성) 고혈압","1"
"신장내과","12","K29","위염 및 십이지장염","1"
"신장내과","12","R42","어지럼증 및 어지럼","1"
"신장내과","12","J11","바이러스가 확인되지 않은 인플루엔자","1"
"신장내과","12","C16","위의 악성 신생물","1"
"신장내과","12","E46","상세불명의 단백질-에너지영양실조","1"
"신장내과","12","Z54","회복기","1"
"심장내과","1","I20","협심증","108"
"심장내과","2","R07","목구멍 및 가슴의 통증","22"
"심장내과","3","R06","호흡의 이상","12"
"심장내과","4","I50","심부전","10"
"심장내과","5","I48","심방세동 및 조동","8"
"심장내과","5","I25","만성 허혈심장병","8"
"심장내과","7","J18","상세불명 병원체의 폐렴","3"
"심장내과","8","R55","실신 및 허탈","2"
"심장내과","8","I35","비류마티스성 대동맥판장애","2"
"심장내과","10","I10","본태성(원발성) 고혈압","1"
"심장내과","10","J69","고체 및 액체에 의한 폐렴","1"
"심장내과","10","N17","급성 신부전","1"
"심장내과","10","C15","식도의 악성 신생물","1"
"심장내과","10","I26","폐색전증","1"
"심장내과","10","I07","류마티스성 삼첨판질환","1"
"심장내과","10","N10","급성 세뇨관-간질신장염","1"
"심장내과","10","N39","비뇨계통의 기타 장애","1"
"심장내과","10","I42","심근병증","1"
"심장내과","10","J90","달리 분류되지 않은 흉막삼출액","1"
"심장내과","10","I38","상세불명 판막의 심내막염","1"
"심장내과","10","I71","대동맥동맥류 및 박리","1"
"심장내과","10","I47","발작성 빈맥","1"
"심장내과","10","I51","심장병의 불명확한 기록 및 합병증","1"
"안과","1","H25","노년백내장","243"
"안과","2","H26","기타 백내장","1"
"외과","1","K40","사타구니탈장","65"
"외과","2","I83","하지의 정맥류","61"
"외과","3","N18","만성 신장병","60"
"외과","4","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","36"
"외과","5","K81","담낭염","35"
"외과","6","I70","죽상경화증","33"
"외과","7","K80","담석증","31"
"외과","8","S22","늑골, 흉골 및 흉추의 골절","29"
"외과","9","K62","항문 및 직장의 기타 질환","22"
"외과","10","K64","치핵 및 항문주위정맥혈전증","19"
"외과","11","C18","결장의 악성 신생물","14"
"외과","12","K35","급성 충수염","13"
"외과","13","R22","피부 및 피하조직의 국소적 부기, 종괴 및 덩이","12"
"외과","13","C20","직장의 악성 신생물","12"
"외과","15","K56","탈장이 없는 마비성 장폐색증 및 장폐색","9"
"외과","16","K57","장의 게실병","8"
"외과","16","L89","욕창궤양 및 압박부위","8"
"외과","18","K91","달리 분류되지 않은 소화계통의 처치후 장애","6"
"외과","18","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","6"
"외과","20","K63","장의 기타 질환","5"
"외과","20","K60","항문 및 직장부의 열창 및 누공","5"
"이비인후과","1","J32","만성 부비동염","22"
"이비인후과","2","J34","코 및 비동의 기타 장애","14"
"이비인후과","3","H90","전음성 및 감각신경성 청력소실","8"
"이비인후과","4","D10","입 및 인두의 양성 신생물","6"
"이비인후과","4","J38","달리 분류되지 않은 성대 및 후두의 질환","6"
"이비인후과","6","K09","달리 분류되지 않은 구강영역의 낭","4"
"이비인후과","7","G51","안면신경장애","2"
"이비인후과","7","J33","코폴립","2"
"이비인후과","7","L03","연조직염","2"
"이비인후과","7","D14","중이 및 호흡계통의 양성 신생물","2"
"이비인후과","7","K13","입술 및 구강점막의 기타 질환","2"
"이비인후과","12","J05","급성 폐색성 후두염[크룹] 및 후두개염","1"
"이비인후과","12","J03","급성 편도염","1"
"이비인후과","12","H91","기타 청력소실","1"
"이비인후과","12","J39","상기도의 기타 질환","1"
"이비인후과","12","J36","편도주위농양","1"
"이비인후과","12","J37","만성 후두염 및 후두기관염","1"
"재활의학과","1","M54","등통증","55"
"재활의학과","2","G82","하반신마비 및 사지마비","30"
"재활의학과","3","M51","기타 추간판장애","21"
"재활의학과","4","G81","편마비","19"
"재활의학과","5","M50","경추간판장애","8"
"재활의학과","5","M17","무릎관절증","8"
"재활의학과","7","M48","기타 척추병증","5"
"재활의학과","8","M96","달리 분류되지 않은 처치후 근골격장애","4"
"재활의학과","9","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","3"
"재활의학과","9","M24","기타 특정 관절장애","3"
"재활의학과","11","S72","대퇴골의 골절","2"
"재활의학과","11","M75","어깨병변","2"
"재활의학과","11","G54","신경근 및 신경총 장애","2"
"재활의학과","11","E11","2형 당뇨병","2"
"재활의학과","11","G62","기타 다발신경병증","2"
"재활의학과","16","I69","뇌혈관질환의 후유증","1"
"재활의학과","16","I61","뇌내출혈","1"
"재활의학과","16","G20","파킨슨병","1"
"재활의학과","16","S32","요추 및 골반의 골절","1"
"재활의학과","16","G63","달리 분류된 질환에서의 다발신경병증","1"
"정형외과","1","M48","기타 척추병증","579"
"정형외과","2","M96","달리 분류되지 않은 처치후 근골격장애","191"
"정형외과","3","M51","기타 추간판장애","167"
"정형외과","4","M17","무릎관절증","158"
"정형외과","5","M75","어깨병변","114"
"정형외과","6","M43","기타 변형성 등병증","89"
"정형외과","7","S32","요추 및 골반의 골절","70"
"정형외과","7","S72","대퇴골의 골절","70"
"정형외과","9","S22","늑골, 흉골 및 흉추의 골절","49"
"정형외과","10","S82","발목을 포함한 아래다리의 골절","33"
"정형외과","11","S52","아래팔의 골절","27"
"정형외과","11","L03","연조직염","27"
"정형외과","13","Z47","기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람","26"
"정형외과","14","E11","2형 당뇨병","21"
"정형외과","15","S42","어깨 및 위팔의 골절","18"
"정형외과","16","S92","발목을 제외한 발의 골절","17"
"정형외과","17","S46","어깨 및 위팔 부위의 근육 및 힘줄의 손상","12"
"정형외과","17","M87","골괴사","12"
"정형외과","17","M23","무릎의 내부장애","12"
"정형외과","17","M50","경추간판장애","12"
"혈액종양내과","1","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","169"
"혈액종양내과","2","E11","2형 당뇨병","58"
"혈액종양내과","3","C25","췌장의 악성 신생물","19"
"혈액종양내과","4","C34","기관지 및 폐의 악성 신생물","12"
"혈액종양내과","5","D64","기타 빈혈","10"
"혈액종양내과","6","C22","간 및 간내 담관의 악성 신생물","9"
"혈액종양내과","7","C18","결장의 악성 신생물","7"
"혈액종양내과","8","C16","위의 악성 신생물","6"
"혈액종양내과","9","J18","상세불명 병원체의 폐렴","4"
"혈액종양내과","10","R57","달리 분류되지 않은 쇼크","3"
"혈액종양내과","10","C67","방광의 악성 신생물","3"
"혈액종양내과","10","C83","비소포성 림프종","3"
"혈액종양내과","10","I50","심부전","3"
"혈액종양내과","10","G62","기타 다발신경병증","3"
"혈액종양내과","15","D70","무과립구증","2"
"혈액종양내과","15","N39","비뇨계통의 기타 장애","2"
"혈액종양내과","15","C61","전립선의 악성 신생물","2"
"혈액종양내과","15","N17","급성 신부전","2"
"혈액종양내과","15","C50","유방의 악성 신생물","2"
"혈액종양내과","15","N10","급성 세뇨관-간질신장염","2"
"혈액종양내과","15","A04","기타 세균성 장감염","2"
"혈액종양내과","15","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","2"
"혈액종양내과","15","I48","심방세동 및 조동","2"
"혈액종양내과","15","J15","달리 분류되지 않은 세균성 폐렴","2"
"혈액종양내과","15","C71","뇌의 악성 신생물","2"
"호흡기내과","1","J18","상세불명 병원체의 폐렴","74"
"호흡기내과","2","U07","U07의 응급사용","52"
"호흡기내과","3","J44","기타 만성 폐쇄성 폐질환","18"
"호흡기내과","4","C34","기관지 및 폐의 악성 신생물","12"
"호흡기내과","5","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","5"
"호흡기내과","6","I50","심부전","3"
"호흡기내과","6","K80","담석증","3"
"호흡기내과","6","J98","기타 호흡장애","3"
"호흡기내과","9","A75","발진티푸스","2"
"호흡기내과","9","G20","파킨슨병","2"
"호흡기내과","9","J40","급성인지 만성인지 명시되지 않은 기관지염","2"
"호흡기내과","9","J42","상세불명의 만성 기관지염","2"
"호흡기내과","13","C18","결장의 악성 신생물","1"
"호흡기내과","13","J96","달리 분류되지 않은 호흡부전","1"
"호흡기내과","13","J84","기타 간질성 폐질환","1"
"호흡기내과","13","J93","기흉","1"
"호흡기내과","13","J45","천식","1"
"호흡기내과","13","J20","급성 기관지염","1"
"호흡기내과","13","A08","바이러스성 및 기타 명시된 장감염","1"
"호흡기내과","13","R04","기도출혈","1"
"호흡기내과","13","K29","위염 및 십이지장염","1"
"호흡기내과","13","R55","실신 및 허탈","1"
"호흡기내과","13","J43","폐기종","1"
"호흡기내과","13","A04","기타 세균성 장감염","1"
"호흡기내과","13","C22","간 및 간내 담관의 악성 신생물","1"
"호흡기내과","13","C61","전립선의 악성 신생물","1"
"호흡기내과","13","N17","급성 신부전","1"
"호흡기내과","13","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","1"
"호흡기내과","13","D64","기타 빈혈","1"
"호흡기내과","13","R50","기타 및 원인미상의 열","1"
"호흡기내과","13","R06","호흡의 이상","1"
"호흡기내과","13","J69","고체 및 액체에 의한 폐렴","1"
"호흡기내과","13","M62","근육의 기타 장애","1"
"호흡기내과","13","R05","기침","1"
"호흡기내과","13","K81","담낭염","1"
"호흡기내과","13","D70","무과립구증","1"
"호흡기내과","13","J15","달리 분류되지 않은 세균성 폐렴","1"
"호흡기내과","13","J47","기관지확장증","1"
"호흡기내과","13","L89","욕창궤양 및 압박부위","1"
"호흡기내과","13","C16","위의 악성 신생물","1"
"호흡기내과","13","J11","바이러스가 확인되지 않은 인플루엔자","1"
"호흡기내과","13","E11","2형 당뇨병","1"
