"부서명","순위","질병코드","상병명","실인원"
"신경외과","19","M43","기타 변형성 등병증","1"
"신경외과","20","S33"," 요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"외과","1","K40","사타구니탈장","14"
"외과","2","K80"," 담석증","10"
"외과","3","K64","치핵 및 항문주위정맥혈전증","7"
"외과","4","K35","급성 충수염","4"
"외과","5","C18","결장의 악성 신생물","3"
"외과","6","I83","하지의 정맥류","3"
"외과","7","K57","장의 게실병","3"
"외과","8","S22","늑골, 흉골 및 흉추의 골절","3"
"외과","9","L60","손발톱장애","2"
"외과","10","T81"," 달리 분류되지 않은 처치의 합병증","2"
"외과","11","D17"," 양성 지방종성 신생물","1"
"외과","12","S06"," 두개내손상","1"
"외과","13","M79","달리 분류되지 않은 기타 연조직장애","1"
"외과","14","K22","식도의 기타 질환","1"
"외과","15","D12","결장, 직장, 항문 및 항문관의 양성 신생물","1"
"외과","16","K81"," 담낭염","1"
"외과","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"외과","18","K56","탈장이 없는 마비성 장폐색증 및 장폐색","1"
"비뇨의학과","1","N40","전립선증식증","112"
"비뇨의학과","2","C67","방광의 악성 신생물","70"
"비뇨의학과","3","N31","달리 분류되지 않은 방광의 신경근육기능장애","41"
"비뇨의학과","4","C61","전립선의 악성 신생물","25"
"비뇨의학과","5","D09","기타 및 상세불명 부위의 제자리암종","17"
"비뇨의학과","6","N30"," 방광염","14"
"비뇨의학과","7","N20","신장 및 요관의 결석","7"
"비뇨의학과","8","E11","2형 당뇨병","4"
"비뇨의학과","9","N21","하부요로의 결석","4"
"비뇨의학과","10","N43","음낭수종 및 정액류","3"
"비뇨의학과","11","R31","상세불명의 혈뇨","2"
"비뇨의학과","12","N49"," 달리 분류되지 않은 남성생식기관의 염증성 장애","2"
"비뇨의학과","13","C32","후두의 악성 신생물","2"
"비뇨의학과","14","N39"," 비뇨계통의 기타 장애","2"
"비뇨의학과","15","N47","과잉포피, 포경 및 감돈포경","1"
"비뇨의학과","16","S22","늑골, 흉골 및 흉추의 골절","1"
"비뇨의학과","17","D41","비뇨기관의 행동양식 불명 또는 미상의 신생물","1"
"비뇨의학과","18","B02"," 대상포진","1"
"비뇨의학과","19","N45"," 고환염 및 부고환염","1"
"비뇨의학과","20","N10"," 급성 세뇨관-간질신장염","1"
"정형외과","1","M48","기타 척추병증","272"
"정형외과","2","M75","어깨병변","71"
"정형외과","3","M17"," 무릎관절증","52"
"정형외과","4","M51"," 기타 추간판장애","20"
"정형외과","5","Z47","기타 정형외과적 추적치료","10"
"정형외과","6","S82","발목을 포함한 아래다리의 골절","10"
"정형외과","7","M23","무릎의 내부장애","9"
"정형외과","8","S22","늑골, 흉골 및 흉추의 골절","8"
"정형외과","9","S52","아래팔의 골절","7"
"정형외과","10","M65","윤활막염 및 힘줄윤활막염","7"
"정형외과","11","G56"," 팔의 단일신경병증","6"
"정형외과","12","S92","발목을 제외한 발의 골절","6"
"정형외과","13","M19","기타 관절증","6"
"정형외과","14","S83","무릎의 관절 및 인대의 탈구, 염좌 및 긴장","5"
"정형외과","15","S72"," 대퇴골의 골절","4"
"정형외과","16","M20"," 손가락 및 발가락의 후천변형","4"
"정형외과","17","M77"," 기타 골부착부병증","4"
"정형외과","18","M54"," 등통증","3"
"정형외과","19","Z53","수행되지 않은 특정 처치를 위해 보건서비스에 접하고 있는 사람","3"
"정형외과","20","S62","손목 및 손부위의 골절","3"
