병원,진료과,연도,실제값,ARIMA예측,RF예측,XGB예측,ARIMA_RMSE,ARIMA_MAE,ARIMA_MAPE,ARIMA_R2,ARIMA_Adjusted_R2,RF_RMSE,RF_MAE,RF_MAPE,RF_R2,RF_Adjusted_R2,XGB_RMSE,XGB_MAE,XGB_MAPE,XGB_R2,XGB_Adjusted_R2
광주,정신건강의학과,2023,12050,12887.004804612305,13327.36,12886.894,837.0048046123047,837.0048046123047,6.946097963587591,,,1277.3600000000006,1277.3600000000006,10.600497925311208,,,836.8935490849478,836.8935546875,6.945174727697095,,
광주,외과,2023,8456,9573.726470252741,9515.28,9446.088,1117.726470252741,1117.726470252741,13.2181465261677,,,1059.2800000000007,1059.2800000000007,12.526963103122052,,,990.0878748878808,990.087890625,11.708702585442289,,
광주,정형외과,2023,27225,30321.978553399502,32756.68,30908.701,3096.978553399502,3096.978553399502,11.37549514563637,,,5531.68,5531.68,20.318383838383838,,,3683.701127941842,3683.701171875,13.530582816804406,,
광주,신경외과,2023,7849,13561.29862994635,16631.24,11699.135,5712.29862994635,5712.29862994635,72.77740642051663,,,8782.240000000002,8782.240000000002,111.8899222830934,,,3850.1348028348307,3850.134765625,49.05255147948783,,
광주,산부인과,2023,3880,5199.426674371873,4947.48,4356.691,1319.4266743718727,1319.4266743718727,34.00584212298641,,,1067.4799999999996,1067.4799999999996,27.512371134020608,,,476.69092122149755,476.69091796875,12.285848401256445,,
광주,안과,2023,18748,11248.121961504074,15455.54,12145.689,7499.878038495926,7499.878038495926,40.00361659108132,,,3292.459999999999,3292.459999999999,17.561659910390436,,,6602.310504664258,6602.310546875,35.2160792984585,,
광주,피부과,2023,16289,14622.158621556484,17744.1,15517.771,1666.841378443516,1666.841378443516,10.23292638248828,,,1455.0999999999985,1455.0999999999985,8.933022284977584,,,771.2285248225717,771.228515625,4.734658454325005,,
광주,이비인후과,2023,14348,11461.340990321904,11260.44,10885.73,2886.6590096780965,2886.6590096780965,20.11889468691174,,,3087.5599999999995,3087.5599999999995,21.519096738221354,,,3462.269486911728,3462.26953125,24.130676967173127,,
광주,비뇨의학과,2023,37182,35978.54296001316,36431.28,36060.12,1203.457039986839,1203.457039986839,3.236665698420846,,,750.7200000000012,750.7200000000012,2.019041471679848,,,1121.8788927509065,1121.87890625,3.0172634776235814,,
광주,치과,2023,21737,21200.3968580723,23031.44,21724.635,536.6031419276987,536.6031419276987,2.4686163772723866,,,1294.4399999999987,1294.4399999999987,5.955007590743887,,,12.365234220749091,12.365234375,0.05688565291898606,,
광주,재활의학과,2023,39583,36870.41634128304,35438.94,36697.297,2712.5836587169615,2712.5836587169615,6.852900635921889,,,4144.059999999998,4144.059999999998,10.469292372988399,,,2885.7031205583157,2885.703125,7.290258760073769,,
광주,가정의학과,2023,19311,19643.087605547094,21301.82,20129.883,332.0876055470944,332.0876055470944,1.7196810395478972,,,1990.8199999999997,1990.8199999999997,10.309253793174873,,,818.8828136552874,818.8828125,4.2404992620786075,,
광주,마취과,2023,726,653.0684614075947,789.9,748.0111,72.93153859240533,72.93153859240533,10.045666472783104,,,63.89999999999998,63.89999999999998,8.80165289256198,,,22.011108368311728,22.0111083984375,3.0318331127324383,,
광주,핵의학과,2023,228,194.38569888618542,180.54,192.99524,33.61430111381458,33.61430111381458,14.743114523602884,,,47.46000000000001,47.46000000000001,20.815789473684216,,,35.00476041845059,35.0047607421875,15.352965237801536,,
광주,건강관리과,2023,7077,7121.245040544972,7546.28,7161.739,44.245040544971744,44.245040544971744,0.6251948642782499,,,469.27999999999975,469.27999999999975,6.631058358061321,,,84.73877022760892,84.73876953125,1.1973826413911262,,
광주,한의과,2023,6094,5160.069809169073,5541.16,5159.979,933.9301908309271,933.9301908309271,15.325405166244291,,,552.8400000000001,552.8400000000001,9.071873974401052,,,934.021011540961,934.02099609375,15.326895242759273,,
광주,내과,2017,160836,155305.00037733943,157917.52,159253.83,5530.999622660573,5530.999622660573,3.4389064778162677,,,2918.4800000000105,2918.4800000000105,1.814568877614471,,,1582.171845913079,1582.171875,0.9837174979482206,,
광주,정신과,2017,12485,8894.999996077715,8979.0,9069.947,3590.000003922285,3590.000003922285,28.754505437903767,,,3506.0,3506.0,28.081698037645175,,,3415.052708231602,3415.052734375,27.353245769923905,,
광주,흉부외과,2017,0,1912.99999476221,1950.92,1991.9768,1912.99999476221,1912.99999476221,,,,1950.92,1950.92,,,,1991.9767819932038,1991.976806640625,,,
광주,비뇨기과,2017,35831,31938.499995396713,32000.66,32067.963,3892.5000046032874,3892.5000046032874,10.863498101094827,,,3830.34,3830.34,10.690017024364378,,,3763.0370713029124,3763.037109375,10.502182772948006,,
광주,응급의학과,2023,14808,114.49999534313818,70.58,23.027061,14693.500004656862,14693.500004656862,99.22676934533268,,,14737.42,14737.42,99.5233657482442,,,14784.972911710052,14784.97265625,99.84449580319826,,
부산,순환기내과,2023,37541,34686.869504823844,32873.52,34243.527,2854.130495176156,2854.130495176156,7.60270236588305,,,4667.480000000003,4667.480000000003,12.433019898244595,,,3297.4726685751316,3297.47265625,8.783656951732773,,
부산,호흡기내과,2022,14672,16000.46226467348,16193.74,16230.777,1328.4622646734806,1328.4622646734806,9.054404748319797,,,1521.7399999999998,1521.7399999999998,10.371728462377316,,,1558.7773253418848,1558.77734375,10.624164011382224,,
부산,내분비내과,2023,15804,22837.85143070054,22904.38,22839.91,7033.851430700539,7033.851430700539,44.50677949063869,,,7100.380000000001,7100.380000000001,44.92773981270565,,,7035.910175663132,7035.91015625,44.519806101303466,,
부산,소화기내과,2023,40001,41567.02317913277,42258.12,41928.97,1566.0231791327678,1566.0231791327678,3.914960073830074,,,2257.1200000000026,2257.1200000000026,5.642658933526668,,,1927.968749746738,1927.96875,4.819801379965501,,
부산,혈액종양내과,2023,2685,2068.9999999999995,2243.72,2432.8926,616.0000000000005,616.0000000000005,22.942271880819384,,,441.2800000000002,441.2800000000002,16.435009310986974,,,252.1074222305841,252.107421875,9.389475675046555,,
부산,신장내과,2023,20271,20626.54450880125,21560.34,20931.994,355.5445088012493,355.5445088012493,1.7539564343211946,,,1289.3400000000001,1289.3400000000001,6.3605150214592285,,,660.9941376442002,660.994140625,3.2607870387499385,,
부산,일반내과,2023,13379,15327.425153802622,19587.0,16378.852,1948.425153802622,1948.425153802622,14.56330931910174,,,6208.0,6208.0,46.401076313625836,,,2999.851496324443,2999.8515625,22.422091056880188,,
부산,신경과,2023,18092,19253.71760954773,19792.98,19324.379,1161.7176095477298,1161.7176095477298,6.421167419565165,,,1700.9799999999996,1700.9799999999996,9.401835065222196,,,1232.378898715813,1232.37890625,6.8117339500884375,,
부산,소아청소년과,2023,11366,28828.67378941549,27590.06,29010.035,17462.67378941549,17462.67378941549,153.63957231581463,,,16224.060000000001,16224.060000000001,142.74203765616753,,,17644.034912683663,17644.03515625,155.23522044914657,,
부산,정신건강의학과,2023,18507,18344.73154271608,17520.26,18193.535,162.26845728392072,162.26845728392072,0.8767950358454677,,,986.7400000000016,986.7400000000016,5.3317123250662,,,313.4648480093103,313.46484375,1.693763677257254,,
부산,외과,2023,6595,6649.704138222953,6929.12,6545.414,54.70413822295268,54.70413822295268,0.8294789722964774,,,334.1199999999999,334.1199999999999,5.066262319939346,,,49.58593688455175,49.5859375,0.7518716830932525,,
부산,정형외과,2023,36326,38548.54722488468,39807.5,38841.043,2222.547224884678,2222.547224884678,6.118337347587618,,,3481.5,3481.5,9.584044486043055,,,2515.0429419793213,2515.04296875,6.923534021775037,,
부산,신경외과,2023,24220,24654.729709139276,24994.52,24805.484,434.72970913927566,434.72970913927566,1.7949203515246723,,,774.5200000000004,774.5200000000004,3.197853014037987,,,585.4843881351577,585.484375,2.4173591040462425,,
부산,산부인과,2023,2357,3220.9198015947413,2969.86,2253.0947,863.9198015947413,863.9198015947413,36.65336451398987,,,612.8600000000001,612.8600000000001,26.001697072549856,,,103.90527255179354,103.9052734375,4.408369683389902,,
부산,안과,2023,30584,27380.47661731027,30123.7,27798.613,3203.523382689731,3203.523382689731,10.474507529066607,,,460.2999999999993,460.2999999999993,1.5050353125817397,,,2785.38668769706,2785.38671875,9.10733298047999,,
부산,피부과,2023,29657,28555.501330577757,30082.88,28763.756,1101.4986694222425,1101.4986694222425,3.7141270844058485,,,425.880000000001,425.880000000001,1.4360184779310148,,,893.2441575515621,893.244140625,3.011916716542469,,
부산,이비인후과,2023,13029,13090.007210285947,13001.5,12862.417,61.00721028594671,61.00721028594671,0.4682416938057158,,,27.5,27.5,0.21106761838974594,,,166.5830076493398,166.5830078125,1.2785555899339935,,
부산,비뇨의학과,2023,54045,52141.43335654197,55023.8,54427.52,1903.566643458027,1903.566643458027,3.5221882569303857,,,978.8000000000029,978.8000000000029,1.8110833564622126,,,382.51952564542376,382.51953125,0.7077796859098898,,
부산,치과,2023,33818,33953.685820347106,34240.82,33953.996,135.68582034710562,135.68582034710562,0.40122366889557515,,,422.8199999999997,422.8199999999997,1.250280915488792,,,135.9960936938999,135.99609375,0.40214114894434916,,
부산,재활의학과,2023,38735,32095.282263154702,31143.02,32104.988,6639.717736845298,6639.717736845298,17.141390827017677,,,7591.98,7591.98,19.599793468439394,,,6630.011764695444,6630.01171875,17.116333338711758,,
부산,가정의학과,2023,23514,27284.741980571984,26266.48,29492.127,3770.7419805719837,3770.7419805719837,16.03615710033165,,,2752.4799999999996,2752.4799999999996,11.705707238241047,,,5978.126796915569,5978.126953125,25.4236920690865,,
부산,건강관리과,2023,6585,7769.081230320633,7968.24,7617.4565,1184.081230320633,1184.081230320633,17.981491728483416,,,1383.2399999999998,1383.2399999999998,21.005922551252844,,,1032.4565366154645,1032.45654296875,15.678914851461656,,
부산,비뇨기과,2016,51738,43830.671764358354,44288.42,44224.934,7907.328235641646,7907.328235641646,15.283405302952657,,,7449.580000000002,7449.580000000002,14.398662491785538,,,7513.06648446558,7513.06640625,14.521369991592254,,
부산,류마티스내과,2023,4939,4057.333326863824,4430.96,4569.8506,881.6666731361761,881.6666731361761,17.85111709123661,,,508.03999999999996,508.03999999999996,10.286292771816157,,,369.14942350625444,369.1494140625,7.474173194219477,,
부산,한방과,2023,5632,6888.333329648732,6694.08,6353.1587,1256.3333296487317,1256.3333296487317,22.30705485881981,,,1062.08,1062.08,18.857954545454543,,,721.1586813940465,721.15869140625,12.804664265025744,,
부산,향정신과,2023,141,226.120794536242,237.26,233.02841,85.12079453624199,85.12079453624199,60.36935782712197,,,96.25999999999999,96.25999999999999,68.26950354609929,,,92.0284114587718,92.02841186523438,65.26837720938609,,
부산,한방진료과,2019,6430,6840.777224960756,7016.78,7085.0244,410.77722496075603,410.77722496075603,6.388448288658726,,,586.7799999999997,586.7799999999997,9.125660964230168,,,655.0244031713628,655.0244140625,10.187004884331259,,
대전,호흡기내과,2023,15532,13002.931569189284,13743.48,13183.975,2529.0684308107157,2529.0684308107157,16.28295409999173,,,1788.5200000000004,1788.5200000000004,11.51506567087304,,,2348.02534057876,2348.025390625,15.11734091311486,,
대전,내분비내과,2023,9150,7064.000240247602,7814.72,8627.538,2085.999759752398,2085.999759752398,22.79781158199342,,,1335.2799999999997,1335.2799999999997,14.593224043715844,,,522.4619005248134,522.4619140625,5.709966273907104,,
대전,소화기내과,2023,38090,38486.762942579575,36300.14,36273.0,396.7629425795749,396.7629425795749,1.04164595058959,,,1789.8600000000006,1789.8600000000006,4.699028616434761,,,1817.0,1817.0,4.770280913625624,,
대전,혈액종양내과,2023,9340,10014.499999999996,9757.46,9479.157,674.4999999999964,674.4999999999964,7.2216274089935375,,,417.4599999999991,417.4599999999991,4.469593147751596,,,139.15722897140486,139.1572265625,1.4899060659796575,,
대전,신장내과,2023,13411,13616.254400628297,11508.86,12011.316,205.25440062829693,205.25440062829693,1.530492883664879,,,1902.1399999999994,1902.1399999999994,14.183431511445823,,,1399.6835803137794,1399.68359375,10.436832404369548,,
대전,신경과,2023,32424,31328.80222876245,31974.98,31680.936,1095.1977712375483,1095.1977712375483,3.377738006530805,,,449.02000000000044,449.02000000000044,1.3848383913150766,,,743.0644739859389,743.064453125,2.291711242058352,,
대전,소아청소년과,2023,150,1486.8933744197684,1057.1,324.09833,1336.8933744197684,1336.8933744197684,891.2622496131789,,,907.0999999999999,907.0999999999999,604.7333333333332,,,174.09833001963287,174.09832763671875,116.0655517578125,,
대전,정신건강의학과,2023,7885,6194.530046443431,7015.22,6181.7314,1690.4699535565687,1690.4699535565687,21.439060920184765,,,869.7799999999997,869.7799999999997,11.030818008877613,,,1703.2685489963114,1703.2685546875,21.601376724001266,,
대전,외과,2023,8795,8381.34191991763,8416.68,8333.977,413.65808008237036,413.65808008237036,4.703332348861516,,,378.3199999999997,378.3199999999997,4.301534963047183,,,461.02343690424243,461.0234375,5.241881040363843,,
대전,정형외과,2023,39621,39550.689701372954,38808.02,39983.652,70.310298627046,70.310298627046,0.1774571530931728,,,812.9800000000032,812.9800000000032,2.051891673607438,,,362.6523386798988,362.65234375,0.9153033586986699,,
대전,신경외과,2023,5661,5738.381846251707,6076.28,5788.0703,77.38184625170743,77.38184625170743,1.3669289215987888,,,415.27999999999975,415.27999999999975,7.33580639462992,,,127.07031225983707,127.0703125,2.244661941353118,,
대전,산부인과,2023,1907,10918.752149880387,11040.36,10918.404,9011.752149880387,9011.752149880387,472.56172783851,,,9133.36,9133.36,478.9386470896697,,,9011.40433006976,9011.404296875,472.5434869887257,,
대전,안과,2023,11721,12312.215083326968,12815.0,12404.5,591.2150833269679,591.2150833269679,5.04406691687542,,,1094.0,1094.0,9.333674601143247,,,683.5,683.5,5.831413701902568,,
대전,피부과,2023,12291,12697.141312608239,14268.16,12800.823,406.1413126082389,406.1413126082389,3.3043797299506865,,,1977.1599999999999,1977.1599999999999,16.086241965665934,,,509.82323836306244,509.8232421875,4.1479394857009195,,
대전,이비인후과,2023,12637,11213.592656713521,11290.94,11152.216,1423.4073432864789,1423.4073432864789,11.263807417001495,,,1346.0599999999995,1346.0599999999995,10.651736962886757,,,1484.7841593982607,1484.7841796875,11.749498929235578,,
대전,비뇨의학과,2023,33413,33205.97298194193,32668.66,33098.79,207.0270180580701,207.0270180580701,0.6196002096730916,,,744.3400000000001,744.3400000000001,2.22769580702122,,,314.21094128785523,314.2109375,0.9403852916529494,,
대전,치과,2023,24153,26907.35938258206,26565.56,26313.98,2754.359382582061,2754.359382582061,11.403798213812202,,,2412.5600000000013,2412.5600000000013,9.988655653542008,,,2160.980448777823,2160.98046875,8.947047856373949,,
대전,재활의학과,2023,23074,19375.108824750412,20091.32,19245.984,3698.891175249588,3698.891175249588,16.030558963550266,,,2982.6800000000003,2982.6800000000003,12.92658403397764,,,3828.015673949102,3828.015625,16.590169129756436,,
대전,가정의학과,2023,35219,32407.67555733055,31699.18,31801.742,2811.324442669451,2811.324442669451,7.982408480278972,,,3519.8199999999997,3519.8199999999997,9.994094096936312,,,3417.2578187780914,3417.2578125,9.702881434736932,,
대전,건강관리과,2015,5147,4955.999989791798,5047.68,5146.9434,191.00001020820218,191.00001020820218,3.7108997514708024,,,99.31999999999971,99.31999999999971,1.9296677676316245,,,0.056640625,0.056640625,0.0011004590052457741,,
대전,내과,2023,6960,5476.013099234073,7261.84,5947.058,1483.9869007659272,1483.9869007659272,21.321650873073665,,,301.84000000000015,301.84000000000015,4.336781609195405,,,1012.9419097361902,1012.94189453125,14.553762852460489,,
대전,비뇨기과,2017,29514,25884.249858693285,27262.52,28122.338,3629.750141306715,3629.750141306715,12.298401237740444,,,2251.4799999999996,2251.4799999999996,7.628515280883646,,,1391.6620908108405,1391.662109375,4.715260924900047,,
대전,류마티스내과,2023,4701,5140.494906254083,8152.48,6931.255,439.4949062540827,439.4949062540827,9.348966310446345,,,3451.4799999999996,3451.4799999999996,73.42012337800467,,,2230.2549181651857,2230.2548828125,47.442137477398425,,
대전,한방진료과,2023,6496,5813.688793314717,5960.92,5851.2173,682.3112066852827,682.3112066852827,10.503559216214327,,,535.0799999999999,535.0799999999999,8.23706896551724,,,644.7827153390513,644.78271484375,9.92584228515625,,
대전,심장내과,2023,17999,20881.197902187367,20209.6,20515.914,2882.1979021873667,2882.1979021873667,16.013100184384506,,,2210.5999999999985,2210.5999999999985,12.281793432968492,,,2516.9140827608717,2516.9140625,13.98363277126507,,
대전,마취통증의학과,2023,3519,3257.597282371539,3178.92,3457.3625,261.4027176284608,261.4027176284608,7.428323888276806,,,340.0799999999999,340.0799999999999,9.66410912190963,,,61.63745040937977,61.637451171875,1.7515615564613527,,
대전,건강검진센터,2023,8086,8249.94793470741,8527.52,8310.909,163.94793470741024,163.94793470741024,2.0275529892086355,,,441.52000000000044,441.52000000000044,5.460301756121697,,,224.90918306063006,224.9091796875,2.7814640080076676,,
대전,응급의학과,2023,4760,4380.49959039964,1873.78,1.2955966,379.5004096003604,379.5004096003604,7.97269768067984,,,2886.2200000000003,2886.2200000000003,60.634873949579834,,,4758.704655680997,4758.70458984375,99.97278158404245,,
대전,통증크리닉,2015,283,170.9999942789232,224.76,282.9669,112.0000057210768,112.0000057210768,39.575973753030674,,,58.24000000000001,58.24000000000001,20.57950530035336,,,0.033111572265625,0.033111572265625,0.011700202214001768,,
대전,한방내과,2015,6999,7396.499999999997,7205.7,6999.1177,397.49999999999727,397.49999999999727,5.679382768966956,,,206.69999999999982,206.69999999999982,2.953279039862835,,,0.11767578125,0.11767578125,0.0016813227782540364,,
대전,응급실,2015,5293,5497.999999999998,5399.6,5293.0605,204.99999999999818,204.99999999999818,3.873039863971248,,,106.60000000000036,106.60000000000036,2.0139807292650738,,,0.060546875,0.060546875,0.0011439046854335915,,
대구,순환기내과,2023,10578,29479.333333333336,39288.28,42286.547,18901.333333333336,18901.333333333336,178.6853217369383,,,28710.28,28710.28,271.4150122896578,,,31708.546734279702,31708.546875,299.7593767725468,,
대구,내분비내과,2023,35314,16953.49999115404,16836.14,16709.072,18360.50000884596,18360.50000884596,51.99212779307345,,,18477.86,18477.86,52.324460553887974,,,18604.927519342826,18604.927734375,52.684283101248795,,
대구,감염내과,2023,26347,13007.499999999996,14473.66,16061.097,13339.500000000004,13339.500000000004,50.6300527574297,,,11873.34,11873.34,45.06524461988082,,,10285.9033633415,10285.9033203125,39.04013102179565,,
대구,소화기내과,2023,0,38716.999999999985,40748.36,42947.75,38716.999999999985,38716.999999999985,,,,40748.36,40748.36,,,,42947.74946373791,42947.75,,,
대구,신장내과,2023,0,20544.999999999993,21052.36,21601.688,20544.999999999993,20544.999999999993,,,,21052.36,21052.36,,,,21601.68734150182,21601.6875,,,
대구,신경과,2023,1958,30959.361109611942,31010.94,30957.803,29001.361109611942,29001.361109611942,1481.1726817983629,,,29052.94,29052.94,1483.8069458631257,,,28999.802482085975,28999.802734375,1481.0930916432585,,
대구,소아청소년과,2023,5099,1317.2676697035108,1141.78,1204.0562,3781.732330296489,3781.732330296489,74.1661567032063,,,3957.2200000000003,3957.2200000000003,77.60776622867229,,,3894.9439020350474,3894.94384765625,76.38642572379388,,
대구,정신건강의학과,2023,28090,11862.423527488409,11821.84,11798.963,16227.576472511591,16227.576472511591,57.76994116237661,,,16268.16,16268.16,57.914417942328235,,,16291.037044952049,16291.037109375,57.9958601259345,,
대구,외과,2023,11994,9311.25644759852,8994.54,9186.021,2682.74355240148,2682.74355240148,22.367379959992327,,,2999.459999999999,2999.459999999999,25.008004002000995,,,2807.9785433653155,2807.978515625,23.41152672690512,,
대구,정형외과,2023,0,26173.252400523943,26513.22,25565.256,26173.252400523943,26173.252400523943,,,,26513.22,26513.22,,,,25565.256423513532,25565.255859375,,,
대구,신경외과,2023,24870,24275.07764226296,24380.52,24187.22,594.9223577370394,594.9223577370394,2.3921284991437046,,,489.47999999999956,489.47999999999956,1.9681544028950524,,,682.7792926707722,682.779296875,2.7453932323080013,,
대구,산부인과,2023,2736,5819.5107381658345,5794.72,6471.702,3083.5107381658345,3083.5107381658345,112.70141586863429,,,3058.7200000000003,3058.7200000000003,111.79532163742691,,,3735.7022097592308,3735.7021484375,136.5388212148209,,
대구,안과,2023,1431,23193.234884925765,23151.86,23210.014,21762.234884925765,21762.234884925765,1520.771131022066,,,21720.86,21720.86,1517.8798043326346,,,21779.013751774895,21779.013671875,1521.9436528214535,,
대구,피부과,2023,18453,20876.012241237593,20703.08,20109.887,2423.012241237593,2423.012241237593,13.130722599239112,,,2250.0800000000017,2250.0800000000017,12.193572860781455,,,1656.886688944057,1656.88671875,8.978955826965805,,
대구,이비인후과,2023,23670,17617.83718682165,17628.02,17740.045,6052.162813178351,6052.162813178351,25.568917672912338,,,6041.98,6041.98,25.525897760878745,,,5929.955143169297,5929.955078125,25.052619679446558,,
대구,비뇨의학과,2023,19713,38475.868871688624,42408.96,41433.67,18762.868871688624,18762.868871688624,95.18017994059059,,,22695.96,22695.96,115.13194338761224,,,21720.67181281463,21720.671875,110.1845070511845,,
대구,치과,2023,10563,25607.130726155374,26044.76,25953.277,15044.130726155374,15044.130726155374,142.42289809860242,,,15481.759999999998,15481.759999999998,146.56593770709077,,,15390.277450390555,15390.27734375,145.6998707161791,,
대구,재활의학과,2023,40879,35411.83406607407,37141.44,37586.1,5467.165933925928,5467.165933925928,13.374020729288699,,,3737.5599999999977,3737.5599999999977,9.14298294968076,,,3292.8984193260503,3292.8984375,8.055232362582256,,
대구,가정의학과,2023,43168,6713.241093380079,9317.48,7701.2188,36454.75890661992,36454.75890661992,84.44857048420108,,,33850.520000000004,33850.520000000004,78.41577094143811,,,35466.78175419924,35466.78125,82.1598898489622,,
대구,마취과,2017,2652,2659.749995334661,2621.36,2570.0266,7.74999533466098,7.74999533466098,0.2922321016086342,,,30.639999999999873,30.639999999999873,1.1553544494720918,,,81.97338733069867,81.973388671875,3.0910025894372173,,
대구,핵의학과,2023,7353,4699.314273845306,4844.84,4789.9917,2653.685726154694,2653.685726154694,36.089837157006585,,,2508.16,2508.16,34.110703114375085,,,2563.0082910517476,2563.00830078125,34.856634037552695,,
대구,건강관리과,2023,25885,6387.340647164551,7794.34,7621.5684,19497.65935283545,19497.65935283545,75.32416207392487,,,18090.66,18090.66,69.88858412207843,,,18263.43144099706,18263.431640625,70.55604265259802,,
대구,내과,2022,8729,14360.462036853281,42097.58,26195.79,5631.4620368532815,5631.4620368532815,64.51440069713921,,,33368.58,33368.58,382.2726543704892,,,17466.78951610742,17466.7890625,200.10068807996336,,
대구,흉부외과,2023,9722,119.66318619124024,46.6,0.00012793968,9602.336813808759,9602.336813808759,98.76915052261633,,,9675.4,9675.4,99.52067475828018,,,9721.99979428101,9722.0,99.9999986840189,,
대구,비뇨기과,2016,47665,45939.33333001398,46131.36,46263.902,1725.6666699860216,1725.6666699860216,3.6204063148767895,,,1533.6399999999994,1533.6399999999994,3.217539074792824,,,1401.097650058696,1401.09765625,2.939468491031155,,
대구,마취통증의학과,2023,24670,2953.7473996170306,2755.62,2641.0735,21716.25260038297,21716.25260038297,88.02696635745022,,,21914.38,21914.38,88.83007701661938,,,22028.92571143677,22028.92578125,89.29439202947658,,
중앙,순환기내과,2023,98161,96846.05425028793,96801.82,96951.4,1314.9457497120748,1314.9457497120748,1.339580637638242,,,1359.179999999993,1359.179999999993,1.3846435957253826,,,1209.6015873005458,1209.6015625,1.2322628768044335,,
중앙,호흡기내과,2023,38869,30381.93547398908,30765.22,29817.691,8487.06452601092,8487.06452601092,21.8350472767782,,,8103.779999999999,8103.779999999999,20.84895417942319,,,9051.308413704617,9051.30859375,23.286703012040444,,
중앙,내분비내과,2023,54513,52731.29385429176,52851.82,53346.94,1781.7061457082382,1781.7061457082382,3.2684059686831364,,,1661.1800000000003,1661.1800000000003,3.0473098160071914,,,1166.0585855779289,1166.05859375,2.1390468214003997,,
중앙,감염내과,2023,15579,16639.998644937157,18250.62,19548.346,1060.9986449371572,1060.9986449371572,6.810441266686933,,,2671.619999999999,2671.619999999999,17.14885422684382,,,3969.345663960245,3969.345703125,25.478822152416715,,
중앙,소화기내과,2023,42727,47683.36004921054,50660.24,48036.242,4956.36004921054,4956.36004921054,11.600065647507524,,,7933.239999999998,7933.239999999998,18.56727596133592,,,5309.242130473991,5309.2421875,12.425965285416716,,
중앙,혈액종양내과,2023,21916,20313.895257176795,21623.7,20725.588,1602.104742823205,1602.104742823205,7.310205981124315,,,292.2999999999993,292.2999999999993,1.3337287826245632,,,1190.4121135136352,1190.412109375,5.431703364551013,,
중앙,신장내과,2023,34190,32508.19181399701,32288.38,31907.686,1681.8081860029888,1681.8081860029888,4.9190061012079225,,,1901.619999999999,1901.619999999999,5.561918689675341,,,2282.3145050584067,2282.314453125,6.675385940699035,,
중앙,일반내과,2023,0,-1003.0431099413938,3.16,2.096496,1003.0431099413938,1003.0431099413938,,,,3.16,3.16,,,,2.0964961475761785,2.096496105194092,,,
중앙,신경과,2023,81432,80321.98271607135,82180.08,80683.75,1110.0172839286533,1110.0172839286533,1.3631217260151456,,,748.0800000000017,748.0800000000017,0.9186560565870932,,,748.25,748.25,0.9188648197268887,,
중앙,소아청소년과,2023,1416,2753.2466115150537,2552.84,2090.3066,1337.2466115150537,1337.2466115150537,94.43832002224956,,,1136.8400000000001,1136.8400000000001,80.2853107344633,,,674.3066346255241,674.306640625,47.62052546786723,,
