병원,진료과,예측연도,ARIMA예측,RF예측,XGB예측,최근3년평균,최근3년증감률
광주,신경외과,2025,5179.757303557027,5588.5,6217.6318359375,6553.666666666667,-50.58814178985853
광주,신경외과,2026,5119.795211018058,5588.5,6217.6318359375,6553.666666666667,-50.58814178985853
광주,산부인과,2024,3.104297064440218,1.32,0.0003079987072851509,3.6666666666666665,-100.0
광주,산부인과,2025,3.5283145695435096,1.32,0.0003079987072851509,3.6666666666666665,-100.0
광주,산부인과,2026,3.586231334885824,1.32,0.0003079987072851509,3.6666666666666665,-100.0
광주,안과,2024,360.6943239977493,527.08,719.8819580078125,444.6666666666667,27.659574468085108
광주,안과,2025,411.15167582061883,527.08,719.8819580078125,444.6666666666667,27.659574468085108
광주,안과,2026,404.0659420762933,527.08,719.8819580078125,444.6666666666667,27.659574468085108
광주,피부과,2024,42.57355720994619,0.0,4.247410106472671e-05,0.0,0.0
광주,피부과,2025,58.36447283133653,0.0,4.247410106472671e-05,0.0,0.0
광주,피부과,2026,64.22146558700916,0.0,4.247410106472671e-05,0.0,0.0
광주,이비인후과,2024,1324.4949713530118,840.8,1337.6842041015625,466.3333333333333,3954.5454545454545
광주,이비인후과,2025,1337.930405711049,840.8,1337.6842041015625,466.3333333333333,3954.5454545454545
광주,이비인후과,2026,1324.56420700777,840.8,1337.6842041015625,466.3333333333333,3954.5454545454545
광주,비뇨의학과,2024,11070.871409559744,9401.96,10356.66796875,8384.666666666666,40.944346169546876
광주,비뇨의학과,2025,10765.617149898017,9401.96,10356.66796875,8384.666666666666,40.944346169546876
광주,비뇨의학과,2026,10896.32818949375,9401.96,10356.66796875,8384.666666666666,40.944346169546876
광주,재활의학과,2024,37798.43396121821,33611.66,37280.09765625,30019.0,61.846674769925336
광주,재활의학과,2025,37597.4572450891,33611.66,37280.09765625,30019.0,61.846674769925336
광주,재활의학과,2026,37675.821581677585,33611.66,37280.09765625,30019.0,61.846674769925336
광주,가정의학과,2024,9776.296136668287,9532.66,9800.4130859375,9759.333333333334,-14.656448663241314
광주,가정의학과,2025,9763.634615392697,9532.66,9800.4130859375,9759.333333333334,-14.656448663241314
광주,가정의학과,2026,9756.871408958,9532.66,9800.4130859375,9759.333333333334,-14.656448663241314
광주,응급의학과,2024,1311.9293973952595,2570.48,1283.24169921875,3483.0,-74.5436507936508
광주,응급의학과,2025,1332.8546141508764,2570.48,1283.24169921875,3483.0,-74.5436507936508
광주,응급의학과,2026,1347.9902455740635,2570.48,1283.24169921875,3483.0,-74.5436507936508
광주,내과,2024,50533.00985663409,54111.64,52806.00390625,56645.333333333336,-15.083143031745522
광주,내과,2025,48888.992723392366,54111.64,52806.00390625,56645.333333333336,-15.083143031745522
광주,내과,2026,47698.3301373493,54111.64,52806.00390625,56645.333333333336,-15.083143031745522
광주,비뇨기과,2024,3987.3333276649396,4107.04,4273.91552734375,3987.3333333333335,11.70935703084161
광주,비뇨기과,2025,3987.3333276649396,4107.04,4273.91552734375,3987.3333333333335,11.70935703084161
광주,비뇨기과,2026,3987.3333276649396,4107.04,4273.91552734375,3987.3333333333335,11.70935703084161
광주,흉부외과,2024,1788.666666666667,1178.2,0.5290241837501526,1788.6666666666667,-100.0
광주,흉부외과,2025,1788.666666666667,1178.2,0.5290241837501526,1788.6666666666667,-100.0
광주,흉부외과,2026,1788.666666666667,1178.2,0.5290241837501526,1788.6666666666667,-100.0
대전,호흡기내과,2024,5634.118321811522,6431.8,5558.57666015625,8934.0,-59.79456018518518
대전,호흡기내과,2025,5686.794014223197,6431.8,5558.57666015625,8934.0,-59.79456018518518
대전,호흡기내과,2026,5723.24684850822,6431.8,5558.57666015625,8934.0,-59.79456018518518
대전,내분비내과,2024,737.9999953848632,735.74,683.0162963867188,738.0,-1.7266187050359711
대전,내분비내과,2025,737.9999953848632,735.74,683.0162963867188,738.0,-1.7266187050359711
대전,내분비내과,2026,737.9999953848632,735.74,683.0162963867188,738.0,-1.7266187050359711
대전,소화기내과,2024,7819.618140510152,8323.02,7482.8330078125,9874.666666666666,-43.57369135616232
대전,소화기내과,2025,7590.2191570316,8323.02,7482.8330078125,9874.666666666666,-43.57369135616232
대전,소화기내과,2026,7745.626937434952,8323.02,7482.8330078125,9874.666666666666,-43.57369135616232
대전,혈액종양내과,2024,8884.333345466915,8872.8,9222.8994140625,8884.333333333334,-0.183982683982684
대전,혈액종양내과,2025,8884.333345466915,8872.8,9222.8994140625,8884.333333333334,-0.183982683982684
대전,혈액종양내과,2026,8884.333345466915,8872.8,9222.8994140625,8884.333333333334,-0.183982683982684
대전,신장내과,2024,3461.0496605687204,2972.1,3005.021484375,2548.0,60.86723768736617
대전,신장내과,2025,3559.7138208579536,2972.1,3005.021484375,2548.0,60.86723768736617
대전,신장내과,2026,3581.0593394873063,2972.1,3005.021484375,2548.0,60.86723768736617
대전,신경과,2024,3913.587781415241,4480.7,4098.2294921875,4951.666666666667,-33.03367113435763
대전,신경과,2025,3814.933495392978,4480.7,4098.2294921875,4951.666666666667,-33.03367113435763
대전,신경과,2026,3761.8690473117026,4480.7,4098.2294921875,4951.666666666667,-33.03367113435763
대전,소아청소년과,2024,138.03105846654688,276.5,0.05684056878089905,623.0,-100.0
대전,소아청소년과,2025,170.3520529489113,276.5,0.05684056878089905,623.0,-100.0
대전,소아청소년과,2026,177.9202531491743,276.5,0.05684056878089905,623.0,-100.0
대전,외과,2024,5811.338178799566,5868.7,6495.61328125,5485.0,21.55688622754491
대전,외과,2025,5537.683031113952,5868.7,6495.61328125,5485.0,21.55688622754491
대전,외과,2026,5428.304740203071,5868.7,6495.61328125,5485.0,21.55688622754491
대전,정형외과,2024,35372.97244609866,32744.72,34815.9375,31457.0,12.6800220071847
대전,정형외과,2025,35928.91715521316,32744.72,34815.9375,31457.0,12.6800220071847
대전,정형외과,2026,36484.83412872726,32744.72,34815.9375,31457.0,12.6800220071847
대전,신경외과,2024,5329.369236101487,5113.42,4973.123046875,5495.666666666667,-27.739029351932576
대전,신경외과,2025,5080.142089451145,5113.42,4973.123046875,5495.666666666667,-27.739029351932576
대전,신경외과,2026,5254.43931922039,5113.42,4973.123046875,5495.666666666667,-27.739029351932576
대전,안과,2024,258.15020525334586,246.56,248.99754333496094,238.33333333333334,20.28985507246377
대전,안과,2025,251.17405992619865,246.56,248.99754333496094,238.33333333333334,20.28985507246377
대전,안과,2026,256.4926951128446,246.56,248.99754333496094,238.33333333333334,20.28985507246377
대전,이비인후과,2024,814.4467551793957,387.04,518.0133666992188,302.0,107.2
대전,이비인후과,2025,762.8016262773383,387.04,518.0133666992188,302.0,107.2
대전,이비인후과,2026,771.7989227317928,387.04,518.0133666992188,302.0,107.2
대전,재활의학과,2024,11210.53090706282,7266.96,9026.2060546875,6077.0,74.8402091807089
대전,재활의학과,2025,10761.042282217399,7266.96,9026.2060546875,6077.0,74.8402091807089
대전,재활의학과,2026,10853.571324610117,7266.96,9026.2060546875,6077.0,74.8402091807089
대전,가정의학과,2024,1906.2975380561343,2558.02,2368.646728515625,2878.3333333333335,-38.55734302023872
대전,가정의학과,2025,2319.917586143909,2558.02,2368.646728515625,2878.3333333333335,-38.55734302023872
대전,가정의학과,2026,1949.3725744066023,2558.02,2368.646728515625,2878.3333333333335,-38.55734302023872
대전,내과,2024,4144.599977927035,1280.68,1205.77099609375,1375.0,-25.170913610938474
대전,내과,2025,6260.403669676015,1280.68,1205.77099609375,1375.0,-25.170913610938474
대전,내과,2026,7782.75465097963,1280.68,1205.77099609375,1375.0,-25.170913610938474
대전,심장내과,2024,879.7609868168072,764.04,767.1727905273438,736.0,67.10239651416123
대전,심장내과,2025,767.0327588746247,764.04,767.1727905273438,736.0,67.10239651416123
대전,심장내과,2026,879.7282374591608,764.04,767.1727905273438,736.0,67.10239651416123
대전,류마티스내과,2024,1372.7157253462387,740.08,422.3245544433594,1423.0,-81.80250107805088
대전,류마티스내과,2025,555.4817735733724,740.08,422.3245544433594,1423.0,-81.80250107805088
대전,류마티스내과,2026,1257.9749733014671,740.08,422.3245544433594,1423.0,-81.80250107805088
대전,비뇨기과,2024,179.14648962754225,198.8,179.02932739257812,197.0,-22.844827586206897
대전,비뇨기과,2025,179.1204996747609,198.8,179.02932739257812,197.0,-22.844827586206897
대전,비뇨기과,2026,179.12511077014636,198.8,179.02932739257812,197.0,-22.844827586206897
대전,한방진료과,2024,0.0,0.0,0.00030416270601563156,0.0,0.0
대전,한방진료과,2025,0.0,0.0,0.00030416270601563156,0.0,0.0
대전,한방진료과,2026,0.0,0.0,0.00030416270601563156,0.0,0.0
인천,소화기내과,2024,2272.786224909441,1597.08,428.6929931640625,2542.6666666666665,-86.14886731391586
인천,소화기내과,2025,2334.4285202724864,1597.08,428.6929931640625,2542.6666666666665,-86.14886731391586
인천,소화기내과,2026,2336.488256260493,1597.08,428.6929931640625,2542.6666666666665,-86.14886731391586
인천,신경과,2024,264.54135659526867,844.36,1156.820556640625,428.3333333333333,1057.0
인천,신경과,2025,660.9444929710098,844.36,1156.820556640625,428.3333333333333,1057.0
인천,신경과,2026,484.8742092780284,844.36,1156.820556640625,428.3333333333333,1057.0
인천,외과,2024,463.5286406680656,387.36,317.0429382324219,654.3333333333334,-70.53903345724906
인천,외과,2025,385.56421151248543,387.36,317.0429382324219,654.3333333333334,-70.53903345724906
인천,외과,2026,427.04724299248886,387.36,317.0429382324219,654.3333333333334,-70.53903345724906
인천,정형외과,2024,9906.00599528103,7599.9,9904.7529296875,6485.0,19.551049963794352
인천,정형외과,2025,9906.005995283109,7599.9,9904.7529296875,6485.0,19.551049963794352
인천,정형외과,2026,9906.005995283109,7599.9,9904.7529296875,6485.0,19.551049963794352
인천,신경외과,2024,748.7116336631229,1090.24,831.1770629882812,1840.3333333333333,-72.14213878645658
인천,신경외과,2025,729.7225235404716,1090.24,831.1770629882812,1840.3333333333333,-72.14213878645658
인천,신경외과,2026,725.3405395577785,1090.24,831.1770629882812,1840.3333333333333,-72.14213878645658
인천,안과,2024,197.74779004124667,153.5,203.99803161621094,218.0,-54.666666666666664
인천,안과,2025,198.01383482347867,153.5,203.99803161621094,218.0,-54.666666666666664
인천,안과,2026,198.0025140542435,153.5,203.99803161621094,218.0,-54.666666666666664
인천,이비인후과,2024,240.00007839457416,205.42,240.02381896972656,177.33333333333334,-8.745247148288973
인천,이비인후과,2025,240.0000783945887,205.42,240.02381896972656,177.33333333333334,-8.745247148288973
인천,이비인후과,2026,240.0000783945887,205.42,240.02381896972656,177.33333333333334,-8.745247148288973
인천,비뇨의학과,2024,8949.80002620412,7089.54,7883.11328125,6419.0,22.49844623990056
인천,비뇨의학과,2025,8258.62158355371,7089.54,7883.11328125,6419.0,22.49844623990056
인천,비뇨의학과,2026,8706.855424648731,7089.54,7883.11328125,6419.0,22.49844623990056
인천,치과,2024,32.34211221224231,3.44,0.0013202038826420903,62.0,-100.0
인천,치과,2025,50.09513048957754,3.44,0.0013202038826420903,62.0,-100.0
인천,치과,2026,59.83999983784784,3.44,0.0013202038826420903,62.0,-100.0
인천,재활의학과,2024,4838.004747439485,3405.26,4046.18603515625,2514.0,150.278293135436
인천,재활의학과,2025,5628.715905226996,3405.26,4046.18603515625,2514.0,150.278293135436
인천,재활의학과,2026,6419.133582331392,3405.26,4046.18603515625,2514.0,150.278293135436
인천,가정의학과,2024,1608.3159605197757,853.54,989.0497436523438,853.3333333333334,-14.741379310344826
인천,가정의학과,2025,1034.3374959508133,853.54,989.0497436523438,853.3333333333334,-14.741379310344826
인천,가정의학과,2026,1566.2974304444178,853.54,989.0497436523438,853.3333333333334,-14.741379310344826
인천,내과,2024,3621.3098094117004,2758.34,2618.03515625,3709.3333333333335,-56.52607107273331
인천,내과,2025,3273.0160708385633,2758.34,2618.03515625,3709.3333333333335,-56.52607107273331
인천,내과,2026,3393.9244155904034,2758.34,2618.03515625,3709.3333333333335,-56.52607107273331
부산,순환기내과,2024,10431.610532939523,9684.38,10707.1494140625,9006.0,25.430479091015577
부산,순환기내과,2025,10328.210662412757,9684.38,10707.1494140625,9006.0,25.430479091015577
부산,순환기내과,2026,10289.5278090513,9684.38,10707.1494140625,9006.0,25.430479091015577
부산,호흡기내과,2024,7328.178085578652,7662.12,7891.88134765625,7091.333333333333,31.270791749833666
부산,호흡기내과,2025,7262.306570266425,7662.12,7891.88134765625,7091.333333333333,31.270791749833666
부산,호흡기내과,2026,7254.61077764371,7662.12,7891.88134765625,7091.333333333333,31.270791749833666
부산,내분비내과,2024,0.0,64.02,22.443967819213867,126.66666666666667,-92.78688524590164
부산,내분비내과,2025,0.0,64.02,22.443967819213867,126.66666666666667,-92.78688524590164
부산,내분비내과,2026,0.0,64.02,22.443967819213867,126.66666666666667,-92.78688524590164
부산,소화기내과,2024,25004.90252393364,25172.92,24540.45703125,26516.666666666668,-20.920340293890177
부산,소화기내과,2025,24861.264655180148,25172.92,24540.45703125,26516.666666666668,-20.920340293890177
부산,소화기내과,2026,24905.643500804552,25172.92,24540.45703125,26516.666666666668,-20.920340293890177
부산,혈액종양내과,2024,1306.9999974118964,1435.34,1567.9228515625,1307.0,43.72135655362053
부산,혈액종양내과,2025,1306.9999974118964,1435.34,1567.9228515625,1307.0,43.72135655362053
부산,혈액종양내과,2026,1306.9999974118964,1435.34,1567.9228515625,1307.0,43.72135655362053
부산,신장내과,2024,2099.1189885049926,2194.24,2323.15234375,2257.0,-19.2
부산,신장내과,2025,2192.6218972570714,2194.24,2323.15234375,2257.0,-19.2
부산,신장내과,2026,2153.570823265946,2194.24,2323.15234375,2257.0,-19.2
부산,신경과,2024,1066.7931557602856,1205.72,1144.58740234375,1249.3333333333333,-11.317829457364342
부산,신경과,2025,1100.7619353836376,1205.72,1144.58740234375,1249.3333333333333,-11.317829457364342
부산,신경과,2026,1085.81665429538,1205.72,1144.58740234375,1249.3333333333333,-11.317829457364342
부산,외과,2024,424.29755250141335,651.32,3.9576382637023926,1363.6666666666667,-99.89840839823908
부산,외과,2025,132.18134671228393,651.32,3.9576382637023926,1363.6666666666667,-99.89840839823908
부산,외과,2026,334.7267381535284,651.32,3.9576382637023926,1363.6666666666667,-99.89840839823908
부산,정형외과,2024,30574.193540761276,30970.08,30569.45703125,31583.0,-8.344577373991784
부산,정형외과,2025,30572.048042994582,30970.08,30569.45703125,31583.0,-8.344577373991784
부산,정형외과,2026,30572.791262559014,30970.08,30569.45703125,31583.0,-8.344577373991784
부산,신경외과,2024,33744.62012125146,32684.14,34074.12890625,32022.0,4.620958580245018
부산,신경외과,2025,33699.69761332585,32684.14,34074.12890625,32022.0,4.620958580245018
부산,신경외과,2026,33693.57085255955,32684.14,34074.12890625,32022.0,4.620958580245018
부산,안과,2024,154.76610604631006,90.58,119.01960754394531,86.33333333333333,-15.0
부산,안과,2025,139.6634069539194,90.58,119.01960754394531,86.33333333333333,-15.0
부산,안과,2026,146.04071623047201,90.58,119.01960754394531,86.33333333333333,-15.0
부산,이비인후과,2024,396.3053874198987,351.9,344.0489501953125,361.6666666666667,-10.880829015544041
부산,이비인후과,2025,382.1927175035895,351.9,344.0489501953125,361.6666666666667,-10.880829015544041
부산,이비인후과,2026,386.00049834589197,351.9,344.0489501953125,361.6666666666667,-10.880829015544041
부산,비뇨의학과,2024,3972.933845767745,3740.16,4143.0537109375,3543.0,27.00797057020233
부산,비뇨의학과,2025,4142.980040862391,3740.16,4143.0537109375,3543.0,27.00797057020233
부산,비뇨의학과,2026,3972.9538025629286,3740.16,4143.0537109375,3543.0,27.00797057020233
부산,재활의학과,2024,7429.877011624987,4369.9,52.45664978027344,7238.0,-99.45893301590736
부산,재활의학과,2025,3470.995304431054,4369.9,52.45664978027344,7238.0,-99.45893301590736
부산,재활의학과,2026,5594.708795437287,4369.9,52.45664978027344,7238.0,-99.45893301590736
부산,가정의학과,2024,0.0,2260.0,19.05860137939453,4013.0,-99.72839111679181
부산,가정의학과,2025,0.0,2260.0,19.05860137939453,4013.0,-99.72839111679181
부산,가정의학과,2026,0.0,2260.0,19.05860137939453,4013.0,-99.72839111679181
부산,류마티스내과,2024,61.749994865932855,34.78,20.001440048217773,69.66666666666667,-88.23529411764706
부산,류마티스내과,2025,61.749994865932855,34.78,20.001440048217773,69.66666666666667,-88.23529411764706
부산,류마티스내과,2026,61.749994865932855,34.78,20.001440048217773,69.66666666666667,-88.23529411764706
부산,비뇨기과,2024,4554.25,5852.22,6953.2900390625,4725.0,79.41176470588235
부산,비뇨기과,2025,4554.25,5852.22,6953.2900390625,4725.0,79.41176470588235
부산,비뇨기과,2026,4554.25,5852.22,6953.2900390625,4725.0,79.41176470588235
대구,순환기내과,2024,24431.000827426793,25055.64,26812.296875,24431.0,9.835326888415533
대구,순환기내과,2025,24431.000827426793,25055.64,26812.296875,24431.0,9.835326888415533
대구,순환기내과,2026,24431.000827426793,25055.64,26812.296875,24431.0,9.835326888415533
대구,내분비내과,2024,4871.333371865261,4715.0,3966.267578125,4871.333333333333,-13.575942471126606
대구,내분비내과,2025,4871.333371865261,4715.0,3966.267578125,4871.333333333333,-13.575942471126606
대구,내분비내과,2026,4871.333371865261,4715.0,3966.267578125,4871.333333333333,-13.575942471126606
대구,소화기내과,2024,22016.000378691122,22415.24,20828.349609375,22016.0,6.881510750756916
대구,소화기내과,2025,22016.000378691122,22415.24,20828.349609375,22016.0,6.881510750756916
대구,소화기내과,2026,22016.000378691122,22415.24,20828.349609375,22016.0,6.881510750756916
대구,신장내과,2024,8775.999967545991,9193.44,8945.9501953125,8776.0,20.19347037484885
대구,신장내과,2025,8775.999967545991,9193.44,8945.9501953125,8776.0,20.19347037484885
대구,신장내과,2026,8775.999967545991,9193.44,8945.9501953125,8776.0,20.19347037484885
대구,신경과,2024,656.0238353820316,926.14,521.552734375,1347.3333333333333,-76.64724338861497
대구,신경과,2025,564.030182164096,926.14,521.552734375,1347.3333333333333,-76.64724338861497
대구,신경과,2026,626.7067622541028,926.14,521.552734375,1347.3333333333333,-76.64724338861497
대구,소아청소년과,2024,0.0,0.0,0.00048150107613764703,0.0,0.0
대구,소아청소년과,2025,0.0,0.0,0.00048150107613764703,0.0,0.0
대구,소아청소년과,2026,0.0,0.0,0.00048150107613764703,0.0,0.0
대구,외과,2024,1519.677202849643,1814.96,1518.7957763671875,2145.3333333333335,-47.5103734439834
대구,외과,2025,1518.3890174234957,1814.96,1518.7957763671875,2145.3333333333335,-47.5103734439834
대구,외과,2026,1519.3784157496982,1814.96,1518.7957763671875,2145.3333333333335,-47.5103734439834
대구,정형외과,2024,20618.36894767263,20597.34,21393.09765625,20642.333333333332,-6.556302961474622
대구,정형외과,2025,20765.01263651741,20597.34,21393.09765625,20642.333333333332,-6.556302961474622
대구,정형외과,2026,20737.25184457214,20597.34,21393.09765625,20642.333333333332,-6.556302961474622
대구,신경외과,2024,21316.4467037034,21673.26,21234.046875,22474.0,-15.080983803239354
대구,신경외과,2025,21361.243845333174,21673.26,21234.046875,22474.0,-15.080983803239354
대구,신경외과,2026,21385.584222911126,21673.26,21234.046875,22474.0,-15.080983803239354
대구,안과,2024,469.8427012127919,844.34,663.01708984375,1007.6666666666666,-48.524844720496894
대구,안과,2025,420.58087697380626,844.34,663.01708984375,1007.6666666666666,-48.524844720496894
대구,안과,2026,408.01739973225443,844.34,663.01708984375,1007.6666666666666,-48.524844720496894
대구,피부과,2024,10.459359432010045,3.36,0.0010526652913540602,9.333333333333334,-100.0
대구,피부과,2025,10.221319670843986,3.36,0.0010526652913540602,9.333333333333334,-100.0
대구,피부과,2026,10.22673710852402,3.36,0.0010526652913540602,9.333333333333334,-100.0
대구,이비인후과,2024,11.611948927065011,6.84,0.0027592498809099197,19.0,-100.0
대구,이비인후과,2025,22.0437964331322,6.84,0.0027592498809099197,19.0,-100.0
대구,이비인후과,2026,31.415474096663395,6.84,0.0027592498809099197,19.0,-100.0
대구,비뇨의학과,2024,2236.119884486391,2227.76,2660.073974609375,2277.0,2.941176470588235
대구,비뇨의학과,2025,2659.9810124404057,2227.76,2660.073974609375,2277.0,2.941176470588235
대구,비뇨의학과,2026,2236.138871195444,2227.76,2660.073974609375,2277.0,2.941176470588235
대구,재활의학과,2024,20633.207437023193,17666.48,19770.333984375,15550.666666666666,75.11957484499557
대구,재활의학과,2025,20661.07583798544,17666.48,19770.333984375,15550.666666666666,75.11957484499557
대구,재활의학과,2026,20661.976604713775,17666.48,19770.333984375,15550.666666666666,75.11957484499557
대구,가정의학과,2024,5640.560771133592,5476.64,5555.0908203125,5500.666666666667,-4.421885753613214
대구,가정의학과,2025,5608.8218438188505,5476.64,5555.0908203125,5500.666666666667,-4.421885753613214
대구,가정의학과,2026,5620.595457985062,5476.64,5555.0908203125,5500.666666666667,-4.421885753613214
대구,내과,2024,0.0,1684.32,0.9102325439453125,4678.666666666667,-100.0
대구,내과,2025,0.0,1684.32,0.9102325439453125,4678.666666666667,-100.0
대구,내과,2026,0.0,1684.32,0.9102325439453125,4678.666666666667,-100.0
대구,비뇨기과,2024,4288.499992630171,4645.52,4722.86328125,4556.333333333333,6.087151841868823
대구,비뇨기과,2025,4288.499992630171,4645.52,4722.86328125,4556.333333333333,6.087151841868823
대구,비뇨기과,2026,4288.499992630171,4645.52,4722.86328125,4556.333333333333,6.087151841868823
중앙,순환기내과,2024,14526.899829470882,14127.58,14729.07421875,13594.666666666666,15.930735930735931
중앙,순환기내과,2025,14336.626404038738,14127.58,14729.07421875,13594.666666666666,15.930735930735931
중앙,순환기내과,2026,14157.48763176113,14127.58,14729.07421875,13594.666666666666,15.930735930735931
중앙,호흡기내과,2024,14849.516565809568,12429.48,14045.3876953125,11332.333333333334,17.24684865180733
중앙,호흡기내과,2025,15191.486804396232,12429.48,14045.3876953125,11332.333333333334,17.24684865180733
중앙,호흡기내과,2026,15336.845705690379,12429.48,14045.3876953125,11332.333333333334,17.24684865180733
중앙,내분비내과,2024,1747.1150449444453,1649.56,1906.0091552734375,1448.0,60.70826306913997
중앙,내분비내과,2025,1806.5765094076764,1649.56,1906.0091552734375,1448.0,60.70826306913997
중앙,내분비내과,2026,1784.3235166376824,1649.56,1906.0091552734375,1448.0,60.70826306913997
중앙,감염내과,2024,3625.977169108414,2961.76,4265.39453125,1848.6666666666667,3642.1052631578946
중앙,감염내과,2025,3179.593384988274,2961.76,4265.39453125,1848.6666666666667,3642.1052631578946
중앙,감염내과,2026,2868.2631118981126,2961.76,4265.39453125,1848.6666666666667,3642.1052631578946
중앙,소화기내과,2024,10957.32803922847,10054.18,10977.06640625,9286.666666666666,34.67059256532941
중앙,소화기내과,2025,10958.526611837631,10054.18,10977.06640625,9286.666666666666,34.67059256532941
중앙,소화기내과,2026,10958.453585243276,10054.18,10977.06640625,9286.666666666666,34.67059256532941
중앙,혈액종양내과,2024,14120.68646357709,13721.78,13970.640625,14058.666666666666,-13.961938781794666
중앙,혈액종양내과,2025,14250.694947472102,13721.78,13970.640625,14058.666666666666,-13.961938781794666
중앙,혈액종양내과,2026,14362.862991524928,13721.78,13970.640625,14058.666666666666,-13.961938781794666
중앙,신장내과,2024,9042.505684379215,8851.74,8993.1171875,8764.333333333334,3.036205316223648
중앙,신장내과,2025,9004.701368532198,8851.74,8993.1171875,8764.333333333334,3.036205316223648
중앙,신장내과,2026,9033.570099761397,8851.74,8993.1171875,8764.333333333334,3.036205316223648
중앙,신경과,2024,7105.064482445423,6270.86,7106.0888671875,5601.666666666667,51.513859275053306
중앙,신경과,2025,7105.999769570511,6270.86,7106.0888671875,5601.666666666667,51.513859275053306
중앙,신경과,2026,7105.064712818154,6270.86,7106.0888671875,5601.666666666667,51.513859275053306
중앙,정신건강의학과,2024,13064.522707783352,13176.46,13110.0078125,13230.666666666666,-1.473130402104472
중앙,정신건강의학과,2025,13053.523539263646,13176.46,13110.0078125,13230.666666666666,-1.473130402104472
중앙,정신건강의학과,2026,13050.80346117221,13176.46,13110.0078125,13230.666666666666,-1.473130402104472
중앙,외과,2024,15137.077679755857,13843.18,14483.1416015625,13386.666666666666,11.881035148706063
중앙,외과,2025,15028.172870421304,13843.18,14483.1416015625,13386.666666666666,11.881035148706063
중앙,외과,2026,15046.30566697327,13843.18,14483.1416015625,13386.666666666666,11.881035148706063
중앙,정형외과,2024,35692.556553883645,34744.08,36217.53515625,34240.333333333336,1.377186843946816
중앙,정형외과,2025,35583.98431235818,34744.08,36217.53515625,34240.333333333336,1.377186843946816
