진료과,순위,상명코드,상병명,건수
마취통증의학과,15,S46,어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상,9
마취통증의학과,16,M77,기타 골부착부병증,8
마취통증의학과,17,R53,"병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)",6
마취통증의학과,18,M96,달리 분류되지 않은 처치후 근육골격 장애,6
마취통증의학과,19,G58,기타 단일신경병증,6
마취통증의학과,20,R07,인후 및 흉곽의 동통,4
비뇨의학과,1,N40,전립선증식증,18534
비뇨의학과,2,N31,달리 분류되지 않은 방광의 신경근육기능장애,1820
비뇨의학과,3,C61,전립선의 악성 신생물,1038
비뇨의학과,4,C67,방광의 악성 신생물,716
비뇨의학과,5,N30,방광염,270
비뇨의학과,6,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,242
비뇨의학과,7,N20,콩팥(신장)및 요관의 결석,119
비뇨의학과,8,N45,고환염 및 부고환염,83
비뇨의학과,9,R31,상세불명의 혈뇨,65
비뇨의학과,10,N34,요도염 및 요도증후군,62
비뇨의학과,11,N43,음낭수종 및 정액류,48
비뇨의학과,12,N21,하부요로의 결석,36
비뇨의학과,13,L29,소양증,31
비뇨의학과,14,N49,달리 분류되지 않은 남성생식기관의 염증성 장애,27
비뇨의학과,15,L24,자극성 접촉피부염,21
비뇨의학과,16,N41,전립선의 염증성 질환,20
비뇨의학과,17,N39,비뇨기계통의 기타 장애,16
비뇨의학과,18,E78,지질단백질대사장애 및 기타 지질증,14
비뇨의학과,19,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,12
비뇨의학과,20,L21,지루피부염,11
신경과,1,I63,뇌경색증,1449
신경과,2,F00,알츠하이머병에서의 치매(G30.-+),1117
신경과,3,I67,기타 대뇌혈관 질환,629
신경과,4,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,497
신경과,5,G44,기타 두통증후군,390
신경과,6,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,268
신경과,7,R25,이상적 불수의적 운동,223
신경과,8,I65,대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착,215
신경과,9,H81,전정기능의 장애,192
신경과,10,R42,현기 및 어지러움,188
신경과,11,G20,파킨슨병,160
신경과,12,G47,수면장애,158
신경과,13,G45,일과성 대뇌허혈발작 및 관련 증후군,134
신경과,14,G62,기타 다발신경병증,128
신경과,15,F03,상세불명의 치매. 치매에 겹친 섬망 또는 급성착란상태 분류를 원한다면 부가분류코드를 사용할 것.,109
신경과,16,G60,유전성 및 특발성 신경병증,105
신경과,17,G31,신경계통의 기타 퇴행성 질환 NEC,102
신경과,18,G25,기타 추체외로 및 운동 장애,60
신경과,19,I61,뇌내출혈,57
신경과,20,I71,대동맥류 및 박리,49
신경외과,1,M48,기타 척추병증,888
신경외과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,381
신경외과,3,M79,달리 분류되지 않은 기타 연조직장애,248
신경외과,4,M51,기타 추간판장애,159
신경외과,5,M54,배통,128
신경외과,6,M96,달리 분류되지 않은 처치후 근육골격 장애,109
신경외과,7,M62,기타 근장애,99
신경외과,8,S33,"허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",90
신경외과,9,G44,기타 두통증후군,73
신경외과,10,I67,기타 대뇌혈관 질환,53
신경외과,11,G95,척수의 기타질환,53
신경외과,12,R42,현기 및 어지러움,49
신경외과,13,R51,"두통, 뇌풍, 수풍, 두풍(頭風) (Head wind disorder)",47
신경외과,14,M43,기타 변형성 배병증,43
신경외과,15,M47,척추증,43
신경외과,16,M50,목뼈원판 장애,39
신경외과,17,S32,허리뼈 및 골반의 골절,34
신경외과,18,I63,뇌경색증,29
신경외과,19,G54,신경뿌리 및 신경총 장애,25
신경외과,20,G55,달리 분류된 질환에서의 신경뿌리 및 신경총 압박,25
안과,1,H25,노인성 백내장,2555
안과,2,H04,눈물기관의 장애,2248
안과,3,H40,녹내장,1092
안과,4,H35,기타 망막장애,392
안과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,343
안과,6,H26,기타 백내장,280
안과,7,Z96,기타 기능적 삽입물의 존재,266
안과,8,H36,달리 분류된 질환에서의 망막장애,135
안과,9,H02,안검의 기타 장애,99
안과,10,H10,결막염,48
안과,11,H11,결막의 기타 장애,35
안과,12,H43,초자체의 장애,32
안과,13,H42,달리 분류된 질환에서의 녹내장,32
안과,14,H52,굴절 및 조절의 장애,31
안과,15,H34,망막혈관폐쇄,27
안과,16,H00,맥립종 및 콩다래끼,18
안과,17,H16,각막염,16
안과,18,H18,각막의 기타 장애,15
안과,19,E14,상세불명의 당뇨병,10
안과,20,H47,시[제2]신경 및 시각로의 기타 장애,8
영상의학과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,108
외과,1,K64,치핵 및 항문주위정맥혈전증,582
외과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,433
외과,3,L89,욕창성 및 압박부위 궤양,196
외과,4,L72,피부 및 피하조직의 모낭성 낭,180
외과,5,I87,정맥의 기타 장애,130
외과,6,L60,손발톱장애,121
외과,7,T14,상세불명의 신체부위의 손상,88
외과,8,I83,하지의 정맥류,84
외과,9,I86,"기타 부위의 정맥류,제외 : 망막정맥류(H35.0)",84
외과,10,K40,서혜헤르니아,76
외과,11,R22,피부 및 피하조직의 국한적 종창. 종괴 및 소괴,75
외과,12,K59,기타 기능적 창자 장애,66
외과,13,D17,양성 지방종성 신생물,58
외과,14,L03,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애,56
외과,15,R53,"병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)",48
외과,16,B35,피부사상균증,47
외과,17,L02,"피부의 농양, 종기 및 큰종기",46
외과,18,T23,손목 및 손의 화상 및 부식,45
외과,19,K80,담석증,44
외과,20,K60,항문 및 직장부의 열창 및 누공,39
응급실,1,A09,감염성 및 상세불명 기원의 기타 위장염 및 대장염,88
응급실,2,Z48,기타 외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,42
응급실,3,M54,배통,35
응급실,4,R50,원인 미상의 열,30
응급실,5,U07,U07의 응급사용,27
응급실,6,R53,"병감 및 피로, 무력증,   전신쇠약, 허로(虛勞) (Consumptive disease disorder)",26
응급실,7,R42,현기 및 어지러움,25
응급실,8,T87,재부착 및 절단에 특이한 합병증,22
응급실,9,J02,급성 인두염,21
응급실,10,K52,기타 비감염성 위장염 및 대장염(큰창자염),20
응급실,11,N31,달리 분류되지 않은 방광의 신경근육기능장애,18
응급실,12,J10,확인된 인플루엔자 바이러스에 의한  인플루엔자,18
응급실,13,K29,위염 및 십이지장염,18
응급실,14,R10,복부 및 골반통증,18
응급실,15,T14,상세불명의 신체부위의 손상,17
응급실,16,J06,"다발성 및 상세불명 부위의 급성 상기도감염, 제외; 호흡기 감염 NOS",15
응급실,17,S61,손목 및 손의 열린상처,15
응급실,18,K59,기타 기능적 창자 장애,14
응급실,19,R51,"두통, 뇌풍, 수풍, 두풍(頭風) (Head wind disorder)",14
응급실,20,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,14
응급의학과,1,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,541
응급의학과,2,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,17
이비인후과,1,H90,전음성 및 감각신경성 청력소실,2395
이비인후과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,1151
이비인후과,3,J37,만성후두염 및 후두기관염,977
이비인후과,4,J30,혈관운동성 및 앨러지성 비염,735
이비인후과,5,J31,만성비염. 비인두염 및 인두염,671
이비인후과,6,J00,급성 코인두염[감기],492
이비인후과,7,H60,외이염,392
이비인후과,8,J32,만성 부비동염,336
이비인후과,9,R42,현기 및 어지러움,310
이비인후과,10,H93,달리 분류되지 않은 귀의 기타 장애,295
이비인후과,11,H66,화농성 및 상세불명의 중이염,225
이비인후과,12,J34,코 및 코옆굴의 기타 장애,186
이비인후과,13,K12,입안염 및 관련 병터,170
이비인후과,14,H81,전정기능의 장애,155
이비인후과,15,H61,외이의 기타장애,110
이비인후과,16,K21,위-식도역류병,96
이비인후과,17,J04,급성 후두염 및 기관염,52
이비인후과,18,R04,호흡기도 출혈,44
이비인후과,19,R68,기타 전신 증상 및 징후,42
이비인후과,20,J35,편도 및 아데노이드의 만성질환,39
재활의학과,1,M54,배통,12758
재활의학과,2,M75,어깨병변,5124
재활의학과,3,M17,윤충증,4155
재활의학과,4,M50,목뼈원판 장애,3035
재활의학과,5,G81,편마비,2185
재활의학과,6,M51,기타 추간판장애,1461
재활의학과,7,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,1271
재활의학과,8,I63,뇌경색증,1218
재활의학과,9,S93,발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장,750
재활의학과,10,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",624
재활의학과,11,M77,기타 골부착부병증,535
재활의학과,12,G20,파킨슨병,449
재활의학과,13,G82,하반신마비 및 사지마비,417
재활의학과,14,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",405
재활의학과,15,S73,"엉덩관절의 관절 및 인대의 탈구, 염좌 및 긴장",364
재활의학과,16,S22,늑골. 흉골 및 흉추골의 골절,349
재활의학과,17,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",248
재활의학과,18,M48,기타 척추병증,225
재활의학과,19,G71,근육의 일차성 장애,221
재활의학과,20,R26,보행과 이동의 이상,217
정형외과,1,M48,기타 척추병증,3203
정형외과,2,M17,윤충증,2793
정형외과,3,M75,어깨병변,1923
정형외과,4,M19,"연기, 불 및 화염에 노출",1922
정형외과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,650
정형외과,6,R52,달리 분류되지 않은 통증,454
정형외과,7,M51,기타 추간판장애,429
정형외과,8,M65,활막염 및 건초염,258
정형외과,9,M81,병적골절이 없는 골다공증,250
정형외과,10,M54,배통,212
정형외과,11,M10,활막 및 건 장애,203
정형외과,12,M77,기타 골부착부병증,177
정형외과,13,M96,달리 분류되지 않은 처치후 근육골격 장애,166
정형외과,14,M50,목뼈원판 장애,143
정형외과,15,S83,무릎의 관절 및 인대의 탈구. 염좌 및 긴장,139
정형외과,16,S22,늑골. 흉골 및 흉추골의 골절,131
정형외과,17,M79,달리 분류되지 않은 기타 연조직장애,124
정형외과,18,M16,원충성 질환,121
정형외과,19,M47,척추증,103
정형외과,20,M72,섬유모세포장애,83
치과,1,K05,치은염(잇몸염)및 치주 질환,5588
치과,2,K04,치수 및 치근단주위조직의 질환,1927
치과,3,K02,치아우식증,1547
치과,4,K08,치아 및 지지구조의 기타 장애,1147
치과,5,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람,105
치과,6,K03,치아경조직의 기타 질환,98
치과,7,S02,머리뼈 및 얼굴뼈의 골절,69
치과,8,A04,기타 세균성 창자 감염,8
치과,9,J32,만성 부비동염,4
치과,10,K09,"달리 분류되지 않은 구강영역의 낭, 제외 : 치아뿌리낭(K04.8-)",1
치과,11,K12,입안염 및 관련 병터,1
피부과,1,B35,피부사상균증,2535
피부과,2,L23,알레르기성 접촉피부염. 제외: 외이의 습진(H60.5) (Eczema of external ear),2215
피부과,3,L24,자극성 접촉피부염,1138
피부과,4,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,557
피부과,5,L29,소양증,532
피부과,6,L08,피부 피하조직의 기타 국소 감염,507
피부과,7,L50,두드러기,279
피부과,8,L21,지루피부염,221
피부과,9,D21,결합조직 및 기타 연조직의 기타 양성 신생물,204
피부과,10,B02,대상포진,158
피부과,11,L40,건선,115
피부과,12,B00,헤르페스바이러스[단순헤르페스] 감염,95
피부과,13,L85,기타 표피의 비후,95
피부과,14,L80,백반증,45
피부과,15,B07,바이러스성 사마귀,38
피부과,16,L20,질병이환 및 사망의 외인,36
피부과,17,B86,옴,35
피부과,18,G53,달리 분류된 질환에서의 뇌신경장애,33
피부과,19,L82,지루각화증,32
피부과,20,L30,기타 피부염,23
호흡기내과,1,J40,"급성인지 만성인지 명시되지 않은 기관지염, 알레르기 NOS(J45.0-), 호흡기 감염 NOS",2810
호흡기내과,2,I10,본태성(일차성)고혈압,946
호흡기내과,3,J44,기타 만성 폐쇄성 폐질환,572
호흡기내과,4,E11,인슐린-비의존 당뇨병,375
호흡기내과,5,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,374
호흡기내과,6,J45,천식,249
호흡기내과,7,J18,"상세불명 병원체의 폐렴, 제외: 보통간질(J84.1)",145
호흡기내과,8,E78,지질단백질대사장애 및 기타 지질증,93
호흡기내과,9,J47,기관지확장증,65
호흡기내과,10,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,61
호흡기내과,11,J84,기타 사이질성 폐질환,44
호흡기내과,12,U07,U07의 응급사용,43
호흡기내과,13,Z22,감염성 질환의 보균자,20
호흡기내과,14,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,12
호흡기내과,15,A31,기타 형태의 미코박테리아에 의한 감염,7
호흡기내과,16,D50,철결핍성 빈혈,5
호흡기내과,17,K80,담석증,4
호흡기내과,18,J11,바이러스가 확인되지 않은 인플루엔자,4
호흡기내과,19,J30,혈관운동성 및 앨러지성 비염,4
호흡기내과,20,K21,위-식도역류병,4
