"진료과","순위","상명코드","상병명","건수"
"수면다원검사과","4","F66","정적 발달과 지남력에 관계된 심리적 장애와 행동장애","3"
"수면다원검사과","5","F41","기타 불안장애","2"
"수면다원검사과","6","F32","우울증 에피소드","2"
"수면다원검사과","7","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1"
"수면다원검사과","8","F43","심한 스트레스에 대한 반응 및 적응장애","1"
"수면다원검사과","9","Z71","달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람","1"
"수면다원검사과","10","F00","알츠하이머병에서의 치매(G30.-+)","1"
"수면다원검사과","11","G25","기타 추체외로 및 운동 장애","1"
"수면다원검사과","12","F31","양극성 정동장애","1"
"순환기내과","1","I20","협심증","27637"
"순환기내과","2","I11","고혈압성 심장병","15469"
"순환기내과","3","I10","본태성(원발성) 고혈압","13453"
"순환기내과","4","I48","심방세동 및 조동","7591"
"순환기내과","5","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","5491"
"순환기내과","6","I25","만성 허혈심장병","4649"
"순환기내과","7","I51","심장병의 불명확한 기록 및 합병증","2797"
"순환기내과","8","I50","심장기능상실(심부전)","2739"
"순환기내과","9","R07","인후 및 흉곽의 동통","2322"
"순환기내과","10","E78","지질단백질대사장애 및 기타 지질증","2260"
"순환기내과","11","Z95","심장 및 혈관 삽입물 및 이식편의 존재","2167"
"순환기내과","12","I12","고혈압성 콩팥(신장)병","1457"
"순환기내과","13","I70","죽상경화증","1366"
"순환기내과","14","I49","기타 심장성 부정맥","1246"
"순환기내과","15","I35","비류마티스성 대동맥판장애","1240"
"순환기내과","16","I21","급성 심근경색증","1117"
"순환기내과","17","R06","호흡의 이상","665"
"순환기내과","18","R00","심장박동의 이상","631"
"순환기내과","19","I47","발작성 빠른맥","623"
"순환기내과","20","E11","인슐린-비의존 당뇨병","512"
"신경과","1","I63","뇌경색증","18807"
"신경과","2","R42","현기 및 어지러움","12051"
"신경과","3","R41","인지기능 및 자각에 관한 기타 증상 및 징후","7300"
"신경과","4","R51","두통","5742"
"신경과","5","F03","상세불명의 치매","4033"
"신경과","6","G20","파킨슨병","3318"
"신경과","7","G98","달리 분류되지 않은 신경계통의 기타 장애","3236"
"신경과","8","F00","알츠하이머병에서의 치매(G30.-+)","2806"
"신경과","9","G96","중추신경계통의 기타 장애","2451"
"신경과","10","M54","배통","2370"
"신경과","11","R29","신경계통 및 근육골격계통을 침습한 기타 증상 및 징후","1889"
"신경과","12","G45","일과성 대뇌허혈발작 및 관련 증후군","1682"
"신경과","13","G44","기타 두통증후군","1490"
"신경과","14","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","1452"
"신경과","15","G25","기타 추체외로 및 운동 장애","1250"
"신경과","16","R25","이상적 불수의적 운동","1055"
"신경과","17","I67","기타 대뇌혈관 질환","838"
"신경과","18","I69","대뇌혈관 질환의 후유증","735"
"신경과","19","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","694"
"신경과","20","R94","기능검사의 이상결과","586"
"신경외과","1","M51","기타 추간판장애","6930"
"신경외과","2","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","3407"
"신경외과","3","I67","기타 대뇌혈관 질환","2244"
"신경외과","4","M96","달리 분류되지 않은 처치후 근육골격 장애","1785"
"신경외과","5","M48","기타 척추병증","1779"
"신경외과","6","M50","목뼈원판 장애","1495"
"신경외과","7","S06","머리내 손상","1089"
"신경외과","8","M43","기타 변형성 배병증","1006"
"신경외과","9","M47","척추증","926"
"신경외과","10","I63","뇌경색증","864"
"신경외과","11","M99","달리 분류되지 않은 생체역학적 병변","680"
"신경외과","12","S32","허리뼈 및 골반의 골절","517"
"신경외과","13","M54","배통","515"
"신경외과","14","R51","두통","476"
"신경외과","15","I72","기타 동맥류 및 박리","465"
"신경외과","16","R52","달리 분류되지 않은 통증","426"
"신경외과","17","I66","대뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착","405"
"신경외과","18","D32","수막의 양성 신생물","243"
"신경외과","19","I61","뇌내출혈","234"
"신경외과","20","R42","현기 및 어지러움","216"
"신장내과","1","N18","만성 콩팥(신장)기능상실","20974"
"신장내과","2","E11","인슐린-비의존 당뇨병","1995"
"신장내과","3","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","1624"
"신장내과","4","R60","달리 분류되지 않은 부종","1528"
"신장내과","5","I10","본태성(원발성) 고혈압","815"
"신장내과","6","R69","미상 및 상세불명의 병인","801"
"신장내과","7","N39","비뇨기계통의 기타 장애","718"
"신장내과","8","R79","혈액화학의 기타 이상소견","653"
"신장내과","9","N19","상세불명의 콩팥(신장)기능상실","509"
"신장내과","10","R80","고립성 단백뇨증","450"
"신장내과","11","N17","급성 콩팥(신장)기능상실","414"
"신장내과","12","Q61","낭성 콩팥(신장)병","394"
"신장내과","13","R31","상세불명의 혈뇨","284"
"신장내과","14","E87","수분. 전해질 및 산-염기균형의 기타장애","217"
"신장내과","15","Z94","이식한 장기 및 조직의 상태","197"
"신장내과","16","E10","인슐린-의존 당뇨병","161"
"신장내과","17","N05","상세불명의 신염증후군","159"
"신장내과","18","N02","재발성 및 지속성 혈뇨","158"
"신장내과","19","N10","급성 세뇨관-사이질성 신염","149"
"신장내과","20","N04","신증후군","119"
"안과","1","H35","기타 망막장애","17658"
"안과","2","H42","달리 분류된 질환에서의 녹내장","13076"
"안과","3","H25","노인성 백내장","10072"
"안과","4","E14","상세불명의 당뇨병","5232"
"안과","5","H04","눈물기관의 장애","4876"
"안과","6","H40","녹내장","4696"
"안과","7","H26","기타 백내장","2553"
"안과","8","E11","인슐린-비의존 당뇨병","2349"
"안과","9","H34","망막혈관폐쇄","2303"
"안과","10","H36","달리 분류된 질환에서의 망막장애","1998"
"안과","11","H16","각막염","1644"
"안과","12","H43","초자체의 장애","1335"
"안과","13","H02","안검의 기타 장애","1301"
"안과","14","H01","안검의 기타 염증","860"
"안과","15","H33","망막박리 및 망막이단(離斷)","323"
"안과","16","H27","수정체의 기타 장애","285"
"안과","17","H50","기타 사시","218"
"안과","18","H10","결막염","156"
"안과","19","H18","각막의 기타 장애","131"
"안과","20","H44","안구의 장애","123"
"암센터","1","C34","기관지 및 폐의 악성 신생물","28"
"암센터","2","C22","간 및 간내담관의 악성 신생물","19"
"암센터","3","C18","결장의 악성 신생물","12"
"암센터","4","J98","기타 호흡장애","11"
"암센터","5","C20","직장의 악성 신생물","4"
"암센터","6","C78","호흡기 및 소화기관의 속발성 악성 신생물","2"
"암센터","7","C49","기타 결합조직 및 연조직의 악성 신생물","1"
"암센터","8","C16","위의 악성 신생물","1"
"암센터","9","R91","폐의 진단적 영상상 이상소견","1"
"암센터","10","C15","식도의 악성신생물","1"
"암센터","11","C19","직장구불결장접합부의 악성 신생물","1"
"암센터","12","C25","췌장의 악성신생물","1"
"외과","1","I87","정맥의 기타 장애","2050"
"외과","2","K64","치핵 및 항문주위정맥혈전증","1696"
"외과","3","C50","유방의 악성 신생물","1013"
"외과","4","C18","결장의 악성 신생물","954"
"외과","5","K40","서혜헤르니아","914"
"외과","6","C16","위의 악성 신생물","898"
"외과","7","R15","분변의 실금","878"
"외과","8","K80","담석증","810"
"외과","9","K59","기타 기능적 창자 장애","696"
"외과","10","C20","직장의 악성 신생물","673"
"외과","11","C22","간 및 간내담관의 악성 신생물","638"
"외과","12","N18","만성 콩팥(신장)기능상실","550"
"외과","13","D24","유방의 양성 신생물","448"
"외과","14","N62","유방의 비대","285"
"외과","15","I83","하지의 정맥류","282"
"외과","16","L72","피부 및 피하조직의 모낭성 낭","251"
"외과","17","N60","양성 유방형성이상","243"
"외과","18","D05","유방의 제자리암종","197"
"외과","19","K56","헤르니아가 없는 마비성 장폐색증 및 창자폐쇄","189"
"외과","20","K81","담낭염","186"
"응급실","1","R52","달리 분류되지 않은 통증","5050"
"응급실","2","Z51","기타의료","2986"
"응급실","3","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","1811"
"응급실","4","R10","복부 및 골반통증","1413"
"응급실","5","R42","현기 및 어지러움","1269"
"응급실","6","R07","인후 및 흉곽의 동통","1059"
"응급실","7","R06","호흡의 이상","1004"
"응급실","8","M54","배통","870"
"응급실","9","R53","병감 및 피로","707"
"응급실","10","R51","두통","677"
"응급실","11","T14","상세불명의 신체부위의 손상","605"
"응급실","12","U07","U07의 응급사용","559"
"응급실","13","R50","원인 미상의 열","531"
"응급실","14","M25","달리 분류되지 않은 기타 관절장애","522"
"응급실","15","J18","상세불명 병원체의 폐렴","522"
"응급실","16","R31","상세불명의 혈뇨","465"
"응급실","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","380"
"응급실","18","R05","기침","371"
"응급실","19","M79","달리 분류되지 않은 기타 연조직장애","348"
"응급실","20","R11","구역 및 구토","343"
"응급의학과","1","R31","상세불명의 혈뇨","101"
"응급의학과","2","J18","상세불명 병원체의 폐렴","11"
"응급의학과","3","N39","비뇨기계통의 기타 장애","6"
"응급의학과","4","J44","기타 만성 폐쇄성 폐질환","2"
"응급의학과","5","K75","기타 염증성 간질환","2"
"응급의학과","6","K92","소화기계통의 기타 질환","2"
"응급의학과","7","J40","급성인지 만성인지 명시되지 않은 기관지염","2"
"응급의학과","8","N17","급성 콩팥(신장)기능상실","2"
"응급의학과","9","S22","늑골. 흉골 및 흉추골의 골절","1"
"응급의학과","10","K80","담석증","1"
"응급의학과","11","K57","창자의 곁주머니(게실)병","1"
"응급의학과","12","I50","심장기능상실(심부전)","1"
"응급의학과","13","R53","병감 및 피로","1"
"응급의학과","14","N18","만성 콩팥(신장)기능상실","1"
"응급의학과","15","D64","기타 빈혈","1"
"응급의학과","16","A75","발진티푸스","1"
"응급의학과","17","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"응급의학과","18","N10","급성 세뇨관-사이질성 신염","1"
"응급의학과","19","K83","담도의 기타 질환","1"
"응급의학과","20","E11","인슐린-비의존 당뇨병","1"
"이비인후과","1","H90","전음성 및 감각신경성 청력소실","10255"
"이비인후과","2","J37","만성후두염 및 후두기관염","6391"
"이비인후과","3","J30","혈관운동성 및 앨러지성 비염","1902"
"이비인후과","4","R42","현기 및 어지러움","1659"
"이비인후과","5","J32","만성 부비동염","1577"
"이비인후과","6","H93","달리 분류되지 않은 귀의 기타 장애","1541"
"이비인후과","7","J38","달리 분류되지 않은 성대및 후두의 질환","1214"
"이비인후과","8","H65","비화농성 중이염","829"
"이비인후과","9","H66","화농성 및 상세불명의 중이염","788"
"이비인후과","10","J34","코 및 코옆굴의 기타 장애","721"
"이비인후과","11","H91","기타 청력소실","585"
"이비인후과","12","K11","타액선의 질환","561"
"이비인후과","13","Z90","달리 분류되지 않은 기관의 후천적 부재","513"
"이비인후과","14","E04","기타 비중독성 갑상선종","481"
"이비인후과","15","D10","입 및 인두의 양성 신생물","475"
"이비인후과","16","D14","중이 및 호흡기계의 양성 신생물","363"
"이비인후과","17","G47","수면장애","303"
"이비인후과","18","K14","혀의 질환","286"
"이비인후과","19","D11","주타액선의 양성 신생물","270"
"이비인후과","20","H81","전정기능의 장애","265"
"일반검진","1","D72","백혈구의 기타 장애","1"
"일반검진","2","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","1"
"입원전담의학과","1","J18","상세불명 병원체의 폐렴","95"
"입원전담의학과","2","N39","비뇨기계통의 기타 장애","14"
"입원전담의학과","3","K80","담석증","10"
"입원전담의학과","4","N17","급성 콩팥(신장)기능상실","10"
"입원전담의학과","5","E87","수분. 전해질 및 산-염기균형의 기타장애","9"
"입원전담의학과","6","I50","심장기능상실(심부전)","9"
"입원전담의학과","7","R73","혈당치상승","8"
"입원전담의학과","8","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","8"
"입원전담의학과","9","J69","고체 및 액체에 의한 폐염","6"
"입원전담의학과","10","J44","기타 만성 폐쇄성 폐질환","6"
"입원전담의학과","11","K92","소화기계통의 기타 질환","5"
"입원전담의학과","12","N10","급성 세뇨관-사이질성 신염","5"
"입원전담의학과","13","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","5"
"입원전담의학과","14","A41","기타 패혈증","4"
"입원전담의학과","15","K52","기타 비감염성 위장염 및 대장염(큰창자염)","4"
"입원전담의학과","16","E16","췌장성 내분비의 기타 장애","4"
"입원전담의학과","17","N30","방광염","4"
"입원전담의학과","18","S72","대퇴골의 골절","4"
"입원전담의학과","19","R53","병감 및 피로","4"
"입원전담의학과","20","N18","만성 콩팥(신장)기능상실","3"
"재활의학과","1","G81","편마비","18455"
"재활의학과","2","M51","기타 추간판장애","17099"
"재활의학과","3","G82","하반신마비 및 사지마비","8825"
"재활의학과","4","M50","목뼈원판 장애","6660"
"재활의학과","5","M72","섬유모세포장애","3852"
"재활의학과","6","I63","뇌경색증","2130"
"재활의학과","7","M75","어깨병변","2126"
"재활의학과","8","R26","보행과 이동의 이상","1808"
"재활의학과","9","G62","기타 다발신경병증","1757"
"재활의학과","10","M54","배통","1657"
"재활의학과","11","G20","파킨슨병","1593"
"재활의학과","12","M25","달리 분류되지 않은 기타 관절장애","1512"
"재활의학과","13","M15","진균증","1245"
"재활의학과","14","U07","U07의 응급사용","1059"
"재활의학과","15","G12","척수성 근육위축 및 관련 증후군","1047"
"재활의학과","16","M48","기타 척추병증","1028"
"재활의학과","17","M79","달리 분류되지 않은 기타 연조직장애","950"
"재활의학과","18","R13","연하곤란","933"
"재활의학과","19","M19","연기, 불 및 화염에 노출","857"
"재활의학과","20","R52","달리 분류되지 않은 통증","757"
"정신건강의학과","1","F32","우울증 에피소드","6791"
"정신건강의학과","2","G47","수면장애","4746"
"정신건강의학과","3","F00","알츠하이머병에서의 치매(G30.-+)","2290"
"정신건강의학과","4","F41","기타 불안장애","2278"
"정신건강의학과","5","F20","조현병","2102"
