"진료과","순위","상명코드","상병명","건수"
"류마티스내과","15","M81","병적골절이 없는 골다공증","33"
"류마티스내과","16","K59","기타 기능적 창자 장애","31"
"류마티스내과","17","M06","피부 및 피하조직의 방사선 관련성 장애","30"
"류마티스내과","18","M13","추 락","27"
"류마티스내과","19","K29","위염 및 십이지장염","25"
"류마티스내과","20","M65","활막염 및 건초염","20"
"비뇨의학과","1","N40","전립선증식증","27351"
"비뇨의학과","2","N31","달리 분류되지 않은 방광의 신경근육기능장애","1894"
"비뇨의학과","3","C61","전립선의 악성 신생물","1758"
"비뇨의학과","4","Z29","기타 예방적 조치의 필요","427"
"비뇨의학과","5","R31","상세불명의 혈뇨","377"
"비뇨의학과","6","N39","비뇨기계통의 기타 장애","323"
"비뇨의학과","7","C67","방광의 악성 신생물","227"
"비뇨의학과","8","N20","콩팥(신장)및 요관의 결석","159"
"비뇨의학과","9","R35","다뇨증","142"
"비뇨의학과","10","N30","방광염","111"
"비뇨의학과","11","U07","U07의 응급사용","98"
"비뇨의학과","12","Q61","낭성 콩팥(신장)병","67"
"비뇨의학과","13","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","62"
"비뇨의학과","14","N45","고환염 및 부고환염","60"
"비뇨의학과","15","F52","기질적 장애나 질병에 의하지 않은 성기능 이상","54"
"비뇨의학과","16","R32","상세불명의 요실금","54"
"비뇨의학과","17","N41","전립선의 염증성 질환","50"
"비뇨의학과","18","R74","이상혈청효소수치","48"
"비뇨의학과","19","R33","요폐","45"
"비뇨의학과","20","N32","방광의 기타 장애","31"
"산부인과","1","N95","폐경기 및 기타 폐경기전후 장애","546"
"산부인과","2","Z29","기타 예방적 조치의 필요","418"
"산부인과","3","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","352"
"산부인과","4","U07","U07의 응급사용","188"
"산부인과","5","N76","질 및 외음부의 기타 염증","108"
"산부인과","6","R10","복부 및 골반통증","38"
"산부인과","7","B37","칸디다증","32"
"산부인과","8","N31","달리 분류되지 않은 방광의 신경근육기능장애","27"
"산부인과","9","M81","병적골절이 없는 골다공증","20"
"산부인과","10","N30","방광염","17"
"산부인과","11","D25","자궁의 평활근종","17"
"산부인과","12","N71","자궁목을 제외한 자궁의 염증성 질환","13"
"산부인과","13","L29","소양증","12"
"산부인과","14","R35","다뇨증","12"
"산부인과","15","T14","상세불명의 신체부위의 손상","11"
"산부인과","16","A60","항문성기의 헤르페스바이러스[단순 헤르페스]감염","10"
"산부인과","17","N91","무월경. 소량 및 희발 월경","10"
"산부인과","18","M54","배통","10"
"산부인과","19","N93","기타 이상 자궁 및 질 출혈","10"
"산부인과","20","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","9"
"소아청소년과","1","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","61"
"소아청소년과","2","T14","상세불명의 신체부위의 손상","14"
"소아청소년과","3","J30","혈관운동성 및 앨러지성 비염","13"
"소아청소년과","4","R31","상세불명의 혈뇨","6"
"소아청소년과","5","J21","급성 세기관지염","4"
"소아청소년과","6","B34","상세불명 부위의 바이러스감염","3"
"소아청소년과","7","K29","위염 및 십이지장염","3"
"소아청소년과","8","R53","병감 및 피로","2"
"소아청소년과","9","L50","두드러기","2"
"소아청소년과","10","E34","기타 내분비장애","2"
"소아청소년과","11","J00","급성 코인두염[감기]","2"
"소아청소년과","12","E66","비만","2"
"소아청소년과","13","B08","달리 분류되지 않은 피부 및 점막병터가 특징인 기타 바이러스 감염","2"
"소아청소년과","14","R11","구역 및 구토","2"
"소아청소년과","15","R07","인후 및 흉곽의 동통","2"
"소아청소년과","16","D16","뼈 및 관절연골의 양성 신생물","2"
"소아청소년과","17","R51","두통","2"
"소아청소년과","18","J40","급성인지 만성인지 명시되지 않은 기관지염","2"
"소아청소년과","19","I88","비특정 림프절염","1"
"소아청소년과","20","J10","확인된 인플루엔자 바이러스에 의한  인플루엔자","1"
"소화기내과","1","K63","창자의 기타 질환","11352"
"소화기내과","2","K29","위염 및 십이지장염","4981"
"소화기내과","3","K21","위-식도역류병","2723"
"소화기내과","4","K59","기타 기능적 창자 장애","2148"
"소화기내과","5","E11","인슐린-비의존 당뇨병","1962"
"소화기내과","6","K76","간의 기타 질환","1224"
"소화기내과","7","D12","결장. 직장. 항문 및 항문관의 양성 신생물","1133"
"소화기내과","8","K58","자극성 장증후군","1108"
"소화기내과","9","B18","만성 바이러스간염","907"
"소화기내과","10","K73","달리 분류되지 않은 만성 간염","845"
"소화기내과","11","K25","위궤양","795"
"소화기내과","12","D13","기타 및 부위불명의 소화계통의 양성 신생물","727"
"소화기내과","13","I12","고혈압성 콩팥(신장)병","651"
"소화기내과","14","C16","위의 악성 신생물","591"
"소화기내과","15","I10","본태성(일차성)고혈압","533"
"소화기내과","16","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","506"
"소화기내과","17","E78","지질단백질대사장애 및 기타 지질증","394"
"소화기내과","18","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","376"
"소화기내과","19","C22","간 및 간내담관의 악성 신생물","326"
"소화기내과","20","J18","상세불명 병원체의 폐렴","302"
"신경과","1","I69","대뇌혈관 질환의 후유증","7354"
"신경과","2","F03","상세불명의 치매","5048"
"신경과","3","R42","현기 및 어지러움","4168"
"신경과","4","R51","두통","3224"
"신경과","5","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","2503"
"신경과","6","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","2397"
"신경과","7","I67","기타 대뇌혈관 질환","1596"
"신경과","8","I63","뇌경색증","764"
"신경과","9","G25","기타 추체외로 및 운동 장애","725"
"신경과","10","R25","이상적 불수의적 운동","621"
"신경과","11","R41","인지기능 및 자각에 관한 기타 증상 및 징후","612"
"신경과","12","G20","파킨슨병","471"
"신경과","13","G45","일과성 대뇌허혈발작 및 관련 증후군","385"
"신경과","14","G22","달리 분류된 질환에서의 파킨슨증","340"
"신경과","15","G40","뇌전증","327"
"신경과","16","G30","알츠하이머병","198"
"신경과","17","G51","얼굴신경 장애","119"
"신경과","18","R55","실신 및 허탈","116"
"신경과","19","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","95"
"신경과","20","R26","보행과 이동의 이상","85"
"신경외과","1","M48","기타 척추병증","999"
"신경외과","2","I67","기타 대뇌혈관 질환","766"
"신경외과","3","M54","배통","694"
"신경외과","4","S06","머리내 손상","619"
"신경외과","5","I69","대뇌혈관 질환의 후유증","419"
"신경외과","6","M51","기타 추간판장애","227"
"신경외과","7","I63","뇌경색증","162"
"신경외과","8","I61","뇌내출혈","159"
"신경외과","9","T90","머리의 손상의 후유증","144"
"신경외과","10","M47","척추증","101"
"신경외과","11","M50","목뼈원판 장애","96"
"신경외과","12","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","92"
"신경외과","13","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","89"
"신경외과","14","M96","달리 분류되지 않은 처치후 근육골격 장애","84"
"신경외과","15","D43","뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물","80"
"신경외과","16","S01","머리의 열린상처","73"
"신경외과","17","R51","두통","63"
"신경외과","18","D35","기타 및 상세불명의 내분비선의 양성 신생물","48"
"신경외과","19","S00","머리의 표재성 손상","46"
"신경외과","20","G95","척수의 기타질환","43"
"신장내과","1","N18","만성 콩팥(신장)기능상실","7287"
"신장내과","2","E11","인슐린-비의존 당뇨병","2683"
"신장내과","3","I10","본태성(일차성)고혈압","1464"
"신장내과","4","R60","달리 분류되지 않은 부종","629"
"신장내과","5","E87","수분. 전해질 및 산-염기균형의 기타장애","180"
"신장내과","6","N17","급성 콩팥(신장)기능상실","175"
"신장내과","7","E78","지질단백질대사장애 및 기타 지질증","156"
"신장내과","8","C67","방광의 악성 신생물","151"
"신장내과","9","N39","비뇨기계통의 기타 장애","141"
"신장내과","10","R31","상세불명의 혈뇨","63"
"신장내과","11","U07","U07의 응급사용","63"
"신장내과","12","N10","급성 세뇨관-사이질성 신염","62"
"신장내과","13","E10","인슐린-의존 당뇨병","37"
"신장내과","14","Q61","낭성 콩팥(신장)병","37"
"신장내과","15","R10","복부 및 골반통증","35"
"신장내과","16","R80","고립성 단백뇨증","29"
"신장내과","17","N28","달리 분류되지 않은 콩팥(신장)및 요관의 기타 장애","24"
"신장내과","18","Z94","이식한 장기 및 조직의 상태","17"
"신장내과","19","R52","달리 분류되지 않은 통증","16"
"신장내과","20","R39","비뇨기계를 침습한 기타 증상 및 징후","16"
"심장내과","1","I20","협심증","4081"
"심장내과","2","I10","본태성(일차성)고혈압","3996"
"심장내과","3","Z95","심장 및 혈관 삽입물 및 이식편의 존재","3067"
"심장내과","4","I48","심방세동 및 조동","1999"
"심장내과","5","R07","인후 및 흉곽의 동통","795"
"심장내과","6","I25","만성 허혈심장병","507"
"심장내과","7","R06","호흡의 이상","503"
"심장내과","8","I50","심장기능상실(심부전)","427"
"심장내과","9","E78","지질단백질대사장애 및 기타 지질증","409"
"심장내과","10","R00","심장박동의 이상","334"
"심장내과","11","R69","미상 및 상세불명의 병인","189"
"심장내과","12","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","167"
"심장내과","13","I70","죽상경화증","159"
"심장내과","14","I71","대동맥류 및 박리","159"
"심장내과","15","I35","비류마티스성 대동맥판장애","155"
"심장내과","16","I47","발작성 빠른맥","154"
"심장내과","17","R55","실신 및 허탈","139"
"심장내과","18","I73","기타 말초혈관질환","120"
"심장내과","19","I49","기타 심장성 부정맥","113"
"심장내과","20","E11","인슐린-비의존 당뇨병","88"
"안과","1","H01","안검의 기타 염증","2457"
"안과","2","H40","녹내장","2242"
"안과","3","H25","노인성 백내장","1650"
"안과","4","H04","눈물기관의 장애","1204"
"안과","5","H26","기타 백내장","920"
"안과","6","H35","기타 망막장애","658"
"안과","7","H36","달리 분류된 질환에서의 망막장애","618"
"안과","8","H02","안검의 기타 장애","406"
"안과","9","H34","망막혈관폐쇄","213"
"안과","10","H16","각막염","192"
"안과","11","H11","결막의 기타 장애","191"
"안과","12","H43","초자체의 장애","184"
"안과","13","H10","결막염","157"
"안과","14","H52","굴절 및 조절의 장애","109"
"안과","15","H27","수정체의 기타 장애","48"
"안과","16","H33","망막박리 및 망막이단(離斷)","44"
"안과","17","H53","시각장애","44"
"안과","18","H18","각막의 기타 장애","39"
"안과","19","T15","외안의 이물","38"
"안과","20","H00","맥립종 및 콩다래끼","37"
"외과","1","E04","기타 비중독성 갑상선종","816"
"외과","2","K64","치핵 및 항문주위정맥혈전증","588"
"외과","3","I83","하지의 정맥류","541"
"외과","4","R22","피부 및 피하조직의 국한적 종창. 종괴 및 소괴","474"
"외과","5","C73","갑상선의 악성 신생물","399"
"외과","6","K40","서혜헤르니아","369"
"외과","7","C18","결장의 악성 신생물","344"
"외과","8","K80","담석증","308"
"외과","9","N18","만성 콩팥(신장)기능상실","297"
"외과","10","I87","정맥의 기타 장애","265"
"외과","11","I70","죽상경화증","223"
"외과","12","C20","직장의 악성 신생물","210"
"외과","13","R15","분변의 실금","192"
"외과","14","K60","항문 및 직장부의 열창 및 누공","182"
"외과","15","S22","늑골. 흉골 및 흉추골의 골절","175"
"외과","16","L03","혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애","163"
"외과","17","I86","기타 부위의 정맥류","158"
"외과","18","T00","여러 신체부위를 침범한 표재성 손상","155"
"외과","19","K81","담낭염","128"
"외과","20","K62","항문 및 직장의 기타 질환","127"
"응급실","1","M87","골괴사증","725"
"응급실","2","R52","달리 분류되지 않은 통증","519"
"응급실","3","M54","배통","348"
"응급실","4","R42","현기 및 어지러움","231"
"응급실","5","M48","기타 척추병증","229"
"응급실","6","R50","원인 미상의 열","220"
"응급실","7","K29","위염 및 십이지장염","218"
"응급실","8","R10","복부 및 골반통증","213"
"응급실","9","U07","U07의 응급사용","200"
"응급실","10","A09","감염성 및 상세불명 기원의 기타 위장염 및 대장염","188"
"응급실","11","T14","상세불명의 신체부위의 손상","164"
"응급실","12","L50","두드러기","147"
"응급실","13","Z29","기타 예방적 조치의 필요","141"
"응급실","14","K52","기타 비감염성 위장염 및 대장염(큰창자염)","131"
"응급실","15","M79","달리 분류되지 않은 기타 연조직장애","128"
"응급실","16","I73","기타 말초혈관질환","118"
"응급실","17","M25","달리 분류되지 않은 기타 관절장애","113"
"응급실","18","M96","달리 분류되지 않은 처치후 근육골격 장애","105"
"응급실","19","J18","상세불명 병원체의 폐렴","103"
"응급실","20","S61","손목 및 손의 열린상처","85"
"이비인후과","1","J30","혈관운동성 및 앨러지성 비염","3072"
"이비인후과","2","H90","전음성 및 감각신경성 청력소실","2484"
"이비인후과","3","J37","만성후두염 및 후두기관염","1384"
"이비인후과","4","H93","달리 분류되지 않은 귀의 기타 장애","859"
"이비인후과","5","H60","외이염","805"
"이비인후과","6","J00","급성 코인두염[감기]","513"
"이비인후과","7","K14","혀의 질환","463"
"이비인후과","8","J32","만성 부비동염","429"
"이비인후과","9","J34","코 및 코옆굴의 기타 장애","410"
"이비인후과","10","R42","현기 및 어지러움","356"
"이비인후과","11","J02","급성 인두염","319"
"이비인후과","12","H61","외이의 기타장애","164"
"이비인후과","13","H65","비화농성 중이염","135"
"이비인후과","14","D10","입 및 인두의 양성 신생물","135"
"이비인후과","15","H66","화농성 및 상세불명의 중이염","124"
"이비인후과","16","R04","호흡기도 출혈","119"
"이비인후과","17","I88","비특정 림프절염","87"
"이비인후과","18","H81","전정기능의 장애","86"
"이비인후과","19","J38","달리 분류되지 않은 성대및 후두의 질환","83"
"이비인후과","20","J31","만성비염. 비인두염 및 인두염","70"
"일반검진","1","K29","위염 및 십이지장염","2920"
"일반검진","2","K21","위-식도역류병","98"
"일반검진","3","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","50"
"일반검진","4","K63","창자의 기타 질환","40"
"일반검진","5","K25","위궤양","40"
"일반검진","6","D13","기타 및 부위불명의 소화계통의 양성 신생물","17"
"일반검진","7","K26","십이지장궤양","13"
"일반검진","8","K58","자극성 장증후군","9"
"일반검진","9","U07","U07의 응급사용","4"
"일반검진","10","D12","결장. 직장. 항문 및 항문관의 양성 신생물","3"
"일반검진","11","K31","위 및 십이지장의 기타 질환","3"
"일반검진","12","C19","직장구불결장접합부의 악성 신생물","1"
"일반검진","13","C16","위의 악성 신생물","1"
"재활의학과","1","M54","배통","10808"
"재활의학과","2","G81","편마비","1885"
"재활의학과","3","M51","기타 추간판장애","1623"
"재활의학과","4","G63","달리 분류된 질환에서의 다발신경병증","1157"
"재활의학과","5","M17","윤충증","1118"
"재활의학과","6","I69","대뇌혈관 질환의 후유증","804"
"재활의학과","7","M24","기타 특정 관절장애","783"
"재활의학과","8","M48","기타 척추병증","676"
"재활의학과","9","G82","하반신마비 및 사지마비","672"
"재활의학과","10","M75","어깨병변","664"
"재활의학과","11","M50","목뼈원판 장애","569"
"재활의학과","12","G62","기타 다발신경병증","340"
"재활의학과","13","G20","파킨슨병","276"
"재활의학과","14","G95","척수의 기타질환","241"
"재활의학과","15","S34","복부. 하배부 및 골반 부위에서의 신경 및 요수의 손상","229"
"재활의학과","16","R13","연하곤란","145"
"재활의학과","17","S72","대퇴골의 골절","142"
"재활의학과","18","G80","유아성 뇌성마비","127"
"재활의학과","19","M79","달리 분류되지 않은 기타 연조직장애","125"
"재활의학과","20","M13","추 락","124"
"정신건강의학과","1","F51","비기질적 수면 장애","2108"
"정신건강의학과","2","F43","심한 스트레스에 대한 반응 및 적응장애","1687"
"정신건강의학과","3","F32","우울증 에피소드","1211"
"정신건강의학과","4","F03","상세불명의 치매","780"
"정신건강의학과","5","F33","재발성 우울장애","464"
"정신건강의학과","6","F41","기타 불안장애","429"
"정신건강의학과","7","F20","조현병","364"
"정신건강의학과","8","F00","알츠하이머병에서의 치매(G30.-+)","168"
"정신건강의학과","9","F06","뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애","151"
"정신건강의학과","10","F31","양극성 정동장애","127"
"정신건강의학과","11","F10","알콜사용에 의한 정신및 행동장애","73"
"정신건강의학과","12","F39","상세불명의 기분[정동]장애","66"
"정신건강의학과","13","F45","신체형장애","66"
"정신건강의학과","14","F25","조현정동장애","60"
"정신건강의학과","15","F42","강박장애","27"
"정신건강의학과","16","Z71","달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람","27"
"정신건강의학과","17","F40","공포성 불안장애","24"
"정신건강의학과","18","F29","상세불명의 비기질적 정신병","24"
"정신건강의학과","19","F48","기타 신경성 장애","23"
"정신건강의학과","20","F79","상세불명의 정신지체","21"
"정형외과","1","M48","기타 척추병증","10197"
"정형외과","2","M17","윤충증","7375"
"정형외과","3","M75","어깨병변","4505"
"정형외과","4","M15","진균증","2466"
"정형외과","5","M96","달리 분류되지 않은 처치후 근육골격 장애","2263"
"정형외과","6","M51","기타 추간판장애","2214"
"정형외과","7","M43","기타 변형성 배병증","1693"
"정형외과","8","M81","병적골절이 없는 골다공증","1641"
"정형외과","9","S32","허리뼈 및 골반의 골절","737"
"정형외과","10","S22","늑골. 흉골 및 흉추골의 골절","585"
"정형외과","11","S72","대퇴골의 골절","427"
"정형외과","12","M23","유독성 물질에 의한 불의의 중독 및 노출","399"
"정형외과","13","S52","아래팔의 골절","324"
"정형외과","14","S46","어깨 및 팔죽지 부위에서의 근육 및 힘줄의 손상","268"
"정형외과","15","I73","기타 말초혈관질환","266"
"정형외과","16","S82","발목을 포함한 아래다리의 골절","259"
"정형외과","17","M54","배통","250"
"정형외과","18","S88","아래다리의 외상성 절단","250"
"정형외과","19","M50","목뼈원판 장애","239"
"정형외과","20","M79","달리 분류되지 않은 기타 연조직장애","217"
"종합검진","1","K29","위염 및 십이지장염","3"
"치과","1","K05","치은염(잇몸염)및 치주 질환","13554"
"치과","2","K08","치아 및 지지구조의 기타 장애","3322"
"치과","3","K02","치아우식증","3220"
"치과","4","K04","치수 및 치근단주위조직의 질환","2010"
"치과","5","K03","치아경조직의 기타 질환","1689"
"치과","6","K07","치아얼굴이상[부정교합포함]","297"
"치과","7","S02","머리뼈 및 얼굴뼈의 골절","181"
"치과","8","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","172"
"치과","9","K12","입안염 및 관련 병터","32"
"치과","10","K10","턱의 기타 질환","23"
"치과","11","K01","매몰치 및 매복치","9"
"치과","12","S03","머리의 관절 및 인대의 탈구. 염좌 및 긴장","7"
"치과","13","U07","U07의 응급사용","5"
"치과","14","K06","치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애","4"
"치과","15","D10","입 및 인두의 양성 신생물","3"
"치과","16","L29","소양증","3"
"치과","17","K14","혀의 질환","2"
"치과","18","K29","위염 및 십이지장염","2"
"치과","19","K00","치아의 발육 및 맹출(이돋이) 장애","1"
"치과","20","J98","기타 호흡장애","1"
"통증클리닉","1","M48","기타 척추병증","1921"
"통증클리닉","2","M96","달리 분류되지 않은 처치후 근육골격 장애","279"
"통증클리닉","3","M51","기타 추간판장애","265"
"통증클리닉","4","M75","어깨병변","229"
"통증클리닉","5","M50","목뼈원판 장애","149"
"통증클리닉","6","M17","윤충증","133"
"통증클리닉","7","G53","달리 분류된 질환에서의 뇌신경장애","109"
"통증클리닉","8","M47","척추증","98"
"통증클리닉","9","M43","기타 변형성 배병증","64"
"통증클리닉","10","M13","추 락","47"
"통증클리닉","11","M54","배통","31"
"통증클리닉","12","M79","달리 분류되지 않은 기타 연조직장애","24"
"통증클리닉","13","R51","두통","19"
"통증클리닉","14","M77","기타 골부착부병증","19"
"통증클리닉","15","M25","달리 분류되지 않은 기타 관절장애","19"
"통증클리닉","16","K29","위염 및 십이지장염","17"
"통증클리닉","17","G50","삼차신경의 장애","16"
"통증클리닉","18","S98","발목 및 발의 외상성 절단","13"
"통증클리닉","19","M45","강직척추염","13"
"통증클리닉","20","B02","대상포진","11"
"피부과","1","L29","소양증","4507"
"피부과","2","B35","피부사상균증","2783"
"피부과","3","L23","앨러지성 접촉피부염","1142"
"피부과","4","L21","지루피부염","942"
"피부과","5","L28","만성 단순태선 및 양진","364"
"피부과","6","B02","대상포진","319"
"피부과","7","L82","지루각화증","298"
"피부과","8","L84","티눈 및 굳은살","272"
"피부과","9","L30","기타 피부염","270"
"피부과","10","B00","헤르페스바이러스[단순헤르페스] 감염","210"
"피부과","11","L73","기타 모낭장애","206"
"피부과","12","L50","두드러기","198"
"피부과","13","G53","달리 분류된 질환에서의 뇌신경장애","154"
"피부과","14","L40","건선","130"
"피부과","15","L20","질병이환 및 사망의 외인","113"
"피부과","16","L85","기타 표피의 비후","43"
"피부과","17","L64","안드로젠탈모증","41"
"피부과","18","B86","옴","36"
"피부과","19","B07","바이러스성 사마귀","29"
"피부과","20","L80","백반증","28"
"한방진료과","1","M54","배통","1720"
"한방진료과","2","M25","달리 분류되지 않은 기타 관절장애","831"
"한방진료과","3","H93","달리 분류되지 않은 귀의 기타 장애","649"
"한방진료과","4","M48","기타 척추병증","641"
"한방진료과","5","M75","어깨병변","396"
"한방진료과","6","U23","","366"
"한방진료과","7","K30","소화불량","278"
"한방진료과","8","M79","달리 분류되지 않은 기타 연조직장애","197"
"한방진료과","9","R25","이상적 불수의적 운동","163"
"한방진료과","10","M17","윤충증","132"
"한방진료과","11","J06","다발성 및 상세불명 부위의 급성 상기도감염","126"
"한방진료과","12","M62","기타 근장애","94"
"한방진료과","13","G51","얼굴신경 장애","92"
"한방진료과","14","R51","두통","89"
"한방진료과","15","G64","말초신경계통의 기타 장애","88"
"한방진료과","16","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","69"
"한방진료과","17","U28","소화계통의 질환","66"
"한방진료과","18","U22","정신 및 행동장애","58"
"한방진료과","19","G53","달리 분류된 질환에서의 뇌신경장애","50"
"한방진료과","20","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","48"
"혈액종양내과","1","E11","인슐린-비의존 당뇨병","4940"
"혈액종양내과","2","I10","본태성(일차성)고혈압","1714"
"혈액종양내과","3","E78","지질단백질대사장애 및 기타 지질증","196"
"혈액종양내과","4","D64","기타 빈혈","166"
"혈액종양내과","5","N39","비뇨기계통의 기타 장애","155"
"혈액종양내과","6","C25","췌장의 악성신생물","140"
"혈액종양내과","7","C34","기관지 및 폐의 악성 신생물","126"
"혈액종양내과","8","D70","무과립세포증","122"
"혈액종양내과","9","D69","자색반증 및 기타 출혈성 병태","118"
"혈액종양내과","10","C22","간 및 간내담관의 악성 신생물","102"
"혈액종양내과","11","C16","위의 악성 신생물","92"
"혈액종양내과","12","C18","결장의 악성 신생물","85"
"혈액종양내과","13","D50","철결핍성 빈혈","82"
"혈액종양내과","14","C67","방광의 악성 신생물","81"
"혈액종양내과","15","E03","기타 갑상선기능저하증","70"
"혈액종양내과","16","C61","전립선의 악성 신생물","66"
"혈액종양내과","17","I20","협심증","53"
"혈액종양내과","18","D75","혈액 및 조혈기관의 기타 질환","52"
"혈액종양내과","19","Z95","심장 및 혈관 삽입물 및 이식편의 존재","50"
"혈액종양내과","20","C50","유방의 악성 신생물","46"
"호흡기내과","1","J98","기타 호흡장애","4606"
"호흡기내과","2","J44","기타 만성 폐쇄성 폐질환","4195"
